Region,Resource,Zone,Cluster,AnnualSum
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,887831.8065954164
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,2.0790991752398077e6
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,40327.38454904854
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,860054.2034236909
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,195917.94920707608
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,522645.76622503507
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,907680.438440386
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,770361.2930110383
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,0.11166284730217502
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,3.6275993548159734e6
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,0.08369930955433949
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,0.04784918142133974
NENG_Rest,NENG_Rest_nuclear_1,1,1,5.900853944794738e6
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,0.08217383094422949
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,0.0338776335625369
NY_Z_A,NY_Z_A_natural_gas_steam_turbine_1,2,1,0.12515648938722468
NY_Z_B,NY_Z_B_natural_gas_fired_combined_cycle_1,3,1,0.09431714315064768
NY_Z_B,NY_Z_B_natural_gas_fired_combustion_turbine_1,3,1,0.0
NY_Z_B,NY_Z_B_natural_gas_steam_turbine_1,3,1,0.011491609234163999
NY_Z_B,NY_Z_B_nuclear_1,3,1,0.1362773206952064
NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,1,0.218352555797715
NY_Z_C&E,NY_Z_C&E_natural_gas_steam_turbine_1,4,1,0.040944715950777456
NY_Z_C&E,NY_Z_C&E_nuclear_1,4,1,4.1722665479837847e6
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_1,5,1,0.04279998521153913
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_2,5,2,0.06553198875399419
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_1,6,1,1.4108736232242377e6
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_2,6,2,0.12234896950747562
NY_Z_F,NY_Z_F_natural_gas_fired_combustion_turbine_1,6,1,0.0
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,1,776409.2322979844
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,2,0.044498633323840985
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,1,0.014641401799294015
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,2,0.03354398831701733
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_1,8,1,0.4664720050981895
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_2,8,2,66142.01258376143
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_1,8,1,2738.3982073271654
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_2,8,2,211911.09006864467
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_1,9,1,43772.7965903413
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_2,9,2,246350.75115892437
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_1,9,1,0.0390390936714526
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_2,9,2,39030.272890316686
PJM_EMAC,PJM_EMAC_conventional_steam_coal_1,10,1,0.0
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_1,10,1,0.14331868008705978
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_2,10,2,3.4205802971517555e6
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_3,10,3,0.02376329393110019
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_1,10,1,0.05150312998383224
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_2,10,2,0.06651835318860858
PJM_EMAC,PJM_EMAC_natural_gas_steam_turbine_1,10,1,0.05040398042657256
PJM_EMAC,PJM_EMAC_nuclear_1,10,1,5.7975959765248075e6
PJM_EMAC,PJM_EMAC_nuclear_2,10,2,0.13477196517001014
PJM_Rest,PJM_Rest_conventional_steam_coal_1,11,1,1.7158096489065547e7
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_1,11,1,1.2231460703650159e6
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_2,11,2,3.0695311586291384e7
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_1,11,1,285392.8719468623
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_2,11,2,2.1107970974908937e6
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_3,11,3,0.023807204466919887
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_4,11,4,0.055407616424277946
PJM_Rest,PJM_Rest_nuclear_1,11,1,4.488383202578583e7
NENG_Rest,NENG_Rest_naturalgas_ccavgcf_moderate_0,1,0,0.0940522453651608
NENG_Rest,NENG_Rest_naturalgas_ctavgcf_moderate_0,1,0,0.04609619084366356
NENG_Rest,NENG_Rest_nuclear_nuclear_moderate_0,1,0,0.030364706368697765
NENG_Rest,NENG_Rest_naturalgas_ccs100_moderate_0,1,0,0.03164281377551668
NY_Z_A,NY_Z_A_naturalgas_ccavgcf_moderate_0,2,0,0.05020290215036216
NY_Z_A,NY_Z_A_naturalgas_ctavgcf_moderate_0,2,0,0.023543643519093445
NY_Z_A,NY_Z_A_nuclear_nuclear_moderate_0,2,0,0.023705966830696718
NY_Z_A,NY_Z_A_naturalgas_ccs100_moderate_0,2,0,0.02985214510025182
NY_Z_B,NY_Z_B_naturalgas_ccavgcf_moderate_0,3,0,0.07183767273244636
NY_Z_B,NY_Z_B_naturalgas_ctavgcf_moderate_0,3,0,0.03105570627284237
NY_Z_B,NY_Z_B_nuclear_nuclear_moderate_0,3,0,0.025145307888480205
NY_Z_B,NY_Z_B_naturalgas_ccs100_moderate_0,3,0,0.024263271670138496
NY_Z_C&E,NY_Z_C&E_naturalgas_ccavgcf_moderate_0,4,0,0.4141636053441792
NY_Z_C&E,NY_Z_C&E_naturalgas_ctavgcf_moderate_0,4,0,0.032231477095050975
NY_Z_C&E,NY_Z_C&E_nuclear_nuclear_moderate_0,4,0,0.0330334148884529
NY_Z_C&E,NY_Z_C&E_naturalgas_ccs100_moderate_0,4,0,0.026855068693327343
NY_Z_D,NY_Z_D_naturalgas_ccavgcf_moderate_0,5,0,0.09485937020221996
NY_Z_D,NY_Z_D_naturalgas_ctavgcf_moderate_0,5,0,0.028442164655214097
NY_Z_D,NY_Z_D_nuclear_nuclear_moderate_0,5,0,0.031121565898696017
NY_Z_D,NY_Z_D_naturalgas_ccs100_moderate_0,5,0,0.02009835340885671
NY_Z_F,NY_Z_F_naturalgas_ccavgcf_moderate_0,6,0,0.21563194171565253
NY_Z_F,NY_Z_F_naturalgas_ctavgcf_moderate_0,6,0,0.02807354268727353
NY_Z_F,NY_Z_F_nuclear_nuclear_moderate_0,6,0,0.03173947680764
NY_Z_F,NY_Z_F_naturalgas_ccs100_moderate_0,6,0,0.03983604207237901
NY_Z_G-I,NY_Z_G-I_naturalgas_ccavgcf_moderate_0,7,0,6.7301774005463375e6
NY_Z_G-I,NY_Z_G-I_naturalgas_ctavgcf_moderate_0,7,0,0.09259450423473968
NY_Z_G-I,NY_Z_G-I_nuclear_nuclear_moderate_0,7,0,0.030137764864248077
NY_Z_G-I,NY_Z_G-I_naturalgas_ccs100_moderate_0,7,0,0.03317668615398062
NY_Z_J,NY_Z_J_naturalgas_ccavgcf_moderate_0,8,0,0.22070342216449212
NY_Z_J,NY_Z_J_naturalgas_ctavgcf_moderate_0,8,0,0.03813384276628025
NY_Z_J,NY_Z_J_nuclear_nuclear_moderate_0,8,0,0.02517888860360256
NY_Z_J,NY_Z_J_naturalgas_ccs100_moderate_0,8,0,0.036535276870402554
NY_Z_K,NY_Z_K_naturalgas_ccavgcf_moderate_0,9,0,0.12107026467192981
NY_Z_K,NY_Z_K_naturalgas_ctavgcf_moderate_0,9,0,0.040530009919242174
NY_Z_K,NY_Z_K_nuclear_nuclear_moderate_0,9,0,0.03684139536027756
NY_Z_K,NY_Z_K_naturalgas_ccs100_moderate_0,9,0,0.03250248562808243
