Resource,NENG_Rest_hydroelectric_pumped_storage_1,NY_Z_A_hydroelectric_pumped_storage_1,NY_Z_F_hydroelectric_pumped_storage_1,PJM_EMAC_hydroelectric_pumped_storage_1,PJM_Rest_hydroelectric_pumped_storage_1,NENG_Rest_battery_advanced_0,NY_Z_A_battery_advanced_0,NY_Z_B_battery_advanced_0,NY_Z_C&E_battery_advanced_0,NY_Z_D_battery_advanced_0,NY_Z_F_battery_advanced_0,NY_Z_G-I_battery_advanced_0,NY_Z_J_battery_advanced_0,NY_Z_K_battery_advanced_0,PJM_EMAC_battery_advanced_0,PJM_Rest_battery_advanced_0,Total
t30,-5.6604536977476084e-5,-0.0008758456042009239,-0.0007664179055213399,-5.58718918187748e-5,-0.0007507757289254791,-0.0005823861907979036,-0.00044466834935540437,-0.0004374327171335322,-9.387113526337946e-5,-0.00040733922716916976,-9.349814391526712e-5,-9.380402241124549e-5,-8.588810596353279e-5,-2.4714623928831185e-5,-0.0004874259890125776,-0.000445330414294275,-0.005701874586689112
t31,-5.498264202492922e-5,-0.001102100562388782,-0.000884831820601827,-4.972650844357789e-5,-0.0010337798388832184,-0.0006371888645571568,-0.000713063303780951,-0.0007081138446803588,-0.00016835078373876594,-0.0006614548702147481,-0.00016584728451122794,-0.00016599661025211318,-0.00015141330698601984,-5.276826739449909e-5,-0.0005041193972850979,-0.0006151229435018839,-0.007668860849245158
t32,-4.622850775254726e-5,-0.001946510656730887,-0.0009403789523868189,-5.370624084098345e-5,-0.0019469113857523979,-0.0006949000195652646,-0.0013456893637495953,-0.0013208624404016762,-0.0002109157053005997,-0.0009334393484211641,-0.00020357814765576378,-0.00020379522413030356,-0.00018590537545111704,-3.85059610455847e-5,-0.0003121681336005165,-0.0012207440352169539,-0.011604239498002173
t33,-3.835906347176942e-5,-6.26838554252839e-5,-5.541489934258031e-5,-4.805962606743114e-5,-2.8939967119717764e-5,-0.0007764285297205527,-0.000195782178568184,-0.00019529568812765081,-9.289303550263079e-5,-0.00012830579891397675,-8.751779007553185e-5,-8.496346342097024e-5,-8.246329461947939e-5,-3.8830825535563384e-5,-0.0002517858015229156,-0.00016420495272163115,-0.0023319287701558692
t34,-4.131046326027777e-5,0.0004065383323934151,0.0005458518066767483,-5.571111895924707e-5,0.0010165617548231526,-0.0004678821097778701,-4.2270265248530795e-5,-4.336737612479364e-5,4.2184382910942254e-5,0.00010023933752078506,5.144719646683709e-5,5.2116934572052505e-5,4.764128371986084e-5,-2.452611597764062e-5,-0.00019798256588527755,-3.894300577512938e-5,0.0013505880080750268
t35,-4.682474899051248e-5,2.2235580580437983e-6,0.0008565306646510848,-5.5781704523415146e-5,1.1333386244004678e-6,-0.0003518715923834275,1.5254812898617431e-5,1.1878034483085587e-5,0.0001237431523022078,0.000744863195711344,0.00013331367056203282,0.000129984187582411,0.00011621158405534853,-2.4436797098743606e-5,-0.00016473122850186355,8.806320275757097e-6,0.001500296447706371
t36,-4.809724362393285e-5,2.0246385998676417e-6,0.0006402050816727038,-5.566518815139164e-5,1.494895107970159e-6,-0.0002962314076316541,0.0012581955166491294,0.0012247964714093868,0.00011294253962539351,0.0006389648636029267,0.00010736344791452265,0.00010556057387736216,9.475185884913556e-5,-2.45133887421725e-5,-0.00013924287364085742,0.0010061151444060213,0.004628664929924411
t37,-5.065153449047114e-5,1.8753205235835973e-6,0.0005211861142754498,-5.4700694298952615e-5,1.510891884150339e-6,-0.00023855124591834942,0.0005512462246192024,0.0005109027348381389,8.827325301180217e-5,0.00044236112323651035,7.949544886048602e-5,7.853368633003411e-5,7.043041318706918e-5,-2.5671737952959016e-5,-0.00011621447174639201,0.0004945639636660655,0.002354589490025368
t38,-4.8472969564938026e-5,1.6538707582930816e-6,0.00042177806998300413,-5.440382825503426e-5,1.4061691459824364e-6,-0.00022030447407333356,0.000372501364240908,0.0003098746826299409,6.291010363914735e-5,0.00031631657217826383,5.601249652716407e-5,5.4792897003577685e-5,4.927896887770223e-5,-2.78191193986023e-5,-9.495102043421639e-5,0.00033375523681432404,0.0015343290200721831
t39,-4.6318599516692725e-5,1.4756914016007934e-6,0.00036209586585779084,-5.1983248781922845e-5,1.2200015918610597e-6,-0.00021225150263089028,0.00026012400236401727,0.0002299504932594035,4.70578217839754e-5,0.0002491974368636315,4.2332473068776014e-5,4.095526248985017e-5,3.566946849613544e-5,-3.127594613012031e-5,-7.689613466024514e-5,0.00024338455657907425,0.001094737642036245
t40,-4.46976223958365e-5,1.3690290231424687e-6,0.00031797375461041234,-5.025475677960342e-5,6.223670036325554e-7,-0.00020998412026355029,0.0001583401182802139,0.00018133295263668628,2.7605202674870038e-5,0.00017882696666460815,2.2034137404043946e-5,2.028456007638521e-5,1.6600227128103045e-5,-3.5247054325403784e-5,-5.657899011310016e-5,0.00019317134720259964,0.0007213981188272033
t41,-3.9458268855200805e-5,0.0012210976856337106,0.00033003031651150964,-4.972533528479079e-5,0.001135330321765279,-0.00022460046326048253,0.00013963237865394166,0.00014891053890492772,-9.473269893347958e-6,0.0001295477970063848,-1.1894424097318993e-5,-1.363437713253275e-5,-1.5602734742848927e-5,-4.9282358733699254e-5,-3.4376990560219554e-5,0.00013486761208958078,0.0027913684280048926
t42,-4.571541748954866e-5,0.0007394945260623508,0.0002750011951469241,-4.6355037075426584e-5,0.000754039932181106,-0.00021233441584771195,0.00010046585385275348,0.00010362183006899697,-1.667290547758037e-5,0.00010024303295381955,-1.8306829307324036e-5,-2.01001070143176e-5,-2.072958426215323e-5,-4.0327447443364913e-5,-1.9847613481301094e-5,8.639518752375239e-5,0.0017188722003909748
t43,-4.561718073539249e-5,0.0005646857563336354,0.000250883370783739,-5.012790941211509e-5,0.0005772763026063367,-0.0002150973208423523,6.454028290734713e-5,6.775146486242515e-5,-3.3300408528665835e-5,6.932912467511829e-5,-3.427309647177094e-5,-3.7434441013627914e-5,-3.682921001827877e-5,-4.632627892757402e-5,4.288492320582942e-6,5.046175430781659e-5,0.0011502107028472236
t44,-4.5101319765379994e-5,0.00046442263226989105,0.0002327040914713127,-4.97029924134582e-5,0.0004593503683837547,-0.00022726075806346168,3.217673617261439e-5,3.5605032883493816e-5,-4.757329311308716e-5,4.116100921385992e-5,-4.831182462469263e-5,-5.324229013964806e-5,-5.141923053331207e-5,-5.3033874246835344e-5,2.4201845163487353e-5,1.1303338220417812e-5,0.0007252794708789565
t45,-4.408861402050304e-5,0.0003959540921119598,0.00020774919986159775,-4.8549427684237986e-5,0.00038123533884341075,-0.0002448976515376526,1.1314576202776766e-6,3.6746466043985044e-6,-6.244836682585475e-5,1.3628714508606324e-5,-6.274260393356631e-5,-6.952465528259989e-5,-6.7390832664248e-5,-5.8915426436701686e-5,4.993774214900342e-5,-1.824448092037534e-5,0.0003765091323935146
t46,-4.383019974843227e-5,0.0003449223368857946,0.00018981314291232766,-4.8339112426426275e-5,0.0003211615831528365,-0.00026981045074126717,-2.833800527392539e-5,-2.5652765130588916e-5,-7.220983610495112e-5,-1.1736191883568838e-5,-7.212170186100014e-5,-8.083943964158516e-5,-7.812637359569521e-5,-6.50554231109948e-5,7.75136251453088e-5,-4.862849027299984e-5,8.872269830483242e-5
t47,-4.3663540689411326e-5,0.0003054630523580893,0.00017595879471033135,-4.766862109984443e-5,0.00028002415507305013,-0.00030098747512447997,-5.756242470578422e-5,-5.401892589387638e-5,-7.591084573459821e-5,-3.584081686010201e-5,-7.579000995192948e-5,-8.61014298665009e-5,-8.28244898513231e-5,-6.81927859243791e-5,0.00011363251000095676,-7.895813029552255e-5,-0.0001324409838553241
t48,-4.439187703059535e-5,0.000273681728731561,0.00016459341514453197,-4.716011581495782e-5,0.00024728996408312695,-0.00012541792114218267,-8.787768040081331e-5,-8.232553931539842e-5,-6.684151691915381e-5,-5.821980476964419e-5,-6.638883090286641e-5,-7.291318567802436e-5,-7.039547421419795e-5,-5.75434617223559e-5,0.00016577926722889042,-0.00011030337250199648,-3.843440522407633e-5
t49,-4.570550712674962e-5,0.0002534041635300537,0.00015735891903631568,-4.642245722625384e-5,0.00022039042575741998,-5.576033927711601e-6,-0.00011305469908982289,-0.0001089334470009146,-5.252649869847087e-5,-8.0555905176969e-5,-5.309103038049322e-5,-5.592574025644701e-5,-5.40505155282616e-5,-3.4572941077788885e-5,0.00027035482118837386,-0.00013464634393827368,0.00011644721008400639
t50,-1.1322188351543073e-5,0.0002371255999724109,0.00014201587054510134,-4.6746454065750077e-5,0.00019795098360355143,0.0001812294793024051,-0.00013467470195274687,-0.00013101387256147636,-1.3128858117922496e-5,-9.69428062892693e-5,-1.3126169610845631e-5,-6.705079141229961e-6,-6.764448460407224e-6,1.7657882435861562e-5,0.0005751617886767972,-0.0001433016306877754,0.0007474153952971611
t51,-4.20197336068285e-6,0.00021736873392659255,0.00012911285138514245,-4.812980990706822e-5,0.00017817211542148112,0.0006429894251817291,-0.00016312229577407304,-0.0001604053587310274,1.1333283628310757e-5,-0.00011756384441438442,1.1839001146328337e-5,2.3176855186583173e-5,2.1661229032344252e-5,5.194320456745969e-5,0.0005836082635064109,-0.0001580499468114388,0.0012197317339837075
t52,-4.769282545391265e-6,0.0001998588096963429,0.00011834275892168113,-4.915308276527539e-5,0.0001604818447772252,0.001673250905025227,-0.000198392213223345,-0.00019741304128360285,1.3102268502798228e-5,-0.00014381104128285995,1.3775156994920147e-5,2.5212119077489655e-5,2.3971146029712006e-5,5.698014733928138e-5,0.0004903436360216543,-0.0001875103224927138,0.0019942698087931435
t53,-4.823464291388961e-6,0.00018563117891275238,0.00011032127017528966,-4.923039021054908e-5,0.00014531893131834497,0.0010756451520418605,-0.0002446630024820126,-0.0002474637145107219,5.218419313078596e-6,-0.00017422122628788693,5.675966574017089e-6,1.5218520500722234e-5,1.4241755878281912e-5,4.61262024795024e-5,0.00043563885270072033,-0.00024121556904622223,0.0010774188830657884
t54,-1.9895582441918265e-5,0.00017190140941439054,0.00010212865640174696,-4.9467298032012446e-5,0.00013145152192155056,0.0007855327543272358,-0.000306767495795304,-0.00031382616012896506,-1.2501493012984964e-5,-0.00021401922974724637,-1.2317401536113664e-5,-4.834772044562215e-6,-5.496825220900488e-6,2.7964242649652594e-5,0.0004056628253568048,-0.000322509554155372,0.00036300559795600173
t55,-3.994970757458666e-5,0.00015805655760602576,9.110009599534441e-5,-4.857308837895576e-5,0.00011708231164654811,0.0006398368641148555,-0.0004253356619033019,-0.00044587214085976877,-5.27174250075501e-5,-0.0003089205635056617,-5.2643172864727826e-5,-4.558954174063862e-5,-4.55366412742953e-5,-6.631442000958144e-6,0.00037790588517640824,-0.0004537313998789202,-0.0005415190704501829
t56,-3.239307889735261e-5,0.0001560151121266732,9.271378781098628e-5,-4.9579336406043214e-5,0.00010508339469805765,0.0005590881331005446,-0.0005755302172952512,-0.0005936119935318849,-7.309452230605264e-5,-0.00038170639452782197,-7.380190610485179e-5,-6.746252264998308e-5,-6.726759303131902e-5,-2.004871732642514e-5,0.0003365552853713801,-0.0007686421724191867,-0.0014536827413885306
t57,-4.753712824441554e-5,0.0001569936121894484,0.00011412992166520214,-4.7431712488117726e-5,0.0001071009151391766,0.0004720901914315869,-0.0001047080939115353,-0.00010287604483567866,-3.909963259216954e-5,-0.00011489367357832109,-3.911806535564634e-5,-3.627029489469777e-5,-3.7075248416171565e-5,-1.9378644264162957e-5,0.00030967466460326914,1.80211416240194e-5,0.0005896219080717861
t58,-6.075464120846245e-5,6.220455525842415e-5,6.098736795289827e-5,-5.473434976180334e-5,6.671143060274631e-5,0.00040444628734147547,0.00021391196096199705,0.000226981873524964,-1.9231098180275378e-5,6.259865042837147e-6,-1.7775749248560603e-5,-2.0453950068124964e-5,-2.1507546827534492e-5,-2.6998333355100886e-5,0.0002644749642319998,0.0003483189289529331,0.0014328415652204132
t59,-5.90170413574159e-5,5.772053281276374e-5,5.193435420423556e-5,-5.5401386143529126e-5,7.071317298830136e-5,0.00036202245866242747,0.0010677011829966414,0.0010080106423987591,1.1914850185169472e-6,0.00014138426102814928,4.6249452359229113e-7,-2.758168428669006e-6,-4.620980925038335e-6,-3.2795617123742686e-5,0.00024111142582628953,0.000576411594564641,0.003424070411045923
t60,-5.024987652862664e-5,5.301690089886489e-5,4.5891387665218914e-5,-5.654373947759329e-5,6.445092281275662e-5,0.0003345704049984676,0.0007997262439543091,0.0007383393392718376,1.0715929127840017e-5,0.0005008168633631785,9.73907664781047e-6,6.051304202331816e-6,3.5864873656242164e-6,-3.525337217545954e-5,0.00021751455927720775,0.0003279276412609651,0.002970300072664733
t61,-6.0361910803745264e-5,4.900278926297959e-5,3.9852784747078684e-5,-5.728009611479591e-5,5.765832794763444e-5,0.0002904982421168423,0.0005709163497802027,0.0005503237085325796,1.364641311219611e-5,0.0006993710788702314,1.2947710122196651e-5,1.0000257112132435e-5,7.570040082696402e-6,-3.60420539759119e-5,0.00019753116977811968,0.00021654444327583945,0.002562179253846276
t62,-6.0217613279838476e-5,4.475673546882052e-5,3.7237339683257294e-5,-5.842951922028101e-5,5.098418502261825e-5,0.00026413583804688577,0.00043299161922505613,0.00042926967894013976,1.1020113260488454e-5,0.00044522606698423495,1.0635168196475528e-5,7.92110196067682e-6,5.7782912196245104e-6,-3.763016700708826e-5,0.00018939436037721316,0.0001625699622492705,0.001935643161127554
t63,-4.981695419477252e-5,4.0597374799280775e-5,2.9328149936220165e-5,-5.870320473406315e-5,4.450494342219186e-5,0.0002373559216026026,0.00036079090763305925,0.0003476760825178678,3.327737302896137e-6,0.000372651427063468,3.464797786869828e-6,1.3231939791961895e-6,-2.6640902357587686e-7,-3.97041578544085e-5,0.00017401761644707237,0.00012482030420022072,0.0015913677308841256
t64,-4.963340759942613e-5,3.693281211360914e-5,2.1662631811377556e-5,-5.1221833863977484e-5,3.7775855299478726e-5,0.0002135499576215967,3.133794668724352e-5,0.0002792033166802054,-4.644840885750984e-6,0.0003139860345378807,-4.670251546034242e-6,-6.0474583305734756e-6,-7.026561898505389e-6,-3.9962111035979186e-5,0.00015603569591387493,0.00014866994226315908,0.001075947727768179
t65,-2.8037705073806868e-5,3.11209959286987e-5,2.2750628983521734e-5,-5.0088573055208584e-5,2.237188508243832e-5,0.00021956204219179208,0.00030409732849579613,0.0002593419291534533,-1.2903279993382981e-5,0.00026442634144091206,-1.2934025943088906e-5,-1.2592446554836241e-5,-1.3284026401406972e-5,-3.782440899089125e-5,0.00015075078504355849,0.00010512764325840336,0.0012118851135659522
t66,-5.156117235946859e-5,6.329550132464375e-5,1.9016638475925896e-5,-4.5517279291216705e-5,2.077966715634811e-5,0.0001769822946371117,0.0002339182263735652,0.00022451299075904507,-2.412506454722207e-5,0.00022328164409479245,-2.4212735397571534e-5,-2.3342915273711057e-5,-2.361700520259052e-5,-3.779207219331319e-5,0.00014308746378078035,6.28368526231638e-5,0.0009375430349602826
t67,-5.178240772225666e-5,5.767720518917591e-5,1.4476513308465112e-5,-5.0248607635106406e-5,1.00808178968704e-5,0.0001641046729857537,0.0001962898338563062,0.0001941062815991362,-3.2484126540523166e-5,0.00019289600296722647,-3.253756048293691e-5,-3.187493003661429e-5,-3.185673379559235e-5,-3.828234408957159e-5,0.00013076412816495842,3.6416216078171074e-5,0.0007277449617434621
