region,marginal_price,total_demand
BASN,28.731751118578536,117622650.0
CASO,33.1481096366662,115510879.0
CANO,32.82820411735485,178550343.0
FRCC,30.445666806444518,263664150.0
ISNE,42.02642673804894,149354094.0
MISC,26.463931577810772,200796305.0
MISE,30.375806345563763,108618551.0
MISS,27.071863397833308,185407544.0
MISW,24.525140618067052,244560055.0
NWPP,30.38272771869505,213747716.0
NYCW,38.69099765911017,83015898.0
NYUP,24.223089889094044,74762455.0
PJMC,26.498026765114858,125041636.0
PJMD,29.011094273788327,116835353.0
PJME,25.570557678616336,308414943.0
PJMW,26.799944022153458,328889729.0
RMRG,22.0944700994925,100288099.0
SPPC,21.759258433954592,83557695.0
SPPN,20.9676070070892,54220969.0
SPPS,21.279845146757573,131322851.0
SRCA,27.813996998025647,228687588.0
SRCE,27.456563934856113,225061849.0
SRSE,30.054200189008384,255962582.0
SRSG,29.38625375539154,147664933.0
TRE,23.270582109372224,442846698.0
TREW,20.641451139874157,20819394.0
