BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11
AnnualSum,1.0239267840829311e8,4.449596540055961e6,-5.828993867192433e6,7.7875619262689e6,-7.787561926267147e6,4290.009490051455,6.404987861520974e-5,2.5742322745669525e7,-310278.83577130706,-1.26449615e8,1.464409732998997e7,677847.1127653517,-903847.9958461603,494804.35580093163,-494804.35580092925,0.0044994907986970045,6.438527365683569e-5,-3.1421709906376274e6,-99086.46074630406,-1.1176839e7,1.0119394820871544e6,7.129597709688394,-8.423435387779488,374359.79268060654,-374359.7926794293,0.005284326316042116,6.449263300781154e-5,7.506334792532204e6,-56042.98606220197,-8.46223e6,5.134287100722963e7,349002.0277338483,-412336.9892661223,739980.1054773596,-739980.1054760895,0.003999635493017186,6.445252460413967e-5,-3.403059715474087e7,-483132.8949319263,-1.6765806e7,9.324028326528776e6,10772.383408003025,-12727.296065916562,84862.21477952982,-84862.21477826565,0.0034732386052427613,6.449921487435631e-5,-7.340453255842799e6,-64796.16150388944,-1.916824e6,3.426233668814424e7,5.294722779650933e6,-6.780764287398049e6,450929.6852563433,-450929.68525507586,0.004208244351690648,6.450253640777437e-5,-2.2096047496159624e7,-333856.68847274815,-1.0346391e7,5.544429180582278e7,5.749123043996497,-6.792440722338446,832961.4639182955,-832961.4639183001,0.005589171785597006,6.441882696927502e-5,-3.62938953179e7,-650004.4501590937,-1.8500391e7,2.1875459957700357e7,2.3911582812789898,-2.825091041552982,3.083747412022307e6,-3.083747412021762e6,0.006780196227740676,6.433578637734199e-5,4.852272475642894e7,-186582.2869307213,-7.0211602e7,2.708845071120864e6,0.956082270761983,-1.1295853580499042,1.0562653001152547e6,-1.056265300115285e6,559.8008304431673,6.427426466600504e-5,1.9557803782771684e7,-218453.4812129298,-2.2048755e7,1.7243877819351038e8,3.659682680974516e6,-4.799471652984437e6,9.486837167119632e6,-9.486837167119801e6,4619.62584937491,6.390097429435755e-5,-2.4493010721116327e6,-126529.77550515585,-1.68727778e8,6.211690162933927e8,1.4358165841593957e7,-1.8554080287368048e7,2.8550068810396235e7,-2.855006881040668e7,14682.565789182458,6.37326744937877e-5,4.0232792099902104e6,-316654.6232364647,-6.20694409e8
t1,14589.60460937837,0.00017762048912007937,-1.8916602072179015e-5,213.87932064687993,-2323.11969093899,1.0667332332406263e-7,6.065701783439025e-9,1215.3305143147024,-10.694912159706512,-13685.0,1591.284220431412,239.9995833974107,-1.85383566070863e-5,14.207270141670778,-151.64805393840578,1.0311653444057136e-7,6.107967461229752e-9,-382.9791587306872,-4.863842851337106,-1306.0,160.40114132488054,7.575336779923012e-5,-1.237934280061683e-5,10.75985740568442,-114.89136020377319,1.0659566421933263e-7,6.057523062580473e-9,937.1819167207545,-4.451618725928319,-989.0,3330.9991685003147,7.425371246767436e-5,-1.2573210985541995e-5,21.305823135393883,-227.41122661520856,1.0662792030291769e-7,6.061551392076498e-9,-1136.827759638991,-28.066067164726938,-1960.0,1751.1919702081689,8.152613768625639e-5,-1.1828780735331327e-5,2.461041460430092,-26.26478585610568,1.0697045988793892e-7,6.0692108665547046e-9,-1493.3084625658464,-10.079833049265686,-224.0,183.62030192226302,1055.6546749004979,-1.8144522704591474e-5,13.02234982973779,-138.96780994605902,1.068442318526073e-7,6.066586006408994e-9,111.06370153281681,-17.393200207413514,-1207.0,9092.49742638227,0.00010465561348561697,-1.1904665093434631e-5,24.08232870485962,-195.2480747909751,1.0341728439289786e-7,6.116525996885386e-9,-6728.130454556738,-23.20131859056374,-2170.0,3563.243862273158,8.4870290352725e-5,-1.1855944542638362e-5,86.29590660228162,-857.5701832082348,1.0349898751328668e-7,6.119288953524964e-9,5396.839916539194,-17.809575306355104,-8170.999999999999,527.9000632771108,5.696860419992786e-5,-1.222742026225733e-5,29.40604465482264,-249.82632112297406,1.0620722412000777e-7,6.055405473597946e-9,2300.0321462359407,-12.511977886845639,-2595.0,21627.784645949185,304.8874408258295,-1.679710881711236e-5,250.33153321279045,-1846.9322913982965,1.0533478979486109e-7,6.0369228170836064e-9,-989.6098528221747,-7.461459045232021,-19339.0,72912.99548428961,2783.9196316966822,-3.797888633252046e-5,843.3016858455626,-8841.58288262959,1.033560526932998e-7,6.08736248683273e-9,770.4074929710292,-12.041374188786161,-68457.0
t2,14847.605215196641,3.2001795606685636e-5,-3.997727892650626e-5,132.88725150107666,-1977.309237593974,1.0620379719302037e-7,6.065668029229194e-9,-230.15782809781663,-2.025393018633546,-12771.0,1764.1132248643103,6.91932648678089e-5,-2.6532052404546966e-5,8.808057489775756,-142.10149567363678,1.0283167226226882e-7,6.107629810876689e-9,-406.6791026492547,-9.140726791320942,-1215.0,152.9299737766396,2.3592794380034128e-5,-1.9900720048421938e-5,6.670024476750564,-109.83909008381288,1.0628807033052931e-7,6.05666320491013e-9,876.3250400443983,-6.085952010095427,-920.0,3252.0206696164933,2.3340744555439706e-5,-1.9720923451769104e-5,13.209090700609236,-207.03508371301456,1.0633151111302765e-7,6.060705258565098e-9,-1191.0585367870203,-44.13614354662751,-1823.0,1765.0172507096609,2.4862212776759364e-5,-1.9157276350785036e-5,1.5257843787973022,-28.165438354592144,1.0664879745784358e-7,6.068104492004785e-9,-1519.1235178338243,-10.25408470995521,-209.0,206.4454504440636,5.9526908114377145e-5,-2.5637706236127852e-5,8.074029506372332,-118.38351264754857,1.0655374098938e-7,6.06602407930314e-9,1033.351146689749,-6.487147985873449,-1123.0,9091.623322477524,2.1618710903178273e-5,-2.0981970777588254e-5,14.929956279830856,-218.99713984144898,1.0303928146845526e-7,6.115567550272093e-9,-6843.6678210423415,-25.888318610107998,-2017.9999999999998,4375.8840632026095,2.053804720901665e-5,-2.1154868676112848e-5,53.50359124641664,-784.5579404995165,1.0312351475939797e-7,6.118339592715284e-9,3962.2457011619254,-13.075414551459886,-7594.0,527.9000399797121,1.870299819618082e-5,-2.2114037256852428e-5,18.23144117527278,-267.3601453576677,1.0587380441474197e-7,6.054835227908295e-9,2143.911515232365,-8.682847719034847,-2414.0,21689.86526158464,6.685598040395738e-5,-2.292445486088455e-5,159.29611951498848,-2564.832665058494,1.0510263866820784e-7,6.036382116003142e-9,-588.7034555834051,-9.625304436736835,-18686.0,71197.44554238334,4.122315973029348e-5,-14.42378268378727,500.6981539096042,-7663.046378073008,1.0307463044248567e-7,6.0867766963997925e-9,2763.556858865225,-46.230435744446034,-66738.0
t3,14193.852231093644,3.096743025300971e-5,-4.21184150228423e-5,42.325180137331785,-1811.4635351034865,1.061838254588034e-7,6.067126936351458e-9,-142.46021116154535,-1.253653914224846,-12281.0,1813.5090767416602,6.849457049582136e-5,-2.7011080893187967e-5,3.8714257372298846,-95.35575831272998,1.0284541701044476e-7,6.1081050528106385e-9,-545.0963223310723,-12.92846341727213,-1164.0,144.46100116378213,2.3365440579325068e-5,-2.034088891683921e-5,2.931997428984208,-70.06767390283066,1.0630500034376755e-7,6.0571109025962865e-9,810.4295878547412,-6.754915673284802,-881.0,3207.6032425687995,2.3285136427333818e-5,-2.0020210838873238e-5,5.80579307968247,-149.05439084233964,1.0634462309872929e-7,6.0610856301574695e-9,-1274.8008308724538,-43.55381729748408,-1746.0,1657.5916546028136,2.4463622313451536e-5,-1.97955433317765e-5,0.6705619527126307,-12.961132067545973,1.0664418389235862e-7,6.068300841523048e-9,-1435.6107159629335,-9.690373298189227,-200.0,186.6856436946524,5.478514206053235e-5,-2.7006791035598293e-5,3.5485237391468876,-99.21509270056313,1.0652955476583626e-7,6.0662642199050445e-9,990.9862956836946,-6.005398309269342,-1076.0,9092.556375330023,2.017459237932979e-5,-2.273062761099302e-5,6.562370850265276,-183.54527940504107,1.0301439549877416e-7,6.115694377481219e-9,-6956.159547058968,-26.41391726006961,-1933.0,3826.2114724652624,1.935563337697815e-5,-2.274575489862921e-5,23.51568060639183,-657.5368536106711,1.0310343521517138e-7,6.118557313297385e-9,4098.334210533082,-13.524506690968169,-7277.0,527.9000384795978,1.801415568712837e-5,-2.3277748054236357e-5,8.013097572580175,-224.07475336382905,1.0586680406782939e-7,6.055230158433321e-9,2009.2992911331287,-8.13766865837229,-2313.0,20792.36616563187,6.735074800697432e-5,-2.2843924477042873e-5,71.97449953577629,-1872.8348931591115,1.0514600315657495e-7,6.0369077094014454e-9,-588.8776620108835,-9.628154515491689,-18393.0,69746.38843910566,4.082701565490482e-5,-231.59955912080596,176.92211538598164,-6995.001801436748,1.0308860447246938e-7,6.087421731278697e-9,3033.9559041932093,-49.66513907911673,-65681.0
t4,11647.11658589863,3.149728668484308e-5,-4.052390454715101e-5,59.242281938214795,-1866.1862289800838,1.0628769762462445e-7,6.06961424543806e-9,2259.2084038380426,-24.381033936106178,-12075.0,1613.5946802317821,4.432038093525036e-5,-3.496902484425697e-5,4.913587013319005,-85.22323380789473,1.0269884463377291e-7,6.108107727501076e-9,-381.9162175409948,-14.368825346261756,-1137.0,123.01391583091565,1.7513177301973016e-5,-2.8924476511873057e-5,3.7210524858998184,-64.56999870879415,1.0615562999185129e-7,6.057198595367454e-9,806.2695468557539,-8.43450515638985,-860.0,3213.1589928493654,1.7609126795385566e-5,-2.8048380439099592e-5,7.368814548549018,-127.79992757445035,1.0620192449032212e-7,6.061156946970241e-9,-1342.1706456770914,-45.55722380989417,-1705.0,1549.6630419054325,1.7989326472440695e-5,-2.915308361217499e-5,0.8509316479643648,-14.760221596395818,1.0646529760568942e-7,6.0681211507617886e-9,-1331.7643307026347,-8.98941019537851,-195.0,163.92773383765442,3.67073816810101e-5,-3.6884053917649785e-5,3.39190795235775,-103.4022773633226,1.0636034106054315e-7,6.066300755716332e-9,1007.9799384809774,-20.89730283044742,-1051.0,9094.040868165559,1.4848084614533549e-5,-3.9303986689876145e-5,6.286774129582623,-194.0104010256731,1.0283842648511215e-7,6.115506219705217e-9,-6977.0266468575,-40.29057005555419,-1889.0,5216.492791217964,1.4298720549117422e-5,-3.95122833775191e-5,22.587829810388488,-734.0948025942025,1.0291882178945452e-7,6.118069888650127e-9,2608.622665425295,-8.608458733223733,-7105.0,527.9000004212211,1.3779620006708917e-5,-4.0092164740821315e-5,7.676072660440533,-237.94700311816987,1.0568621628879182e-7,6.055171263379629e-9,1973.0986080542316,-11.727651805303388,-2259.0,21546.144340969524,3.3036778156905395e-5,-3.738578375523451e-5,92.8785707716005,-1536.589523425327,1.0484026204560333e-7,6.0362536306007634e-9,-1732.30097128392,-18.13241279132874,-18352.0,68119.8879524162,4.07156269212476e-5,-403.6055945320208,219.35975074544524,-5258.970302824018,1.031042069057713e-7,6.088022986157266e-9,3109.9996494078405,-50.67149598935742,-65736.0
t5,9910.49507416616,3.108530782829726e-5,-4.14658476827961e-5,46.33856507851653,-346.68914973188726,1.0632919615373055e-7,6.069719916426354e-9,2403.506376808942,-25.65085603791874,-11988.0,1820.014202194328,3.867472398881959e-5,-4.02953346311856e-5,3.077359092230856,-66.50913606679435,1.0260854641273903e-7,6.105657674355426e-9,-625.8722791935741,-13.71014450414056,-1117.0,130.5003155078595,1.572471669903434e-5,-3.500047311821859e-5,2.3468718385699217,-50.22624548228529,1.0608883052544689e-7,6.05481357326374e-9,769.8229889429186,-6.44391163512359,-846.0,3199.0552229326263,1.5737135483319942e-5,-3.4385363451544574e-5,4.625081382026578,-99.3335254754183,1.0612147786635411e-7,6.0586677576856525e-9,-1385.4441456601103,-42.90261463105967,-1676.0,1543.558624469122,1.618851243820145e-5,-3.506913074694966e-5,0.535504763973235,-11.46971552152213,1.0638739992071048e-7,6.065524906102156e-9,-1331.6358519570435,-8.988542978564,-192.0,186.7418173824038,3.607850577191868e-5,-3.7856544118121305e-5,2.8613741084544664,-36.82654176257719,1.063402371023978e-7,6.064201633372516e-9,901.5679162320305,-22.344564276403226,-1032.0,9094.753807730718,1.448686129561773e-5,-4.0812735468946956e-5,5.236360520087975,-66.66043957375855,1.0280589284574209e-7,6.113550681857205e-9,-7137.560352918493,-39.7693495325596,-1856.0,3849.9972507539483,1.4123541617296838e-5,-4.021879169035465e-5,18.693894400095356,-210.72109671119856,1.0288832886129494e-7,6.115891479226597e-9,3337.042220840839,-11.012243272695645,-6984.0,527.900001551181,1.3776728348322895e-5,-3.938031432902468e-5,6.392294831215916,-81.05621124364639,1.0564464169965158e-7,6.052418014745782e-9,1778.9962793019388,-11.23233893863498,-2221.0,21403.64768652326,2.2343027588353574e-5,-0.00010272711798218451,62.12740400991566,-1019.5719961008409,1.0447123445859785e-7,6.0321266677314325e-9,-1820.422905575965,-18.78010854540374,-18607.0,67677.48620351238,4.0745340323128785e-5,-588.4658343977192,209.89304122624677,-3316.2417068998084,1.0306963032281514e-7,6.084889197594589e-9,3109.999753178516,-50.67149734291721,-67042.0
t6,10302.657346555878,3.072624542764896e-5,-4.218122313710084e-5,154.24354433069948,-222.00844330916706,1.0620635905534786e-7,6.071073632681076e-9,2132.3724412401343,-23.264877327450645,-12344.0,2020.7835667608385,3.81844701469698e-5,-4.093385622683039e-5,9.92242991348249,-20.624426908211824,1.0261334803744208e-7,6.1064038569073675e-9,-871.0333574899187,-13.04820962598022,-1126.0,152.5863683894932,1.5495979942144767e-5,-3.577232118413539e-5,7.538712497837013,-15.827173571108608,1.0606970583496443e-7,6.0556626900039266e-9,713.049902357658,-4.3477895013322305,-853.0,3184.4736940125454,1.5509133149048685e-5,-3.539195304182261e-5,14.8934152816523,-31.355755361956188,1.0608708047494675e-7,6.0593858201366785e-9,-1436.1242043633217,-42.887129791822474,-1689.0,1504.6440410228693,1.5766023886226633e-5,-3.671877459077335e-5,1.7214284329568177,-3.626043479982073,1.0634078225512877e-7,6.066088755203765e-9,-1300.9579380900157,-8.781467037744314,-193.0,209.56707648006977,3.5395650271192364e-5,-3.880978774497618e-5,9.198764907616553,-16.746881004696917,1.062858146341641e-7,6.0647472331698455e-9,855.9889717756693,-18.007928859855873,-1040.0,9091.529204014667,1.4217899680584785e-5,-4.1639416453286656e-5,16.721353702637852,-29.392056205309082,1.0278789667358598e-7,6.113756322178062e-9,-7168.486812814558,-38.37166137562104,-1872.0,3034.001616380411,1.3904457769009943e-5,-4.081313782488886e-5,59.86288363796853,-94.26119534099522,1.0287507658116788e-7,6.116177589600916e-9,4047.7543153406364,-13.357593188805591,-7034.0,527.9000037119646,1.3676749123488787e-5,-3.9707365005107266e-5,20.436543027361996,-35.13061666599454,1.0561031489585989e-7,6.052827899079731e-9,1737.859832098269,-11.065736241210786,-2240.0,21945.02959262674,2.3656013953412873e-5,-0.0001001129724678125,203.13640666075085,-518.9629123905285,1.0453236352597029e-7,6.0328518528702754e-9,-1820.4229020664848,-18.780108537930175,-19790.0,68219.75947548353,3.9742370160552336e-5,-167.22474726147587,617.5167705074724,-450.37979329512297,1.0305732805450247e-7,6.0850192926998556e-9,3109.9997520119327,-50.671497333964204,-71279.0
t7,10409.353824650721,0.16327662238928478,-1.7186646850433454e-5,391.749928055484,-51.73336121336189,1.0340822828910577e-7,6.111513112645915e-9,2792.5123847422956,-29.046035883557867,-13513.0,2221.105716551833,239.99986228284303,-1.843698861011517e-5,24.824737087255127,-1.8625768852762021,1.0320912750196826e-7,6.109385063748915e-9,-1285.5966091910163,-13.471111503039346,-1185.0,163.9772558159967,0.00025569955079581517,-1.1772388709606656e-5,18.84402309092871,-1.378639879585035,1.0671445733235943e-7,6.059021759708385e-9,719.3887420769587,-2.831625135914806,-898.0,3196.989683673538,0.00020689990891464139,-1.1772206439780592e-5,37.38383883369105,-2.3208766112938357,1.0668285081675251e-7,6.062339414786157e-9,-1412.6553745383203,-41.39746658588289,-1778.0,1382.3639727373375,0.0002494875446333079,-1.2237957736061092e-5,4.300707071086317,-0.35726932975566933,1.0695500050120939e-7,6.069133645390017e-9,-1174.3805780797775,-7.927069753774753,-204.0,232.38119316239508,1813.322881234469,-1.7051681894821238e-5,23.380081461452562,-0.00024375043951793427,1.068053167077217e-7,6.067074555541788e-9,-956.7555188940615,-17.328376269781646,-1095.0,9090.16830259183,0.00014130894825158772,-1.1856403364832817e-5,41.13315648472653,-6.2301377329272825,1.0344976849064529e-7,6.116161782819809e-9,-7116.117696215333,-34.953754661486535,-1974.0,1943.4238235821103,0.00012872473041651667,-1.1655004304945648e-5,147.44983945959135,-22.44891304573698,1.0355098841386793e-7,6.1188869565564465e-9,5337.187856258015,-17.61272346079531,-7388.0,527.9000775406155,9.882236738910622e-5,-1.1445237782585817e-5,50.22995952185086,-7.624405012952891,1.0623308601242993e-7,6.054883737727368e-9,1806.8393798011655,-11.345099326851667,-2366.0,22099.408306589394,1348.1600138995461,-1.690793439153918e-5,519.6343247983841,-3.615444249648583e-5,1.0540947602759727e-7,6.036554990523891e-9,-1820.4224863783177,-18.780105843359213,-22128.0,68517.01020789926,6118.689313940601,-1.2495230259057918e-5,1615.4830089474488,-146.51091979994408,1.0420446589155227e-7,6.0890414166070635e-9,3109.9999004183915,-50.67149905250752,-79164.0
t8,10203.640469736252,3089.552572798306,-1.5718487074095643e-5,822.6065773884844,-0.00013647941343386796,1.0304127576676032e-7,6.107529116381631e-9,1791.6861968249748,-16.48566468762753,-15891.0,2396.1125591632917,240.00684206110316,-1.7352670061266017e-5,49.127052417951575,-0.00021921187284092085,1.0327120760509253e-7,6.109918981155214e-9,-1340.6265249243363,-13.619692253155083,-1331.0,167.31493660871828,0.006892151356786108,-1.1112990622912112e-5,37.20494167435924,-0.00020258935191932865,1.067079065634636e-7,6.060002744943871e-9,805.6017690149438,-3.1283258515028223,-1006.9999999999999,3284.4359952505597,0.019536633947204042,-1.1428222385962421e-5,73.67312687515442,-0.00019686506560732912,1.0666739136932136e-7,6.063364702424722e-9,-1321.501718016556,-39.62673256215443,-1997.0,1252.176519480455,0.018402479024498524,-1.1570867480637251e-5,8.510279247510088,-0.0002075608866445525,1.0696948407963436e-7,6.070001627656337e-9,-1024.7876645805713,-6.917317600017919,-229.0,258.5726398475853,3011.934009193564,-1.7856391623281313e-5,45.03082978067805,-0.00024478794552611124,1.0672019882860822e-7,6.06818480084746e-9,-2069.826187426068,-16.7110288540346,-1229.0,9096.42855447729,0.009906953226740173,-1.1024786966569955e-5,83.27292445246609,-0.00013736676303396827,1.0352148099856267e-7,6.117190777981339e-9,-6930.712902981022,-32.99833461596874,-2216.0,1249.1785755236046,0.002406157697210498,-1.0755308301819358e-5,298.40473730728655,-0.00014345624047261795,1.0361060840773041e-7,6.119264469014201e-9,6769.754628887946,-22.34019375593352,-8295.0,535.7330838932259,0.0006090929156083361,-1.0823819396841205e-5,101.68338689120269,-0.00013841141921451433,1.0638011666735913e-7,6.060690726382917e-9,2030.8353532043602,-12.252283948806141,-2656.0,22177.701397459983,2509.486786375606,-1.6621793301576714e-5,1026.0148222456733,-3.683447200590352e-5,1.0311417215840232e-7,6.074353449821787e-9,-1820.4228444997814,-18.780108250598385,-23874.0,68989.91863534026,8859.134897008347,-1.2557122227461252e-5,3182.615270107548,-34.997185442754436,1.0412559181261372e-7,6.089076800156355e-9,3109.9998944961103,-50.67149898873666,-84056.0
