Zone,1,2,3,4,5,6,7,8,9,10,11
t1,0.437266804464515,0.4304132849566111,0.4293803164178754,0.42532047976228715,0.4196170267193614,0.429638021195231,0.43011178983823506,0.4329599284612881,0.43360986233836546,0.42728225448458723,0.4414864163768403
t2,0.400636100414116,0.4097118330748557,0.4075053660768678,0.40365235372416985,0.3982394277072656,0.4077498764034345,0.40320851977890854,0.40587850734795544,0.40648781079574214,0.4067302277427492,0.42025239451647317
t3,0.3986304129013304,0.4097114369539007,0.40750496032110595,0.4036519449521014,0.39823910174254273,0.4057085771862849,0.40118995259058976,0.40384657361492604,0.4044528180521236,0.40673019326412074,0.4202521303679797
t4,0.3986303693213747,0.3981123862398419,0.3959683712464336,0.3922243973652539,0.38696482619217665,0.39167566410753085,0.3873133278446106,0.3898780582515917,0.39046331886075236,0.38476526593168364,0.42025212605745665
t5,0.39863039358484126,0.3935603603330932,0.3914408660637507,0.38773974232914266,0.3825403074006727,0.391675682640191,0.3873133461456817,0.3898780775717605,0.3904633328480443,0.3681875342680331,0.42025212434229503
t6,0.3986304091393025,0.3935602627681561,0.3914407953300382,0.3877396831094897,0.3825402554990949,0.3916757131787203,0.38731337780034053,0.389878110169441,0.39046336415612787,0.3681789697226628,0.42025215379393405
t7,0.44535127751072257,0.43235447966736107,0.4346955019866375,0.43058542107437536,0.4248114675247286,0.43495640008341085,0.43431000876135156,0.43718594728067245,0.43784221679855495,0.4272823116677383,0.5005210039152553
t8,0.45103594915521045,0.4361323337811171,0.4384938134793542,0.4343478215900195,0.42852342463106247,0.43495640387325374,0.43985528409256475,0.44276794533440017,0.4434325952446044,0.42728251057408756,0.5005210916584877
t9,0.4453754523831117,0.43235137376228666,0.43469228772353863,0.4305822275157941,0.4248083292029817,0.4296379118394814,0.4344768289569905,0.43735387375679036,0.43801040035117006,0.36817896523053223,0.5005209920797161
t10,0.33402093887484713,0.2897052148193031,0.28900989601387206,0.2862772772869938,0.2824384367930137,0.28667837058280937,0.2899072474373979,0.2918269730264773,0.32544267527128656,0.28990723682714536,0.29715837775881165
t11,0.33401595556158287,0.03429699659393275,0.034482709568700226,0.03481183535061568,0.03434502595272443,0.037359353496458664,0.03778014135803917,0.038030320904024896,0.3254425534111086,0.2899067848454948,5.27997852169394e-9
t12,0.3340159370670622,0.034296949328661244,0.0344826585631182,0.03481175491790392,0.03434493992201831,0.03735935147124134,0.0377801430523808,0.03803032882223944,0.3254425530248273,0.2899067705161597,6.023979262760148e-10
t13,0.33401592863469665,0.034296976249385144,0.03448268359120084,0.034811687417824956,0.0343448768638065,0.037359342315009245,0.03778013438687908,0.0380303196896268,0.32544257566505913,0.28990677257345154,2.2282135337669098e-10
t14,0.33401592714529393,0.03429693643467209,0.03448264370984138,0.03481162104080631,0.03434479840269268,0.037359338080037156,0.03778012727700057,0.03803030684904177,0.32544258198435455,0.28990677431932815,1.522199418427273e-10
t15,0.33401594626271336,0.03429701307580305,0.03448272293693123,0.03481180732611955,0.03434499056440555,0.03735933192939743,0.037780116126114316,0.0380302926317657,0.3254426916621037,0.28990678813415316,2.3744514310036584e-10
t16,0.3340163532190309,0.03643687091576713,0.036634172676992614,0.03698384923988566,0.03648790665919319,0.03735933941754959,0.03778012245526666,0.03803029788142837,0.3254432738846868,0.28990722170703015,8.144160678369533e-10
t17,0.39863041022590123,0.27960025789289167,0.28111419018865574,0.28379748840069785,0.2799918991808168,0.28667839246277543,0.2899072680535979,0.29182699243305754,0.37928679104343976,0.368178955915707,0.19990020476981324
t18,0.5267608218003996,0.4952906642398245,0.49797250610653954,0.5027258235606138,0.4959845171829976,0.5078291308145502,0.5091003294453754,0.5124715179411957,0.513240816899383,0.4906663910576939,0.474879752030844
t19,0.5320553776662942,0.5177965733032188,0.520600228450528,0.5156779033609951,0.5087629234945918,0.5209126788089784,0.5188662961791658,0.5223021527503001,0.5230862051717632,0.490666399109905,0.5311178050973548
t20,0.5354910441734191,0.5177965780734809,0.5206002443589756,0.5156779253732453,0.508762948810641,0.5209126866192255,0.5222166535678608,0.5256746961342131,0.5264638100816383,0.49066640382151017,0.5311178055287296
t21,0.5354909487105509,0.5177965815064018,0.5206002551678446,0.5156779502618629,0.5087629731348189,0.5209126718531348,0.522216685426781,0.5256747298236193,0.5264638414072603,0.4906664138648114,0.5311177977797497
t22,0.5403321504635911,0.5177966462708015,0.5206002520706828,0.5156779201838604,0.5087629450617055,0.5209126649221127,0.5222166458547789,0.5256746880316008,0.5264638042864794,0.4906663839721277,0.5311179633798045
t23,0.5267608338806858,0.5047915871654696,0.5075249481890645,0.5123694550634263,0.5054988469407514,0.5175706547294222,0.5188662421436269,0.5223021082265856,0.5230861479069231,0.4906663851546664,0.47487975874131544
t24,0.5267607192991309,0.5047914388886101,0.5075248840741517,0.5123693943354082,0.5054987871925403,0.5175705888281094,0.5188661830194683,0.52230206729646,0.5230860872967547,0.4906663785166187,0.4748797546111264
t25,0.398630509186707,0.3820051640827192,0.3840736221135115,0.38773974516671955,0.38254035548070975,0.3916758024902465,0.3926562422656865,0.3952563615705718,0.3958496928824063,0.39007314882536465,0.37006941331091253
t26,0.3986304069627404,0.3782037987790186,0.38025163099573844,0.38388122550476506,0.3787335720837666,0.387778122331766,0.3887487918021194,0.3913230335439697,0.3919104553572643,0.3821187804735872,0.3698245087779186
t27,0.39863040140650496,0.37481492821234685,0.37684455986490106,0.3804416888653621,0.37534015507841745,0.3843036690772738,0.3852656492887736,0.38781682626932984,0.3883989975079906,0.3775614383009423,0.36541386425156674
t28,0.3986304041341536,0.3723077926603559,0.3743237178931532,0.3778967721886601,0.3728293583949139,0.38173291776891216,0.3826884621653285,0.3852225724704198,0.38580085576192813,0.368179011259166,0.36296975349947436
t29,0.39863041068244875,0.37230660128358867,0.37432250246946025,0.37789552435764334,0.37282812310053687,0.3817316567175311,0.382687197091178,0.3852212983037047,0.3857995778211258,0.36817898310333247,0.36296974776893753
t30,0.3986304301248596,0.37157776140647425,0.3735897196048185,0.37715575638136534,0.37209826870910234,0.3809843776882933,0.3819380465186802,0.3844671858774847,0.3850443352448005,0.3681789705764476,0.3633454110125971
t31,0.4453752683836863,0.3744695533799423,0.37649717113115583,0.38009096301765444,0.3749941107796899,0.3839493809726191,0.3849104692178583,0.38745929076407215,0.38804093507789306,0.3823782341194643,0.3700755877518479
