Zone,1,2,3,4,5,6,7,8,9,10,11,Total
AnnualSum,1.3774067663858684e7,92900.11198403146,5.4321047175208355,13.54537636959532,1.3919704662255894e6,4.726685174619372e6,1.83484482286311e6,4.222344925110701e6,1.2274115063534623e6,2.0763094928172205e7,2.4698075345750475e8,2.95014092034173e8
t1,2285.5105036257664,16.380401408777157,0.0007917648889100025,0.002264007083275337,243.4897190067383,1379.7490653221064,274.49310050447724,184.41777296426628,214.83917481724882,4336.042165798734,36989.78475021712,45924.70970943721
t2,1496.8801174426305,16.38029255886263,0.0007306464785963241,0.0019738942842624295,243.4895623676084,1379.7489606173008,274.4930108611058,184.41740077735295,214.83896680602834,4336.042021576781,36958.964075153686,45105.25711270212
t3,1251.520863373504,16.380289957996954,0.0007283712683262044,0.0019253126976401394,243.48958316764555,1379.7489552163497,274.49301014900055,184.417395360288,214.8389624085776,4336.042013378818,36798.32257771424,44699.25630441039
t4,1251.3925295668091,16.38028457035034,0.000724526662932338,0.0018270751397013766,243.48957202835825,1379.7489048172094,274.49299056668156,184.3885448245091,214.83873326881408,4336.041893345456,36404.261369445965,44305.03737403596
t5,1251.392539693347,16.380285070298825,0.0007237722943507852,0.001829512677401543,243.4895708133563,1379.7489045294885,274.4929900133592,184.38890066751486,214.83873261519042,4336.0418908904685,36254.68914266391,44155.465510241906
t6,1251.3928603587447,16.38028788869251,0.0007237230450048843,0.001925337363365402,243.48957948557685,1379.748931381582,274.49299671077046,184.41691616980026,214.83886970280065,4336.041890556381,36898.9556144528,44799.76059576756
t7,2285.5105886929978,16.380428052950307,0.0007996476279079565,0.0022859267811975613,243.48971752782145,1379.7490616368468,274.4931038367486,184.41779085339394,214.83917776867608,4336.042131076186,36989.78484911828,45924.709934138315
t8,2285.5106003578258,16.380430039173095,0.0007990203099650396,0.0023007305644429273,243.48972827363775,1379.749072662777,274.49312115614765,184.41780868933222,214.83919450455426,4336.042123049958,36989.785505485794,45924.71068397007
t9,2285.510563345743,16.380383965180588,0.0007624314280979307,0.0022497672705686245,243.4896689980076,1379.7490332938735,274.4930803488011,184.41776832671965,214.8391427096338,3731.75830208903,36931.68672029153,45262.32767556722
