Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-1.8432880666412072e-10,-1.8818887710827092e-9,-2.4960265222701847e-9,-1.2360475272665594e-9,-1.1667064765308651e-8,-2.0292959471182603e-9,-1.1370809566507355e-9,-3.023406735901858e-10,-9.338469902347417e-10,-1.3240596485552722e-10,-3.8684165128669323e-11
t2,-1.9696555703555394e-10,-2.0231363789390392e-9,-2.6916522601552726e-9,-1.3303634722266928e-9,-1.252422774089593e-8,-2.186926925900321e-9,-1.2212172743219646e-9,-3.246186482080994e-10,-1.0041345423629985e-9,-1.369149277167868e-10,-3.968909867058632e-11
t3,-2.0455997970022386e-10,-2.1120514542456637e-9,-2.8163099581977414e-9,-1.3901053281974125e-9,-1.3100348756209054e-8,-2.286309888662885e-9,-1.2740174227558188e-9,-3.3833675312560926e-10,-1.048238761458962e-9,-1.3903708064128447e-10,-4.033148595712029e-11
t4,-2.0791254679721648e-10,-2.16229686208892e-9,-2.8883303343467648e-9,-1.4242302963823746e-9,-1.3443597980702844e-8,-2.342980435361912e-9,-1.3031578776400433e-9,-3.4629812328750773e-10,-1.0734940076216842e-9,-1.3933635164752404e-10,-4.029485339151328e-11
t5,-2.0928071156690749e-10,-2.20197138305433e-9,-2.93790211945715e-9,-1.4488675916951472e-9,-1.3654081145153287e-8,-2.387037649326925e-9,-1.3263587392810584e-9,-3.5206181082197384e-10,-1.091704850495895e-9,-1.3747814050082533e-10,-3.950848221432143e-11
t6,-2.0358669164618104e-10,-2.183956969027587e-9,-2.9127630776085363e-9,-1.4376279048771265e-9,-1.3582843881415159e-8,-2.368151053047175e-9,-1.3150081582431778e-9,-3.4964345851313127e-10,-1.0824917945925638e-9,-1.294555973541411e-10,-3.713296047347931e-11
t7,-1.9232640528031314e-10,-2.0742539005176384e-9,-2.7602693960386203e-9,-1.3644989134809755e-9,-1.2836798851720574e-8,-2.2449180398298573e-9,-1.247690227735463e-9,-3.333687658754859e-10,-1.0245490793878233e-9,-1.1610045447511955e-10,-3.338650222923986e-11
t8,-1.6416570257964056e-10,-1.845780470452093e-9,-2.4494165040938307e-9,-1.2129384872750843e-9,-1.1406547483668302e-8,-1.992288083013651e-9,-1.1132805493440862e-9,-2.979703098757145e-10,-9.127209640836473e-10,-1.1074660990295968e-10,-3.140892339743042e-11
t9,-1.4951958508097708e-10,-1.6121639862030947e-9,-2.110589015635718e-9,-1.0943419890355365e-9,-9.090789627401401e-9,-1.740431527069828e-9,-9.904074284183085e-10,-2.799016207426054e-10,-8.345749370798053e-10,-1.1088627141445328e-10,-3.170469307870471e-11
t10,-1.5373092904367822e-10,-1.6592288009650413e-9,-2.189180251879604e-9,-1.0885777361921324e-9,-1.025206383674881e-8,-1.7808079100702208e-9,-1.005121279391285e-9,-2.672699218329486e-10,-8.233948753840595e-10,-1.0962370013460509e-10,-3.270181532651586e-11
t11,-1.52569608473172e-10,-1.6370475361398592e-9,-2.1617723021523674e-9,-1.075206837729467e-9,-1.0084811665426241e-8,-1.7586380260388899e-9,-9.924277979204414e-10,-2.6381377934140787e-10,-8.134634487751619e-10,-1.1037113152472594e-10,-3.3469076670651815e-11
