Zone,1,2,3,4,5,6,7,8,9,10,11,Total
CO2_Price_1,7.991419971312459e-12,7.991419971312459e-12,7.991419971312459e-12,7.991419971312459e-12,7.991419971312459e-12,7.991419971312459e-12,7.991419971312459e-12,7.991419971312459e-12,7.991419971312459e-12,7.991419971312459e-12,7.991419971312459e-12,0.0
AnnualSum,1.884126644079281e7,111112.21415424517,1.1214914244893928,1.1980390416698878,1.5273268583127375,758004.3668719929,1.2130130627795061e7,2.810752699245088e6,1.128548615693754e6,2.8724695616286397e7,2.856479459500793e8,3.50152460377776e8
t1,1030.6045126987817,7.043441549233049,6.923173806160545e-5,8.63419675136187e-5,7.99333816069048e-5,0.00010513551336038768,1335.8657655123986,0.00016590382591280732,43.945750192409115,1337.3632364215428,30080.29822684298,33835.121439763774
t2,805.361993201692,3.63650224067657,6.61790941864754e-5,8.282754164278474e-5,7.671694733798855e-5,9.834131735859345e-5,1335.865654243645,0.00015625826348011733,43.945732028499506,1337.3631806598762,24746.206094943253,28272.379637640806
t3,805.3619851584374,3.636406644183052,6.39468988666513e-5,8.080526633253565e-5,7.389437667469643e-5,9.23330683854999e-5,1013.8513789901347,0.00014797644130783397,43.945508354594075,1337.3630799922557,22767.019400039662,25971.17821813532
t4,805.3619827220564,3.6364067367228428,6.1925701133863e-5,7.938440364023599e-5,7.143766561881046e-5,8.62795490837065e-5,576.0173964348776,0.00014068820892390333,43.944181433827076,1337.3630731324579,22265.823118294615,25032.146598470084
t5,805.3619819480607,3.636407020042343,5.7818631130103916e-5,7.57648259913438e-5,6.760398381737076e-5,7.789156997068418e-5,273.4467024429355,0.00012593370978194454,36.914126615928105,1337.3630727742009,22720.765813517344,25177.488509331233
t6,715.4266645625263,3.6363179450128733,4.296609973648972e-5,5.76901261482418e-5,5.2738700508150275e-5,5.608455988410366e-5,267.17319850170776,8.145791475453925e-5,8.789210101721139,1337.3630725501173,24730.284067424443,27062.67282202293
t7,520.9338678202068,3.6363167024360634,4.145753177371826e-5,5.649755881531794e-5,5.08870911071421e-5,5.290879601422093e-5,267.17319594639065,7.768448874988717e-5,8.789206738802694,1337.3630735583858,21454.486947347934,23592.382887549622
t8,520.9338638390055,3.636316075052414,4.0654238496067514e-5,5.5909872801094124e-5,4.97885466425423e-5,5.1372434004246165e-5,267.1731946495897,7.58034539077314e-5,8.789204758567136,1337.3630739185464,16392.87140336267,18530.767330131977
t9,520.9338660079954,3.6363158074375312,4.02217515934455e-5,5.5634630342868766e-5,4.910765457918088e-5,5.057744783212432e-5,267.17319399323605,7.467655610034962e-5,8.789203548609336,1337.3630750587142,16335.097397254294,18472.993321888327
t10,520.9338646773863,3.6363157948311966,4.0039035382822656e-5,5.5587875821433824e-5,4.874886660085695e-5,5.0165325346683396e-5,267.1731937346576,7.42388294483154e-5,8.78920284453215,1337.3630758289385,16352.726471182323,18490.6223928426
t11,520.9338681679548,3.636316010293493,4.0071365290481365e-5,5.573609534473357e-5,4.8679357113633735e-5,5.023896886289644e-5,267.17319377994727,7.421000515481881e-5,8.789202528263274,1337.3630776961108,16376.081292381641,18513.977219500004
t12,520.9338630289493,3.6363166122667647,4.0418348656469274e-5,5.622797096201452e-5,4.887279081425762e-5,5.054728446232053e-5,267.1731943204769,7.484573407023261e-5,8.789202496789214,1337.363227082245,16404.341292179965,18542.23736663282
t13,520.9338652610124,3.636317345707763,4.093054331232517e-5,5.689340917482721e-5,4.9348574582761764e-5,5.147732016981885e-5,267.17319511235644,7.589665079912193e-5,8.789202826129562,1337.3632550175819,17402.364656659927,19540.260766769214
t14,520.9338566793784,3.6363184154381587,4.170087945524424e-5,5.772124941736936e-5,5.004902822920222e-5,5.261570896205546e-5,267.17319609184426,7.738244683951115e-5,8.789204053752695,1337.363271438311,20764.230355853375,22902.12648200141
t15,520.9338535974888,3.636319650598133,4.274501015141555e-5,5.873242881523475e-5,5.102618569723908e-5,5.44517387392199e-5,267.1731977569334,7.974067317525311e-5,8.789206105982865,1337.3632842652962,21775.91540008379,23913.81154815613
t16,520.9338518037181,3.6363214285461467,4.442807226186438e-5,6.012874387095351e-5,5.243924051940937e-5,5.7532295879902485e-5,267.1732003863966,8.360924850765581e-5,8.789210246614847,1519.600219124461,23261.53454120294,25581.667642330278
t17,805.3619694480882,3.6363833618146244,5.97595938486879e-5,7.691997251062216e-5,5.445433381252218e-5,8.609419413937923e-5,422.60402483615354,0.00013152808320402497,36.91442627088202,1428.611838806543,25945.847103318203,28642.976154797863
