Resource,NENG_Rest_hydroelectric_pumped_storage_1,NY_Z_A_hydroelectric_pumped_storage_1,NY_Z_F_hydroelectric_pumped_storage_1,PJM_EMAC_hydroelectric_pumped_storage_1,PJM_Rest_hydroelectric_pumped_storage_1,NENG_Rest_battery_advanced_0,NY_Z_A_battery_advanced_0,NY_Z_B_battery_advanced_0,NY_Z_C&E_battery_advanced_0,NY_Z_D_battery_advanced_0,NY_Z_F_battery_advanced_0,NY_Z_G-I_battery_advanced_0,NY_Z_J_battery_advanced_0,NY_Z_K_battery_advanced_0,PJM_EMAC_battery_advanced_0,PJM_Rest_battery_advanced_0,NENG_Rest_conventional_hydroelectric_1,NY_Z_A_conventional_hydroelectric_1,NY_Z_B_conventional_hydroelectric_1,NY_Z_C&E_conventional_hydroelectric_1,NY_Z_D_conventional_hydroelectric_1,NY_Z_F_conventional_hydroelectric_1,PJM_EMAC_conventional_hydroelectric_1,PJM_Rest_conventional_hydroelectric_1,NY_Z_A_res_water_heat_1,NY_Z_B_res_water_heat_1,NY_Z_C&E_res_water_heat_1,NY_Z_D_res_water_heat_1,NY_Z_F_res_water_heat_1,NY_Z_G-I_res_water_heat_1,NY_Z_J_res_water_heat_1,NY_Z_K_res_water_heat_1,PJM_EMAC_res_water_heat_1,PJM_Rest_res_water_heat_1,NENG_Rest_res_water_heat_1,NY_Z_A_trans_light_duty_1,NY_Z_B_trans_light_duty_1,NY_Z_C&E_trans_light_duty_1,NY_Z_D_trans_light_duty_1,NY_Z_F_trans_light_duty_1,NY_Z_G-I_trans_light_duty_1,NY_Z_J_trans_light_duty_1,NY_Z_K_trans_light_duty_1,PJM_EMAC_trans_light_duty_1,PJM_Rest_trans_light_duty_1,NENG_Rest_trans_light_duty_1,Total
t9,14101.980391224555,2124.760783594443,10597.239636418268,14373.660071708773,45063.60615219863,0.0014740417283939373,0.03494325775004235,0.0439478887788147,4221.971189987575,49.70768192365444,4565.09835863897,184.13253712446414,0.023968248836985496,0.005669523007309054,1433.112875612418,3744.164737968709,642.0994904190632,2070.796757004638,0.0,36.33741143721533,997.164629540996,170.06022614147457,497.67071668364343,891.3356771589129,4.006655833982627,3.046191219669978,6.030319776803502,0.00205683709478103,3.678713443459179,6.959612031076452,24.331179201481756,8.28969794428406,65.3547983068544,244.30628094917964,48.67515285065969,3.025573495588455,2.3072367867805674,4.53847548389878,1.3033739229238022,2.7869024526876265,5.253543032746846,18.1709655869779,6.245033159223898,53.14276201051404,144.58335688090898,42.168190713062124,106463.21539966635
t10,15686.760377753191,2332.6007721326987,11607.601824790332,15664.000045455909,48109.486346774655,0.0017561333597673372,0.03892868052650838,0.049115756601723626,6003.839450809552,48.852952336734276,6333.774271738155,211.25337639349107,0.02661414487886591,0.005879746078417155,1494.4074875707352,4073.0339379911875,658.1349847706402,2340.4607120747332,0.0,39.25852737385781,1046.8117567591999,182.1108097729203,517.7010621763627,961.7601469296707,4.971691648199716,3.764978581756304,7.452416710506582,1.1588130882922338,4.550865795002667,8.538855445961467,28.99269523301168,10.376998925117094,55.973664056330584,189.0156490562036,61.79891344635828,5.39520338947795,4.120150173655007,8.059231475766675,2.779117946406843,4.966226410873758,9.230923119503094,30.10950336011607,11.301149722941597,64.27873514388317,145.43474236604425,77.302981851493,118051.54464501237
t11,17271.54036440654,2540.440760686985,12617.964013110759,16954.340022914686,50922.87945637221,0.0020244858522865334,0.04258384495711496,0.05389528506673852,7143.235615321691,48.851674140708354,7647.681629844034,236.12621820871223,0.02891876288464854,0.006006253428562501,1579.9999873269182,4229.552190352397,685.5962358539904,2588.1991446755824,0.0,41.8816603801537,1069.1798616962708,192.6616068579601,539.3215632588468,1018.0337039731006,4.85275535809361,3.6619259323574087,7.200317199597933,1.5988417851091017,4.414574947350908,8.194300643267802,26.35288419950623,10.19338177469222,5.5363428223083585e-6,218.60597109601767,62.05792621848759,8.606625895189852,6.604553946003876,12.65817933681323,4.866766728072406,7.896574658198423,14.20316087116802,38.19002954574088,18.194255071099214,1.2512180928133259e-5,253.56950129810264,126.98294220164857,128166.52462476878
t12,18856.320351339302,2748.280748316425,13628.32620060342,17600.971340888394,52226.78962956643,0.0022849309464366965,0.046155185487122524,0.058577536297114825,7593.696764730593,105.02465356308576,8143.798183044508,256.951200959971,0.03120052131474254,0.006186375602623329,1579.999893158275,4498.109439581662,733.5872301962856,2757.6586541664487,0.0,44.796582697181044,1132.7399917930807,203.4248090896072,521.8953581250863,1061.0197373502183,4.376865169204883,3.2736332936632766,6.441120047044513,0.0022591608172367497,3.9516115420698723,7.424260359514738,24.191201317337352,9.161228198787772,37.75793029770436,173.54928005754005,56.81991364789056,12.420634834147824,9.518537403431976,18.182352092875593,0.1531220216254742,11.403868999281114,20.79272813458536,55.94478044873322,25.919608454650653,114.16861914411783,139.02102363320316,186.11211971393635,134614.12187169178
t13,20441.100338417553,2956.1207351860476,14638.688386645155,18129.61736105193,52261.31687125895,0.002529304819629129,0.04967732453029948,0.06324655859022521,7708.415322138619,104.76399824795577,8270.937485924484,274.4437931470254,0.03336490831438771,0.006246822848671901,1579.999928777634,4581.23397042763,808.7915868689914,2825.3432490086784,0.0,48.58085121856701,1129.104070252158,216.94959343271242,517.0298001696963,1095.94968336373,3.6079615969253305,2.738783562350312,5.4537525896595405,0.27686349387331366,3.3315838416972285,6.221740693501344,20.95710646124844,7.534428247180554,32.44436614465127,219.53439834464132,47.02326649377967,16.69626726496435,13.047675176417082,24.637231982330402,3.5522363090864495,15.725221751283506,29.25206595172884,91.29451297412558,34.802460099419356,210.97428237026526,652.4556593339498,238.4189432949976,139268.5228984347
t14,22025.880325761074,3163.960722877068,15649.050574286059,19245.25024699831,52334.35931105326,0.002781510374922942,0.05347485591113411,0.06820888088172082,7805.7294539048835,103.51915493854246,8372.26543513428,293.9674024360255,0.03570648860180351,0.006398753952953063,1579.9999267329438,4666.926015739631,902.7153728993889,2855.980239291069,0.0,53.51803702878539,1058.2806250858946,235.1840066409983,527.6999927766028,1156.9741500050031,3.190142614030949,2.4179637136967354,4.7867197197028135,0.5605916957984113,2.9260016495746535,5.475902735621061,19.327130960727896,6.690227434285852,14.74284100837294,228.2003803512294,42.44647839126813,18.48270959442344,14.150216058535035,27.6168451176938,7.044490665093871,17.207685512208162,32.62221576969632,106.21508262742483,38.417254171894506,61.73240652033437,999.1944685965108,256.056143393278,143940.93146238092
t15,23610.66031319847,3371.8007094036957,16659.412761268337,19727.186679117007,52400.25138391032,0.003052479534207351,0.05810412841061828,0.07417120147369914,7945.181204644831,98.89702466603572,8517.911366263674,318.5832624289819,0.03854326135801808,0.0068177181835896074,1579.999919694532,4762.251965097504,990.9981120744575,2942.830211324598,0.0,59.19245046663591,1052.365653111144,257.3645077690477,539.3215453178809,1250.3884429249758,2.0139870026898157,1.5124613680302446,2.93787684332068,0.7181812734279841,1.8169072800505386,3.4290807551431945,11.735418146700338,4.143476250522562,2.0761238335605476e-5,181.96364418523186,24.822489402282812,14.317543817528287,10.980036404130278,21.099129248144685,10.669104709051663,13.276097112925275,24.482167090373824,64.15948806880577,27.673149092561324,2.2615535744167284e-5,1187.6768818989055,103.41793735782355,147797.62330215552
t16,25195.440301346564,3579.6406966478103,17669.77494930462,19727.18664581226,52453.498763727686,0.003396736977852784,0.0670583573675994,0.08544256487119564,8041.363529211473,88.59542239837423,8615.735775081377,352.23845690702956,0.04480857895992108,0.008356695512088202,1401.19079386814,4871.055971679785,1044.6856330990145,3047.9351624447345,0.0,63.299902967390935,1113.6462224451132,274.5998202825479,514.3328663341537,1368.6627701277919,4.3610289336507806e-6,4.347142904378583e-6,4.535873933335643e-6,0.8582917096453431,4.4363640375959574e-6,4.4459523788942755e-6,4.11711152305053e-6,4.166363493763125e-6,22.539030041506013,154.04724642782986,4.217673506424782e-6,3.953866363670346e-6,4.018025412872325e-6,4.13857167594803e-6,14.469680612099284,4.058402466321495e-6,4.244857705929216e-6,4.7215560783295584e-6,3.379798086471221e-6,295.8961449485982,1220.5817292449167,5.23400906525711e-6,151131.4849379807
t17,26780.22009393616,3603.6662286087358,18083.78992425308,19727.18660387707,52515.69136071879,0.0033274865558032196,0.06698228702057177,0.08536574615433117,8041.36345193464,202.58231086467686,8615.735693099425,352.23837117840077,0.044727007473229684,0.008284183126451253,1310.8334624219533,5008.838454088401,1044.6847962064544,3047.934311450329,0.0,63.298549023852885,1242.1222875761769,274.59801194204664,492.0335299953852,1477.0023263527653,0.0007161557736913639,0.000737299656979214,0.0007057733756440374,0.38164086528338775,0.0011378087440491722,1.6679219662971247,5.362175186062903,0.0009659405299583427,31.578762497915225,122.26767363272823,0.0007841113755640228,0.0005169269288051954,0.0005427933954794037,0.0005042214091448603,7.331941287259643,0.0008327439118882561,13.230708995757297,29.200426410386584,0.0006463084551409723,631.0324327423853,899.4047131531374,0.0006112035937059158,153625.49555226305
t18,28364.999679700057,3603.6666898245826,18083.790986669203,19727.186586482214,52584.19883822983,0.0033371550022650784,0.06700939842736589,0.08539438281623828,8041.363480403447,302.7522967009086,8615.735725581204,352.238405431315,0.04476623063121111,0.00831066712763486,1278.7479726380914,5270.6501550162475,1044.6856156537958,3047.9351517216696,0.0,63.29989049502098,1309.3115256246033,274.59980658132054,485.86176134485305,1500.9298745947576,1.802373135983362e-5,1.7925290069231135e-5,1.8219801938682482e-5,3.188802510136135e-6,1.802324952756725e-5,1.8246040268923613e-5,1.7067058801044513e-5,1.986811405349687e-5,29.881829275991453,1.8399361981421015e-5,1.9297447921352463e-5,1.8129497294722134e-5,1.8488115693887538e-5,1.7051261523647414e-5,4.004056359561853e-6,1.8085632109092923e-5,1.7089194796712498e-5,1.486149642852389e-5,1.7135225135590137e-5,114.4143654926245,1.9925742561585432e-5,2.0027343686666295e-5,154096.4597883522
t19,28364.999677094464,3603.6666345958106,18083.790933092965,19727.186573364794,52584.198815151205,0.003168064443041847,0.06558050146606642,0.08330752258700574,7994.797886787921,286.8578201868092,8140.47982371315,338.58792459303095,0.04450864468074865,0.008157508985852569,1216.981347051571,5208.696110521788,1036.000972586551,2896.401415427286,0.0,59.853725170913265,1309.3052912242083,262.5941955325467,483.19371465008726,1408.340962648131,1.9529057644238972,1.418831837650231,2.687861338266812,0.32259557802290567,1.8000663616748234,3.0402322106121975,8.186326781822347,3.5972079145381577,48.96926277612087,118.98982376382436,28.018834977235525,14.93087436891365,11.194289805949522,19.479589256352103,2.6216560518524052,14.224632347850768,21.42533012012197,39.0582139795284,23.826947527807775,403.0982640569757,429.28401567346106,320.910569177894,154525.1768773063
t20,28364.999682113295,3603.6665771832886,18083.790877229705,19727.186559622318,52584.19877098058,0.0030500198271338264,0.06482931776250918,0.08227296102053598,6741.938057375335,272.5028163575757,7279.0249178628455,328.18818738521725,0.0443938533759694,0.008102829448958179,1145.6550990972898,5176.610975079735,938.705756818623,2542.771205884206,0.0,51.153921244871384,1242.1055367209506,227.79704845171344,482.658409464348,1190.6046553444633,1.435687906247828,1.1213315069213239,2.1917080290999333,0.254995383777156,1.3570767369091725,2.530644119523243,8.70012203721199,3.0465963099058713,55.52291766045453,15.910255546159956,0.000131033631375945,24.38679849995375,22.284068153287283,43.16070226325625,4.768605709351464,24.681580296836042,48.88657147572268,165.9104868909227,58.48730217599049,696.4604237071946,1179.9468292926879,385.3897583998813,152730.19629633278
t21,26900.663616962367,3602.2499345050314,17360.840073130705,19727.186541061667,48319.76459896773,0.002841912576887308,0.011437488739196736,0.013960493015700105,3547.3917194711794,114.74246661790517,4360.340153714428,77.6131561442358,0.0038448684993620265,0.0025859411042688206,1074.4909437274864,2315.2822150388906,752.7998401736583,1987.044414136444,0.0,37.2003367652345,1131.9190365615539,170.20822749164137,483.81768865338415,847.7209501694241,5.4348333543476315,4.15224643613331,8.211547226875789,0.9284353945207496,5.01944468638904,9.350337070596533,33.074457492116615,11.339701562379764,50.70276051651728,320.36312892698896,53.97196964735141,46.768406433340175,39.2755984718189,76.73318864337861,8.669901056818697,45.21516211531875,86.87380087532668,301.9460712106289,104.84201093283853,968.7371761391711,2521.822317478009,722.1395678940512,138236.88264756184
t22,26900.663618392984,3602.2498714285107,17360.84001358757,19727.18652754753,48319.76455858834,0.0026636563689668947,0.01079465337027372,0.012988325592678198,2143.8559316089795,99.38063196811176,2893.8985154932266,67.91825058473889,0.003747194545298797,0.002547520517409934,1012.7922246269392,549.3661389198578,655.5036154937868,1633.4141782857785,0.0,28.50053235839614,1021.7361410395978,135.41107680419412,483.3672841663408,629.9846428461708,5.255886185661758,3.9405030356644644,7.8502019364951465,0.859999134453858,4.694439490299285,8.933031187617514,32.31435693756471,10.848444536999915,66.91117847309334,681.8141157348958,106.07098923364065,57.98042680100557,47.98609335694227,95.16909173072894,10.643420874582583,52.7855479380736,108.34735599985588,402.3559900893142,132.4232763449675,1162.867051865146,3650.2394112986376,1023.7735272981987,134939.9308345753
t23,26900.663616684902,3602.249807487333,17360.839970075154,19727.186513871253,48319.764530483706,0.0025186508012095387,0.010068441982521412,0.011903759187928922,1137.1181190713348,80.30879727284821,1781.2893325406949,55.82208012003802,0.0036355850775886597,0.002501688852509127,949.4311685662836,499.97677267859626,646.8154802282037,1481.8803717770331,0.0,25.05438328081355,911.5531474160525,123.40546455899995,478.4628745773478,537.395729462683,4.989127255537963,3.9630316843802205,7.94014229182707,0.8426398722928871,4.523988922973842,8.926712127279119,33.28120628659742,10.805840148049173,76.41807936937403,715.5318912681544,153.32946613287692,63.28737238106704,53.85044726469419,107.71506536412278,12.107797054139768,56.88485621884029,123.06370257240337,477.35216243298015,151.41031017019128,1305.7574822206402,4517.635925039477,1267.3489288831306,133776.2149632402
t24,26900.663624100613,3602.249754474694,17360.83992058633,19727.186498524727,48319.7645012998,0.0024636567153263765,0.009173103501878128,0.010525893479769687,85.04217776444568,51.7166937782959,1004.7133007745264,37.02826836785672,0.003510111346140699,0.00244418871805037,893.4662686056154,472.2762725827707,649.8073972094182,1505.5022588221616,0.0,25.80707015631479,801.3706504399343,129.09305418101533,465.1150654882417,551.7512060247252,4.080019379116701,4.00907632967049,8.07998109772397,0.8638395564061392,3.736580083521663,9.16386407801149,35.95426869485828,11.217426008932334,80.42728803142921,417.2893869407397,113.49454375624796,63.02686558170541,56.74949677482963,114.46517667952168,12.773220884577581,57.258898277434675,131.00387725957546,524.2687556926894,161.795573956527,1343.35978287924,4487.055203855288,1428.3550115732166,131651.8502375065
t25,26900.66362730466,3602.24970502277,17360.83987056242,19727.1864813974,48319.7644815336,0.002398521138195294,0.007854481325482141,0.007865733962873794,0.010737065289076475,0.010767062345193312,297.6591667542179,0.012917346687589537,0.003349463093002538,0.002359400360376857,829.9534947849456,442.8132211876133,646.8263493197572,1518.3658954751131,0.0,25.055826358754004,716.7950508637969,130.71405640502974,443.8149289856221,537.3958650965483,2.679755428902306,3.4520199188337015,6.8594325407719445,0.7648595329767769,2.468422450690861,7.771321695536095,27.7845011677218,9.451150243493528,73.09629327569272,211.69289303001787,63.191860547258585,55.53522264285571,53.04647386224523,104.81255731911945,12.17817529185233,51.007564299465145,118.59549196042978,424.704102756236,144.71892457080457,1287.5235549894712,3698.0283408373953,1082.0706041466033,128941.5897926348
t26,26900.66362873516,3602.24965576381,17360.839821970934,19727.186462248173,48319.7644484688,0.0023462560868975344,0.005403506152598482,0.005912302376468718,0.006251296746886266,0.006269067156646714,0.00636270483520154,0.008832988593172804,0.0031621586331664884,0.0022563542023685463,829.9532955318299,404.13374851607244,646.8153156703897,1481.880160924243,0.0,25.054163079819542,699.4134667744331,123.40526827078715,443.81482136268704,537.395772997399,1.820956078969399,1.380066311672397,2.7410660472998276,0.3065929055937472,1.6676013153473126,3.1052834317765745,11.098749469121525,3.776201093822081,29.06795329350324,141.1951781259823,23.777434458673845,48.97303535719544,37.17902890677426,73.45963593210709,8.536431561619768,44.929373162165874,83.1195024526746,297.65811151987634,101.42829727745209,896.0575021125003,2927.056156557337,766.4251713817088,126607.37615570248
t27,26900.663688227633,3602.249666340865,17360.839828201213,19872.574212405452,48319.76446407468,0.002384291484779102,0.005454355230476098,0.005959860031598618,0.006300787209757338,0.006317259776919412,0.00641044932657808,0.008904007912009966,0.0032961422212983713,0.0024728227028010027,829.9550408408646,404.1337999223002,646.815600862305,1481.8861866765922,0.0,26.37181485529892,703.353325529205,123.40594748703928,443.95379398291976,662.5429352824583,0.786367628956611,0.5958927292439135,1.1838863324122657,0.13213773437341358,0.7201168749942791,1.341254345501336,4.794840325554482,1.6311353093229721,12.575624044753498,60.68408310329001,9.93695527711711,30.272175801969762,22.98175804226882,45.40842792874864,5.276462556317616,27.772595325846,51.37956633808437,183.99549319355268,62.6970204777506,552.1854358461082,1826.6806296659245,474.3373151809318,124755.92697872774
t28,26900.663947938578,3602.2496897118513,17360.83984645926,21162.912376140754,48319.76450416339,0.002476374066580728,0.005604531516678389,0.00610289248170968,0.006443558899306107,0.006459736811981484,0.006547596873213747,0.009149893042513485,0.0038832929536154505,0.004668592201213996,1380.4465291823549,404.13398137170486,735.4260623824048,1683.988588746689,0.0,32.94299071672003,774.4896629062625,146.1979713762543,491.56555978731876,796.602699707371,0.17694193295884925,0.13432343717016834,0.2658379091263006,0.02821681221062814,0.16284123563160605,0.7356783782718772,2.637178638713359,0.8953164095412917,2.6819671993038834,14.067080696476367,2.148405911243831,10.240267444435995,7.829397856464053,15.406270633315177,1.8465178397880817,9.47034051752612,26.96534481276188,96.56984753388662,32.90376813005146,134.31942857516125,822.8678677769303,189.3047743219623,125163.9333610627
t29,26900.664393229166,3602.2497156690633,17360.839864643018,22453.250548102125,48319.76454175478,0.0025625365605359825,0.005722304569157298,0.006216968558808443,0.006560547922602678,0.006574952823166273,0.006660916497699345,0.009397560062308756,0.004310805413542889,0.006975114919402345,1579.9965572251456,404.13415972951,901.3504225040685,1835.557095811525,0.0,36.22404951585834,822.9168595130221,163.2906868737718,539.1799805450172,805.5151316964094,0.0004972017920232371,0.0005835882560005725,0.0005589152629319295,0.0005051541724414827,0.0008035918441986511,0.0006723698332257174,0.000734755321655301,0.00036760023069753995,0.001478869923338347,5.587814615733663e-5,0.0008127350286757813,1.9851969859419034,1.5070683182997053,2.977861999916702,0.3460103922129172,1.8213611087919352,3.3687047186755064,12.066056504373874,0.0003043214160383738,0.0013009856482945608,119.5265290646409,27.316423292627643,125895.91287687214
