region,marginal_price,total_demand
BASN,45.826293314269314,154373402.0
CASO,49.77863669557756,141559023.0
CANO,52.20354107409969,219102255.0
FRCC,49.52806410018806,305390926.0
ISNE,68.24053494472588,185912448.0
MISC,46.39340893255386,243790194.0
MISE,49.48450852852219,126030936.0
MISS,44.31931562662367,223677305.0
MISW,45.45675799341891,294141188.0
NWPP,47.29812672829529,260888430.0
NYCW,65.61452162369685,97972883.0
NYUP,46.238936201633024,85901025.0
PJMC,47.13634381839174,142659266.0
PJMD,51.109858939606326,134294097.0
PJME,53.287266502309215,361596414.0
PJMW,50.00142998824194,381430632.0
RMRG,40.180981894713206,129535560.0
SPPC,41.686294829496276,101870818.0
SPPN,40.29999900817248,67540119.0
SPPS,38.902646354909905,162787259.0
SRCA,52.76384332940866,263347390.0
SRCE,46.646712025054555,264512199.0
SRSE,52.059486102051864,303257618.0
SRSG,44.754703806373556,183293864.0
TRE,42.11922864171185,515960435.0
TREW,37.27969284111257,24676479.0
