region,marginal_price,total_demand
BASN,33.112317063484774,154373402.0
CASO,35.77562506245774,141559023.0
CANO,37.24141519630236,219102255.0
FRCC,42.05818004513594,305390926.0
ISNE,94.91929743653618,185912448.0
MISC,34.26157503261453,243790194.0
MISE,42.45246755999323,126030936.0
MISS,29.247615642242,223677305.0
MISW,78.47385647868086,294141188.0
NWPP,86.07362048610896,260888430.0
NYCW,67.76269787766495,97972883.0
NYUP,45.71832691611489,85901025.0
PJMC,65.43618136359902,142659266.0
PJMD,42.20259997431212,134294097.0
PJME,47.28015720492511,361596414.0
PJMW,39.67792982355181,381430632.0
RMRG,21.455763417204267,129535560.0
SPPC,32.34961332682757,101870818.0
SPPN,42.33475298620203,67540119.0
SPPS,23.72389827341604,162787259.0
SRCA,35.57603977358725,263347390.0
SRCE,37.90831306802831,264512199.0
SRSE,34.346677287864715,303257618.0
SRSG,33.003902661382114,183293864.0
TRE,28.301871309616416,515960435.0
TREW,25.13229594976751,24676479.0
