region,marginal_price,total_demand
BASN,33.0610816547053,177158138.0
CASO,40.678673569511794,158791938.0
CANO,43.638467577505075,245898072.0
FRCC,44.10012175663934,334048179.0
ISNE,32.05059458140118,210413923.0
MISC,34.06045723353691,264171318.0
MISE,41.686350258887934,137137308.0
MISS,25.98294476291879,242486982.0
MISW,35.206766964284114,324181570.0
NWPP,46.79567037005715,300529644.0
NYCW,52.28673379888502,106442119.0
NYUP,29.254899991414128,92400602.0
PJMC,37.46294470535933,152682741.0
PJMD,39.61033000575039,145712440.0
PJME,42.1238852484848,389826566.0
PJMW,42.032296118027475,412215498.0
RMRG,17.602493738431868,150676430.0
SPPC,23.54254432165896,108907378.0
SPPN,21.48559584459328,74985567.0
SPPS,18.57490037425881,177543457.0
SRCA,32.39661680797547,287884867.0
SRCE,33.62121321690612,285639456.0
SRSE,29.044954944021583,333542368.0
SRSG,27.584940682589025,204888767.0
TRE,20.754554552085317,555402906.0
TREW,15.79833848225197,26667903.0
