region,marginal_price,total_demand
BASN,43.2746686850805,205854891.0
CASO,46.89410501929498,185445572.0
CANO,45.33009176659628,287331528.0
FRCC,34.36670420212301,373487472.0
ISNE,52.701666841732035,228967778.0
MISC,33.711680013282226,296003389.0
MISE,36.283818365454195,149857318.0
MISS,35.56246615283011,273572998.0
MISW,35.22628821295523,360803886.0
NWPP,78.9012073042439,342473432.0
NYCW,49.07751448573575,116580170.0
NYUP,37.98382309960375,100244191.0
PJMC,36.64573601480594,165669492.0
PJMD,40.660717228154205,160553816.0
PJME,41.78738403505816,428793884.0
PJMW,35.19097918510905,452703049.0
RMRG,39.88284065803393,173002995.0
SPPC,34.94165888025729,122568997.0
SPPN,34.47235681862306,85125345.0
SPPS,34.31251568698205,202777705.0
SRCA,40.72707925424915,320053848.0
SRCE,36.11362914967101,318246408.0
SRSE,38.1717370236971,375702387.0
SRSG,39.49886720992734,237915030.0
TRE,33.96131527504935,617229009.0
TREW,31.697089760804523,29860335.0
