region,marginal_price,total_demand
BASN,54.591933372837985,205854891.0
CASO,57.03915051200559,185445572.0
CANO,60.18044148048505,287331528.0
FRCC,58.04320632675864,373487472.0
ISNE,82.43729068369981,228967778.0
MISC,50.09249269612085,296003389.0
MISE,54.74906020877812,149857318.0
MISS,51.263760578482106,273572998.0
MISW,49.523858282964724,360803886.0
NWPP,77.08420432452075,342473432.0
NYCW,77.78164350111177,116580170.0
NYUP,61.83432515671232,100244191.0
PJMC,53.134683153816646,165669492.0
PJMD,62.5825791974382,160553816.0
PJME,64.58869867653263,428793884.0
PJMW,52.41084020688721,452703049.0
RMRG,46.70313214924781,173002995.0
SPPC,47.64671016093577,122568997.0
SPPN,46.88568154062432,85125345.0
SPPS,45.017830147759355,202777705.0
SRCA,58.265126035406084,320053848.0
SRCE,52.29217699650628,318246408.0
SRSE,56.49681880350954,375702387.0
SRSG,51.85064033699847,237915030.0
TRE,47.13785766671497,617229009.0
TREW,42.133260183070945,29860335.0
