BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11
AnnualSum,1.1956363042220303e8,3.86922590120277e6,-5.159270290394447e6,8.007882074362548e6,-8.00788207434373e6,3341.4879938304693,0.0004103056663576154,8.354854824129702e6,-182167.34261291212,-1.26449615e8,1.4343075419665966e7,652120.6260717012,-869520.2631321931,500499.80917547917,-500499.8091754802,281.01474397409754,0.000405371490031006,-2.8226582554075588e6,-126459.54123729037,-1.1176839e7,2.6710015579103194e7,2.000856655254207e6,-2.3639610765759135e6,379218.7318420757,-379218.7318270578,212.7673361793664,0.00041056314700465565,-1.7758290182287373e7,-126603.74232212668,-8.46223e6,2.3808718808987133e7,42.03436136684866,-49.66249493648169,761746.91474996,-761746.9147337798,421.4244845836291,0.0004112227367542188,-6.3612585820384165e6,-682068.022677112,-1.6765806e7,1.4157235518004073e7,1.8177457938139653e6,-2.147620266749373e6,87372.03816673544,-87372.03815054266,48.219628251113676,0.00041226599012196617,-1.1826184642509203e7,-84400.62168217167,-1.916824e6,5.15419870452469e7,3.768609034894184e6,-4.913180100676893e6,465342.12392753334,-465342.12391133496,259.57875083357715,0.0004116670966735052,-3.966459547928662e7,-386689.07849276316,-1.0346391e7,1.0097053134172685e7,1.1578786136263395e6,-1.368004033083904e6,868905.1501426286,-868905.1501426629,467.41789810955385,0.0004062650666301887,9.332997311837703e6,-720001.4438419137,-1.8500391e7,2.748749789070279e7,20.128736604347772,-23.781570113388508,3.1205665746025923e6,-3.120566574601916e6,1787.4857772022258,0.0004004124265812643,4.2884598105283506e7,-162277.8275633593,-7.0211602e7,2.9881166823288915e6,13.96140056172255,-16.495019968509663,1.0683021145281247e6,-1.0683021145280355e6,830.8791147881138,0.00039937946290650165,1.9241809658153977e7,-181999.68549291347,-2.2048755e7,1.660072725936473e8,3.7595438244945956e6,-4.896393089591801e6,9.69560730130048e6,-9.695607301294245e6,5264.5255588539685,0.000410909909542819,3.985858606833486e6,-133768.45777045528,-1.68727778e8,6.294854913120396e8,9.38779892447949e6,-1.2437799518406045e7,2.8993087286506873e7,-2.899308728650733e7,4764.507766949761,0.0004024430432620526,-5.367131364709188e6,-378714.85870712984,-6.20694409e8
t1,16302.716228425685,0.00032751456779971013,-0.0001509154334888913,213.87916136626743,-2063.417575883168,5.254334508327878e-7,3.532002099777798e-8,-758.3198190172618,-9.858171763627706,-13685.0,1720.8227976445567,239.99970960327093,-0.0001624140278306195,14.20716035894004,-36.97502936852936,4.98297536994348e-7,3.776053032324816e-8,-614.9939898324832,-17.060486396302228,-1306.0,1505.404323787669,0.0003945477150643202,-0.00012030058224951717,10.75975996510643,-48.92246891436879,5.276273047619674e-7,3.4791721084103184e-8,-464.00614643073436,-14.235743088251468,-989.0,3328.495951831412,0.0003885836449949044,-0.00011948475317292391,21.30571564430284,-117.30260750386307,5.270135131877609e-7,3.4930418065213546e-8,-1195.4426865636842,-77.05664292852968,-1960.0,1040.458699676906,0.00039695281832311376,-0.00012147368949847559,2.4609652661096373,-9.813139838154,5.262902309075541e-7,3.503906247465805e-8,-803.6819428787871,-5.424858144819749,-224.0,3705.9106055793077,8.209156207348693,-0.0001545793024363511,13.022252821430362,-60.84606130342122,5.275154321438013e-7,3.5057895092694116e-8,-2431.9582555946536,-27.337543580353476,-1207.0,757.3947244791069,0.0004959324423687471,-0.00011347057700963534,24.082208466200925,-126.58223947342034,4.998809666439706e-7,3.786376938511464e-8,1585.2344931267903,-70.12956948367956,-2170.0,3620.5480025748107,0.0004942310046986777,-0.0001112809087070219,86.29576400732905,-657.642448035941,5.263457938138402e-7,3.6027922887503134e-8,5138.756216600095,-16.957918412678918,-8170.999999999999,421.5024835802316,0.00048210359503750836,-0.00010989877040071094,29.405919829835256,-161.3191364521101,5.273769043000677e-7,3.516986412337817e-8,2322.4880602354465,-17.077699811537094,-2595.0,20683.550552806253,8.80417712340601,-0.00013961299788373352,250.33133475325454,-1923.8287292712055,5.190213736561026e-7,3.493440987247408e-8,331.92316888818607,-11.780364687290703,-19339.0,78695.06622455645,1507.8293955770937,-7.023074716157109,690.5013104674408,-9268.703265357424,4.933451950625676e-7,3.787559857567408e-8,-3109.9990985329127,-50.6714920930123,-68457.0
t2,14909.493949469026,0.00019205935717733102,-0.00021415170082082535,132.88783002706722,-1977.3086766206416,5.235967715807923e-7,3.535958976950226e-8,-290.29917619759243,-3.773904859534577,-12771.0,1733.8499706428042,0.005184796207197832,-0.0002791912233180239,8.807945179824024,-129.18528221887777,4.966179559536346e-7,3.777972593416916e-8,-382.0460189425875,-16.431520669524197,-1215.0,1505.3756134331693,0.00015890358472623784,-0.00022277204624975063,6.669929057714279,-97.8738985547337,5.254591901067585e-7,3.479234914038975e-8,-481.5877906239212,-12.583789874735228,-920.0,3244.762915949283,0.00015745367321833614,-0.00021643316461924294,13.208984700600864,-193.7257476133233,5.249942160414171e-7,3.493278565141751e-8,-1166.2677255092342,-74.97836896843191,-1823.0,1054.284222862492,0.00016100284562883336,-0.00022327067614617092,1.5257204303592142,-22.374556837834245,5.24256745107168e-7,3.503575131709812e-8,-818.9076924040738,-5.527632220626619,-209.0,3698.4717825475577,0.0003312653887949729,-0.00024998080279064913,8.073935743210539,-118.38291478523713,5.254579549732435e-7,3.507128067940411e-8,-2440.221287659938,-24.941597577731077,-1123.0,757.4010419708102,0.0001726075271670557,-0.00019606626834624277,14.92984643033209,-218.9965336041395,4.983039751657219e-7,3.787189684453485e-8,1533.7307241376789,-69.06505589470619,-2017.9999999999998,4346.214909892631,0.00017218191850747837,-0.00019017603276073552,53.50344824849598,-784.5573323451924,5.244234262507237e-7,3.6040367707839505e-8,3992.0126594060225,-13.173667518471154,-7594.0,421.50238032511385,0.0001701334709999694,-0.00018537840117968004,18.231325071407436,-267.35953384368156,5.255144381803984e-7,3.51772487064056e-8,2256.860963569871,-15.235120289109421,-2414.0,20064.391210179114,0.0005865704744510784,-0.00017298315010733195,159.29599310885945,-2432.3465489521955,5.180743368146973e-7,3.4923445124567386e-8,906.7233527513933,-12.064420681221668,-18686.0,76603.95646210139,1032.5327447080763,-8.08814245322551,393.5342372528643,-8123.265814091582,4.934002550543115e-7,3.788650505341585e-8,-3109.9980085276197,-50.671479089749695,-66738.0
t3,14578.794024187453,0.00017081655075681284,-0.0002451521208548818,59.09257253996578,-1659.9980994245425,5.223266202047005e-7,3.545106573394192e-8,-687.9451186637165,-8.94330451432206,-12281.0,1523.150490750384,0.0005003833320544956,-0.0004102124623674251,3.871187406762062,-108.27157407634955,4.959533193114272e-7,3.780079404866724e-8,-239.87195374734438,-14.87824090621324,-1164.0,1505.3469029411767,0.00012465567006063983,-0.0003467258979790885,2.9317814836978693,-82.03247120183865,5.243776340194428e-7,3.480414369143329e-8,-534.0379818509726,-11.208009731696832,-881.0,3199.9573363905747,0.0001237991785995811,-0.00033367519209914634,5.805564841602067,-162.3633373242871,5.239159350555793e-7,3.494708084760348e-8,-1224.8355936376377,-72.56376081502039,-1746.0,949.7938003057991,0.00012636890688056285,-0.00034725190678466187,0.6703916170724816,-18.75165304052453,5.232467418546049e-7,3.504424239074754e-8,-726.8063698993793,-4.905948536508566,-200.0,3675.7030922293443,0.00024364981237912046,-0.00035077411068411675,3.5483646758809355,-99.21525462560517,5.243814461726735e-7,3.5088671541621515e-8,-2480.9876683137613,-23.048427288017322,-1076.0,757.4074418033733,0.00013286450210044586,-0.0002898532361467261,6.562191084851094,-183.54543990961326,4.976126387397083e-7,3.7891295314700424e-8,1420.4050049942696,-67.8290414047387,-1933.0,3711.4312818358626,0.00013287320808561483,-0.0002766199139956944,23.515458196433066,-657.5369869304458,5.233791097112037e-7,3.6062012213526054e-8,4213.49495034399,-13.90455999919553,-7277.0,421.5022874954295,0.00013205762838744344,-0.00026597146451464386,8.01291297911176,-224.0749026435858,5.244816051165321e-7,3.5201737671019916e-8,2128.78927622043,-21.22944054790092,-2313.0,19174.461786112115,0.0003452584387289002,-0.00021787979297410633,71.97430760375615,-2005.3197470423868,5.17060385836256e-7,3.4935707791372015e-8,1165.8525456994023,-13.969019759250331,-18393.0,73891.88515045687,955.0203658896025,-9.388230642140364,172.37307915600812,-6245.126270344432,4.934470065968768e-7,3.7913848302611165e-8,-3034.05709114528,-49.707003472648736,-65681.0
t4,14513.112027332407,0.0001314308065204491,-0.00041987137798814945,56.42724088212312,-2214.0737289273857,5.206439618066375e-7,3.552005267350455e-8,-276.8659701760404,-3.5992808407678183,-12075.0,1644.455562818974,0.0002427599013395388,-0.028720942321805987,3.679924608016567,-113.67567537117199,4.947510644952764e-7,3.782180562187611e-8,-396.34767042497765,-1.0836638503370684,-1137.0,1505.3182812551213,9.098460899911392e-5,-0.28026705166483756,2.81319237505966,-86.49346995608623,5.227190376780854e-7,3.482110664662405e-8,-555.7751615523516,-5.582666482913373,-860.0,3215.83701078016,9.149341142103639e-5,-0.011184555789720396,5.614072892602919,-170.6345725210253,5.223627155130364e-7,3.496637230584008e-8,-1317.0981407252134,-28.70727778552812,-1705.0,978.2569833160737,9.267078163412561e-5,-0.24264262244245743,0.6474525004160708,-19.65082086803284,5.216585498642894e-7,3.505691793676982e-8,-758.8885619170446,-5.122503514702334,-195.0,3684.8722013399542,0.00016262611044960465,-0.5444565814658894,3.4130155300847966,-104.76478681716044,5.226236723356798e-7,3.510769340149852e-8,-2517.875998288206,-14.10013825488105,-1051.0,757.4138347638045,9.173062695219485e-5,-789.2982197164025,6.338303248862479,-193.8583140510707,4.962577829162653e-7,3.791304862129284e-8,2153.4049073621213,-45.000603754613266,-1889.0,5240.53708451225,9.144468003306958e-5,-0.005628794968853793,22.47145087414508,-686.4320192191852,5.215371186800372e-7,3.60912867072321e-8,2536.800489034257,-8.371468165368647,-7105.0,185.04171405839097,9.067575408648219e-5,-0.0046737639619464245,7.6465624881058085,-236.80111422845525,5.226109993177414e-7,3.5230930263086425e-8,2318.906072868675,-15.788652507120135,-2259.0,20992.120901600785,0.0001593485717055578,-0.0025241642604343995,92.84602964705043,-1536.624179012302,5.143714593501084e-7,3.495191181450366e-8,-1187.6114253025278,-8.728962124119827,-18352.0,70196.32796543954,927.8050272852247,-11.203756769492955,219.19331198904962,-5597.456815343397,4.936004989669121e-7,3.794104978926559e-8,1.3514591213086038,-0.0171918253148829,-65736.0
t5,12397.503159588892,0.00013050435681299916,-0.00041547914111431583,45.57363549939549,-364.8848710708035,5.213499427580914e-7,3.547729249585643e-8,-89.03416784583882,-1.1574714164713962,-11988.0,1850.8751800084983,0.00024291993833441548,-0.035005468324232195,3.053920449324618,-55.84462416245729,4.948138788646702e-7,3.773089022900515e-8,-679.2033220715665,-1.8463920769091822,-1117.0,1505.3184021511518,9.011772703434973e-5,-0.5101252004769947,2.320280947793826,-41.977906585569556,5.241086959345555e-7,3.468724449668911e-8,-611.1968155905744,-7.9539262698449225,-846.0,3201.733195641914,9.003776709576983e-5,-0.013503982632655717,4.590250916546406,-83.6837597991884,5.235883235590978e-7,3.4833445459320223e-8,-1413.351854747238,-33.274418490522606,-1676.0,982.7693583469049,9.167183744209466e-5,-0.4674903599719081,0.5318542950614485,-9.720218765925702,5.230001279784457e-7,3.491662505601832e-8,-775.8764239411157,-5.237171683024165,-192.0,3707.686210456099,0.00015990266271559013,-1.029309753090903,2.8115407294834456,-50.62834209534595,5.237477814356465e-7,3.498064722247614e-8,-2612.211839074464,-14.628420611018674,-1032.0,757.4202389767928,9.068186383573045e-5,-692.8549687196538,5.159038760463041,-93.60248333041338,4.961296907863629e-7,3.781985963922333e-8,1930.709324934227,-50.83124172129855,-1856.0,3908.6340933258793,9.042080038641995e-5,-0.006261053101307853,18.36334845030182,-343.01199658145634,5.226771342626514e-7,3.596133588686183e-8,3411.277968737296,-11.257243600456768,-6984.0,185.0417645216463,8.924425080627403e-5,-0.005202486994807533,6.292229364696764,-114.0350851385235,5.237548832938667e-7,3.5106269469873005e-8,2157.597222925007,-13.891018839472359,-2221.0,21042.70031090275,0.0001561743061855538,-0.003985765743797377,58.382696284821236,-1164.414041370686,5.154207851064704e-7,3.4831998726542275e-8,-1319.9633880078459,-9.70174822709636,-18607.0,67723.29371416832,1350.4956050157984,-14.30086927189695,209.75741805916394,-2228.4832182092737,4.935538794384553e-7,3.7846061530417196e-8,1.2532946821128077,-0.015944538577800545,-67042.0
t6,11303.61371922561,0.00013818721541250243,-0.0003553289906533447,155.20255750338234,-21.537412546536707,5.207570817416311e-7,3.563770541788939e-8,914.771367228579,-8.050014357943612,-12344.0,2051.644554748396,0.0002547523967562185,-0.002191444564698607,9.987892874058474,-1.6440817653441737,4.951681916512234e-7,3.776732958047715e-8,-931.4714362684537,-2.5149932987478207,-1126.0,1505.2899996407207,9.040454225581083e-5,-0.002116667808861325,7.589715598688248,-1.2678715831378926,5.239907050484334e-7,3.472380110719204e-8,-648.5895456649707,-10.020272157438168,-853.0,3187.151676644731,9.034043571140255e-5,-0.0020945598425472774,14.997513753771559,-2.4846427485398053,5.232841033003282e-7,3.486792277581893e-8,-1473.9366611147686,-36.725882735857745,-1689.0,961.4986890950538,9.114880771216895e-5,-0.0021849706438867426,1.7348899423061444,-0.290697855889582,5.227849727886023e-7,3.4944377386055094e-8,-764.7785268634898,-5.1622609320857915,-193.0,3730.511543211378,0.00016073771885213753,-0.0022408193859702373,9.182494197305749,-1.5369728141694285,5.234130209160373e-7,3.501762439775851e-8,-2680.218466196427,-17.936518762079334,-1040.0,757.4265743726171,9.059613180334296e-5,-0.002159229614412087,16.911159219254834,-2.7654367796573114,4.96292204859076e-7,3.785368922884194e-8,1149.4017923503134,-48.97202094613305,-1872.0,3084.4514242313726,9.032235173736458e-5,-0.001746487491939028,60.4332306541296,-9.755749711909012,5.224391287478424e-7,3.59976514575663e-8,3911.7816560079655,-12.90890532686973,-7034.0,391.51473060416623,9.059412733055496e-5,-0.0018782236130598896,20.593993262614383,-3.3248518784191847,5.234342531421029e-7,3.515458510334479e-8,1843.0382405359076,-11.820325303996093,-2240.0,21324.354620305276,0.00015488509548256354,-0.006965323761410089,204.42295272484358,-409.0704107637293,5.151698990650662e-7,3.486793425855806e-8,-1319.9983490471338,-9.702002783876129,-19790.0,67696.25589721797,3484.4684789323637,-22.25125194306018,623.9337916265401,-503.40679660405385,4.935453251033012e-7,3.7858168987414286e-8,-7.096752182370403e-5,-4.8339672556612764e-5,-71279.0
t7,12347.401533583283,1593.7728074667891,-0.00011911203826091659,391.8231315610509,-51.95692445317124,4.970813337549195e-7,3.828032420122661e-8,-758.1840276813599,-9.856401660373814,-13513.0,2251.966933172074,240.00074093117001,-0.00012130341099974937,24.7775417982651,-2.1326306960934125,5.013945335855307e-7,3.783803093990147e-8,-1316.0591048988408,-13.553359411511957,-1185.0,1505.2616115649748,0.009345439904015866,-8.716306799937143e-5,18.810044731264437,-1.5826322729820472,5.301582552001258e-7,3.4793181624287814e-8,-619.2024146539745,-5.29586808137491,-898.0,3199.6680326131045,0.0005142502749087116,-0.0001013681485151168,37.22314293883651,-3.0928541555687277,5.291899174583869e-7,3.493415504042009e-8,-1406.0865280311555,-49.71220667526244,-1778.0,959.4975646933991,629.4215809238384,-8.82985931814398e-5,4.30302967024288,-0.36844074606195104,5.28837512356232e-7,3.500405221989005e-8,-1379.541735084709,-9.311911600195966,-204.0,3753.325937528292,1166.7020345271292,-0.00011729399404821504,22.765575101121463,-1.911793144100971,5.290697121847603e-7,3.50919591819002e-8,-3824.4646008801096,-21.417036287952257,-1095.0,757.4331040190605,0.0023771240504270397,-9.182351880471177e-5,42.02748283572626,-3.5125956077040335,5.024123494298464e-7,3.794466226109433e-8,1234.006719990336,-55.95699696034442,-1974.0,1968.1719458208802,0.0015127030990335652,-9.068810617834084e-5,150.71787714786214,-11.298674993722365,5.28531852561969e-7,3.6066365605006e-8,5297.8904840767755,-17.4830543830562,-7388.0,421.50264045202346,0.00013991767424775028,-0.00017865244440108864,50.319738716551,-7.712415751443705,5.294216989310458e-7,3.524065269862808e-8,1920.2879012559424,-18.397826353042355,-2366.0,21033.725102836226,1985.3030849847253,-0.00011815107160971245,519.634169232275,-0.0003889309315214855,5.214645024974768e-7,3.494681234752028e-8,-1398.2592059768972,-12.402644002065797,-22128.0,71584.88235492962,3693.0002533236793,-0.00012300965411901556,1671.96783897495,-0.0007097937112567293,4.99088543267093e-7,3.788267111796543e-8,2249.6125118839927,-35.46212642355544,-79164.0
t8,11475.087559088426,1830.0010675089313,-2.3613850712526925e-5,822.6065679826073,-3.3168484665274214e-5,5.135588096476401e-7,3.773263321077702e-8,1779.6393467653033,-16.334484840876936,-15891.0,2461.8419764298,240.1862340265873,-2.694270978318622e-5,49.12704149401117,-3.730114931251205e-5,5.158005892325715e-7,3.796513344033934e-8,-1406.3580181654825,-13.79716996607108,-1331.0,1508.0891797178929,1612.6085885283974,-1.6575621984440545e-5,37.20493195159871,-3.43944035754276e-5,5.448523269698645e-7,3.4900936115384385e-8,-2137.7211003076964,-13.18154937210047,-1006.9999999999999,3287.114711607293,0.07082745317853073,-1.7572882250854228e-5,73.67311653047744,-3.6504329170149195e-5,5.441997397232569e-7,3.504216785265415e-8,-1282.6162947140863,-81.24230723400173,-1997.0,937.8573627468397,1323.6140442219526,-1.6473378577172526e-5,8.510271521247075,-2.8538378932602974e-5,5.43990759575153e-7,3.510350853421328e-8,-2027.2973731378756,-13.684260797801642,-229.0,3779.6164244667466,2316.037311844387,-2.4958990811466883e-5,45.030820161792924,-3.3793732910211904e-5,5.443600391245485e-7,3.520820935946713e-8,-4878.774809315021,-32.90968886640816,-1229.0,763.8454477204681,1914.1202561559492,-1.631168970969687e-5,83.27291385987067,-3.6660525802386e-5,5.178073319123527e-7,3.804998371718097e-8,-470.2519506531229,-74.98661451301938,-2216.0,1332.5351235831301,0.031801866690950815,-1.6183491564074534e-5,298.40472609232125,-3.763673941951743e-5,5.442295161789948e-7,3.618070485997497e-8,6686.092521611973,-22.064119655147934,-8295.0,429.33590737469837,0.029510927983923938,-2.5692641972262903e-5,101.68337981950188,-3.6490591809731874e-5,5.430357664276195e-7,3.551585407426405e-8,2136.605285348337,-11.65402173822945,-2656.0,21303.79646109488,3069.999769795266,-2.5892495663463794e-5,1026.0148131254741,-3.813961646153973e-5,5.09271474554039e-7,3.727456301460905e-8,-1509.3174940016986,-16.49348602066189,-23874.0,72681.05640995066,5132.999954549446,-7.858923714611253e-6,3182.615266982199,-1.1727332087058686e-5,5.652218555272823e-7,3.8249649979367e-8,3109.9998865693724,-50.67149866765222,-84056.0
