Resource,NENG_Rest_hydroelectric_pumped_storage_1,NY_Z_A_hydroelectric_pumped_storage_1,NY_Z_F_hydroelectric_pumped_storage_1,PJM_EMAC_hydroelectric_pumped_storage_1,PJM_Rest_hydroelectric_pumped_storage_1,NENG_Rest_battery_moderate_0,NY_Z_A_battery_moderate_0,NY_Z_B_battery_moderate_0,NY_Z_C&E_battery_moderate_0,NY_Z_D_battery_moderate_0,NY_Z_F_battery_moderate_0,NY_Z_G-I_battery_moderate_0,NY_Z_J_battery_moderate_0,NY_Z_K_battery_moderate_0,PJM_EMAC_battery_moderate_0,PJM_Rest_battery_moderate_0,Total
t9,-8.627760391302903e-5,-4.5456328791264065e-5,-6.484583453869263e-5,-0.0001057018608861408,-4.2158866812555787e-5,-0.0001410278704654495,-0.002268415503838497,-0.003701104053365233,-0.0012303209986076933,-0.003995517888615681,-0.0031333666907584225,-0.0027213820170646167,-0.002351912155002153,-0.00018660415193561965,-0.001116311763859384,-0.0007140193137103145,-0.021904422902164745
t10,-7.750061454227246e-5,-0.0002863037372602723,-1.5210536163803812e-5,-0.0001081774915753248,-5.391090897195135e-5,1.6232632658342435e-5,-0.00011972638776617973,-0.0001209832561683942,-0.0001176028618705064,-0.00012835521377359258,-0.00012776785960872663,-0.0001270765056887384,-0.0001260105484783848,-6.737935836228289e-5,-0.00013496861702863008,-8.99496263037141e-5,-0.001684690890904432
t11,-7.635683045379739e-5,-4.531176403708131e-7,-5.6253756232592134e-8,-3.270774440695411e-7,1.923105173591932e-6,4.4814827115778525e-5,-1.795967543828441e-5,-1.7997511293683475e-5,-1.7496547902815335e-5,-1.811153245022315e-5,-1.8514958944484006e-5,-1.969929048519981e-5,-1.9006962933569393e-5,-9.697282158114106e-6,-1.6280574427018267e-5,-1.2634866614718224e-5,-0.00019785454965321004
t12,-7.546989252374139e-5,-1.2725675286880798e-7,3.746195796724463e-8,-1.1096286916458833e-6,5.36979088532959e-7,5.1891129480426545e-5,0.0021173624120030972,0.0022548109722785935,0.0021005690477479493,0.0023315370125093055,0.002335267436232521,0.0023128870033796833,0.0019015945848121394,0.0017128937293726541,0.0022012631606583024,0.0019646203920050316,0.021208564543557948
t13,-7.497638219588416e-5,-5.08197216196114e-8,1.0131244888340532e-7,-1.1512882088570966e-6,4.649887259683618e-7,4.884504534135411e-5,0.0008180851805105715,0.0008627188260635744,0.0008416614321126251,0.000899305695968161,0.0008964137852512932,0.0008994207414789357,0.0007993006861766482,0.0007735795401616718,0.0009134511178175521,0.0007085836568885531,0.008385753518819431
t14,-7.16441663969912e-5,-5.940569070627776e-8,1.6801510936514874e-7,-1.1539615436609561e-6,-3.497000462743729e-8,3.8291503634867876e-5,0.0004602413539945833,0.0004898036904709997,0.0004936745669816076,0.0005213477059583508,0.0005227408579512288,0.0005251863970582957,0.00047564556016372727,0.00046498738703778007,0.0005406304700039116,0.00035664373784786025,0.004816468742576592
t15,-7.163028901737583e-5,-5.602865425553754e-7,1.624859721237961e-8,-1.424996911751512e-6,-2.427125505289897e-7,2.6525159801380493e-5,0.000278959163653018,0.00030491798688435867,0.00031136391747517135,0.00033217172139896403,0.0003337490512564255,0.0003322695554565808,0.00030628273294128547,0.00030032542199976434,0.0003343986745109398,0.0001570128590004089,0.002944134207953298
t16,-7.068590630758247e-5,-7.860840604752191e-10,2.793682371572975e-8,-6.186458809292932e-7,-4.771148555845107e-7,1.4409181028085575e-5,0.00012461823572437126,0.0001472112951149582,0.0001598369380558202,0.00017125604190972276,0.00017413651161860366,0.00017603000781035176,0.00016585868273797695,0.00016052433823839188,0.0001908086904787384,9.296655362731589e-6,0.0014222320617753113
t17,-6.778926050060465e-5,-0.00017675325819605265,-9.676816867653841e-5,-0.0001099773016049047,0.0039327274929082485,-1.1747488037767958e-5,9.650135812477442e-6,3.1542585059643335e-5,5.0381973510162665e-5,5.8015960125663686e-5,6.212845410329788e-5,6.30884275500068e-5,6.387511337170682e-5,6.034420467535369e-5,7.004992440736738e-5,-0.00013670875594154065,0.00380206003856652
t18,-3.610979875450175e-5,-2.760506818098747e-5,-2.216335090809817e-5,-2.7587682463177197e-5,0.002069953708563388,-4.055547926143026e-5,-0.00010725223518854928,-8.257743993597984e-5,-5.932510967638676e-5,-5.3807828710431456e-5,-4.825972748298576e-5,-4.696059684472397e-5,-4.194420653461874e-5,-4.4081106714084455e-5,-3.9928622465834446e-5,-0.0002902815057446685,0.0011015139496969297
t19,-2.9383126048946247e-5,-2.6562018986586054e-5,-2.2230894459058353e-5,-2.7317724397660593e-5,0.0010746861902037844,-5.567405128802413e-5,-0.0002308632506070073,-0.0002002528541627994,-0.00017018321513005585,-0.00016673339819625908,-0.0001600499378291646,-0.00015774163071852855,-0.00014423888271984994,-0.00014287779024074472,-0.00014788762402280985,-0.00048775501218768373,-0.001095065220791394
t20,-2.4966231153245668e-5,-2.517334431901721e-5,-2.229266772008498e-5,-2.64712512635831e-5,0.0011716012593138928,-6.842948683879712e-5,-0.0003664339156724278,-0.00032272689019969067,-0.00028252901690814264,-0.0002799277550961148,-0.00027190518109959205,-0.00026932400001620886,-0.00024426660239975403,-0.00023475418477556073,-0.00026421615866993787,-0.0007876820553013396,-0.002319497482119604
t21,-3.276993552289562e-5,-3.139190709019329e-5,-3.435305405532094e-5,-2.6146352667387393e-5,0.0008842755664885791,-7.639973799137294e-5,-0.0005744108087606731,-0.0005040817487568251,-0.00044387100768778723,-0.00044238789520145656,-0.00043182508125367967,-0.0004289826235987691,-0.0003849756906878197,-0.00036576085434943047,-0.0004009641970642852,-0.001493772843258466,-0.004787818171457783
t22,-2.3345802271384103e-5,-2.859217204331513e-5,-3.4663511303656786e-5,-3.542026280016723e-5,-2.1010580803675666e-6,-8.388474259497503e-5,-0.0007729225888314935,-0.000575902712217012,-0.0005981602897795566,-0.0004281430089089754,-0.000591682709327552,-0.0005951396549180317,-0.0005322764041379472,-0.0005012330456379391,-0.0006044438753164097,-3.4703990657338814e-6,-0.005411382237234517
t23,-3.7529922220782e-5,-2.976236202878082e-5,-2.198244560725931e-5,-2.8083748369258404e-5,0.0007945749877918347,-7.405893640168903e-5,-0.0009820615318253943,-0.0009098866934601689,-0.0007497135059851244,-0.0008257270930360541,-0.0008129029561154965,-0.0008112659079241292,-0.0007125479543232718,-0.0006427262189304505,-0.0008321701174423472,-7.274312449473613e-5,-0.006748587530373108
t24,-3.8402759253184476e-5,-3.0337657913600052e-5,-2.2481362245400868e-5,-3.400693580743092e-5,0.0011360337984027958,-6.602549881242952e-5,-0.001518319961543091,-0.0013530562713114094,-0.0009811587838271817,-0.001294964646570365,-0.0012790860790175545,-0.0012882017322466163,-0.0010210977227051153,-0.000900338213579657,-0.0014165048408727426,0.00014643436561886453,-0.009961514301684118
t25,-0.0001338218852825474,-0.0004635334323689139,-7.613411429038685e-5,-0.00010532772033639923,0.001010300651106698,-3.133012545914801e-5,-0.00020756851389006376,-0.00040414486393105945,-0.0004190451844476379,-0.00047913674781763113,-0.0004699457149233207,-0.0004658381289367175,-0.00041909396674161227,-0.0003927713837556559,-0.00047053736268905206,0.00011013773373688075,-0.0034177907600265673
t26,-8.065304431752841e-5,-0.00048758815468471605,-9.196231114067004e-5,-0.00010427480633979943,0.0005977495544575524,-6.170820642933039e-5,-0.00010458917285977002,-0.00024010737532929158,-0.0002741974842510859,-0.0003067354144265637,-0.0002991023963384094,-0.00029669689943634197,-0.00026666481430028606,-0.0002580085595950683,-0.0002895282925471859,6.326984250794615e-5,-0.0025007975350305484
t27,-9.010644541151156e-5,-0.00033200254108580623,-9.108402000627527e-5,-0.00010330135120057111,0.0006760153033105212,-6.893229746599718e-5,6.214918235356236e-5,-0.00017834461927423732,-0.0002238028861322254,-0.0002473581989155044,-0.00023901861897855094,-0.00023778525053903742,-0.000214145955095364,-0.00021085612123742306,-0.00021515724013344208,2.2827797373224265e-5,-0.0016909032624386382
t28,-9.5714280641032e-5,-0.00027241478052647376,-9.235237113573013e-5,-0.00010172274651974678,0.0006977792516945006,-8.254698345207256e-5,0.00011982998759554107,-0.00013071897640171658,-0.00022079381475185523,-0.0002410291917581916,-0.00023469601194991778,-0.00023065177196643656,-0.0002095733853922331,-0.00020446109863881534,-0.0001687697298312295,-4.122060157960581e-5,-0.001509056505255015
t29,-0.00011241447337676986,-0.00017660382188789618,-8.935798912782745e-5,-0.00010046881608812996,0.0004363500480230352,-8.912791905991167e-5,2.05661937941848e-5,1.3032210652557968e-5,-0.00024301164825508848,-0.0002624867318416645,-0.00024962839435695345,-0.00024923651929105917,-0.00022843798867819287,-0.00021861652642035908,-0.00018388745913466953,-0.00011249810831402656,-0.0018458279433627707
t30,-0.0001572640326836128,-0.00011542680029293238,-9.409726980382466e-5,-9.89858550057322e-5,0.0003475109102652734,-0.00011353450099987783,-6.869608060711557e-5,-0.00011783134409379952,-0.0002649140360303067,-0.00028530543893776013,-0.00027151432829497756,-0.00027000429178442807,-0.0002463791424814557,-0.00022496694945881683,-0.00023779363591094175,-0.00019802555825229915,-0.0024172283543726076
t31,-0.00016120482886150913,-5.858808637653573e-5,-9.304418878525364e-5,-9.257236172142016e-5,0.0003451136341335215,-0.0001413647427996729,-0.00016667248340689712,-0.0006333665275249945,-0.0005998201515617176,-0.0006296173409990378,-0.0006204512272811798,-0.000617100667311227,-0.0005705303848351598,-0.0004752171896619039,-0.0005320142110904419,-0.00031256559091549996,-0.00535901634899893
t32,-0.00012143963109144255,3.2573328186921254e-6,-0.00011043760297585963,-9.60472465297265e-5,0.00028061589690753886,-0.0001951751812026618,-0.000289191339192004,-0.00025440636713661873,-0.00020710145694819842,-0.00021410239170467204,-0.00020783780217077593,-0.00020653299015296227,-0.00020044456139560365,-0.00020482253066251774,-0.00021244410647431767,-0.0004929208992705302,-0.00272903087718166
t33,-0.00014196697675567454,5.6216213306025416e-5,-0.00012728003389816635,-9.5502754173166e-5,0.0002482947971933303,-0.00017365985436942815,-0.0007746106332542,-0.0003541818364240951,-0.00032630054245790907,-0.0003319328664905814,-0.000325584838528118,-0.0003219683029434729,-0.00031576330149749087,-0.00044312936433370384,-0.0004709608475667368,-0.0012389235680607727,-0.00513725471025416
t34,-0.00013792583501700878,2.758993962574309e-7,-6.688617417371893e-7,-2.1458661362067643e-7,-1.425473013905078e-6,-0.00013553754128950484,-2.1631446976005857e-5,-1.949289848082135e-5,-1.8940927790102908e-5,-1.9394047097007898e-5,-1.9513406787909375e-5,-2.014900521821662e-5,-1.9066963127489596e-5,-1.5565406413631902e-5,-1.9077133574099143e-5,-4.917033329980719e-5,-0.000497497967044611
t35,-1.7289077108859422e-7,9.505753560390364e-8,-6.728407997023153e-7,-1.4315765958121797e-7,-2.750316815020604e-7,3.270976241985572e-5,0.0023971518018935404,0.0024150003373263223,0.002121848963797203,0.0023477615554554515,0.00233952051056053,0.002333044949447033,0.0019061697098376013,0.0016493788383171346,0.002102188205964734,0.0019857403334516046,0.02162934610509474
t36,-3.996375491178678e-7,-2.368922875091636e-8,-6.242194658953317e-7,-1.3965545093253376e-7,-1.8181509897524253e-7,0.00017591498683527202,0.0009996061035322374,0.0009649549440468256,0.0008725499203272004,0.0009348218134870935,0.0009321263035105643,0.0009285905451557103,0.000805305542195477,0.0007829508320958845,0.0009981214005705377,0.00146911211317882,0.00986268548814195
t37,-1.8034933564548516e-7,2.182020791042156e-8,-4.775417323200911e-7,-2.1658493198554194e-9,1.4607663933981795e-8,0.0001609568021362509,0.0006126959136830823,0.0005800628966526175,0.0005135396491607235,0.0005525512206113055,0.0005491406046870852,0.0005454774368494228,0.0004762925557286604,0.0004812733144214092,0.0005747115067865083,0.0008634185105037955,0.00590949678217542
t38,-2.469150586514513e-8,-3.606079508304718e-8,-5.53904875671795e-7,-1.560726998827189e-7,-1.2266679121511045e-7,0.00011870041280342755,0.00040369533920023434,0.00036669767996254745,0.00032150141948502725,0.00034352413671899284,0.0003408076478817021,0.0003381830879096636,0.00029730056506551696,0.000302660612698325,0.0003578187951219973,0.0005820620752689149,0.0037720583754486314
t39,1.420761610638972e-7,-4.461577198896589e-8,-7.594757557311265e-7,-1.3044236663323866e-7,-2.662305124170029e-7,8.05932913534184e-5,0.0002583620909580573,0.00021546637764468344,0.00018614998116008694,0.00019803056500298258,0.00019530443153648213,0.00019310768434775246,0.00017097359898921017,0.00017241741565328982,0.00020612744001018572,0.00040398762854752855,0.0022794618169579713
t40,2.950440772982923e-7,-4.2535116793700207e-8,-6.739011026941568e-7,2.38605382366524e-7,-3.8333819305956373e-7,4.2452450030253907e-5,0.00014080618731453245,8.804743879017996e-5,6.275244973587242e-5,6.239081268332525e-5,5.884572839327363e-5,6.0331024696661276e-5,5.597842775065591e-5,6.88902131473804e-5,8.899998212988747e-5,0.0002757634665190223,0.0010046920562381623
t41,-0.00023607082366374486,-4.531214330458884e-7,-0.00010435051720373458,-8.250659545075012e-5,-5.540944475956447e-8,-1.1625176464195525e-5,6.193540557919276e-5,7.197744894975522e-6,-2.0142958818033086e-5,-2.062183140159913e-5,-2.2716347022667784e-5,-2.44863283678501e-5,-2.086873550494436e-5,-2.1074392016057906e-5,-1.5611266080013386e-5,0.00017194730397598648,-0.0003395030484212415
t42,-3.8695897342250915e-5,0.00010014929195189042,-2.697971480462827e-5,-2.832734149589285e-5,6.962700982711367e-5,-3.0841033624123754e-5,-3.355368341393536e-5,-0.00010698449874942784,-0.00013376603402617124,-0.00013539869049903648,-0.00013861419227109687,-0.00013780958378904678,-0.00013040626534135822,-0.00012057453702318956,-0.00012082707544064786,8.428385226499104e-5,-0.0009287183937768109
t43,-3.3412631019622146e-5,9.728830693934878e-5,-2.732812120270734e-5,-2.8291796498701674e-5,3.761746227915685e-5,-5.790096167310452e-5,-0.00011647581780763418,-0.00020414775511577054,-0.0002348658582826729,-0.00023986141737616663,-0.00024384695588739954,-0.00024319778878813437,-0.0002277177322301828,-0.00021668754558659616,-0.00022539314730264467,-1.36598758653566e-6,-0.0019655877471393673
t44,-3.838305713254932e-5,9.038255685193181e-5,-2.8080901443057375e-5,-2.835522195449615e-5,4.106281735762316e-5,-7.785244449547425e-5,-0.0002036118605281139,-0.0003138736883911308,-0.0003523003910420585,-0.00036349518790480936,-0.0003642381704054747,-0.00036343597463712785,-0.00033684364163488636,-0.0003230526932515914,-0.00034684279608192145,-8.271482798472754e-5,-0.003091635482677864
t45,-3.57271212102369e-5,8.429415468973834e-5,-2.6788440661907658e-5,-2.858011316549549e-5,3.431489302335488e-5,-9.422741222431476e-5,-0.000299734184636031,-0.00044647434328547896,-0.0004969921117771681,-0.0005190607872112547,-0.0005126930909438637,-0.0005122921334716942,-0.0004694432292441241,-0.00044875874724565587,-0.0004972250456006623,-0.00017506866742388776,-0.004444456380388683
t46,-3.90995962931897e-5,7.950663300222829e-5,-2.769885125076436e-5,-2.8312193935932583e-5,2.0745075894757535e-5,-0.00010825612619515832,-0.0004105955192223416,-0.000610054944736419,-0.0006934579058110967,-0.0007335568727205423,-0.0007234376320032805,-0.0007220282492070505,-0.0006499951950229225,-0.0006152754653962571,-0.0007065098834197425,-0.00021215430074088943,-0.006180181027058602
t47,-3.8259833637517206e-5,7.2615409141767e-5,-2.7044568157118175e-5,-2.7892066952830283e-5,9.542319703198878e-6,-0.00011920108631717103,-0.0005452022713239618,-0.0008392488633594074,-0.0010185721461421974,-0.0010929749867422199,-0.0010852401945623555,-0.0010833976027508246,-0.0009414421664570847,-0.000881101569695677,-0.0010497369371788474,-0.00025056789046405377,-0.008917724454896301
t48,-3.701153112293821e-5,6.588346170921922e-5,-2.6452099755163748e-5,-2.7023905980881918e-5,-1.579096367104921e-6,-0.00011918751445404362,-0.0007010976368535393,-0.001229897924674288,-0.0019141785680140552,-0.002170328748668791,-0.002184744818383778,-0.0021857321072471575,-0.001673996161699892,-0.0015311067485560734,-0.0020005063176600914,-0.0002914861235970113,-0.016028445841325588
t49,-0.00011734025525287019,6.529395838966102e-5,-9.824312568568982e-5,-8.381474581320246e-5,-1.0306813293377456e-5,-9.960199830062435e-5,-0.001096635228350824,-0.0018524983193605072,-0.0002994076469139985,-0.00030995269348723086,-0.00030419527360071175,-0.00030098626249085896,-0.0002856880061408869,-0.00027042346494802837,-0.00029693682940064623,-0.00033044380165861165,-0.005691180506308407
t50,-0.0001171599253119846,5.7765147545428966e-5,-9.831203584687281e-5,-8.61975170702039e-5,-2.0013831249099372e-5,-6.799890733796295e-6,-0.00029795900640913905,-0.00015605401398449055,2.528300497558149e-5,2.577416225991408e-5,2.5246057697413665e-5,2.3833559246833196e-5,2.3536622907664556e-5,2.9425391256932808e-5,-2.6928636151415945e-5,-0.0003793336906222489,-0.0009778946014894828
t51,-0.00010866923697231564,4.795723871180488e-5,-0.00010070839356325161,-8.967860861071147e-5,-2.9526034284563722e-5,1.4905919030047473e-5,-0.0002678485924664706,4.2923883117942315e-5,0.00019670147405825248,0.00020205425605880072,0.0001990757053222668,0.00019697523823150283,0.000188463387845279,0.00015304757503618307,5.202873231488823e-6,-0.00043437137589966645,0.00021650530884658893
t52,-0.0001095776790283116,3.96018002436382e-5,-0.00010207602796862163,-9.253397044696177e-5,-3.958878966886936e-5,-1.5857716383658132e-6,-0.00027552249007366096,6.505558008018336e-5,0.0002494994814737821,0.0002568704321731596,0.00025865781333164837,0.0002602250402754127,0.00024338993263742489,0.00013449052159072064,-3.819521211721465e-5,-0.000499509250548469,0.00034920141031549506
t53,-0.00010878657753355143,3.3697839960425025e-5,-9.989820837641493e-5,-9.211925645107677e-5,-4.8801110401146296e-5,-3.931628649913347e-5,-0.0003094414047206276,-4.271113949643933e-6,5.370486455839459e-5,5.5919665503348e-5,5.6783809743051665e-5,5.830357442419355e-5,5.3760363335965895e-5,6.6483007478989084e-6,-8.82177964990188e-5,-0.0005819897030197168,-0.0010540230391770525
t54,-9.792059614259716e-5,2.2865344387594748e-5,-0.00010164018755173263,-8.905697087692124e-5,-6.164530593653182e-5,-9.47315731755633e-5,-0.0003626784108481725,-5.821117310322982e-5,-0.00012123323670386232,-0.0001228025335488117,-0.0001197218103698705,-0.00012048930792319743,-0.00011703457144277636,-0.00012646691927791864,-0.00014887532579048495,-0.0006943072893199635,-0.002413949867624039
t55,-9.681398277050614e-5,8.875029593310135e-6,-9.614193180233336e-5,-8.67952350820419e-5,-7.402669291247371e-5,-0.00013429580967650256,-0.00045571810894605327,-0.0001480935365364184,-0.00034612215912581076,-0.00035342273311391825,-0.00035020621442899755,-0.00034858254134438794,-0.0003371020753861977,-0.000305842238092647,-0.00023601112316356054,-0.0008629699529194328,-0.004223269305707971
t56,-0.00010692984541431911,-7.915380220814453e-6,-9.328725258931809e-5,-9.102997471485822e-5,-8.966947756405617e-5,-0.00016050517479877297,-0.0006065999357772857,-0.000290002629983125,-0.0007863014854827348,-0.0008072674107992595,-0.000804249747913906,-0.000800530432770511,-0.0007620590611057285,-0.0006387116438954215,-0.0004809470603567161,-0.001173913388581835,-0.0076999199019686625
t57,-5.116380088696325e-5,4.139533988125802e-6,-7.537634828815375e-5,-0.00010748753141541662,-9.799132861381328e-5,-0.00024402325420404784,-0.0012986545081873798,-0.0008366450131829207,-0.0004528402704713296,-0.0004608597683932102,-0.00045072247607940455,-0.00044655071938913023,-0.0004382095714309022,-0.0004181035543594717,-0.0004037621614806056,-0.002439412664915415,-0.008217663437310039
t58,-5.157546821274583e-7,-4.666791427591186e-8,-8.149287520789537e-7,-6.401934126930798e-7,-8.502923181184383e-7,1.674538663827316e-5,-1.7142574840626044e-5,-1.5509752271105902e-5,-1.4750057495375485e-5,-1.4782946671033209e-5,-1.5419204062263658e-5,-1.6124694741936774e-5,-1.5823012530127707e-5,-2.1443483173045754e-5,-2.753533208850912e-5,-1.500701569458692e-5,-0.00015966052400963126
t59,-5.014833495672953e-7,-2.138854260554425e-7,-8.365189220685435e-7,-5.885863826966985e-7,-1.0129869184615178e-6,0.00019292343996174803,0.0005241895151918027,0.0005263684902220338,0.0005260388847208194,0.0005304600442913273,0.0005299230758425147,0.0005294441988028896,0.0005234916162503677,0.0019092993707667677,0.0027935595501014684,0.002891129340419512,0.011473674065572401
t60,-3.5013731179476066e-7,-3.2509719919559576e-7,-8.188901546551833e-7,-5.756009718593452e-7,-8.920905500182779e-7,0.0001612968596281154,0.002394855829026762,0.00252880171831731,0.0020567168919041023,0.002351509036946644,0.002339890803469271,0.002328941973378487,0.001774761035774663,0.0009151719306291647,0.0013268560585865043,0.0014565515813339395,0.01963239190280744
t61,-4.467279481930462e-7,-2.7482638843551385e-7,-5.818970870557816e-7,-4.984348439911708e-7,-8.119362868528696e-7,0.00012684265852292302,0.0011242132253925653,0.0011659469199125892,0.0009534012270252847,0.0010632738719267322,0.0010484939333818256,0.0010409789813907275,0.0008483958013616022,0.0006112290814245703,0.0008576773356723825,0.0009202436690755159,0.009758082882532191
t62,-4.428362351585279e-7,-3.1175361873127395e-7,-6.003614951319957e-7,-5.576196536860685e-7,-1.0302352256437824e-6,8.436620636931606e-5,0.0007370467359344382,0.0007578256886643473,0.0006215202537128959,0.0006870846145971433,0.0006823325291515225,0.0006805289882926363,0.0005671189510501211,0.00042920305067645014,0.0006179217908282798,0.0006506847639665095,0.006512690767015309
t63,-2.4254007580728477e-7,-3.1485493536218785e-7,-6.368274016728327e-7,-5.741043025321926e-7,-1.206590601864006e-6,5.397263516964543e-5,0.0005262828796435698,0.0005364457419985923,0.00042044549324186356,0.00045663723128595444,0.00045207257325067233,0.0004482823830972333,0.0003735165752215495,0.0003023741472798743,0.00046056439990368493,0.00048104764283627154,0.004508666785611673
t64,-8.887729607696048e-5,-3.0965429567992826e-7,-7.632848479717273e-7,-6.059863083142367e-7,-1.1935532936173377e-6,4.04335273757043e-5,0.000381991487212106,0.0003847579288154301,0.00030351610676047116,0.00031517528638440025,0.00031146130062342217,0.0003071667080188855,0.0002759127229805593,0.00020509537096960147,0.0003437024774951677,0.0003593273403206105,0.0031367904821338146
t65,-8.754915360450445e-5,-3.615007848278299e-7,-4.935637618275916e-5,-9.021604141190017e-5,-1.5162608023848368e-6,-2.485013879472542e-6,0.00027322216252651345,0.00026661520793931274,0.00020743516012730246,0.00021738036638123433,0.00021399393868662357,0.0002117185969234628,0.00019101378088481777,0.00012658916217640198,0.0002460679588874794,0.0002632746068573069,0.001985826594724606
t66,-8.905686359224202e-5,-5.826100573363772e-5,-0.00010379779681821431,-8.484510573004457e-5,-0.0002000930923775221,-2.7062086785839822e-5,0.00017913090533549724,0.00016762236607574828,0.00011125454053756983,0.0001206536454186969,0.000118501353120199,0.0001163167475701793,9.818410102619492e-5,4.9362810001322735e-5,0.000162564995985996,0.000183073552271594,0.0007435490663054976
t67,-9.119514941212626e-5,-6.394801928329297e-5,-0.00010153343887084967,-9.176204603292033e-5,-0.0002462805924277613,-3.875629979503304e-5,0.00010348492124226242,9.251004105981383e-5,3.257664319158169e-5,3.95360541076108e-5,3.5821356680976273e-5,3.3561178419596805e-5,2.3699752581985362e-5,-1.7916629940840514e-5,8.967798122676811e-5,0.00010743729810654457,-9.308694914568423e-5
t68,-9.936059788232103e-5,-6.993011619809034e-5,-0.00010430961900153371,-9.851573908282755e-5,-0.00025966668596579613,-4.514346359420802e-5,3.4910092698797365e-5,2.01116554273105e-5,-3.8083533704124075e-5,-3.75159758877838e-5,-3.802085115130468e-5,-3.948221286551029e-5,-4.102411289797247e-5,-7.759485125464475e-5,2.157079116242721e-5,3.9499836577473544e-5,-0.0008325553836201081
