Zone,1,2,3,4,5,6,7,8,9,10,11,Total
AnnualSum,2.2507713395116877e7,102789.47749005182,3.361519198146987,1.094581387338862e6,1.6420058443260217,9.470842878865039e6,4.463556663256971e6,4.210679441831875e6,110928.27466260067,4.543745506073446e7,2.973280818153447e8,3.847266333981665e8
t1,3461.139918643639,16.37972297029052,0.000530377634330549,0.001280259266611825,0.0002828187920234152,1379.7465940813406,274.4925897886687,802.4038342454967,15.456251463906472,5295.336143907511,39546.780420887684,50791.73756944423
t2,3239.4800814895775,16.379713580886087,0.0005204110602415852,0.0012327213503938773,0.0002658038985207926,1379.7465755945675,274.49256981535905,802.4037906227685,15.456210289891509,5295.336138912254,39546.780422184645,50570.077521426254
t3,2575.8463285909615,16.379713808721995,0.0005210368200066726,0.0012335526551680083,0.00026518081724797085,1379.7465771922734,274.49257046699375,802.4037911499037,15.456209979139135,5295.336139835682,39546.78042216467,49906.44377295864
t4,1772.1698659075555,16.3797113656122,0.0005174564929776212,0.0011122971037815404,0.00026115949210161815,1379.7465694628877,274.4925656155055,802.4036370292628,15.456191009586462,5240.847740976619,39546.78041997226,49048.278592252376
t5,1808.7680366715877,16.37971068980853,0.0005181592673500023,0.001098854002356905,0.0002614455954943535,1379.7465709646049,274.49256614250464,802.4036634153406,15.456192288055881,5240.8477424674475,39546.78041611309,49084.876777211306
t6,2404.66125748416,16.379707955142823,0.0005157427352492954,0.0010906457643860311,0.0002618594406028522,1379.7465687291765,274.4925650660615,802.4037257906491,15.456184497799489,5240.847747555812,39546.78040940389,49680.77003473063
t7,3461.1399307293427,16.37972540042069,0.000534964990491838,0.001286467046549125,0.0002854650965197691,1379.7466020685506,274.4925931598301,802.4038467813363,15.456257233451419,5295.336151237524,39546.78039429278,50791.73760780037
t8,3461.13994098072,16.379725660517064,0.0005354875495176904,0.0012859949393673187,0.0002860245800416362,1379.7466011811036,274.49259114544867,802.4038454812122,15.456259921896034,5295.336146505082,39546.78037413078,50791.73759251383
t9,3461.1399464929546,16.379723744040398,0.0005328828572612429,0.0012832083388841919,0.0002816839857392682,1379.7466007563537,274.4925901909938,802.4038454368842,15.456257456305089,5295.336155135468,39494.429587314364,50739.38680430254
t10,3233.391373224016,16.37969848054105,0.000507491429200654,0.0007175901244386421,0.0002567180566870506,1379.7465549273556,274.4925599481598,783.1334642165339,15.45610681175532,5295.336094098871,36556.359120760484,47554.29645426733
