model,line,line_name,planning_year,case,unit,start_value,end_value
GenX,1,BASN_to_CANO,2027,current_policies_short_retire,MW,100,100.018
GenX,2,BASN_to_CASO,2027,current_policies_short_retire,MW,5920,5920.06
GenX,3,BASN_to_NWPP,2027,current_policies_short_retire,MW,3350,3350.06
GenX,4,BASN_to_RMRG,2027,current_policies_short_retire,MW,3750,3750.07
GenX,5,BASN_to_SRSG,2027,current_policies_short_retire,MW,5385,5385
GenX,6,CANO_to_CASO,2027,current_policies_short_retire,MW,3675,3675.33
GenX,7,CANO_to_NWPP,2027,current_policies_short_retire,MW,3675,3675.13
GenX,8,CASO_to_NWPP,2027,current_policies_short_retire,MW,2858,2858.01
GenX,9,CASO_to_SRSG,2027,current_policies_short_retire,MW,4354,4354.17
GenX,10,FRCC_to_SRSE,2027,current_policies_short_retire,MW,3600,3600.06
GenX,11,ISNE_to_NYCW,2027,current_policies_short_retire,MW,760,760.023
GenX,12,ISNE_to_NYUP,2027,current_policies_short_retire,MW,1400,1400.05
GenX,13,MISC_to_MISE,2027,current_policies_short_retire,MW,0,1.8854
GenX,14,MISC_to_MISS,2027,current_policies_short_retire,MW,1039,1039.23
GenX,15,MISC_to_MISW,2027,current_policies_short_retire,MW,1655,1655.03
GenX,16,MISC_to_PJMC,2027,current_policies_short_retire,MW,5244,5244.14
GenX,17,MISC_to_PJMW,2027,current_policies_short_retire,MW,5441,5441.05
GenX,18,MISC_to_SPPC,2027,current_policies_short_retire,MW,1430,1430.21
GenX,19,MISC_to_SPPN,2027,current_policies_short_retire,MW,0,2.52675
GenX,20,MISC_to_SPPS,2027,current_policies_short_retire,MW,1172,1172.12
GenX,21,MISC_to_SRCE,2027,current_policies_short_retire,MW,3745,3745.05
GenX,22,MISE_to_MISW,2027,current_policies_short_retire,MW,0,1.37226
GenX,23,MISE_to_PJMW,2027,current_policies_short_retire,MW,2662,2662.15
GenX,24,MISS_to_SPPC,2027,current_policies_short_retire,MW,0,4.54911
GenX,25,MISS_to_SPPS,2027,current_policies_short_retire,MW,1697,4071.64
GenX,26,MISS_to_SRCE,2027,current_policies_short_retire,MW,4092,4092.04
GenX,27,MISS_to_SRSE,2027,current_policies_short_retire,MW,891,891.005
GenX,28,MISW_to_NWPP,2027,current_policies_short_retire,MW,200,200.053
GenX,29,MISW_to_PJMC,2027,current_policies_short_retire,MW,3200,3200.03
GenX,30,MISW_to_SPPC,2027,current_policies_short_retire,MW,0,1.63773
GenX,31,MISW_to_SPPN,2027,current_policies_short_retire,MW,5512,5512.15
GenX,32,NWPP_to_RMRG,2027,current_policies_short_retire,MW,400,400.176
GenX,33,NYCW_to_NYUP,2027,current_policies_short_retire,MW,2489,3275.14
GenX,34,NYCW_to_PJME,2027,current_policies_short_retire,MW,660,660.105
GenX,35,NYUP_to_PJME,2027,current_policies_short_retire,MW,1255,6788.72
GenX,36,PJMC_to_PJMW,2027,current_policies_short_retire,MW,980,980.046
GenX,37,PJMD_to_PJME,2027,current_policies_short_retire,MW,1200,1200.01
GenX,38,PJMD_to_PJMW,2027,current_policies_short_retire,MW,6930,6930.24
GenX,39,PJMD_to_SRCA,2027,current_policies_short_retire,MW,1000,1000.01
GenX,40,PJME_to_PJMW,2027,current_policies_short_retire,MW,3885,3885.13
GenX,41,PJMW_to_SRCA,2027,current_policies_short_retire,MW,1219,1219.2
GenX,42,PJMW_to_SRCE,2027,current_policies_short_retire,MW,3333,3333.06
GenX,43,RMRG_to_SPPC,2027,current_policies_short_retire,MW,210,1726.37
GenX,44,RMRG_to_SPPN,2027,current_policies_short_retire,MW,410,2084.13
GenX,45,RMRG_to_SRSG,2027,current_policies_short_retire,MW,614,614.134
GenX,46,SPPC_to_SPPN,2027,current_policies_short_retire,MW,1433,1883.44
GenX,47,SPPC_to_SPPS,2027,current_policies_short_retire,MW,3372,3372.04
GenX,48,SPPN_to_SPPS,2027,current_policies_short_retire,MW,0,77.2903
GenX,49,SPPS_to_SRSG,2027,current_policies_short_retire,MW,1010,1811.23
GenX,50,SPPS_to_TRE,2027,current_policies_short_retire,MW,600,600.146
GenX,51,SPPS_to_TREW,2027,current_policies_short_retire,MW,220,1803.87
GenX,52,SRCA_to_SRCE,2027,current_policies_short_retire,MW,216,216.037
GenX,53,SRCA_to_SRSE,2027,current_policies_short_retire,MW,1400,1400.56
GenX,54,SRCE_to_SRSE,2027,current_policies_short_retire,MW,3196,3196.07
GenX,55,TRE_to_TREW,2027,current_policies_short_retire,MW,16529,16529.2
GenX,56,NWPP_to_SPPN,2027,current_policies_short_retire,MW,0,1.3468
GenX,57,SRSG_to_TRE,2027,current_policies_short_retire,MW,0,4.35023
GenX,1,BASN_to_CANO,2030,current_policies_short_retire,MW,100.018,100.023
GenX,2,BASN_to_CASO,2030,current_policies_short_retire,MW,5920.06,5920.26
GenX,3,BASN_to_NWPP,2030,current_policies_short_retire,MW,3350.06,3350.09
GenX,4,BASN_to_RMRG,2030,current_policies_short_retire,MW,3750.07,3750.09
GenX,5,BASN_to_SRSG,2030,current_policies_short_retire,MW,5385,5385.02
GenX,6,CANO_to_CASO,2030,current_policies_short_retire,MW,3675.33,3675.5
GenX,7,CANO_to_NWPP,2030,current_policies_short_retire,MW,3675.13,3675.21
GenX,8,CASO_to_NWPP,2030,current_policies_short_retire,MW,2858.01,2858.11
GenX,9,CASO_to_SRSG,2030,current_policies_short_retire,MW,4354.17,4354.47
GenX,10,FRCC_to_SRSE,2030,current_policies_short_retire,MW,3600.06,3600.12
GenX,11,ISNE_to_NYCW,2030,current_policies_short_retire,MW,760.023,760.023
GenX,12,ISNE_to_NYUP,2030,current_policies_short_retire,MW,1400.05,4481.28
GenX,13,MISC_to_MISE,2030,current_policies_short_retire,MW,1.8854,1.98614
GenX,14,MISC_to_MISS,2030,current_policies_short_retire,MW,1039.23,1039.26
GenX,15,MISC_to_MISW,2030,current_policies_short_retire,MW,1655.03,1655.08
GenX,16,MISC_to_PJMC,2030,current_policies_short_retire,MW,5244.14,5244.23
GenX,17,MISC_to_PJMW,2030,current_policies_short_retire,MW,5441.05,5441.18
GenX,18,MISC_to_SPPC,2030,current_policies_short_retire,MW,1430.21,1430.88
GenX,19,MISC_to_SPPN,2030,current_policies_short_retire,MW,2.52675,3.14122
GenX,20,MISC_to_SPPS,2030,current_policies_short_retire,MW,1172.12,1172.16
GenX,21,MISC_to_SRCE,2030,current_policies_short_retire,MW,3745.05,3745.17
GenX,22,MISE_to_MISW,2030,current_policies_short_retire,MW,1.37226,2.09921
GenX,23,MISE_to_PJMW,2030,current_policies_short_retire,MW,2662.15,2662.36
GenX,24,MISS_to_SPPC,2030,current_policies_short_retire,MW,4.54911,6.85684
GenX,25,MISS_to_SPPS,2030,current_policies_short_retire,MW,4071.64,11009.9
GenX,26,MISS_to_SRCE,2030,current_policies_short_retire,MW,4092.04,4092.24
GenX,27,MISS_to_SRSE,2030,current_policies_short_retire,MW,891.005,891.226
GenX,28,MISW_to_NWPP,2030,current_policies_short_retire,MW,200.053,200.073
GenX,29,MISW_to_PJMC,2030,current_policies_short_retire,MW,3200.03,3200.23
GenX,30,MISW_to_SPPC,2030,current_policies_short_retire,MW,1.63773,2.94191
GenX,31,MISW_to_SPPN,2030,current_policies_short_retire,MW,5512.15,5512.22
GenX,32,NWPP_to_RMRG,2030,current_policies_short_retire,MW,400.176,400.295
GenX,33,NYCW_to_NYUP,2030,current_policies_short_retire,MW,3275.14,3833.07
GenX,34,NYCW_to_PJME,2030,current_policies_short_retire,MW,660.105,1085.13
GenX,35,NYUP_to_PJME,2030,current_policies_short_retire,MW,6788.72,7801.92
GenX,36,PJMC_to_PJMW,2030,current_policies_short_retire,MW,980.046,980.103
GenX,37,PJMD_to_PJME,2030,current_policies_short_retire,MW,1200.01,3987.85
GenX,38,PJMD_to_PJMW,2030,current_policies_short_retire,MW,6930.24,6930.42
GenX,39,PJMD_to_SRCA,2030,current_policies_short_retire,MW,1000.01,1000.03
GenX,40,PJME_to_PJMW,2030,current_policies_short_retire,MW,3885.13,3885.19
GenX,41,PJMW_to_SRCA,2030,current_policies_short_retire,MW,1219.2,1219.25
GenX,42,PJMW_to_SRCE,2030,current_policies_short_retire,MW,3333.06,3333.25
GenX,43,RMRG_to_SPPC,2030,current_policies_short_retire,MW,1726.37,2322.57
GenX,44,RMRG_to_SPPN,2030,current_policies_short_retire,MW,2084.13,2192.33
GenX,45,RMRG_to_SRSG,2030,current_policies_short_retire,MW,614.134,614.29
GenX,46,SPPC_to_SPPN,2030,current_policies_short_retire,MW,1883.44,1883.47
GenX,47,SPPC_to_SPPS,2030,current_policies_short_retire,MW,3372.04,3372.26
GenX,48,SPPN_to_SPPS,2030,current_policies_short_retire,MW,77.2903,2247.88
GenX,49,SPPS_to_SRSG,2030,current_policies_short_retire,MW,1811.23,3163.03
GenX,50,SPPS_to_TRE,2030,current_policies_short_retire,MW,600.146,3519.12
GenX,51,SPPS_to_TREW,2030,current_policies_short_retire,MW,1803.87,5776.56
GenX,52,SRCA_to_SRCE,2030,current_policies_short_retire,MW,216.037,216.058
GenX,53,SRCA_to_SRSE,2030,current_policies_short_retire,MW,1400.56,1400.59
GenX,54,SRCE_to_SRSE,2030,current_policies_short_retire,MW,3196.07,3196.14
GenX,55,TRE_to_TREW,2030,current_policies_short_retire,MW,16529.2,16529.5
GenX,56,NWPP_to_SPPN,2030,current_policies_short_retire,MW,1.3468,1.69192
GenX,57,SRSG_to_TRE,2030,current_policies_short_retire,MW,4.35023,9.73325
GenX,1,BASN_to_CANO,2035,current_policies_short_retire,MW,100.023,100.039
GenX,2,BASN_to_CASO,2035,current_policies_short_retire,MW,5920.26,5920.32
GenX,3,BASN_to_NWPP,2035,current_policies_short_retire,MW,3350.09,3350.12
GenX,4,BASN_to_RMRG,2035,current_policies_short_retire,MW,3750.09,4485.22
GenX,5,BASN_to_SRSG,2035,current_policies_short_retire,MW,5385.02,5385.02
GenX,6,CANO_to_CASO,2035,current_policies_short_retire,MW,3675.5,3675.56
GenX,7,CANO_to_NWPP,2035,current_policies_short_retire,MW,3675.21,3675.24
GenX,8,CASO_to_NWPP,2035,current_policies_short_retire,MW,2858.11,2858.13
GenX,9,CASO_to_SRSG,2035,current_policies_short_retire,MW,4354.47,4383.78
GenX,10,FRCC_to_SRSE,2035,current_policies_short_retire,MW,3600.12,3600.36
GenX,11,ISNE_to_NYCW,2035,current_policies_short_retire,MW,760.023,760.024
GenX,12,ISNE_to_NYUP,2035,current_policies_short_retire,MW,4481.28,4983.97
GenX,13,MISC_to_MISE,2035,current_policies_short_retire,MW,1.98614,1303.11
GenX,14,MISC_to_MISS,2035,current_policies_short_retire,MW,1039.26,1039.28
GenX,15,MISC_to_MISW,2035,current_policies_short_retire,MW,1655.08,1655.11
GenX,16,MISC_to_PJMC,2035,current_policies_short_retire,MW,5244.23,5244.25
GenX,17,MISC_to_PJMW,2035,current_policies_short_retire,MW,5441.18,5441.18
GenX,18,MISC_to_SPPC,2035,current_policies_short_retire,MW,1430.88,6538.54
GenX,19,MISC_to_SPPN,2035,current_policies_short_retire,MW,3.14122,505.274
GenX,20,MISC_to_SPPS,2035,current_policies_short_retire,MW,1172.16,2546.38
GenX,21,MISC_to_SRCE,2035,current_policies_short_retire,MW,3745.17,3745.22
GenX,22,MISE_to_MISW,2035,current_policies_short_retire,MW,2.09921,8.92946
GenX,23,MISE_to_PJMW,2035,current_policies_short_retire,MW,2662.36,2662.38
GenX,24,MISS_to_SPPC,2035,current_policies_short_retire,MW,6.85684,132.534
GenX,25,MISS_to_SPPS,2035,current_policies_short_retire,MW,11009.9,16122.3
GenX,26,MISS_to_SRCE,2035,current_policies_short_retire,MW,4092.24,4092.35
GenX,27,MISS_to_SRSE,2035,current_policies_short_retire,MW,891.226,6468.94
GenX,28,MISW_to_NWPP,2035,current_policies_short_retire,MW,200.073,200.091
GenX,29,MISW_to_PJMC,2035,current_policies_short_retire,MW,3200.23,3200.29
GenX,30,MISW_to_SPPC,2035,current_policies_short_retire,MW,2.94191,3.01451
GenX,31,MISW_to_SPPN,2035,current_policies_short_retire,MW,5512.22,5512.29
GenX,32,NWPP_to_RMRG,2035,current_policies_short_retire,MW,400.295,2404.35
GenX,33,NYCW_to_NYUP,2035,current_policies_short_retire,MW,3833.07,5016.76
GenX,34,NYCW_to_PJME,2035,current_policies_short_retire,MW,1085.13,2424.81
GenX,35,NYUP_to_PJME,2035,current_policies_short_retire,MW,7801.92,7801.99
GenX,36,PJMC_to_PJMW,2035,current_policies_short_retire,MW,980.103,3938.53
GenX,37,PJMD_to_PJME,2035,current_policies_short_retire,MW,3987.85,5510.32
GenX,38,PJMD_to_PJMW,2035,current_policies_short_retire,MW,6930.42,6930.45
GenX,39,PJMD_to_SRCA,2035,current_policies_short_retire,MW,1000.03,3213.3
GenX,40,PJME_to_PJMW,2035,current_policies_short_retire,MW,3885.19,3885.81
GenX,41,PJMW_to_SRCA,2035,current_policies_short_retire,MW,1219.25,1219.28
GenX,42,PJMW_to_SRCE,2035,current_policies_short_retire,MW,3333.25,3333.41
GenX,43,RMRG_to_SPPC,2035,current_policies_short_retire,MW,2322.57,3978.18
GenX,44,RMRG_to_SPPN,2035,current_policies_short_retire,MW,2192.33,3457.17
