model,line,line_name,planning_year,case,unit,value
GenX,1,BASN_to_CANO,2027,current_policies_short_retire,MW,0.0177898
GenX,2,BASN_to_CASO,2027,current_policies_short_retire,MW,0.0607886
GenX,3,BASN_to_NWPP,2027,current_policies_short_retire,MW,0.0580714
GenX,4,BASN_to_RMRG,2027,current_policies_short_retire,MW,0.0729437
GenX,5,BASN_to_SRSG,2027,current_policies_short_retire,MW,0.00316598
GenX,6,CANO_to_CASO,2027,current_policies_short_retire,MW,0.334084
GenX,7,CANO_to_NWPP,2027,current_policies_short_retire,MW,0.133061
GenX,8,CASO_to_NWPP,2027,current_policies_short_retire,MW,0.00904086
GenX,9,CASO_to_SRSG,2027,current_policies_short_retire,MW,0.171498
GenX,10,FRCC_to_SRSE,2027,current_policies_short_retire,MW,0.0643766
GenX,11,ISNE_to_NYCW,2027,current_policies_short_retire,MW,0.0232476
GenX,12,ISNE_to_NYUP,2027,current_policies_short_retire,MW,0.0501752
GenX,13,MISC_to_MISE,2027,current_policies_short_retire,MW,1.8854
GenX,14,MISC_to_MISS,2027,current_policies_short_retire,MW,0.231069
GenX,15,MISC_to_MISW,2027,current_policies_short_retire,MW,0.0345802
GenX,16,MISC_to_PJMC,2027,current_policies_short_retire,MW,0.137764
GenX,17,MISC_to_PJMW,2027,current_policies_short_retire,MW,0.0455676
GenX,18,MISC_to_SPPC,2027,current_policies_short_retire,MW,0.207981
GenX,19,MISC_to_SPPN,2027,current_policies_short_retire,MW,2.52675
GenX,20,MISC_to_SPPS,2027,current_policies_short_retire,MW,0.119452
GenX,21,MISC_to_SRCE,2027,current_policies_short_retire,MW,0.0542847
GenX,22,MISE_to_MISW,2027,current_policies_short_retire,MW,1.37226
GenX,23,MISE_to_PJMW,2027,current_policies_short_retire,MW,0.146439
GenX,24,MISS_to_SPPC,2027,current_policies_short_retire,MW,4.54911
GenX,25,MISS_to_SPPS,2027,current_policies_short_retire,MW,2374.64
GenX,26,MISS_to_SRCE,2027,current_policies_short_retire,MW,0.0379984
GenX,27,MISS_to_SRSE,2027,current_policies_short_retire,MW,0.00453191
GenX,28,MISW_to_NWPP,2027,current_policies_short_retire,MW,0.0527581
GenX,29,MISW_to_PJMC,2027,current_policies_short_retire,MW,0.0343262
GenX,30,MISW_to_SPPC,2027,current_policies_short_retire,MW,1.63773
GenX,31,MISW_to_SPPN,2027,current_policies_short_retire,MW,0.147642
GenX,32,NWPP_to_RMRG,2027,current_policies_short_retire,MW,0.175525
GenX,33,NYCW_to_NYUP,2027,current_policies_short_retire,MW,786.14
GenX,34,NYCW_to_PJME,2027,current_policies_short_retire,MW,0.105002
GenX,35,NYUP_to_PJME,2027,current_policies_short_retire,MW,5533.72
GenX,36,PJMC_to_PJMW,2027,current_policies_short_retire,MW,0.0458417
GenX,37,PJMD_to_PJME,2027,current_policies_short_retire,MW,0.00880998
GenX,38,PJMD_to_PJMW,2027,current_policies_short_retire,MW,0.237277
GenX,39,PJMD_to_SRCA,2027,current_policies_short_retire,MW,0.00875119
GenX,40,PJME_to_PJMW,2027,current_policies_short_retire,MW,0.126822
GenX,41,PJMW_to_SRCA,2027,current_policies_short_retire,MW,0.199196
GenX,42,PJMW_to_SRCE,2027,current_policies_short_retire,MW,0.0634285
GenX,43,RMRG_to_SPPC,2027,current_policies_short_retire,MW,1516.37
GenX,44,RMRG_to_SPPN,2027,current_policies_short_retire,MW,1674.13
GenX,45,RMRG_to_SRSG,2027,current_policies_short_retire,MW,0.133954
GenX,46,SPPC_to_SPPN,2027,current_policies_short_retire,MW,450.437
GenX,47,SPPC_to_SPPS,2027,current_policies_short_retire,MW,0.0400009
GenX,48,SPPN_to_SPPS,2027,current_policies_short_retire,MW,77.2903
GenX,49,SPPS_to_SRSG,2027,current_policies_short_retire,MW,801.231
GenX,50,SPPS_to_TRE,2027,current_policies_short_retire,MW,0.145615
GenX,51,SPPS_to_TREW,2027,current_policies_short_retire,MW,1583.87
GenX,52,SRCA_to_SRCE,2027,current_policies_short_retire,MW,0.0366347
GenX,53,SRCA_to_SRSE,2027,current_policies_short_retire,MW,0.556644
GenX,54,SRCE_to_SRSE,2027,current_policies_short_retire,MW,0.0746687
GenX,55,TRE_to_TREW,2027,current_policies_short_retire,MW,0.242134
GenX,56,NWPP_to_SPPN,2027,current_policies_short_retire,MW,1.3468
GenX,57,SRSG_to_TRE,2027,current_policies_short_retire,MW,4.35023
GenX,1,BASN_to_CANO,2030,current_policies_short_retire,MW,0.00568323
GenX,2,BASN_to_CASO,2030,current_policies_short_retire,MW,0.201865
GenX,3,BASN_to_NWPP,2030,current_policies_short_retire,MW,0.0288426
GenX,4,BASN_to_RMRG,2030,current_policies_short_retire,MW,0.0215168
GenX,5,BASN_to_SRSG,2030,current_policies_short_retire,MW,0.0134075
GenX,6,CANO_to_CASO,2030,current_policies_short_retire,MW,0.162926
GenX,7,CANO_to_NWPP,2030,current_policies_short_retire,MW,0.0811069
GenX,8,CASO_to_NWPP,2030,current_policies_short_retire,MW,0.0969169
GenX,9,CASO_to_SRSG,2030,current_policies_short_retire,MW,0.29917
GenX,10,FRCC_to_SRSE,2030,current_policies_short_retire,MW,0.0555347
GenX,11,ISNE_to_NYCW,2030,current_policies_short_retire,MW,0.00023822
GenX,12,ISNE_to_NYUP,2030,current_policies_short_retire,MW,3081.23
GenX,13,MISC_to_MISE,2030,current_policies_short_retire,MW,0.100742
GenX,14,MISC_to_MISS,2030,current_policies_short_retire,MW,0.0252608
GenX,15,MISC_to_MISW,2030,current_policies_short_retire,MW,0.0456802
GenX,16,MISC_to_PJMC,2030,current_policies_short_retire,MW,0.0880159
GenX,17,MISC_to_PJMW,2030,current_policies_short_retire,MW,0.131979
GenX,18,MISC_to_SPPC,2030,current_policies_short_retire,MW,0.668009
GenX,19,MISC_to_SPPN,2030,current_policies_short_retire,MW,0.614461
GenX,20,MISC_to_SPPS,2030,current_policies_short_retire,MW,0.0400286
GenX,21,MISC_to_SRCE,2030,current_policies_short_retire,MW,0.119798
GenX,22,MISE_to_MISW,2030,current_policies_short_retire,MW,0.726949
GenX,23,MISE_to_PJMW,2030,current_policies_short_retire,MW,0.21344
GenX,24,MISS_to_SPPC,2030,current_policies_short_retire,MW,2.30773
GenX,25,MISS_to_SPPS,2030,current_policies_short_retire,MW,6938.21
GenX,26,MISS_to_SRCE,2030,current_policies_short_retire,MW,0.197898
GenX,27,MISS_to_SRSE,2030,current_policies_short_retire,MW,0.221954
GenX,28,MISW_to_NWPP,2030,current_policies_short_retire,MW,0.0199689
GenX,29,MISW_to_PJMC,2030,current_policies_short_retire,MW,0.192428
GenX,30,MISW_to_SPPC,2030,current_policies_short_retire,MW,1.30418
GenX,31,MISW_to_SPPN,2030,current_policies_short_retire,MW,0.0701154
GenX,32,NWPP_to_RMRG,2030,current_policies_short_retire,MW,0.119393
GenX,33,NYCW_to_NYUP,2030,current_policies_short_retire,MW,557.93
GenX,34,NYCW_to_PJME,2030,current_policies_short_retire,MW,425.022
GenX,35,NYUP_to_PJME,2030,current_policies_short_retire,MW,1013.2
GenX,36,PJMC_to_PJMW,2030,current_policies_short_retire,MW,0.0572313
GenX,37,PJMD_to_PJME,2030,current_policies_short_retire,MW,2787.84
GenX,38,PJMD_to_PJMW,2030,current_policies_short_retire,MW,0.184618
GenX,39,PJMD_to_SRCA,2030,current_policies_short_retire,MW,0.0191961
GenX,40,PJME_to_PJMW,2030,current_policies_short_retire,MW,0.0652629
GenX,41,PJMW_to_SRCA,2030,current_policies_short_retire,MW,0.0518993
GenX,42,PJMW_to_SRCE,2030,current_policies_short_retire,MW,0.188308
GenX,43,RMRG_to_SPPC,2030,current_policies_short_retire,MW,596.195
GenX,44,RMRG_to_SPPN,2030,current_policies_short_retire,MW,108.196
GenX,45,RMRG_to_SRSG,2030,current_policies_short_retire,MW,0.156119
GenX,46,SPPC_to_SPPN,2030,current_policies_short_retire,MW,0.034122
GenX,47,SPPC_to_SPPS,2030,current_policies_short_retire,MW,0.217863
GenX,48,SPPN_to_SPPS,2030,current_policies_short_retire,MW,2170.59
GenX,49,SPPS_to_SRSG,2030,current_policies_short_retire,MW,1351.8
GenX,50,SPPS_to_TRE,2030,current_policies_short_retire,MW,2918.98
GenX,51,SPPS_to_TREW,2030,current_policies_short_retire,MW,3972.68
GenX,52,SRCA_to_SRCE,2030,current_policies_short_retire,MW,0.0215157
GenX,53,SRCA_to_SRSE,2030,current_policies_short_retire,MW,0.0364228
GenX,54,SRCE_to_SRSE,2030,current_policies_short_retire,MW,0.0660733
GenX,55,TRE_to_TREW,2030,current_policies_short_retire,MW,0.236234
GenX,56,NWPP_to_SPPN,2030,current_policies_short_retire,MW,0.345124
GenX,57,SRSG_to_TRE,2030,current_policies_short_retire,MW,5.38302
GenX,1,BASN_to_CANO,2035,current_policies_short_retire,MW,0.0158409
GenX,2,BASN_to_CASO,2035,current_policies_short_retire,MW,0.0549573
GenX,3,BASN_to_NWPP,2035,current_policies_short_retire,MW,0.0294226
GenX,4,BASN_to_RMRG,2035,current_policies_short_retire,MW,735.129
GenX,5,BASN_to_SRSG,2035,current_policies_short_retire,MW,0.00759777
GenX,6,CANO_to_CASO,2035,current_policies_short_retire,MW,0.0593956
GenX,7,CANO_to_NWPP,2035,current_policies_short_retire,MW,0.029382
GenX,8,CASO_to_NWPP,2035,current_policies_short_retire,MW,0.0265431
GenX,9,CASO_to_SRSG,2035,current_policies_short_retire,MW,29.3056
GenX,10,FRCC_to_SRSE,2035,current_policies_short_retire,MW,0.238718
GenX,11,ISNE_to_NYCW,2035,current_policies_short_retire,MW,0.000357012
GenX,12,ISNE_to_NYUP,2035,current_policies_short_retire,MW,502.69
GenX,13,MISC_to_MISE,2035,current_policies_short_retire,MW,1301.12
GenX,14,MISC_to_MISS,2035,current_policies_short_retire,MW,0.0204446
GenX,15,MISC_to_MISW,2035,current_policies_short_retire,MW,0.0283153
GenX,16,MISC_to_PJMC,2035,current_policies_short_retire,MW,0.0227677
GenX,17,MISC_to_PJMW,2035,current_policies_short_retire,MW,0.00170777
GenX,18,MISC_to_SPPC,2035,current_policies_short_retire,MW,5107.66
GenX,19,MISC_to_SPPN,2035,current_policies_short_retire,MW,502.133
GenX,20,MISC_to_SPPS,2035,current_policies_short_retire,MW,1374.22
GenX,21,MISC_to_SRCE,2035,current_policies_short_retire,MW,0.0480264
GenX,22,MISE_to_MISW,2035,current_policies_short_retire,MW,6.83025
GenX,23,MISE_to_PJMW,2035,current_policies_short_retire,MW,0.0228727
GenX,24,MISS_to_SPPC,2035,current_policies_short_retire,MW,125.677
GenX,25,MISS_to_SPPS,2035,current_policies_short_retire,MW,5112.46
GenX,26,MISS_to_SRCE,2035,current_policies_short_retire,MW,0.110683
GenX,27,MISS_to_SRSE,2035,current_policies_short_retire,MW,5577.71
GenX,28,MISW_to_NWPP,2035,current_policies_short_retire,MW,0.0182507
GenX,29,MISW_to_PJMC,2035,current_policies_short_retire,MW,0.0601692
GenX,30,MISW_to_SPPC,2035,current_policies_short_retire,MW,0.0726049
GenX,31,MISW_to_SPPN,2035,current_policies_short_retire,MW,0.0761285
GenX,32,NWPP_to_RMRG,2035,current_policies_short_retire,MW,2004.05
GenX,33,NYCW_to_NYUP,2035,current_policies_short_retire,MW,1183.69
GenX,34,NYCW_to_PJME,2035,current_policies_short_retire,MW,1339.68
GenX,35,NYUP_to_PJME,2035,current_policies_short_retire,MW,0.0673811
GenX,36,PJMC_to_PJMW,2035,current_policies_short_retire,MW,2958.43
GenX,37,PJMD_to_PJME,2035,current_policies_short_retire,MW,1522.47
GenX,38,PJMD_to_PJMW,2035,current_policies_short_retire,MW,0.0289926
GenX,39,PJMD_to_SRCA,2035,current_policies_short_retire,MW,2213.27
GenX,40,PJME_to_PJMW,2035,current_policies_short_retire,MW,0.616443
GenX,41,PJMW_to_SRCA,2035,current_policies_short_retire,MW,0.0269399
GenX,42,PJMW_to_SRCE,2035,current_policies_short_retire,MW,0.155792
GenX,43,RMRG_to_SPPC,2035,current_policies_short_retire,MW,1655.62
GenX,44,RMRG_to_SPPN,2035,current_policies_short_retire,MW,1264.84
GenX,45,RMRG_to_SRSG,2035,current_policies_short_retire,MW,1089.18
GenX,46,SPPC_to_SPPN,2035,current_policies_short_retire,MW,231.73
