region,marginal_price,total_demand
BASN,39.75702102501816,223174656.0
CASO,48.69571697022011,199559149.0
CANO,52.38228749543113,309235468.0
FRCC,40.47807429366123,398150391.0
ISNE,30.493738124934058,233966756.0
MISC,37.9242326708669,302266317.0
MISE,46.13097981213323,154617099.0
MISS,35.3679289530071,285422687.0
MISW,43.05968706087884,372086880.0
NWPP,32.018731746806566,372645986.0
NYCW,71.38459550494451,120232798.0
NYUP,13.855087007108107,103480882.0
PJMC,46.88485081633235,168907776.0
PJMD,49.852534521054615,168177932.0
PJME,44.56714626694756,442681870.0
PJMW,42.497400524436806,466199508.0
RMRG,36.803643171880765,188991709.0
SPPC,38.13196308008594,124929928.0
SPPN,36.503645185930026,88318595.0
SPPS,32.9398892078088,210273247.0
SRCA,47.99698534538411,340830683.0
SRCE,41.37556303318024,332833523.0
SRSE,42.254669060829265,398994725.0
SRSG,41.64624315050829,258600147.0
TRE,32.26088556920207,648762932.0
TREW,30.200959406192872,31419683.0
