model,line_name,planning_year,case,unit,value
USENSYS,MISS_to_SPPS,2027,full-current-policies-retire,MW,3298
USENSYS,NYCW_to_NYUP,2027,full-current-policies-retire,MW,4369
USENSYS,NYUP_to_PJME,2027,full-current-policies-retire,MW,1575
USENSYS,PJMD_to_PJME,2027,full-current-policies-retire,MW,996
USENSYS,RMRG_to_SPPC,2027,full-current-policies-retire,MW,695
USENSYS,RMRG_to_SPPN,2027,full-current-policies-retire,MW,2263
USENSYS,SPPC_to_SPPN,2027,full-current-policies-retire,MW,1096
USENSYS,SPPS_to_SRSG,2027,full-current-policies-retire,MW,1291
USENSYS,SPPS_to_TRE,2027,full-current-policies-retire,MW,1296
USENSYS,SPPS_to_TREW,2027,full-current-policies-retire,MW,3024
USENSYS,SPPN_to_SPPS,2027,full-current-policies-retire,MW,1073
USENSYS,ISNE_to_NYUP,2030,full-current-policies-retire,MW,2981
USENSYS,MISC_to_SPPC,2030,full-current-policies-retire,MW,1575
USENSYS,MISS_to_SPPS,2030,full-current-policies-retire,MW,1693
USENSYS,NYCW_to_PJME,2030,full-current-policies-retire,MW,1070
USENSYS,NYUP_to_PJME,2030,full-current-policies-retire,MW,1839
USENSYS,RMRG_to_SPPC,2030,full-current-policies-retire,MW,120
USENSYS,SPPN_to_SPPS,2030,full-current-policies-retire,MW,1080
USENSYS,SPPS_to_SRSG,2030,full-current-policies-retire,MW,720
USENSYS,SPPS_to_TRE,2030,full-current-policies-retire,MW,629
USENSYS,MISC_to_SPPN,2030,full-current-policies-retire,MW,1
USENSYS,MISS_to_SPPC,2030,full-current-policies-retire,MW,1
USENSYS,ISNE_to_NYUP,2035,full-current-policies-retire,MW,883
USENSYS,MISC_to_SPPC,2035,full-current-policies-retire,MW,826
USENSYS,MISC_to_SPPN,2035,full-current-policies-retire,MW,3
USENSYS,MISC_to_SPPS,2035,full-current-policies-retire,MW,1297
USENSYS,MISS_to_SPPC,2035,full-current-policies-retire,MW,967
USENSYS,MISS_to_SPPS,2035,full-current-policies-retire,MW,1321
USENSYS,MISW_to_PJMC,2035,full-current-policies-retire,MW,883
USENSYS,NYCW_to_NYUP,2035,full-current-policies-retire,MW,1906
USENSYS,NYCW_to_PJME,2035,full-current-policies-retire,MW,896
USENSYS,PJMC_to_PJMW,2035,full-current-policies-retire,MW,1728
USENSYS,PJMD_to_PJME,2035,full-current-policies-retire,MW,4446
USENSYS,PJMD_to_SRCA,2035,full-current-policies-retire,MW,147
USENSYS,RMRG_to_SPPC,2035,full-current-policies-retire,MW,866
USENSYS,RMRG_to_SPPN,2035,full-current-policies-retire,MW,967
USENSYS,SPPN_to_SPPS,2035,full-current-policies-retire,MW,1278
USENSYS,SPPS_to_SRSG,2035,full-current-policies-retire,MW,5480
USENSYS,SPPS_to_TRE,2035,full-current-policies-retire,MW,774
USENSYS,SPPS_to_TREW,2035,full-current-policies-retire,MW,491
USENSYS,MISC_to_MISE,2035,full-current-policies-retire,MW,1
USENSYS,MISE_to_MISW,2035,full-current-policies-retire,MW,584
USENSYS,ISNE_to_NYUP,2040,full-current-policies-retire,MW,1309
USENSYS,MISC_to_MISE,2040,full-current-policies-retire,MW,512
USENSYS,MISC_to_SPPC,2040,full-current-policies-retire,MW,2840
USENSYS,MISC_to_SPPN,2040,full-current-policies-retire,MW,1
USENSYS,MISS_to_SPPS,2040,full-current-policies-retire,MW,2705
USENSYS,MISS_to_SRSE,2040,full-current-policies-retire,MW,3913
USENSYS,NWPP_to_RMRG,2040,full-current-policies-retire,MW,529
USENSYS,NYCW_to_NYUP,2040,full-current-policies-retire,MW,705
USENSYS,NYCW_to_PJME,2040,full-current-policies-retire,MW,652
USENSYS,PJMC_to_PJMW,2040,full-current-policies-retire,MW,2684
USENSYS,PJMD_to_PJME,2040,full-current-policies-retire,MW,17
USENSYS,PJMD_to_SRCA,2040,full-current-policies-retire,MW,10
USENSYS,PJME_to_PJMW,2040,full-current-policies-retire,MW,1540
USENSYS,RMRG_to_SPPC,2040,full-current-policies-retire,MW,2318
USENSYS,RMRG_to_SPPN,2040,full-current-policies-retire,MW,1085
USENSYS,RMRG_to_SRSG,2040,full-current-policies-retire,MW,671
USENSYS,SPPS_to_TRE,2040,full-current-policies-retire,MW,807
USENSYS,SPPS_to_TREW,2040,full-current-policies-retire,MW,1896
USENSYS,SRSG_to_TRE,2040,full-current-policies-retire,MW,549
USENSYS,NYUP_to_PJME,2045,full-current-policies-retire,MW,2627
USENSYS,RMRG_to_SRSG,2045,full-current-policies-retire,MW,533
USENSYS,SPPS_to_SRSG,2045,full-current-policies-retire,MW,1020
USENSYS,NWPP_to_SPPN,2045,full-current-policies-retire,MW,1
USENSYS,MISC_to_SPPC,2050,full-current-policies-retire,MW,363
USENSYS,MISC_to_SPPN,2050,full-current-policies-retire,MW,1
USENSYS,MISC_to_SPPS,2050,full-current-policies-retire,MW,1464
USENSYS,NYUP_to_PJME,2050,full-current-policies-retire,MW,3111
USENSYS,PJMD_to_SRCA,2050,full-current-policies-retire,MW,622
USENSYS,RMRG_to_SPPN,2050,full-current-policies-retire,MW,668
USENSYS,RMRG_to_SRSG,2050,full-current-policies-retire,MW,544
USENSYS,SPPS_to_SRSG,2050,full-current-policies-retire,MW,1832
USENSYS,SRCA_to_SRSE,2050,full-current-policies-retire,MW,228
USENSYS,NWPP_to_SPPN,2050,full-current-policies-retire,MW,1
