model,zone,planning_year,case,unit,value
SWITCH,BASN,2027,base_52_week_retire,kg,43308579512.71655
SWITCH,CANO,2027,base_52_week_retire,kg,19026914012.0591
SWITCH,CASO,2027,base_52_week_retire,kg,21724398284.177025
SWITCH,FRCC,2027,base_52_week_retire,kg,75511706603.50574
SWITCH,ISNE,2027,base_52_week_retire,kg,32617544823.505417
SWITCH,MISC,2027,base_52_week_retire,kg,46974172233.335785
SWITCH,MISE,2027,base_52_week_retire,kg,26885092580.150723
SWITCH,MISS,2027,base_52_week_retire,kg,54197433948.02484
SWITCH,MISW,2027,base_52_week_retire,kg,43584363322.54888
SWITCH,NWPP,2027,base_52_week_retire,kg,9579692162.818623
SWITCH,NYCW,2027,base_52_week_retire,kg,22300696231.077087
SWITCH,NYUP,2027,base_52_week_retire,kg,13913616831.3964
SWITCH,PJMC,2027,base_52_week_retire,kg,13498955170.486677
SWITCH,PJMD,2027,base_52_week_retire,kg,12794480430.40697
SWITCH,PJME,2027,base_52_week_retire,kg,65602050334.36349
SWITCH,PJMW,2027,base_52_week_retire,kg,82160135084.92218
SWITCH,RMRG,2027,base_52_week_retire,kg,9712115143.457436
SWITCH,SPPC,2027,base_52_week_retire,kg,22198675754.11346
SWITCH,SPPN,2027,base_52_week_retire,kg,12467979562.254427
SWITCH,SPPS,2027,base_52_week_retire,kg,17962937039.64824
SWITCH,SRCA,2027,base_52_week_retire,kg,30560402700.755245
SWITCH,SRCE,2027,base_52_week_retire,kg,32259075989.01662
SWITCH,SRSE,2027,base_52_week_retire,kg,48280375874.37817
SWITCH,SRSG,2027,base_52_week_retire,kg,39912984566.554596
SWITCH,TRE,2027,base_52_week_retire,kg,68348030233.12162
SWITCH,TREW,2027,base_52_week_retire,kg,7617591572.936994
SWITCH,BASN,2030,base_52_week_retire,kg,3443719261.652632
SWITCH,CANO,2030,base_52_week_retire,kg,3677456297.4114428
SWITCH,CASO,2030,base_52_week_retire,kg,7290990395.606524
SWITCH,FRCC,2030,base_52_week_retire,kg,9843484381.76918
SWITCH,ISNE,2030,base_52_week_retire,kg,9300202039.816442
SWITCH,MISC,2030,base_52_week_retire,kg,6587106742.801487
SWITCH,MISE,2030,base_52_week_retire,kg,6697079432.103367
SWITCH,MISS,2030,base_52_week_retire,kg,10976814495.0787
SWITCH,MISW,2030,base_52_week_retire,kg,9431316551.371025
SWITCH,NWPP,2030,base_52_week_retire,kg,176621769.43122455
SWITCH,NYCW,2030,base_52_week_retire,kg,3828528523.6077576
SWITCH,NYUP,2030,base_52_week_retire,kg,3707148099.6636786
SWITCH,PJMC,2030,base_52_week_retire,kg,4128384465.646376
SWITCH,PJMD,2030,base_52_week_retire,kg,3731875414.812752
SWITCH,PJME,2030,base_52_week_retire,kg,32385437702.382626
SWITCH,PJMW,2030,base_52_week_retire,kg,20324419339.825333
SWITCH,RMRG,2030,base_52_week_retire,kg,521493134.7892901
SWITCH,SPPC,2030,base_52_week_retire,kg,644049192.5741788
SWITCH,SPPN,2030,base_52_week_retire,kg,145435391.103995
SWITCH,SPPS,2030,base_52_week_retire,kg,3955530432.4993324
SWITCH,SRCA,2030,base_52_week_retire,kg,6834071113.374509
SWITCH,SRCE,2030,base_52_week_retire,kg,7550733874.448791
SWITCH,SRSE,2030,base_52_week_retire,kg,9442354100.296213
SWITCH,SRSG,2030,base_52_week_retire,kg,3211112773.1384587
SWITCH,TRE,2030,base_52_week_retire,kg,15626979681.778482
SWITCH,TREW,2030,base_52_week_retire,kg,2537655394.638146
SWITCH,BASN,2035,base_52_week_retire,kg,2975362247.040555
SWITCH,CANO,2035,base_52_week_retire,kg,2135178111.7825894
SWITCH,CASO,2035,base_52_week_retire,kg,3744927510.8534794
SWITCH,FRCC,2035,base_52_week_retire,kg,7953850207.328181
SWITCH,ISNE,2035,base_52_week_retire,kg,13238004983.448395
SWITCH,MISC,2035,base_52_week_retire,kg,4950745558.880081
SWITCH,MISE,2035,base_52_week_retire,kg,4591320548.584836
SWITCH,MISS,2035,base_52_week_retire,kg,6370853029.156813
SWITCH,MISW,2035,base_52_week_retire,kg,6385874557.16534
SWITCH,NWPP,2035,base_52_week_retire,kg,356463194.06214535
SWITCH,NYCW,2035,base_52_week_retire,kg,1752943309.9437976
SWITCH,NYUP,2035,base_52_week_retire,kg,1942601408.0403929
SWITCH,PJMC,2035,base_52_week_retire,kg,2525080162.953423
SWITCH,PJMD,2035,base_52_week_retire,kg,2760565964.012186
SWITCH,PJME,2035,base_52_week_retire,kg,19153645817.525555
SWITCH,PJMW,2035,base_52_week_retire,kg,15940829624.79307
SWITCH,RMRG,2035,base_52_week_retire,kg,329654160.4612142
SWITCH,SPPC,2035,base_52_week_retire,kg,388388523.8554584
SWITCH,SPPN,2035,base_52_week_retire,kg,91363136.17175984
SWITCH,SPPS,2035,base_52_week_retire,kg,2591318058.9140806
