region,marginal_price,total_demand
BASN,39.37276566894041,104415840.0
CASO,43.772955257929695,106247405.0
CANO,45.07961931431883,164112380.0
FRCC,34.13737292297882,254835658.0
ISNE,32.203306594806755,132079030.0
MISC,33.33659023998422,186790489.0
MISE,32.31054987839666,102056388.0
MISS,34.181495570809055,175440371.0
MISW,33.41982528823232,225553160.0
NWPP,37.319401681059944,195981047.0
NYCW,38.95986969842249,76993625.0
NYUP,15.95518170620738,70257166.0
PJMC,33.967628607330624,118765758.0
PJMD,33.36491284613492,110841999.0
PJME,30.054804061759178,289082184.0
PJMW,31.091099915201912,310165370.0
RMRG,29.87058979777026,88883482.0
SPPC,32.74025629417879,78239307.0
SPPN,29.810258819943925,49626459.0
SPPS,31.103493025181553,122178131.0
SRCA,35.616268615577226,218636717.0
SRCE,33.71725949079237,214888614.0
SRSE,36.17070350564307,242597067.0
SRSG,41.845198998091526,137828950.0
TRE,33.09191992924875,426645124.0
TREW,30.133747596611926,19988250.0
