region,marginal_price,total_demand
BASN,41.12210558501953,104415840.0
CASO,43.45506127609139,106247405.0
CANO,44.80389755951255,164112380.0
FRCC,41.909667315951175,254835658.0
ISNE,52.04738803417639,132079030.0
MISC,41.79113143283388,186790489.0
MISE,45.0230204870353,102056388.0
MISS,40.24956894211317,175440371.0
MISW,39.38748101236323,225553160.0
NWPP,41.53723660872259,195981047.0
NYCW,53.26013411451083,76993625.0
NYUP,34.95431683458605,70257166.0
PJMC,40.77308537841269,118765758.0
PJMD,44.78013893576346,110841999.0
PJME,41.02788564409978,289082184.0
PJMW,42.72482958696625,310165370.0
RMRG,37.02605353872513,88883482.0
SPPC,38.88833660162646,78239307.0
SPPN,36.85988158468232,49626459.0
SPPS,36.36544326998055,122178131.0
SRCA,45.660175229414506,218636717.0
SRCE,41.6585721017519,214888614.0
SRSE,42.839024391858196,242597067.0
SRSG,41.1962074805752,137828950.0
TRE,36.98621353256434,426645124.0
TREW,33.25464789021794,19988250.0
