region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,5.6797387599999994e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.764662248603236e6,0.0,0.0,0.0,266767.16362079146,1.8030515238870115e-5,0.0,0.0,1.764662248603236e6,5.6797387599999994e7,-5.5032725351396754e7
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,1.295391149e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.453316686104926e6,0.0,0.0,0.0,884860.8958544125,1655.727901552103,0.0,0.0,4.453316686104926e6,1.295391149e8,-1.2508579821389508e8
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,3.3676233e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82132.39341356441,0.0,0.0,0.0,16451.77416711118,27.317355698626024,0.0,0.0,82132.39341356441,3.3676233e6,-3.2854909065864356e6
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,5,0.0,0.0,0.0,4.30715296e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9083793808402044e6,0.0,0.0,0.0,396993.18109613186,706.7392770857517,0.0,0.0,1.9083793808402044e6,4.30715296e7,-4.11631502191598e7
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,6,0.0,0.0,0.0,1.4608994600000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392823.4841719058,0.0,0.0,0.0,71933.75749383222,132.03361663420023,0.0,0.0,392823.4841719058,1.4608994600000001e7,-1.4216171115828095e7
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,7,0.0,0.0,0.0,3.0430972e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0606011699789267e6,0.0,0.0,0.0,129081.55350105983,5.400058400522673e-7,0.0,0.0,1.0606011699789267e6,3.0430972e7,-2.9370370830021072e7
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,8,0.0,0.0,0.0,8.02164678e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.417889560622919e6,0.0,0.0,0.0,289492.5106447435,7.459151564115025e-7,0.0,0.0,1.417889560622919e6,8.02164678e7,-7.879857823937708e7
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,9,0.0,0.0,0.0,3.894827399656929e7,0.0,0.0,7.786684733971057e6,0.0,0.0,2.025287269825615,0.0,0.0,1.49224461240288e6,0.0,0.0,0.0,295500.19609241013,0.0,0.0,0.0,1.49224461240288e6,4.673496075582762e7,-4.524271614342474e7
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,10,0.0,0.0,0.0,6.940971299871244e7,0.0,0.0,10.926447746124625,73.23605420764608,0.0,10.24575186508763,0.0,0.0,0.9324266215697924,0.0,0.0,0.0,2.5110095395622817e6,0.0,0.0,0.0,0.9324266215697924,6.940980740696625e7,-6.940980647453964e7
