Region,Resource,Zone,Cluster,AnnualSum
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1.764662248603236e6
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,4.453316686104926e6
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,82132.39341356441
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,1.9083793808402044e6
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,392823.4841719058
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,1.0606011699789267e6
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,1.417889560622919e6
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,1.49224461240288e6
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,0.9324266215697924
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,9.509283879612632e6
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,0.7152913060564986
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,0.35968178748214025
NENG_Rest,NENG_Rest_nuclear_1,1,1,1.135547702822035e7
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,0.6989484176842677
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,0.5825028811122778
NY_Z_A,NY_Z_A_natural_gas_steam_turbine_1,2,1,106796.23422016925
NY_Z_B,NY_Z_B_natural_gas_fired_combined_cycle_1,3,1,0.7508042540753379
NY_Z_B,NY_Z_B_natural_gas_fired_combustion_turbine_1,3,1,0.0
NY_Z_B,NY_Z_B_natural_gas_steam_turbine_1,3,1,0.12501288176740433
NY_Z_B,NY_Z_B_nuclear_1,3,1,0.5735332784452507
NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,1,2.9921895812136374
NY_Z_C&E,NY_Z_C&E_natural_gas_steam_turbine_1,4,1,0.45020390474908506
NY_Z_C&E,NY_Z_C&E_nuclear_1,4,1,7.872845211651269e6
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_1,5,1,0.8293424057713753
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_2,5,2,0.9353529444087804
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_1,6,1,3.514481850981637e6
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_2,6,2,1.0428114944355935
NY_Z_F,NY_Z_F_natural_gas_fired_combustion_turbine_1,6,1,0.0
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,1,2.190270201409727e6
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,2,0.35311939457330793
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,1,0.14837214494779982
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,2,3.3489035357600847
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_1,8,1,907201.3709258074
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_2,8,2,4.327030822831483e6
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_1,8,1,0.25845145904506245
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_2,8,2,2746.3713168197596
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_1,9,1,87912.40597436645
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_2,9,2,1.3383595313810462e6
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_1,9,1,0.2983733407424909
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_2,9,2,0.9393043936938781
PJM_EMAC,PJM_EMAC_conventional_steam_coal_1,10,1,0.0
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_1,10,1,81628.6277237811
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_2,10,2,2.354532994860575e7
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_3,10,3,0.22336613514763012
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_1,10,1,0.5837081317013888
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_2,10,2,3116.8389249604174
PJM_EMAC,PJM_EMAC_natural_gas_steam_turbine_1,10,1,0.6610451100247688
PJM_EMAC,PJM_EMAC_nuclear_1,10,1,2.3679736586480252e7
PJM_EMAC,PJM_EMAC_nuclear_2,10,2,0.9916095792700185
PJM_Rest,PJM_Rest_conventional_steam_coal_1,11,1,7.813811307630041e7
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_1,11,1,0.537323504908607
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_2,11,2,1.637993693092495e7
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_1,11,1,0.37937057569869975
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_2,11,2,0.42567592454741704
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_3,11,3,0.09840337950187218
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_4,11,4,0.17998970824319951
PJM_Rest,PJM_Rest_nuclear_1,11,1,8.646051608679404e6
NENG_Rest,NENG_Rest_naturalgas_ccavgcf_moderate_0,1,0,91260.32326368861
NENG_Rest,NENG_Rest_naturalgas_ctavgcf_moderate_0,1,0,0.6604294454018134
NENG_Rest,NENG_Rest_nuclear_nuclear_moderate_0,1,0,0.28275062534861367
NENG_Rest,NENG_Rest_naturalgas_ccs100_moderate_0,1,0,0.31766241264372913
NY_Z_A,NY_Z_A_naturalgas_ccavgcf_moderate_0,2,0,1.254242946381764
NY_Z_A,NY_Z_A_naturalgas_ctavgcf_moderate_0,2,0,0.33387174762665955
