model,zone,resource_name,tech_type,planning_year,case,unit,value
USENSYS,MISS,MISS_nuclear_1,Nuclear,2045,20-week-foresight-current-policy,MWh,47386080
USENSYS,MISS,MISS_nuclear_1,Nuclear,2050,20-week-foresight-current-policy,MWh,47378064
USENSYS,MISS,MISS_onshore_wind_turbine_1,Wind,2027,20-week-foresight-current-policy,MWh,356867
USENSYS,MISS,MISS_onshore_wind_turbine_1,Wind,2030,20-week-foresight-current-policy,MWh,356867
USENSYS,MISS,MISS_onshore_wind_turbine_1,Wind,2035,20-week-foresight-current-policy,MWh,342001
USENSYS,MISS,MISS_onshore_wind_turbine_1,Wind,2040,20-week-foresight-current-policy,MWh,342001
USENSYS,MISS,MISS_onshore_wind_turbine_1,Wind,2045,20-week-foresight-current-policy,MWh,333379
USENSYS,MISS,MISS_onshore_wind_turbine_1,Wind,2050,20-week-foresight-current-policy,MWh,333379
USENSYS,MISS,MISS_petroleum_liquids_1,Other,2040,20-week-foresight-current-policy,MWh,78
USENSYS,MISS,MISS_petroleum_liquids_1,Other,2045,20-week-foresight-current-policy,MWh,858
USENSYS,MISS,MISS_petroleum_liquids_1,Other,2050,20-week-foresight-current-policy,MWh,82
USENSYS,MISS,MISS_small_hydroelectric_1,Hydro,2027,20-week-foresight-current-policy,MWh,26208
USENSYS,MISS,MISS_small_hydroelectric_1,Hydro,2030,20-week-foresight-current-policy,MWh,26208
USENSYS,MISS,MISS_small_hydroelectric_1,Hydro,2035,20-week-foresight-current-policy,MWh,26208
USENSYS,MISS,MISS_small_hydroelectric_1,Hydro,2040,20-week-foresight-current-policy,MWh,26208
USENSYS,MISS,MISS_small_hydroelectric_1,Hydro,2045,20-week-foresight-current-policy,MWh,26208
USENSYS,MISS,MISS_small_hydroelectric_1,Hydro,2050,20-week-foresight-current-policy,MWh,26208
USENSYS,MISS,MISS_solar_photovoltaic_1,Solar,2027,20-week-foresight-current-policy,MWh,4693858
USENSYS,MISS,MISS_solar_photovoltaic_1,Solar,2030,20-week-foresight-current-policy,MWh,4693858
USENSYS,MISS,MISS_solar_photovoltaic_1,Solar,2035,20-week-foresight-current-policy,MWh,4516644
USENSYS,MISS,MISS_solar_photovoltaic_1,Solar,2040,20-week-foresight-current-policy,MWh,4516644
USENSYS,MISS,MISS_solar_photovoltaic_1,Solar,2045,20-week-foresight-current-policy,MWh,4507538
USENSYS,MISS,MISS_solar_photovoltaic_1,Solar,2050,20-week-foresight-current-policy,MWh,3744600
