model,line,line_name,planning_year,case,unit,start_value,end_value
GenX,1,BASN_to_CANO,2027,Results_p1,MW,100,100.123
GenX,2,BASN_to_CASO,2027,Results_p1,MW,5920,5920.16
GenX,3,BASN_to_NWPP,2027,Results_p1,MW,3350,3350.33
GenX,4,BASN_to_RMRG,2027,Results_p1,MW,3750,3750.95
GenX,5,BASN_to_SRSG,2027,Results_p1,MW,5385,5385.23
GenX,6,CANO_to_CASO,2027,Results_p1,MW,3675,3675.12
GenX,7,CANO_to_NWPP,2027,Results_p1,MW,3675,3675.03
GenX,8,CASO_to_NWPP,2027,Results_p1,MW,2858,2858.03
GenX,9,CASO_to_SRSG,2027,Results_p1,MW,4354,4354
GenX,10,FRCC_to_SRSE,2027,Results_p1,MW,3600,3600.18
GenX,11,ISNE_to_NYCW,2027,Results_p1,MW,760,760.014
GenX,12,ISNE_to_NYUP,2027,Results_p1,MW,1400,1400.12
GenX,13,MISC_to_MISE,2027,Results_p1,MW,0,2.15433
GenX,14,MISC_to_MISS,2027,Results_p1,MW,1039,1039.06
GenX,15,MISC_to_MISW,2027,Results_p1,MW,1655,1655.04
GenX,16,MISC_to_PJMC,2027,Results_p1,MW,5244,5244.06
GenX,17,MISC_to_PJMW,2027,Results_p1,MW,5441,5441.18
GenX,18,MISC_to_SPPC,2027,Results_p1,MW,1430,1430.16
GenX,19,MISC_to_SPPN,2027,Results_p1,MW,0,4.5335
GenX,20,MISC_to_SPPS,2027,Results_p1,MW,1172,1172.12
GenX,21,MISC_to_SRCE,2027,Results_p1,MW,3745,3745.11
GenX,22,MISE_to_MISW,2027,Results_p1,MW,0,1.83605
GenX,23,MISE_to_PJMW,2027,Results_p1,MW,2662,2662.02
GenX,24,MISS_to_SPPC,2027,Results_p1,MW,0,4.08469
GenX,25,MISS_to_SPPS,2027,Results_p1,MW,1697,1697.72
GenX,26,MISS_to_SRCE,2027,Results_p1,MW,4092,4092.02
GenX,27,MISS_to_SRSE,2027,Results_p1,MW,891,891.025
GenX,28,MISW_to_NWPP,2027,Results_p1,MW,200,200
GenX,29,MISW_to_PJMC,2027,Results_p1,MW,3200,3200.05
GenX,30,MISW_to_SPPC,2027,Results_p1,MW,0,1.84975
GenX,31,MISW_to_SPPN,2027,Results_p1,MW,5512,5512.08
GenX,32,NWPP_to_RMRG,2027,Results_p1,MW,400,400.14
GenX,33,NYCW_to_NYUP,2027,Results_p1,MW,2489,2489.01
GenX,34,NYCW_to_PJME,2027,Results_p1,MW,660,4704.65
GenX,35,NYUP_to_PJME,2027,Results_p1,MW,1255,1255.02
GenX,36,PJMC_to_PJMW,2027,Results_p1,MW,980,980.229
GenX,37,PJMD_to_PJME,2027,Results_p1,MW,1200,1200.01
GenX,38,PJMD_to_PJMW,2027,Results_p1,MW,6930,6930.44
GenX,39,PJMD_to_SRCA,2027,Results_p1,MW,1000,1000.06
GenX,40,PJME_to_PJMW,2027,Results_p1,MW,3885,3885.07
GenX,41,PJMW_to_SRCA,2027,Results_p1,MW,1219,1219.01
GenX,42,PJMW_to_SRCE,2027,Results_p1,MW,3333,3333.07
GenX,43,RMRG_to_SPPC,2027,Results_p1,MW,210,210.282
GenX,44,RMRG_to_SPPN,2027,Results_p1,MW,410,1900.46
GenX,45,RMRG_to_SRSG,2027,Results_p1,MW,614,617.487
GenX,46,SPPC_to_SPPN,2027,Results_p1,MW,1433,2990.12
GenX,47,SPPC_to_SPPS,2027,Results_p1,MW,3372,3372.1
GenX,48,SPPN_to_SPPS,2027,Results_p1,MW,0,13.8388
GenX,49,SPPS_to_SRSG,2027,Results_p1,MW,1010,1010.3
GenX,50,SPPS_to_TRE,2027,Results_p1,MW,600,600.163
GenX,51,SPPS_to_TREW,2027,Results_p1,MW,220,1623.43
GenX,52,SRCA_to_SRCE,2027,Results_p1,MW,216,216.994
GenX,53,SRCA_to_SRSE,2027,Results_p1,MW,1400,1400.04
GenX,54,SRCE_to_SRSE,2027,Results_p1,MW,3196,3196.03
GenX,55,TRE_to_TREW,2027,Results_p1,MW,16529,16529
GenX,56,NWPP_to_SPPN,2027,Results_p1,MW,0,1.42666
GenX,57,SRSG_to_TRE,2027,Results_p1,MW,0,2.08956
GenX,1,BASN_to_CANO,2030,Results_p2,MW,100.123,101.375
GenX,2,BASN_to_CASO,2030,Results_p2,MW,5920.16,5920.22
GenX,3,BASN_to_NWPP,2030,Results_p2,MW,3350.33,3350.47
GenX,4,BASN_to_RMRG,2030,Results_p2,MW,3750.95,3751.34
GenX,5,BASN_to_SRSG,2030,Results_p2,MW,5385.23,5385.25
GenX,6,CANO_to_CASO,2030,Results_p2,MW,3675.12,3675.83
GenX,7,CANO_to_NWPP,2030,Results_p2,MW,3675.03,3675.09
GenX,8,CASO_to_NWPP,2030,Results_p2,MW,2858.03,2858.06
GenX,9,CASO_to_SRSG,2030,Results_p2,MW,4354,4354.11
GenX,10,FRCC_to_SRSE,2030,Results_p2,MW,3600.18,3600.43
GenX,11,ISNE_to_NYCW,2030,Results_p2,MW,760.014,760.131
GenX,12,ISNE_to_NYUP,2030,Results_p2,MW,1400.12,3080.54
GenX,13,MISC_to_MISE,2030,Results_p2,MW,2.15433,397.871
GenX,14,MISC_to_MISS,2030,Results_p2,MW,1039.06,1039.06
GenX,15,MISC_to_MISW,2030,Results_p2,MW,1655.04,1655.09
GenX,16,MISC_to_PJMC,2030,Results_p2,MW,5244.06,5244.34
GenX,17,MISC_to_PJMW,2030,Results_p2,MW,5441.18,5441.54
GenX,18,MISC_to_SPPC,2030,Results_p2,MW,1430.16,4654.64
GenX,19,MISC_to_SPPN,2030,Results_p2,MW,4.5335,964.398
GenX,20,MISC_to_SPPS,2030,Results_p2,MW,1172.12,1352.37
GenX,21,MISC_to_SRCE,2030,Results_p2,MW,3745.11,3745.31
GenX,22,MISE_to_MISW,2030,Results_p2,MW,1.83605,1077.56
GenX,23,MISE_to_PJMW,2030,Results_p2,MW,2662.02,2662.07
GenX,24,MISS_to_SPPC,2030,Results_p2,MW,4.08469,1747.96
GenX,25,MISS_to_SPPS,2030,Results_p2,MW,1697.72,13022.9
GenX,26,MISS_to_SRCE,2030,Results_p2,MW,4092.02,4092.02
GenX,27,MISS_to_SRSE,2030,Results_p2,MW,891.025,1873.33
GenX,28,MISW_to_NWPP,2030,Results_p2,MW,200,200.004
GenX,29,MISW_to_PJMC,2030,Results_p2,MW,3200.05,4028.6
GenX,30,MISW_to_SPPC,2030,Results_p2,MW,1.84975,3.06603
GenX,31,MISW_to_SPPN,2030,Results_p2,MW,5512.08,5512.27
GenX,32,NWPP_to_RMRG,2030,Results_p2,MW,400.14,402.623
GenX,33,NYCW_to_NYUP,2030,Results_p2,MW,2489.01,2489.18
GenX,34,NYCW_to_PJME,2030,Results_p2,MW,4704.65,5745.46
GenX,35,NYUP_to_PJME,2030,Results_p2,MW,1255.02,1255.06
GenX,36,PJMC_to_PJMW,2030,Results_p2,MW,980.229,5033.39
GenX,37,PJMD_to_PJME,2030,Results_p2,MW,1200.01,1372.99
GenX,38,PJMD_to_PJMW,2030,Results_p2,MW,6930.44,6930.44
GenX,39,PJMD_to_SRCA,2030,Results_p2,MW,1000.06,1000.16
GenX,40,PJME_to_PJMW,2030,Results_p2,MW,3885.07,3885.17
GenX,41,PJMW_to_SRCA,2030,Results_p2,MW,1219.01,1219.01
GenX,42,PJMW_to_SRCE,2030,Results_p2,MW,3333.07,3333.18
GenX,43,RMRG_to_SPPC,2030,Results_p2,MW,210.282,2726.34
GenX,44,RMRG_to_SPPN,2030,Results_p2,MW,1900.46,3635.41
GenX,45,RMRG_to_SRSG,2030,Results_p2,MW,617.487,618.443
GenX,46,SPPC_to_SPPN,2030,Results_p2,MW,2990.12,2990.33
GenX,47,SPPC_to_SPPS,2030,Results_p2,MW,3372.1,3372.27
GenX,48,SPPN_to_SPPS,2030,Results_p2,MW,13.8388,4025.33
GenX,49,SPPS_to_SRSG,2030,Results_p2,MW,1010.3,5600
GenX,50,SPPS_to_TRE,2030,Results_p2,MW,600.163,5276.79
GenX,51,SPPS_to_TREW,2030,Results_p2,MW,1623.43,3814.05
GenX,52,SRCA_to_SRCE,2030,Results_p2,MW,216.994,217.008
GenX,53,SRCA_to_SRSE,2030,Results_p2,MW,1400.04,1400.09
GenX,54,SRCE_to_SRSE,2030,Results_p2,MW,3196.03,3197.11
GenX,55,TRE_to_TREW,2030,Results_p2,MW,16529,16529.3
GenX,56,NWPP_to_SPPN,2030,Results_p2,MW,1.42666,9.6709
GenX,57,SRSG_to_TRE,2030,Results_p2,MW,2.08956,937.463
GenX,1,BASN_to_CANO,2035,Results_p3,MW,101.375,101.388
GenX,2,BASN_to_CASO,2035,Results_p3,MW,5920.22,5920.22
GenX,3,BASN_to_NWPP,2035,Results_p3,MW,3350.47,3350.5
