model,line,line_name,planning_year,case,unit,value
GenX,1,BASN_to_CANO,2027,base_short,MW,0.108641
GenX,2,BASN_to_CASO,2027,base_short,MW,0.14498
GenX,3,BASN_to_NWPP,2027,base_short,MW,0.0630591
GenX,4,BASN_to_RMRG,2027,base_short,MW,0.101729
GenX,5,BASN_to_SRSG,2027,base_short,MW,0.00849001
GenX,6,CANO_to_CASO,2027,base_short,MW,0.271611
GenX,7,CANO_to_NWPP,2027,base_short,MW,0.0462261
GenX,8,CASO_to_NWPP,2027,base_short,MW,0.321534
GenX,9,CASO_to_SRSG,2027,base_short,MW,0.179419
GenX,10,FRCC_to_SRSE,2027,base_short,MW,0.0777425
GenX,11,ISNE_to_NYCW,2027,base_short,MW,0.131918
GenX,12,ISNE_to_NYUP,2027,base_short,MW,0.33389
GenX,13,MISC_to_MISE,2027,base_short,MW,2.76969
GenX,14,MISC_to_MISS,2027,base_short,MW,0.0667894
GenX,15,MISC_to_MISW,2027,base_short,MW,0.00242735
GenX,16,MISC_to_PJMC,2027,base_short,MW,0.0782807
GenX,17,MISC_to_PJMW,2027,base_short,MW,0.480869
GenX,18,MISC_to_SPPC,2027,base_short,MW,0.07112
GenX,19,MISC_to_SPPN,2027,base_short,MW,3.89026
GenX,20,MISC_to_SPPS,2027,base_short,MW,0.597109
GenX,21,MISC_to_SRCE,2027,base_short,MW,0.056483
GenX,22,MISE_to_MISW,2027,base_short,MW,2.05068
GenX,23,MISE_to_PJMW,2027,base_short,MW,0.136254
GenX,24,MISS_to_SPPC,2027,base_short,MW,6.22194
GenX,25,MISS_to_SPPS,2027,base_short,MW,237.657
GenX,26,MISS_to_SRCE,2027,base_short,MW,0.00615874
GenX,27,MISS_to_SRSE,2027,base_short,MW,0.240419
GenX,28,MISW_to_NWPP,2027,base_short,MW,0.0917396
GenX,29,MISW_to_PJMC,2027,base_short,MW,0.296249
GenX,30,MISW_to_SPPC,2027,base_short,MW,2.4623
GenX,31,MISW_to_SPPN,2027,base_short,MW,0.290009
GenX,32,NWPP_to_RMRG,2027,base_short,MW,0.138536
GenX,33,NYCW_to_NYUP,2027,base_short,MW,0.0762379
GenX,34,NYCW_to_PJME,2027,base_short,MW,3016.42
GenX,35,NYUP_to_PJME,2027,base_short,MW,0.011492
GenX,36,PJMC_to_PJMW,2027,base_short,MW,0.0120588
GenX,37,PJMD_to_PJME,2027,base_short,MW,0.493525
GenX,38,PJMD_to_PJMW,2027,base_short,MW,0.600293
GenX,39,PJMD_to_SRCA,2027,base_short,MW,0.0480898
GenX,40,PJME_to_PJMW,2027,base_short,MW,2.03958
GenX,41,PJMW_to_SRCA,2027,base_short,MW,0.197228
GenX,42,PJMW_to_SRCE,2027,base_short,MW,0.0637003
GenX,43,RMRG_to_SPPC,2027,base_short,MW,781.558
GenX,44,RMRG_to_SPPN,2027,base_short,MW,1091.94
GenX,45,RMRG_to_SRSG,2027,base_short,MW,0.139247
GenX,46,SPPC_to_SPPN,2027,base_short,MW,899.057
GenX,47,SPPC_to_SPPS,2027,base_short,MW,0.22213
GenX,48,SPPN_to_SPPS,2027,base_short,MW,58.1086
GenX,49,SPPS_to_SRSG,2027,base_short,MW,0.9555
GenX,50,SPPS_to_TRE,2027,base_short,MW,0.260215
GenX,51,SPPS_to_TREW,2027,base_short,MW,1509.37
GenX,52,SRCA_to_SRCE,2027,base_short,MW,0.0990862
GenX,53,SRCA_to_SRSE,2027,base_short,MW,0.0775633
GenX,54,SRCE_to_SRSE,2027,base_short,MW,0.130654
GenX,55,TRE_to_TREW,2027,base_short,MW,0.0338258
GenX,56,NWPP_to_SPPN,2027,base_short,MW,1.59815
GenX,57,SRSG_to_TRE,2027,base_short,MW,3.58748
GenX,1,BASN_to_CANO,2030,base_short,MW,0.0230775
GenX,2,BASN_to_CASO,2030,base_short,MW,0.0925102
GenX,3,BASN_to_NWPP,2030,base_short,MW,0.065594
GenX,4,BASN_to_RMRG,2030,base_short,MW,0.326158
GenX,5,BASN_to_SRSG,2030,base_short,MW,0.129624
GenX,6,CANO_to_CASO,2030,base_short,MW,0.0519665
GenX,7,CANO_to_NWPP,2030,base_short,MW,0.145604
GenX,8,CASO_to_NWPP,2030,base_short,MW,0.138926
GenX,9,CASO_to_SRSG,2030,base_short,MW,0.349806
GenX,10,FRCC_to_SRSE,2030,base_short,MW,0.0922411
GenX,11,ISNE_to_NYCW,2030,base_short,MW,0.0896746
GenX,12,ISNE_to_NYUP,2030,base_short,MW,1518.59
GenX,13,MISC_to_MISE,2030,base_short,MW,2719.4
GenX,14,MISC_to_MISS,2030,base_short,MW,0.136489
GenX,15,MISC_to_MISW,2030,base_short,MW,0.105796
GenX,16,MISC_to_PJMC,2030,base_short,MW,0.604743
GenX,17,MISC_to_PJMW,2030,base_short,MW,0.40999
GenX,18,MISC_to_SPPC,2030,base_short,MW,5164.25
GenX,19,MISC_to_SPPN,2030,base_short,MW,2091.64
GenX,20,MISC_to_SPPS,2030,base_short,MW,2537.66
GenX,21,MISC_to_SRCE,2030,base_short,MW,0.123532
GenX,22,MISE_to_MISW,2030,base_short,MW,11.4725
GenX,23,MISE_to_PJMW,2030,base_short,MW,0.189408
GenX,24,MISS_to_SPPC,2030,base_short,MW,2359.67
GenX,25,MISS_to_SPPS,2030,base_short,MW,16965.9
GenX,26,MISS_to_SRCE,2030,base_short,MW,0.20315
GenX,27,MISS_to_SRSE,2030,base_short,MW,6461.91
GenX,28,MISW_to_NWPP,2030,base_short,MW,0.058333
GenX,29,MISW_to_PJMC,2030,base_short,MW,0.34257
GenX,30,MISW_to_SPPC,2030,base_short,MW,4.33718
GenX,31,MISW_to_SPPN,2030,base_short,MW,0.0353207
GenX,32,NWPP_to_RMRG,2030,base_short,MW,2648.91
GenX,33,NYCW_to_NYUP,2030,base_short,MW,0.0749126
GenX,34,NYCW_to_PJME,2030,base_short,MW,2748.05
GenX,35,NYUP_to_PJME,2030,base_short,MW,161.6
GenX,36,PJMC_to_PJMW,2030,base_short,MW,3473.93
GenX,37,PJMD_to_PJME,2030,base_short,MW,3587.42
GenX,38,PJMD_to_PJMW,2030,base_short,MW,0.13231
GenX,39,PJMD_to_SRCA,2030,base_short,MW,0.12031
GenX,40,PJME_to_PJMW,2030,base_short,MW,3049.11
