Constraint,Price
MinCapReq_1,1278.535831167605
MinCapReq_2,578.3518144392754
MinCapReq_3,700.8381376511112
MinCapReq_4,15.692773902553578
MinCapReq_5,0.0
MinCapReq_6,0.0
MinCapReq_7,3.7857607070405323e-11
MinCapReq_8,812.8726906969556
MinCapReq_9,-3.532404513104064e-10
MinCapReq_10,2.0951926057242974e-10
MinCapReq_11,650.1222574268587
MinCapReq_12,1252.4745382122876
MinCapReq_13,191.330191718702
