model,line,line_name,planning_year,case,unit,start_value,end_value
GenX,1,BASN_to_CANO,2027,Results_p1,MW,100,100.004
GenX,2,BASN_to_CASO,2027,Results_p1,MW,5920,5920.11
GenX,3,BASN_to_NWPP,2027,Results_p1,MW,3350,3350.07
GenX,4,BASN_to_RMRG,2027,Results_p1,MW,3750,3750.01
GenX,5,BASN_to_SRSG,2027,Results_p1,MW,5385,5386.16
GenX,6,CANO_to_CASO,2027,Results_p1,MW,3675,3675.03
GenX,7,CANO_to_NWPP,2027,Results_p1,MW,3675,3675.01
GenX,8,CASO_to_NWPP,2027,Results_p1,MW,2858,2858.01
GenX,9,CASO_to_SRSG,2027,Results_p1,MW,4354,4354.03
GenX,10,FRCC_to_SRSE,2027,Results_p1,MW,3600,3600.33
GenX,11,ISNE_to_NYCW,2027,Results_p1,MW,760,760.01
GenX,12,ISNE_to_NYUP,2027,Results_p1,MW,1400,1400.04
GenX,13,MISC_to_MISE,2027,Results_p1,MW,0,1.47192
GenX,14,MISC_to_MISS,2027,Results_p1,MW,1039,1039.03
GenX,15,MISC_to_MISW,2027,Results_p1,MW,1655,1655.02
GenX,16,MISC_to_PJMC,2027,Results_p1,MW,5244,5244.04
GenX,17,MISC_to_PJMW,2027,Results_p1,MW,5441,5441.06
GenX,18,MISC_to_SPPC,2027,Results_p1,MW,1430,1430.12
GenX,19,MISC_to_SPPN,2027,Results_p1,MW,0,4.12798
GenX,20,MISC_to_SPPS,2027,Results_p1,MW,1172,1172.06
GenX,21,MISC_to_SRCE,2027,Results_p1,MW,3745,3745.1
GenX,22,MISE_to_MISW,2027,Results_p1,MW,0,1.46606
GenX,23,MISE_to_PJMW,2027,Results_p1,MW,2662,2662.01
GenX,24,MISS_to_SPPC,2027,Results_p1,MW,0,5.53613
GenX,25,MISS_to_SPPS,2027,Results_p1,MW,1697,3351.49
GenX,26,MISS_to_SRCE,2027,Results_p1,MW,4092,4092.04
GenX,27,MISS_to_SRSE,2027,Results_p1,MW,891,891.018
GenX,28,MISW_to_NWPP,2027,Results_p1,MW,200,200.014
GenX,29,MISW_to_PJMC,2027,Results_p1,MW,3200,3200.02
GenX,30,MISW_to_SPPC,2027,Results_p1,MW,0,1.10502
GenX,31,MISW_to_SPPN,2027,Results_p1,MW,5512,5512.64
GenX,32,NWPP_to_RMRG,2027,Results_p1,MW,400,400.017
GenX,33,NYCW_to_NYUP,2027,Results_p1,MW,2489,2489.01
GenX,34,NYCW_to_PJME,2027,Results_p1,MW,660,4694.6
