Resource,Fuel,Zone,AnnualSumCosts
NENG_Rest_conventional_steam_coal_1,new_england_coal,1,0.0
NENG_Rest_natural_gas_fired_combined_cycle_1,new_england_naturalgas,1,92.86222559848166
NENG_Rest_natural_gas_fired_combined_cycle_2,new_england_naturalgas,1,5.487028407568072e8
NENG_Rest_natural_gas_fired_combustion_turbine_1,new_england_naturalgas,1,70.17114901451536
NENG_Rest_natural_gas_fired_combustion_turbine_2,new_england_naturalgas,1,50.223359130756585
NENG_Rest_nuclear_1,new_england_uranium,1,2.3078281897372702e8
NY_Z_A_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,2,47.7669892172638
NY_Z_A_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,2,41.568234657025705
NY_Z_A_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,2,5.5049166095473105e6
NY_Z_B_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,3,51.85250089372552
NY_Z_B_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,3,0.0
NY_Z_B_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,3,38.12895537725836
NY_Z_B_nuclear_1,middle_atlantic_uranium,3,10.162348401269908
NY_Z_C&E_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,4,81.49003241538139
NY_Z_C&E_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,4,60.151000186456756
NY_Z_C&E_nuclear_1,middle_atlantic_uranium,4,1.6245807312368745e8
NY_Z_D_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,5,51.664777631317364
NY_Z_D_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,5,55.42839444367423
NY_Z_F_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,6,1.417919217852329e8
NY_Z_F_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,6,86.98315319524916
NY_Z_F_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,6,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,7,9.643184255146946e7
NY_Z_G-I_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,7,44.24767395364929
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,7,33.315716032810336
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,7,79.07698258859784
NY_Z_J_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,8,4.475152456368264e7
NY_Z_J_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,8,1.8526747470144433e8
NY_Z_J_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,8,43.296162752664166
NY_Z_J_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,8,77.72511888443914
NY_Z_K_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,9,4.1033763206585958e6
NY_Z_K_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,9,4.503211391063175e7
NY_Z_K_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,9,592913.579930712
NY_Z_K_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,9,803817.7325654138
PJM_EMAC_conventional_steam_coal_1,middle_atlantic_coal,10,0.0
PJM_EMAC_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,10,4.235350964059745e6
PJM_EMAC_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,10,1.260846712664574e9
PJM_EMAC_natural_gas_fired_combined_cycle_3,middle_atlantic_naturalgas,10,44.618961469760876
PJM_EMAC_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,10,57.71882668953052
PJM_EMAC_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,10,62346.18240817966
PJM_EMAC_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,10,77.64926274421784
PJM_EMAC_nuclear_1,middle_atlantic_uranium,10,4.963607980787991e8
PJM_EMAC_nuclear_2,middle_atlantic_uranium,10,26.48071983893032
PJM_Rest_conventional_steam_coal_1,east_north_central_coal,11,4.2007158196074305e9
PJM_Rest_natural_gas_fired_combined_cycle_1,east_north_central_naturalgas,11,7.454516514428377e6
PJM_Rest_natural_gas_fired_combined_cycle_2,east_north_central_naturalgas,11,1.5501426121214554e9
PJM_Rest_natural_gas_fired_combustion_turbine_1,east_north_central_naturalgas,11,4.0633548315027477e6
PJM_Rest_natural_gas_fired_combustion_turbine_2,east_north_central_naturalgas,11,1.0082217804767959e6
PJM_Rest_natural_gas_fired_combustion_turbine_3,east_north_central_naturalgas,11,36.83463948520455
PJM_Rest_natural_gas_fired_combustion_turbine_4,east_north_central_naturalgas,11,40.14084671416003
PJM_Rest_nuclear_1,east_north_central_uranium,11,1.8409675786978316e8
NENG_Rest_naturalgas_ccavgcf_moderate_0,new_england_naturalgas,1,84.69733433718865
NENG_Rest_naturalgas_ctavgcf_moderate_0,new_england_naturalgas,1,64.05355195570678
NENG_Rest_nuclear_nuclear_moderate_0,new_england_uranium,1,6.608710732589649
NENG_Rest_naturalgas_ccs100_moderate_0,new_england_naturalgas_ccs100,1,27.743836424031944
NY_Z_A_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,2,51.05118371386453
NY_Z_A_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,2,29.615830917300226
NY_Z_A_nuclear_nuclear_moderate_0,middle_atlantic_uranium,2,5.830629555569662
NY_Z_A_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,2,15.777262277560721
NY_Z_B_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,3,164.5882656221684
NY_Z_B_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,3,31.80416597085244
NY_Z_B_nuclear_nuclear_moderate_0,middle_atlantic_uranium,3,5.552006432366083
NY_Z_B_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,3,19.843279364645735
NY_Z_C&E_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,4,112.72183610960836
NY_Z_C&E_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,4,46.01202536369737
NY_Z_C&E_nuclear_nuclear_moderate_0,middle_atlantic_uranium,4,7.407608475368642
NY_Z_C&E_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,4,21.04039012323486
NY_Z_D_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,5,88.13629743800921
NY_Z_D_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,5,39.63065596731875
NY_Z_D_nuclear_nuclear_moderate_0,middle_atlantic_uranium,5,5.339238438525
NY_Z_D_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,5,17.67261491585839
NY_Z_F_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,6,6.271170323632989e8
NY_Z_F_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,6,58.792648848091225
NY_Z_F_nuclear_nuclear_moderate_0,middle_atlantic_uranium,6,8.787512204672447
NY_Z_F_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,6,25.158137801941486
NY_Z_G-I_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,7,124.46216685794937
NY_Z_G-I_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,7,45.56860949909998
NY_Z_G-I_nuclear_nuclear_moderate_0,middle_atlantic_uranium,7,8.165881127372488
NY_Z_G-I_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,7,20.38951439090905
NY_Z_J_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,8,84.412566286426
NY_Z_J_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,8,58.97221648867866
NY_Z_J_nuclear_nuclear_moderate_0,middle_atlantic_uranium,8,6.548012909288208
NY_Z_J_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,8,20.552179975539943
NY_Z_K_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,9,53.77510614176409
NY_Z_K_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,9,45.508714459736716
NY_Z_K_nuclear_nuclear_moderate_0,middle_atlantic_uranium,9,6.364091457018148
NY_Z_K_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,9,22.333387308290266
PJM_EMAC_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,10,121.97586128657615
PJM_EMAC_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,10,62.93349386315678
PJM_EMAC_nuclear_nuclear_moderate_0,middle_atlantic_uranium,10,6.9359561426365115
PJM_EMAC_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,10,23.687310776269577
PJM_Rest_naturalgas_ccccsavgcf_moderate_0,east_north_central_naturalgas_ccs90,11,24.558892996096105
PJM_Rest_naturalgas_ccavgcf_moderate_0,east_north_central_naturalgas,11,1389.8887747658025
PJM_Rest_naturalgas_ctavgcf_moderate_0,east_north_central_naturalgas,11,1.9932551883532873e8
PJM_Rest_nuclear_nuclear_moderate_0,east_north_central_uranium,11,7.727220630518388
PJM_Rest_naturalgas_ccs100_moderate_0,east_north_central_naturalgas_ccs100,11,25.480615908954547
