region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,6.1142205e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.787736863515736e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.787736863515736e7,6.1142205e7,1.6735163635157362e7
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,1.388501725e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.60370415826664e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.60370415826664e8,1.388501725e8,4.21520243326664e8
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,3.6096825e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.741879183300067e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.741879183300067e6,3.6096825e6,6.132196683300067e6
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,5,0.0,0.0,0.0,4.616744e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6597140768960235e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6597140768960235e8,4.616744e7,2.1980396768960235e8
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,6,0.0,0.0,0.0,1.5659065000000002e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3312294071276784e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3312294071276784e7,1.5659065000000002e7,2.7653229071276784e7
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,7,0.0,0.0,0.0,3.26183e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.385631405481876e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.385631405481876e7,3.26183e7,3.1238014054818757e7
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,8,0.0,0.0,0.0,1.2649855750000001e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3127932843769467e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3127932843769467e8,1.2649855750000001e8,4.780770937694654e6
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,10,0.0,0.0,0.0,1.2471927789999999e8,0.0,0.0,2.1216708458156326e8,1.5052818691299052e9,0.0,0.0,0.0,0.0,2.080753516860136e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.080753516860136e9,1.8421682316114686e9,2.3858528524866748e8
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,11,0.0,0.0,0.0,1.08512496e7,0.0,0.0,1.8546766043092776e7,9.3072353712173e7,0.0,0.0,0.0,0.0,1.4165064797022346e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4165064797022346e8,1.2247036935526577e8,1.918027861495769e7
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest,NENG_Rest_nuclear_1,1,1,13,0.0,0.0,0.0,9.102632625e8,0.0,0.0,5.248566854687407e7,1.8208489626646346e8,0.0,0.0,0.0,0.0,7.602853838621535e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.602853838621535e8,1.1448338273133376e9,-3.8454844345118403e8
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_2,2,2,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_A,NY_Z_A_natural_gas_steam_turbine_1,2,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_B,NY_Z_B_natural_gas_fired_combined_cycle_1,3,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_B,NY_Z_B_natural_gas_fired_combined_cycle_2,3,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_B,NY_Z_B_nuclear_1,3,1,20,0.0,0.0,0.0,2.4234280739999998e8,0.0,0.0,9.982348100194063e6,3.4631069178365596e7,0.0,0.0,0.0,0.0,2.2676086494433263e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2676086494433263e8,2.8695622467855966e8,-6.019535973422703e7
NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_2,4,2,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_natural_gas_steam_turbine_1,4,1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
