Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-2.4800942738357576e-11,-2.408528025165576e-10,-3.128356867292902e-10,-1.6602366501854366e-10,-1.3199327888619242e-9,-2.585649295336867e-10,-1.5293813785079131e-10,-4.394096931831275e-11,-1.3125176577192264e-10,-1.9929326446190358e-11,-5.119884191092655e-12
t2,-2.703051500967733e-11,-2.5479552148405227e-10,-3.3128432846456736e-10,-1.7523280944479938e-10,-1.4045634142784627e-9,-2.7345276966187995e-10,-1.615509916469458e-10,-4.652154915060173e-11,-1.386584569166973e-10,-2.0927782212300704e-11,-5.355099211974249e-12
t3,-2.86387137762811e-11,-2.649768122888552e-10,-3.447310415393276e-10,-1.8211717119097069e-10,-1.4565484817267194e-9,-2.845652483414993e-10,-1.6775264921970187e-10,-4.842462381631767e-11,-1.4391331251512254e-10,-2.1722463689554913e-11,-5.5891328211817e-12
t4,-2.976344911407767e-11,-2.709073328277934e-10,-3.527884479677979e-10,-1.8609459953836112e-10,-1.5010610499213524e-9,-2.910859137379715e-10,-1.7168405694428295e-10,-4.9597246891902664e-11,-1.4725049625710142e-10,-2.2262353844392707e-11,-5.738771115166756e-12
t5,-3.033897455511452e-11,-2.736052878492605e-10,-3.5633687469405574e-10,-1.879063508603037e-10,-1.5125491519893074e-9,-2.938431373323068e-10,-1.7319049615483787e-10,-5.0095136901513677e-11,-1.4859389528716395e-10,-2.24856182594427e-11,-5.826842281765473e-12
t6,-3.0392971948513275e-11,-3.1955840030663455e-10,-4.1902642220209037e-10,-2.1506247313499536e-10,-1.6126751295987133e-9,-3.434259685954049e-10,-1.966474395980737e-10,-5.2366687836573716e-11,-1.6655060034027645e-10,-2.3352632364051787e-11,-6.134566652065914e-12
t7,-3.0445346315402065e-11,-2.734566420167956e-10,-3.5590795003080693e-10,-1.8783745218160636e-10,-1.5132317206837049e-9,-2.936426028913626e-10,-1.7290079632750775e-10,-5.008803409789961e-11,-1.48135988429074e-10,-2.3251720412144306e-11,-6.128706031507461e-12
t8,-2.929035927450588e-11,-2.564821708805595e-10,-3.3356737010271364e-10,-1.7666246462502174e-10,-1.4154806253668792e-9,-2.7575485109356327e-10,-1.623141425687211e-10,-4.700781988749592e-11,-1.390466316072469e-10,-2.1835951696677815e-11,-5.8184104219869e-12
t9,-2.6666593337418634e-11,-2.379979341980648e-10,-3.090302489945663e-10,-1.6395693858515964e-10,-1.3034740025865854e-9,-2.555062477585932e-10,-1.5074977220678152e-10,-4.340565182945742e-11,-1.2928009683913438e-10,-2.0255873454755407e-11,-5.336172919925288e-12
t10,-2.400023366686655e-11,-2.2214630301493888e-10,-2.880318686039154e-10,-1.5339957741073833e-10,-1.215576466107464e-9,-2.3871385093753647e-10,-1.4111734122876614e-10,-4.042477175078946e-11,-1.2103975395351013e-10,-1.895408831798233e-11,-4.923183401908807e-12
t11,-2.2259521349431355e-11,-2.1131976011037176e-10,-2.738922099581927e-10,-1.46138102867703e-10,-1.152059084488123e-9,-2.2683011420706865e-10,-1.3455836927432096e-10,-3.8353694580523666e-11,-1.1545238588364742e-10,-1.8032339161226966e-11,-4.635919621234074e-12
t12,-2.127441319011269e-11,-2.0393140414660445e-10,-2.643082441814032e-10,-1.412312333349685e-10,-1.107165978899676e-9,-2.1909333485554623e-10,-1.3005107254267148e-10,-3.6945754207995305e-11,-1.1152405711068825e-10,-1.6776314549237888e-11,-4.168568223592177e-12
t13,-2.0637763252472316e-11,-1.993837138330744e-10,-2.5797505379930414e-10,-1.381332117880491e-10,-1.0825752045839675e-9,-2.139646235490731e-10,-1.2707290683883868e-10,-3.6061002828782253e-11,-1.0898503983813082e-10,-1.631446790812988e-11,-4.0040234461296455e-12
t14,-2.0369134207529412e-11,-2.2207775274863805e-10,-2.890155545236764e-10,-1.4968300920061135e-10,-1.1163134596999987e-9,-2.3897658910353654e-10,-1.3628818661255028e-10,-3.663550198176992e-11,-1.1512971971816338e-10,-1.6057143610838457e-11,-3.898148877427626e-12
t15,-2.0314147886329007e-11,-1.9616597460651622e-10,-2.5413998524918216e-10,-1.3599739280088849e-10,-1.065346367496494e-9,-2.1064480076811406e-10,-1.2518466899144517e-10,-3.547591957023032e-11,-1.0729871993023743e-10,-1.5818477047509092e-11,-3.811646434982451e-12
