Zone,1,2,3,4,5,6,7,8,9,10,11,Total
CO2_Price_1,1.4319945120732226e-11,1.4319945120732226e-11,1.4319945120732226e-11,1.4319945120732226e-11,1.4319945120732226e-11,1.4319945120732226e-11,1.4319945120732226e-11,1.4319945120732226e-11,1.4319945120732226e-11,1.4319945120732226e-11,1.4319945120732226e-11,0.0
AnnualSum,1.2935994252127562e7,1.4912227961164626,0.8628395560794831,1.706109599082235,1.3879336190127904,5.857813908982062e6,1.910454376934593e6,3.5780955542273493e6,71403.3349528419,1.780334561253462e7,2.3587047458278766e8,2.7802758707065225e8
t1,523.8088809257,0.00011884738568065028,5.557582202625992e-5,8.896486789675117e-5,7.850341587619218e-5,139.6172318871521,98.81732699220731,0.0002665102766174228,0.00024698495252315666,0.0009744113492154602,17082.411884599816,17844.657154202945
t2,523.808856359601,0.00011628111835643303,5.515079471046104e-5,8.35069592891516e-5,7.4852280354527e-5,0.00015845285010420343,0.00023074001912351582,0.00020065325518728487,0.00017006207938830521,0.0008766674874845316,13624.158575947395,14147.96939867384
t3,523.808843367954,0.0001122696654749653,5.435865562435543e-5,7.901056241919506e-5,7.134997558092599e-5,0.00013553741500218176,0.00019214837548989176,0.00017233116837743584,0.0001488652590162649,0.0008603661495149371,13362.749182186835,13886.559851792015
t4,523.8088114131309,0.00010109426266165899,5.229330617082266e-5,7.264552227448072e-5,6.612201264183585e-5,0.00011321247169378589,0.00015332882094636137,0.0001469924994764231,0.0001308700305829659,0.0008462783465574735,13362.749186024113,13886.559680274517
t5,523.8088075847406,9.210771212325081e-5,4.9884163239470876e-5,6.611565041997242e-5,6.0078076200779976e-5,9.348445026410282e-5,0.00012558417214005412,0.00012511400433186986,0.00011629952060821338,0.0008259256675026747,13362.749191185661,13886.559553363819
t6,523.8088013131251,5.895418364700041e-5,4.025122399858431e-5,4.998536929922744e-5,4.536352488203757e-5,5.7872886262113276e-5,7.989787697114883e-5,8.95457334401351e-5,9.097678435610928e-5,0.0007871522070034464,13362.749198702815,13886.55930001573
t7,239.38075989582552,5.27680466871722e-5,3.585450583831144e-5,4.369455262982009e-5,3.8560850060625796e-5,4.803085799041123e-5,7.032318739070178e-5,7.632920910174481e-5,8.419356602822666e-5,0.0007857549129285448,13362.749107448357,13602.131102853871
t8,239.38075275099817,5.217618869423668e-5,3.504860575072805e-5,4.275662334183943e-5,3.6682662435188435e-5,4.6131651624072324e-5,6.885895760540998e-5,7.351964427248409e-5,8.16116068701321e-5,0.0007833658074130321,13362.74878213717,13602.130755039916
t9,239.38075047574495,5.210672188165488e-5,3.473130943309301e-5,4.2485377494794386e-5,3.57118544297844e-5,4.5471375115407526e-5,6.8388049101201e-5,7.247178674046576e-5,8.004840029833763e-5,0.0007805126876869017,13362.74878562288,13602.130748026188
t10,239.38075483980452,5.2272179652563e-5,3.462499605144787e-5,4.250026429667475e-5,3.512420950414768e-5,4.535762113995927e-5,6.831826702335076e-5,7.229876206367691e-5,7.929122369319823e-5,0.0007795538412225733,13362.749145484,13602.13110966517
t11,239.3807568859305,5.267274829237125e-5,3.472451072525069e-5,4.439120007846839e-5,3.4839406865006384e-5,4.709320992678625e-5,7.069773673404782e-5,7.49966450680043e-5,7.902186208783635e-5,0.000779355227638321,13362.749142611608,13602.131117290086
t12,239.38075776224503,5.3415083910259826e-5,3.507556382500639e-5,4.511188376640806e-5,3.489837878587857e-5,4.80220696725819e-5,7.158807112652101e-5,7.643164464688466e-5,7.936136285854024e-5,0.0007788071011729777,13362.749063923598,13602.131044397003
