Constraint,CapRes_1,CapRes_2,CapRes_3
t1,1.9784180047178383e-11,2.5501348460818815e-11,4.177935689702145e-12
t2,1.9412275247359446e-11,2.3281020924049017e-11,3.763415728195535e-12
t3,1.9529917034068694e-11,2.3108370198806108e-11,3.69618209460843e-12
t4,1.9523213449256384e-11,2.32906949665731e-11,3.69278121068006e-12
t5,1.9464813663273934e-11,2.387469564812142e-11,3.6910211152628196e-12
t6,1.884495387207375e-11,3.3529288363527535e-11,4.196285768788045e-12
t7,1.3022528094404197e-11,2.7780765371258413e-11,4.018540893944609e-12
t8,1.4769015690520912e-11,2.4703778487963378e-11,4.937406164601954e-12
t9,1.5695617743748337e-11,2.3717775634715063e-11,3.360421934917376e-12
t10,1.5176177163509496e-11,2.4875489682594517e-11,4.9634405661763946e-12
t11,1.5421958081615678e-11,2.7897438309480023e-11,5.9669862817278275e-12
t12,1.750573841654893e-11,2.8676982121837243e-11,4.087291497056065e-12
t13,1.7510173398052367e-11,2.6257783248968273e-11,4.402345240080759e-12
t14,1.83509787176193e-11,3.102948031797033e-11,4.733700547219423e-12
t15,1.7461427273932014e-11,2.8396000723769234e-11,4.871711376880718e-12
t16,1.946652381186894e-11,3.011878101005071e-11,4.991749852706349e-12
t17,2.29442350043855e-11,3.4549431646332403e-11,5.385730105903839e-12
t18,2.2105795514064818e-11,3.325592975769373e-11,5.768278362699685e-12
t19,2.2472364159837656e-11,4.712056578432416e-11,6.496447000036217e-12
t20,2.3112273580094337e-11,6.369934859053313e-11,6.7872436605906545e-12
t21,2.117948901715423e-11,5.523102712646485e-11,6.915895730805173e-12
t22,2.3000948419976314e-11,4.456096037118161e-11,6.3866636210830904e-12
t23,2.7041197055473023e-11,4.17564260878877e-11,6.238693069456028e-12
t24,2.1272392035108698e-11,4.440775283516231e-11,5.793193603318111e-12
t25,1.944909255103577e-11,3.480047429998842e-11,5.167559514997416e-12
t26,1.899737402319003e-11,3.417354380343469e-11,4.76746385758913e-12
t27,1.9645459549573962e-11,3.1435145832018384e-11,1.9571089266339597e-12
t28,2.2577889306812945e-11,3.9438206371967567e-11,4.123005327066097e-12
t29,2.294558209936812e-11,3.4025450795547024e-11,4.3869452775023e-12
t30,2.425827024005764e-11,3.573562230322374e-11,3.6710137846858196e-12
t31,1.9845858944747103e-11,3.951964695520899e-11,5.1975732286273965e-12
t32,2.1409361375492658e-11,4.382057375922834e-11,5.520792531689701e-12
t33,2.1853566531011426e-11,5.814259615434602e-11,5.464376971356765e-12
t34,2.5283306895498724e-11,6.371268761450935e-11,6.557539959150088e-12
t35,2.548151748019327e-11,6.375498870656434e-11,6.377533355957075e-12
t36,2.3191321169681995e-11,6.291684481715502e-11,7.696251495209657e-12
t37,2.1476528335402767e-11,5.442760206024468e-11,6.522899309442194e-12
t38,2.2518694215330842e-11,6.615834581157035e-11,7.115131482272239e-12
t39,2.676507759766315e-11,5.880186306787203e-11,6.755625775549124e-12
t40,3.2060624304948775e-11,6.806589151181746e-11,6.621216207301655e-12
t41,3.394324431856329e-11,9.336411830226835e-11,6.815005708951145e-12
t42,3.344271224216232e-11,1.1124398356687228e-10,7.016651185160082e-12
t43,3.6234741687822946e-11,8.887984600963142e-11,7.646394250866233e-12
t44,3.220217909149473e-11,7.394608288957001e-11,7.3840333376131e-12
t45,3.184819105717457e-11,6.576532568872023e-11,7.083210110093448e-12
t46,3.4415102559732996e-11,6.223143688176186e-11,7.102534356794858e-12
t47,3.359009050739783e-11,5.703422031719252e-11,6.7531340214865865e-12
t48,2.925744579690379e-11,5.7943321404679077e-11,5.73056964557729e-12
t49,2.947233709744418e-11,4.781324175631947e-11,4.0995617178142826e-12
t50,2.412763730122454e-11,5.321256052374268e-11,4.734393129921449e-12
t51,2.0418236686694353e-11,4.2229407357427443e-11,4.5779236554976585e-12
t52,2.4497323671119405e-11,4.190034460602593e-11,4.368577734578962e-12
t53,2.193794586528656e-11,4.8446281902423976e-11,3.7262589955422366e-12
t54,2.1182382468978226e-11,5.0467938084570196e-11,5.060483877099564e-12
t55,2.1842564620927e-11,4.5218669452072526e-11,5.336107732081603e-12
t56,2.4489231431664978e-11,5.420044789333311e-11,5.7905991326693225e-12
t57,2.7426087061111463e-11,6.144074550951502e-11,5.8788402425650795e-12
t58,2.9051871678953382e-11,6.767929256587291e-11,5.0390204588648085e-12
t59,2.8906751032134082e-11,7.369024631161262e-11,5.01132156808487e-12
t60,3.199075787281519e-11,7.055023892259318e-11,5.2700829043099795e-12
t61,3.345707186636046e-11,8.177723987995461e-11,5.274438674773021e-12
t62,3.2401096761865965e-11,7.97493101949412e-11,6.160871719332532e-12
t63,3.3870984248961823e-11,8.798272894714626e-11,6.232644727110283e-12
t64,3.4246099551030806e-11,8.625790826464187e-11,6.428758754897724e-12
t65,3.5753530358095303e-11,8.429853741429611e-11,6.562037209295262e-12
t66,3.229866901230861e-11,7.941612251149514e-11,6.2212683551774915e-12
t67,3.5115003237996304e-11,6.673495858932425e-11,6.100881761103629e-12
t68,3.5987447854665326e-11,7.285639955266916e-11,6.295407859809641e-12
t69,3.6480998460347615e-11,6.838117324839797e-11,6.932531123546863e-12
t70,3.63455043570646e-11,4.777070111892232e-11,6.5226731603174326e-12
t71,3.352650623824404e-11,4.094150771949551e-11,5.7443962370674406e-12
t72,3.0590137118909503e-11,4.000394872660736e-11,4.939710724134036e-12
t73,2.6368831208634792e-11,5.234617985575206e-11,4.458648017233897e-12
t74,2.3938726409179674e-11,4.155195033536075e-11,4.2300490866579e-12
t75,2.0957276728709745e-11,4.892517241991186e-11,4.024085875278205e-12
t76,2.2750423785706514e-11,4.481993321191844e-11,4.084083832005395e-12
t77,2.0281987335537056e-11,3.337116498383837e-11,4.5282337315073355e-12
t78,2.1894256246494746e-11,4.536764778934007e-11,4.379416102236893e-12
t79,1.9027164984989004e-11,4.5765024335278226e-11,4.232948301990991e-12
t80,2.054709289705086e-11,4.7954799714794695e-11,4.409251210617895e-12
t81,2.2956272380883744e-11,6.000256963331657e-11,4.42262767583557e-12
t82,2.197418459874064e-11,6.148816297302938e-11,4.4822808673877996e-12
t83,2.3147314656164087e-11,5.957032358091366e-11,4.749289061679084e-12
t84,2.6443169900570372e-11,5.344007258499034e-11,4.712747983780196e-12
t85,2.2146859628684623e-11,5.4502632841215916e-11,4.8600424060001954e-12
t86,2.2557621262708602e-11,4.7338413068867713e-11,4.928084061337104e-12
t87,2.1645064887841054e-11,4.4513961294623965e-11,5.129949383770805e-12
t88,2.2041589076060532e-11,4.544627053874156e-11,5.245414093691806e-12
t89,2.233118004694197e-11,4.647540763492103e-11,5.493225739622477e-12
t90,2.2332479103605433e-11,4.093373920399833e-11,6.011304636553737e-12
t91,2.261022643949454e-11,4.399780209099796e-11,6.274573068637518e-12
t92,2.3208345482086342e-11,5.4685927811460415e-11,7.379476826454296e-12
t93,2.3215362966625263e-11,3.7781660612553674e-11,7.34219917945433e-12
t94,2.3154547206578723e-11,3.550414305711333e-11,6.88839770849104e-12
t95,2.2220297081571927e-11,3.407929200383762e-11,6.1587281216798744e-12
