region,marginal_price,total_demand
BASN,28.713805352317884,104415840.0
CASO,31.907849899711238,106247405.0
CANO,32.01723486440889,164112380.0
FRCC,30.348264595547025,254835658.0
ISNE,30.66216146438173,132079030.0
MISC,24.69914364406774,186790489.0
MISE,27.966523632626824,102056388.0
MISS,25.966899903964187,175440371.0
MISW,23.51386214811896,225553160.0
NWPP,28.81915062435692,195981047.0
NYCW,112.89334170479712,76993625.0
NYUP,12.27179466420364,70257166.0
PJMC,24.71707393728642,118765758.0
PJMD,28.249394169759107,110841999.0
PJME,24.637519509504997,289082184.0
PJMW,24.922491088638896,310165370.0
RMRG,20.304411430182352,88883482.0
SPPC,21.464736754857455,78239307.0
SPPN,21.97857325807631,49626459.0
SPPS,21.14948165375705,122178131.0
SRCA,27.064505423306443,218636717.0
SRCE,26.654771175123162,214888614.0
SRSE,29.075511179015695,242597067.0
SRSG,29.489181740494224,137828950.0
TRE,23.660160945521916,426645124.0
TREW,21.06098433118626,19988250.0
