Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,AnnualSum
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,112375.47342364858,0.0,0.0,112375.47342364858
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,0.0,347636.2523656942,0.0,347636.2523656942
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,0.0,6655.135368895334,0.0,6655.135368895334
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,0.0,160447.6502813853,0.0,160447.6502813853
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,0.0,28559.04699667229,0.0,28559.04699667229
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,0.0,0.0,54312.63872022259,54312.63872022259
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,0.0,0.0,126316.62085017192,126316.62085017192
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,119533.57064871587,0.0,0.0,119533.57064871587
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,1.0157350940133308e6,0.0,0.0,1.0157350940133308e6
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,2.8691604751166375e6,0.0,0.0,2.8691604751166375e6
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,254677.46085408135,0.0,0.0,254677.46085408135
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,164399.59523751843,0.0,0.0,164399.59523751843
NENG_Rest,NENG_Rest_nuclear_1,1,1,0.09998061987451752,0.0,0.0,0.09998061987451752
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,0.0,103086.17879534075,0.0,103086.17879534075
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,0.0,10892.648984541423,0.0,10892.648984541423
NY_Z_A,NY_Z_A_natural_gas_steam_turbine_1,2,1,0.0,10429.132259288097,0.0,10429.132259288097
NY_Z_B,NY_Z_B_natural_gas_fired_combined_cycle_1,3,1,0.0,27602.436790425378,0.0,27602.436790425378
NY_Z_B,NY_Z_B_natural_gas_fired_combustion_turbine_1,3,1,0.0,0.0,0.0,0.0
NY_Z_B,NY_Z_B_natural_gas_steam_turbine_1,3,1,0.0,0.06804719856628384,0.0,0.06804719856628384
NY_Z_B,NY_Z_B_nuclear_1,3,1,0.0,0.03357566705019209,0.0,0.03357566705019209
NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,1,0.0,409795.3717989077,0.0,409795.3717989077
NY_Z_C&E,NY_Z_C&E_natural_gas_steam_turbine_1,4,1,0.0,24635.927945647316,0.0,24635.927945647316
NY_Z_C&E,NY_Z_C&E_nuclear_1,4,1,0.0,625747.7795233974,0.0,625747.7795233974
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_1,5,1,0.0,64892.37860579408,0.0,64892.37860579408
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_2,5,2,0.0,21090.023001931408,0.0,21090.023001931408
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_1,6,1,0.0,811108.3652305675,0.0,811108.3652305675
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_2,6,2,0.0,67974.76465795143,0.0,67974.76465795143
NY_Z_F,NY_Z_F_natural_gas_fired_combustion_turbine_1,6,1,0.0,0.0,0.0,0.0
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,1,0.0,173007.71662678698,0.0,173007.71662678698
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,2,0.0,5029.159269988163,0.0,5029.159269988163
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,1,0.0,19421.361178585496,0.0,19421.361178585496
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,2,0.0,5747.610133098645,0.0,5747.610133098645
