region,marginal_price,total_demand
BASN,38.675358749386284,104415840.0
CASO,41.907142061250056,106247405.0
CANO,42.992945995255916,164112380.0
FRCC,40.3951114847803,254835658.0
ISNE,49.896420814490384,132079030.0
MISC,40.50736214225877,186790489.0
MISE,41.35660432801907,102056388.0
MISS,38.62284491495834,175440371.0
MISW,37.03005442922839,225553160.0
NWPP,39.85563249075354,195981047.0
NYCW,97.12839775574302,76993625.0
NYUP,33.814334563337255,70257166.0
PJMC,39.210569403151,118765758.0
PJMD,42.66021364223106,110841999.0
PJME,38.899911581848464,289082184.0
PJMW,40.342908837589654,310165370.0
RMRG,33.88529098250366,88883482.0
SPPC,35.16894865385646,78239307.0
SPPN,33.73033816502764,49626459.0
SPPS,33.616078780069714,122178131.0
SRCA,42.968381023429785,218636717.0
SRCE,39.8437429543842,214888614.0
SRSE,41.09056847570292,242597067.0
SRSG,40.22840217695207,137828950.0
TRE,34.47147002213146,426645124.0
TREW,31.169334844938568,19988250.0
