Constraint,Price
MinCapReq_1,2631.3134344769815
MinCapReq_2,1877.8154300773986
MinCapReq_3,1510.1892767981742
MinCapReq_4,122.98362113840415
MinCapReq_5,134.57142619660178
MinCapReq_6,135.26155649071788
MinCapReq_7,3.0328932524663296e-8
MinCapReq_8,708.4468313981846
MinCapReq_9,20.105567057653346
MinCapReq_10,4.771985240102963e-7
MinCapReq_11,1077.890015258454
MinCapReq_12,2298.4071197562394
MinCapReq_13,437.1820954010256
