region,marginal_price,total_demand
BASN,28.685464915153908,117622650.0
CASO,34.16581563928075,115510879.0
CANO,34.059269774887106,178550343.0
FRCC,32.108719257131405,263664150.0
ISNE,42.578918313071256,149354094.0
MISC,26.19791091390106,200796305.0
MISE,31.682423753280045,108618551.0
MISS,27.199279116702645,185407544.0
MISW,24.52177227597642,244560055.0
NWPP,31.085023751680996,213747716.0
NYCW,39.30749302275117,83015898.0
NYUP,22.4177203701071,74762455.0
PJMC,26.317176356783044,125041636.0
PJMD,29.68247463700243,116835353.0
PJME,26.042310029889574,308414943.0
PJMW,27.109573615052174,328889729.0
RMRG,22.111539960409996,100288099.0
SPPC,22.560948545282965,83557695.0
SPPN,21.574460131865656,54220969.0
SPPS,22.596399209784316,131322851.0
SRCA,28.19860370144997,228687588.0
SRCE,27.744501131898687,225061849.0
SRSE,30.522034114273392,255962582.0
SRSG,28.403984965274407,147664933.0
TRE,24.795543829894154,442846698.0
TREW,21.962195524221027,20819394.0
