region,marginal_price,total_demand
BASN,60.67402813088142,177158138.0
CASO,68.34020942223815,158791938.0
CANO,68.16812403066906,245898072.0
FRCC,69.09460022988817,334048179.0
ISNE,82.49720693372772,210413923.0
MISC,60.5475091799889,264171318.0
MISE,66.68466408789187,137137308.0
MISS,58.274131148867966,242486982.0
MISW,58.74096780586726,324181570.0
NWPP,61.48132705502789,300529644.0
NYCW,84.76227520568627,106442119.0
NYUP,67.13079010407323,92400602.0
PJMC,63.15262318337829,152682741.0
PJMD,72.83952190244149,145712440.0
PJME,75.1982636589155,389826566.0
PJMW,66.70869692087194,412215498.0
RMRG,50.52498679863107,150676430.0
SPPC,54.12364813457626,108907378.0
SPPN,53.212202683893025,74985567.0
SPPS,52.367545862047535,177543457.0
SRCA,72.5078987274327,287884867.0
SRCE,62.99238531619104,285639456.0
SRSE,65.83092105806871,333542368.0
SRSG,58.81552962508477,204888767.0
TRE,53.43222183615441,555402906.0
TREW,49.034475150298576,26667903.0
