region,marginal_price,total_demand
BASN,65.96924606465984,154373402.0
CASO,109.6615187658196,141559023.0
CANO,106.47443112246675,219102255.0
FRCC,44.32483845544436,305390926.0
ISNE,48.22939849867287,185912448.0
MISC,27.07291855807618,243790194.0
MISE,22.90917059441928,126030936.0
MISS,27.049896666954844,223677305.0
MISW,27.028298893899358,294141188.0
NWPP,147.44912170339646,260888430.0
NYCW,44.93467635300471,97972883.0
NYUP,32.73428905117478,85901025.0
PJMC,28.60002485938939,142659266.0
PJMD,35.21229809352223,134294097.0
PJME,39.863871080315036,361596414.0
PJMW,29.50879483528717,381430632.0
RMRG,27.7750982767992,129535560.0
SPPC,22.152496148956082,101870818.0
SPPN,21.60364616312168,67540119.0
SPPS,22.53167391479179,162787259.0
SRCA,39.32056014566472,263347390.0
SRCE,16.57843645591896,264512199.0
SRSE,46.10966134596492,303257618.0
SRSG,66.13745637365157,183293864.0
TRE,25.241275999472027,515960435.0
TREW,21.67009935742248,24676479.0
