model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
GenX,CANO,CANO_nuclear_1,Nuclear,2027,Results_p1,all,MWh,0.0
GenX,FRCC,FRCC_nuclear_1,Nuclear,2027,Results_p1,all,MWh,32645487.586142022
GenX,ISNE,ISNE_nuclear_1,Nuclear,2027,Results_p1,all,MWh,29312633.093464624
GenX,MISC,MISC_nuclear_1,Nuclear,2027,Results_p1,all,MWh,20729513.72215038
GenX,MISE,MISE_nuclear_1,Nuclear,2027,Results_p1,all,MWh,10141573.021981971
GenX,MISS,MISS_nuclear_1,Nuclear,2027,Results_p1,all,MWh,47400442.50590611
GenX,MISW,MISW_nuclear_1,Nuclear,2027,Results_p1,all,MWh,24322221.42601952
GenX,NWPP,NWPP_nuclear_1,Nuclear,2027,Results_p1,all,MWh,10237915.52207687
GenX,NYUP,NYUP_nuclear_1,Nuclear,2027,Results_p1,all,MWh,29336869.990209986
GenX,PJMC,PJMC_nuclear_1,Nuclear,2027,Results_p1,all,MWh,95054758.20671718
GenX,PJMD,PJMD_nuclear_1,Nuclear,2027,Results_p1,all,MWh,32392142.864664197
GenX,PJME,PJME_nuclear_1,Nuclear,2027,Results_p1,all,MWh,112076220.02078566
GenX,PJMW,PJMW_nuclear_1,Nuclear,2027,Results_p1,all,MWh,55262849.076313205
GenX,SPPC,SPPC_nuclear_1,Nuclear,2027,Results_p1,all,MWh,10112879.6965685
GenX,SPPN,SPPN_nuclear_1,Nuclear,2027,Results_p1,all,MWh,6149654.543482656
GenX,SRCA,SRCA_nuclear_1,Nuclear,2027,Results_p1,all,MWh,105763117.73964988
GenX,SRCE,SRCE_nuclear_1,Nuclear,2027,Results_p1,all,MWh,73654763.3039887
GenX,SRSE,SRSE_nuclear_1,Nuclear,2027,Results_p1,all,MWh,70585913.67493269
GenX,SRSG,SRSG_nuclear_1,Nuclear,2027,Results_p1,all,MWh,34969294.93197162
GenX,TRE,TRE_nuclear_1,Nuclear,2027,Results_p1,all,MWh,42019505.31984056
GenX,BASN,BASN_batteries_1,Battery,2027,Results_p1,all,MWh,267983.61304714123
GenX,BASN,BASN_biomass_1,Other,2027,Results_p1,all,MWh,70761.60000000114
GenX,BASN,BASN_biomass_2,Other,2027,Results_p1,all,MWh,179961.59999999273
GenX,BASN,BASN_conventional_hydroelectric_1,Hydro,2027,Results_p1,all,MWh,8582888.035538463
GenX,BASN,BASN_conventional_steam_coal_1,Coal,2027,Results_p1,all,MWh,10150121.597795146
GenX,BASN,BASN_conventional_steam_coal_2,Coal,2027,Results_p1,all,MWh,15801852.454213722
GenX,BASN,BASN_geothermal_1,Geothermal,2027,Results_p1,all,MWh,4348365.906006581
GenX,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2027,Results_p1,all,MWh,217915.1822702024
GenX,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2027,Results_p1,all,MWh,40783097.10838967
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,Results_p1,all,MWh,1935.2741306646676
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,Results_p1,all,MWh,1180.6766913255406
GenX,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2027,Results_p1,all,MWh,1241.015259866262
GenX,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,2027,Results_p1,all,MWh,521.6665807539041
GenX,BASN,BASN_onshore_wind_turbine_1,Wind,2027,Results_p1,all,MWh,3989556.6076296144
GenX,BASN,BASN_petroleum_liquids_1,Other,2027,Results_p1,all,MWh,72.59361286921576
GenX,BASN,BASN_small_hydroelectric_1,Hydro,2027,Results_p1,all,MWh,2006659.2000000705
