model,zone,planning_year,case,unit,value
GenX,BASN,2027,Results_p1,tons,4.23214e+07
GenX,CANO,2027,Results_p1,tons,1.85759e+07
GenX,CASO,2027,Results_p1,tons,2.12172e+07
GenX,FRCC,2027,Results_p1,tons,7.56384e+07
GenX,ISNE,2027,Results_p1,tons,3.19856e+07
GenX,MISC,2027,Results_p1,tons,4.85175e+07
GenX,MISE,2027,Results_p1,tons,2.67757e+07
GenX,MISS,2027,Results_p1,tons,5.48708e+07
GenX,MISW,2027,Results_p1,tons,4.18506e+07
GenX,NWPP,2027,Results_p1,tons,1.00228e+07
GenX,NYCW,2027,Results_p1,tons,2.13478e+07
GenX,NYUP,2027,Results_p1,tons,1.51773e+07
GenX,PJMC,2027,Results_p1,tons,1.37386e+07
GenX,PJMD,2027,Results_p1,tons,1.06005e+07
GenX,PJME,2027,Results_p1,tons,6.86514e+07
GenX,PJMW,2027,Results_p1,tons,8.22133e+07
GenX,RMRG,2027,Results_p1,tons,9.80351e+06
GenX,SPPC,2027,Results_p1,tons,1.99988e+07
GenX,SPPN,2027,Results_p1,tons,1.51198e+07
GenX,SPPS,2027,Results_p1,tons,1.8151e+07
GenX,SRCA,2027,Results_p1,tons,3.0217e+07
GenX,SRCE,2027,Results_p1,tons,3.23329e+07
GenX,SRSE,2027,Results_p1,tons,4.77639e+07
GenX,SRSG,2027,Results_p1,tons,3.96119e+07
GenX,TRE,2027,Results_p1,tons,6.85688e+07
GenX,TREW,2027,Results_p1,tons,7.92462e+06
GenX,BASN,2030,Results_p2,tons,3.25845e+06
GenX,CANO,2030,Results_p2,tons,4.27374e+06
GenX,CASO,2030,Results_p2,tons,7.12241e+06
GenX,FRCC,2030,Results_p2,tons,9.87099e+06
GenX,ISNE,2030,Results_p2,tons,9.13897e+06
GenX,MISC,2030,Results_p2,tons,6.01566e+06
GenX,MISE,2030,Results_p2,tons,6.59554e+06
GenX,MISS,2030,Results_p2,tons,1.14473e+07
GenX,MISW,2030,Results_p2,tons,8.82865e+06
GenX,NWPP,2030,Results_p2,tons,225934
GenX,NYCW,2030,Results_p2,tons,3.92034e+06
GenX,NYUP,2030,Results_p2,tons,3.95654e+06
GenX,PJMC,2030,Results_p2,tons,4.32295e+06
GenX,PJMD,2030,Results_p2,tons,3.22612e+06
GenX,PJME,2030,Results_p2,tons,3.15147e+07
GenX,PJMW,2030,Results_p2,tons,2.12393e+07
GenX,RMRG,2030,Results_p2,tons,546798
GenX,SPPC,2030,Results_p2,tons,694768
GenX,SPPN,2030,Results_p2,tons,154262
GenX,SPPS,2030,Results_p2,tons,3.89425e+06
GenX,SRCA,2030,Results_p2,tons,6.52264e+06
GenX,SRCE,2030,Results_p2,tons,7.5471e+06
GenX,SRSE,2030,Results_p2,tons,1.00575e+07
GenX,SRSG,2030,Results_p2,tons,3.09974e+06
GenX,TRE,2030,Results_p2,tons,1.60521e+07
GenX,TREW,2030,Results_p2,tons,2.56655e+06
GenX,BASN,2035,Results_p3,tons,2.81014e+06
GenX,CANO,2035,Results_p3,tons,2.31388e+06
GenX,CASO,2035,Results_p3,tons,4.0237e+06
GenX,FRCC,2035,Results_p3,tons,7.88917e+06
GenX,ISNE,2035,Results_p3,tons,1.3271e+07
GenX,MISC,2035,Results_p3,tons,4.55623e+06
GenX,MISE,2035,Results_p3,tons,4.48897e+06
GenX,MISS,2035,Results_p3,tons,6.62678e+06
GenX,MISW,2035,Results_p3,tons,6.10126e+06
GenX,NWPP,2035,Results_p3,tons,409359
GenX,NYCW,2035,Results_p3,tons,1.68457e+06
GenX,NYUP,2035,Results_p3,tons,2.14072e+06
GenX,PJMC,2035,Results_p3,tons,2.70028e+06
GenX,PJMD,2035,Results_p3,tons,2.08778e+06
GenX,PJME,2035,Results_p3,tons,1.93816e+07
GenX,PJMW,2035,Results_p3,tons,1.66764e+07
GenX,RMRG,2035,Results_p3,tons,361617
GenX,SPPC,2035,Results_p3,tons,385346
GenX,SPPN,2035,Results_p3,tons,80851.3
GenX,SPPS,2035,Results_p3,tons,2.53828e+06
GenX,SRCA,2035,Results_p3,tons,4.94746e+06
GenX,SRCE,2035,Results_p3,tons,4.88303e+06
GenX,SRSE,2035,Results_p3,tons,6.39539e+06
GenX,SRSG,2035,Results_p3,tons,2.66515e+06
GenX,TRE,2035,Results_p3,tons,9.16262e+06
GenX,TREW,2035,Results_p3,tons,1.4333e+06
GenX,BASN,2040,Results_p4,tons,1.95209e+06
GenX,CANO,2040,Results_p4,tons,1.96381e+06
GenX,CASO,2040,Results_p4,tons,2.96136e+06
GenX,FRCC,2040,Results_p4,tons,7.19207e+06
GenX,ISNE,2040,Results_p4,tons,1.13329e+07
GenX,MISC,2040,Results_p4,tons,3.45853e+06
GenX,MISE,2040,Results_p4,tons,3.05793e+06
GenX,MISS,2040,Results_p4,tons,4.32374e+06
GenX,MISW,2040,Results_p4,tons,4.43256e+06
GenX,NWPP,2040,Results_p4,tons,541590
GenX,NYCW,2040,Results_p4,tons,973812
GenX,NYUP,2040,Results_p4,tons,1.48572e+06
GenX,PJMC,2040,Results_p4,tons,1.90563e+06
GenX,PJMD,2040,Results_p4,tons,1.69911e+06
GenX,PJME,2040,Results_p4,tons,1.13849e+07
GenX,PJMW,2040,Results_p4,tons,1.2411e+07
GenX,RMRG,2040,Results_p4,tons,340143
GenX,SPPC,2040,Results_p4,tons,290016
GenX,SPPN,2040,Results_p4,tons,49867.7
