model,line,line_name,planning_year,case,unit,value
TEMOA,12,ISNE_to_NYUP,2027,current_policies_52_week_retire,MW,2341.34
TEMOA,18,MISC_to_SPPC,2027,current_policies_52_week_retire,MW,939.557
TEMOA,19,MISC_to_SPPN,2027,current_policies_52_week_retire,MW,332.334
TEMOA,20,MISC_to_SPPS,2027,current_policies_52_week_retire,MW,100.727
TEMOA,24,MISS_to_SPPC,2027,current_policies_52_week_retire,MW,378.619
TEMOA,25,MISS_to_SPPS,2027,current_policies_52_week_retire,MW,4929.56
TEMOA,29,MISW_to_PJMC,2027,current_policies_52_week_retire,MW,10.8677
TEMOA,33,NYCW_to_NYUP,2027,current_policies_52_week_retire,MW,1143.8
TEMOA,34,NYCW_to_PJME,2027,current_policies_52_week_retire,MW,2537.72
TEMOA,35,NYUP_to_PJME,2027,current_policies_52_week_retire,MW,3852.51
TEMOA,37,PJMD_to_PJME,2027,current_policies_52_week_retire,MW,1713.85
TEMOA,39,PJMD_to_SRCA,2027,current_policies_52_week_retire,MW,13.3511
TEMOA,43,RMRG_to_SPPC,2027,current_policies_52_week_retire,MW,991.733
TEMOA,44,RMRG_to_SPPN,2027,current_policies_52_week_retire,MW,2321.15
TEMOA,45,RMRG_to_SRSG,2027,current_policies_52_week_retire,MW,21.8776
TEMOA,46,SPPC_to_SPPN,2027,current_policies_52_week_retire,MW,522.545
TEMOA,47,SPPC_to_SPPS,2027,current_policies_52_week_retire,MW,12.0032
TEMOA,48,SPPN_to_SPPS,2027,current_policies_52_week_retire,MW,2044.23
TEMOA,49,SPPS_to_SRSG,2027,current_policies_52_week_retire,MW,4392.15
TEMOA,50,SPPS_to_TRE,2027,current_policies_52_week_retire,MW,1188.33
TEMOA,54,SRCE_to_SRSE,2027,current_policies_52_week_retire,MW,10.4337
TEMOA,57,SRSG_to_TRE,2027,current_policies_52_week_retire,MW,15.174
TEMOA,4,BASN_to_RMRG,2030,current_policies_52_week_retire,MW,15.6867
TEMOA,9,CASO_to_SRSG,2030,current_policies_52_week_retire,MW,13.7395
TEMOA,11,ISNE_to_NYCW,2030,current_policies_52_week_retire,MW,10.3464
TEMOA,12,ISNE_to_NYUP,2030,current_policies_52_week_retire,MW,1462.47
TEMOA,13,MISC_to_MISE,2030,current_policies_52_week_retire,MW,12.7099
TEMOA,16,MISC_to_PJMC,2030,current_policies_52_week_retire,MW,12.6537
TEMOA,18,MISC_to_SPPC,2030,current_policies_52_week_retire,MW,1518.41
TEMOA,19,MISC_to_SPPN,2030,current_policies_52_week_retire,MW,168.896
TEMOA,20,MISC_to_SPPS,2030,current_policies_52_week_retire,MW,434.548
TEMOA,22,MISE_to_MISW,2030,current_policies_52_week_retire,MW,10.7265
TEMOA,24,MISS_to_SPPC,2030,current_policies_52_week_retire,MW,971.566
TEMOA,25,MISS_to_SPPS,2030,current_policies_52_week_retire,MW,5222.25
TEMOA,27,MISS_to_SRSE,2030,current_policies_52_week_retire,MW,42.1033
TEMOA,29,MISW_to_PJMC,2030,current_policies_52_week_retire,MW,34.9816
TEMOA,32,NWPP_to_RMRG,2030,current_policies_52_week_retire,MW,24.6138
TEMOA,33,NYCW_to_NYUP,2030,current_policies_52_week_retire,MW,30.558
TEMOA,34,NYCW_to_PJME,2030,current_policies_52_week_retire,MW,63.94
TEMOA,35,NYUP_to_PJME,2030,current_policies_52_week_retire,MW,2297.8
TEMOA,36,PJMC_to_PJMW,2030,current_policies_52_week_retire,MW,34.1782
TEMOA,37,PJMD_to_PJME,2030,current_policies_52_week_retire,MW,3335
TEMOA,39,PJMD_to_SRCA,2030,current_policies_52_week_retire,MW,61.3803
TEMOA,43,RMRG_to_SPPC,2030,current_policies_52_week_retire,MW,160.858
TEMOA,44,RMRG_to_SPPN,2030,current_policies_52_week_retire,MW,176.958
TEMOA,45,RMRG_to_SRSG,2030,current_policies_52_week_retire,MW,148.458
TEMOA,46,SPPC_to_SPPN,2030,current_policies_52_week_retire,MW,207.934
TEMOA,47,SPPC_to_SPPS,2030,current_policies_52_week_retire,MW,32.4324
TEMOA,48,SPPN_to_SPPS,2030,current_policies_52_week_retire,MW,880.659
TEMOA,49,SPPS_to_SRSG,2030,current_policies_52_week_retire,MW,1362.57
TEMOA,50,SPPS_to_TRE,2030,current_policies_52_week_retire,MW,1505.85
TEMOA,52,SRCA_to_SRCE,2030,current_policies_52_week_retire,MW,10.4208
TEMOA,54,SRCE_to_SRSE,2030,current_policies_52_week_retire,MW,21.1204
TEMOA,56,NWPP_to_SPPN,2030,current_policies_52_week_retire,MW,32.4524
TEMOA,57,SRSG_to_TRE,2030,current_policies_52_week_retire,MW,391.384
TEMOA,4,BASN_to_RMRG,2035,current_policies_52_week_retire,MW,62.3805
TEMOA,9,CASO_to_SRSG,2035,current_policies_52_week_retire,MW,12.6089
TEMOA,12,ISNE_to_NYUP,2035,current_policies_52_week_retire,MW,74.8291
TEMOA,13,MISC_to_MISE,2035,current_policies_52_week_retire,MW,825.943
TEMOA,16,MISC_to_PJMC,2035,current_policies_52_week_retire,MW,14.879
TEMOA,17,MISC_to_PJMW,2035,current_policies_52_week_retire,MW,45.4945
TEMOA,18,MISC_to_SPPC,2035,current_policies_52_week_retire,MW,2544.03
TEMOA,19,MISC_to_SPPN,2035,current_policies_52_week_retire,MW,153.201
TEMOA,20,MISC_to_SPPS,2035,current_policies_52_week_retire,MW,400.769
TEMOA,22,MISE_to_MISW,2035,current_policies_52_week_retire,MW,43.7341
TEMOA,24,MISS_to_SPPC,2035,current_policies_52_week_retire,MW,1035.07
TEMOA,25,MISS_to_SPPS,2035,current_policies_52_week_retire,MW,4192.01
TEMOA,27,MISS_to_SRSE,2035,current_policies_52_week_retire,MW,6845.78
TEMOA,29,MISW_to_PJMC,2035,current_policies_52_week_retire,MW,47.9227
TEMOA,32,NWPP_to_RMRG,2035,current_policies_52_week_retire,MW,1111.27
