model,zone,resource_name,tech_type,planning_year,case,unit,start_value,end_value
TEMOA,SRCA,SRCA_batteries_1,Battery,2027,base_52_retire,MW,160.804,159.975
TEMOA,NYUP,NYUP_small_hydroelectric_1,Hydro,2027,base_52_retire,MW,286.748,286.747
TEMOA,NYUP,NYUP_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_52_retire,MW,1836.71,1836.7
TEMOA,PJME,PJME_petroleum_liquids_1,Other,2027,base_52_retire,MW,738.684,738.67
TEMOA,RMRG,RMRG_small_hydroelectric_1,Hydro,2027,base_52_retire,MW,96.512,96.5109
TEMOA,NYCW,NYCW_batteries_1,Battery,2027,base_52_retire,MW,24.2,24.1584
TEMOA,MISE,MISE_conventional_hydroelectric_1,Hydro,2027,base_52_retire,MW,32.3,27.3001
TEMOA,NWPP,NWPP_small_hydroelectric_1,Hydro,2027,base_52_retire,MW,394.611,394.61
TEMOA,SPPN,SPPN_small_hydroelectric_1,Hydro,2027,base_52_retire,MW,59.884,59.8826
TEMOA,SRSE,SRSE_solar_photovoltaic_1,Solar,2027,base_52_retire,MW,7192.68,7192.67
TEMOA,PJMW,PJMW_conventional_steam_coal_1,Coal,2027,base_52_retire,MW,19646,10.7974
TEMOA,PJMC,PJMC_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_52_retire,MW,4843.4,4843.39
TEMOA,ISNE,ISNE_batteries_1,Battery,2027,base_52_retire,MW,368.345,368.047
TEMOA,FRCC,FRCC_batteries_1,Battery,2027,base_52_retire,MW,555.204,553.41
TEMOA,NYCW,NYCW_solar_photovoltaic_1,Solar,2027,base_52_retire,MW,157.304,157.293
TEMOA,RMRG,RMRG_landbasedwind_class3_moderate_7_anyQual_1,Wind,2027,base_52_retire,MW,0,2678.99
TEMOA,MISS,MISS_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,base_52_retire,MW,1043.48,1043.47
TEMOA,MISS,MISS_solar_photovoltaic_1,Solar,2027,base_52_retire,MW,2207.9,2207.89
TEMOA,PJMW,PJMW_natural_gas_steam_turbine_1,Natural Gas,2027,base_52_retire,MW,63.801,63.7131
TEMOA,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,base_52_retire,MW,2248.69,2248.18
TEMOA,PJME,PJME_biomass_1,Other,2027,base_52_retire,MW,89.157,89.1442
TEMOA,RMRG,RMRG_landbasedwind_class3_moderate_6_anyQual_1,Wind,2027,base_52_retire,MW,0,2127.29
TEMOA,MISW,MISW_small_hydroelectric_1,Hydro,2027,base_52_retire,MW,262.416,262.415
TEMOA,NYUP,NYUP_onshore_wind_turbine_1,Wind,2027,base_52_retire,MW,3388.98,3388.96
TEMOA,MISE,MISE_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,base_52_retire,MW,427.698,427.687
