Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,AnnualSum
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,307730.00428045314,0.0,0.0,307730.00428045314
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,0.0,1.128106791499803e6,0.0,1.128106791499803e6
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,0.0,20557.0274438012,0.0,20557.0274438012
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,0.0,501757.9242155995,0.0,501757.9242155995
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,0.0,90779.25558381797,0.0,90779.25558381797
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,0.0,0.0,215744.08024785088,215744.08024785088
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,0.0,0.0,442063.1252350093,442063.1252350093
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,340879.44180351164,0.0,0.0,340879.44180351164
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,1.3557592850445076e6,0.0,0.0,1.3557592850445076e6
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,8.182118345723348e6,0.0,0.0,8.182118345723348e6
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,0.2855466074321612,0.0,0.0,0.2855466074321612
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,0.23180560433582315,0.0,0.0,0.23180560433582315
NENG_Rest,NENG_Rest_nuclear_1,1,1,188151.01189533155,0.0,0.0,188151.01189533155
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,0.0,0.19399029720794594,0.0,0.19399029720794594
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,0.0,0.255937408860028,0.0,0.255937408860028
NY_Z_A,NY_Z_A_natural_gas_steam_turbine_1,2,1,0.0,34480.016339826405,0.0,34480.016339826405
NY_Z_B,NY_Z_B_natural_gas_fired_combined_cycle_1,3,1,0.0,91257.10136357673,0.0,91257.10136357673
NY_Z_B,NY_Z_B_natural_gas_fired_combustion_turbine_1,3,1,0.0,0.0,0.0,0.0
NY_Z_B,NY_Z_B_natural_gas_steam_turbine_1,3,1,0.0,0.2951388662848654,0.0,0.2951388662848654
NY_Z_B,NY_Z_B_nuclear_1,3,1,0.0,0.23075712683936747,0.0,0.23075712683936747
NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,1,0.0,1.3548347800221366e6,0.0,1.3548347800221366e6
NY_Z_C&E,NY_Z_C&E_natural_gas_steam_turbine_1,4,1,0.0,0.1276278351399191,0.0,0.1276278351399191
NY_Z_C&E,NY_Z_C&E_nuclear_1,4,1,0.0,2.0688004743633983e6,0.0,2.0688004743633983e6
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_1,5,1,0.0,214542.32429730918,0.0,214542.32429730918
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_2,5,2,0.0,69726.25503349326,0.0,69726.25503349326
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_1,6,1,0.0,0.7205239617311806,0.0,0.7205239617311806
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_2,6,2,0.0,0.30024677124718113,0.0,0.30024677124718113
NY_Z_F,NY_Z_F_natural_gas_fired_combustion_turbine_1,6,1,0.0,0.0,0.0,0.0
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,1,0.0,571985.1602457438,0.0,571985.1602457438
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,2,0.0,16627.02868967183,0.0,16627.02868967183
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,1,0.0,64209.438849058315,0.0,64209.438849058315
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,2,0.0,19002.312368775492,0.0,19002.312368775492
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_1,8,1,0.0,579724.0092878339,0.0,579724.0092878339
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_2,8,2,0.0,2.1671839575085267e6,0.0,2.1671839575085267e6
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_1,8,1,0.0,579570.7639867995,0.0,579570.7639867995
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_2,8,2,0.0,1.2420468132822616e6,0.0,1.2420468132822616e6
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_1,9,1,0.0,168645.59152970847,0.0,168645.59152970847
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_2,9,2,0.0,404488.9024023543,0.0,404488.9024023543
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_1,9,1,0.0,256837.81080857443,0.0,256837.81080857443
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_2,9,2,0.0,408779.7498246576,0.0,408779.7498246576
PJM_EMAC,PJM_EMAC_conventional_steam_coal_1,10,1,0.0,0.0,0.0,0.0
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_1,10,1,0.0,0.0,0.8557009535582287,0.8557009535582287
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_2,10,2,0.0,0.0,2.108948329958969,2.108948329958969
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_3,10,3,0.0,0.0,2.6651123092223616,2.6651123092223616
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_1,10,1,0.0,0.0,551372.3073387657,551372.3073387657
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_2,10,2,0.0,0.0,2.939950473243694e6,2.939950473243694e6
PJM_EMAC,PJM_EMAC_natural_gas_steam_turbine_1,10,1,0.0,0.0,1.5306873560175586e6,1.5306873560175586e6
PJM_EMAC,PJM_EMAC_nuclear_1,10,1,0.0,0.0,7.367372912743429e6,7.367372912743429e6
PJM_EMAC,PJM_EMAC_nuclear_2,10,2,0.0,0.0,0.17075396955930416,0.17075396955930416
PJM_Rest,PJM_Rest_conventional_steam_coal_1,11,1,0.0,0.0,2.968286137570837e7,2.968286137570837e7
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_1,11,1,0.0,0.0,1.2339048518620392,1.2339048518620392
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_2,11,2,0.0,0.0,2.0821265050221175e7,2.0821265050221175e7
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_1,11,1,0.0,0.0,616446.0796115657,616446.0796115657
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_2,11,2,0.0,0.0,2.4392935850583326e7,2.4392935850583326e7
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_3,11,3,0.0,0.0,836734.310626339,836734.310626339
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_4,11,4,0.0,0.0,362868.9594961088,362868.9594961088
PJM_Rest,PJM_Rest_nuclear_1,11,1,0.0,0.0,2.2808705515956976e7,2.2808705515956976e7
NENG_Rest,NENG_Rest_naturalgas_ccavgcf_moderate_0,1,0,6.072102539317596e6,0.0,0.0,6.072102539317596e6
NENG_Rest,NENG_Rest_naturalgas_ctavgcf_moderate_0,1,0,0.0810390312764055,0.0,0.0,0.0810390312764055
NENG_Rest,NENG_Rest_nuclear_nuclear_moderate_0,1,0,0.03220009081391717,0.0,0.0,0.03220009081391717
