period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2027,418970.76707841,SWITCH,BASN,BASN_batteries_1,Battery,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,71675.35905191925,SWITCH,BASN,BASN_battery_moderate_0,Battery,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,54656.90498742445,SWITCH,BASN,BASN_biomass_1,Other,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,170893.73529291007,SWITCH,BASN,BASN_biomass_2,Other,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,8465965.621927591,SWITCH,BASN,BASN_conventional_hydroelectric_1,Hydro,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,9766468.625273403,SWITCH,BASN,BASN_conventional_steam_coal_1,Coal,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,15436999.221084332,SWITCH,BASN,BASN_conventional_steam_coal_2,Coal,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,2823468.2830558075,SWITCH,BASN,BASN_distributed_generation_1,Distributed Solar,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,4034365.2731590117,SWITCH,BASN,BASN_geothermal_1,Geothermal,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,1926.5905651359178,SWITCH,BASN,BASN_hydrogen_fframe_ct_moderate_0,Hydro,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,3497.462649369952,SWITCH,BASN,BASN_hydrogen_hframe_cc_moderate_0,Hydro,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,7557162.098924334,SWITCH,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,9031.010642215717,SWITCH,BASN,BASN_landbasedwind_class3_moderate_10_anyQual_0,Wind,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,9206.356806885977,SWITCH,BASN,BASN_landbasedwind_class3_moderate_11_anyQual_1,Wind,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,30747518.087598518,SWITCH,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,21612.062719102374,SWITCH,BASN,BASN_landbasedwind_class3_moderate_2_anyQual_0,Wind,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,24490.383894476523,SWITCH,BASN,BASN_landbasedwind_class3_moderate_3_anyQual_1,Wind,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,14387.997362902328,SWITCH,BASN,BASN_landbasedwind_class3_moderate_4_anyQual_0,Wind,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,16324.944947509533,SWITCH,BASN,BASN_landbasedwind_class3_moderate_5_anyQual_1,Wind,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,12827.635555545614,SWITCH,BASN,BASN_landbasedwind_class3_moderate_6_anyQual_0,Wind,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,12609.676515400966,SWITCH,BASN,BASN_landbasedwind_class3_moderate_7_anyQual_1,Wind,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,10964.185009851246,SWITCH,BASN,BASN_landbasedwind_class3_moderate_8_anyQual_0,Wind,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,10591.787860998018,SWITCH,BASN,BASN_landbasedwind_class3_moderate_9_anyQual_1,Wind,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,450740.2630667458,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,16107674.642989706,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,10885.354558549016,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,10240.07015976895,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,14029.911077928597,SWITCH,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,8134.431449115088,SWITCH,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,14369.999176849997,SWITCH,BASN,BASN_naturalgas_fframe_ct_moderate_0,Natural Gas,current_policies_52_week_commit_high_ccs,all,MWh,2027
2027,107177.92722853669,SWITCH,BASN,BASN_naturalgas_hframe_cc_moderate_0,Natural Gas,current_policies_52_week_commit_high_ccs,all,MWh,2027
