model,zone,planning_year,case,unit,value
SWITCH,BASN,2027,current_policies_52_week_commit_high_ccs,kg,31831626677.986702
SWITCH,CANO,2027,current_policies_52_week_commit_high_ccs,kg,17005929945.142406
SWITCH,CASO,2027,current_policies_52_week_commit_high_ccs,kg,15009004593.27842
SWITCH,FRCC,2027,current_policies_52_week_commit_high_ccs,kg,82098532758.63593
SWITCH,ISNE,2027,current_policies_52_week_commit_high_ccs,kg,16820589569.305607
SWITCH,MISC,2027,current_policies_52_week_commit_high_ccs,kg,81837648153.12396
SWITCH,MISE,2027,current_policies_52_week_commit_high_ccs,kg,44042219415.35235
SWITCH,MISS,2027,current_policies_52_week_commit_high_ccs,kg,62239336117.79895
SWITCH,MISW,2027,current_policies_52_week_commit_high_ccs,kg,60168707375.69599
SWITCH,NWPP,2027,current_policies_52_week_commit_high_ccs,kg,19230780462.485596
SWITCH,NYCW,2027,current_policies_52_week_commit_high_ccs,kg,6225594512.988473
SWITCH,NYUP,2027,current_policies_52_week_commit_high_ccs,kg,7318574446.342033
SWITCH,PJMC,2027,current_policies_52_week_commit_high_ccs,kg,5903590672.319083
SWITCH,PJMD,2027,current_policies_52_week_commit_high_ccs,kg,3569301272.40678
SWITCH,PJME,2027,current_policies_52_week_commit_high_ccs,kg,90749286095.95244
SWITCH,PJMW,2027,current_policies_52_week_commit_high_ccs,kg,184143921173.2272
SWITCH,RMRG,2027,current_policies_52_week_commit_high_ccs,kg,47363982639.12482
SWITCH,SPPC,2027,current_policies_52_week_commit_high_ccs,kg,45238683164.492584
SWITCH,SPPN,2027,current_policies_52_week_commit_high_ccs,kg,28114079343.826725
SWITCH,SPPS,2027,current_policies_52_week_commit_high_ccs,kg,35915139142.04775
SWITCH,SRCA,2027,current_policies_52_week_commit_high_ccs,kg,75919264980.53069
SWITCH,SRCE,2027,current_policies_52_week_commit_high_ccs,kg,67153770445.13881
SWITCH,SRSE,2027,current_policies_52_week_commit_high_ccs,kg,107412652996.83904
SWITCH,SRSG,2027,current_policies_52_week_commit_high_ccs,kg,44187774314.608406
SWITCH,TRE,2027,current_policies_52_week_commit_high_ccs,kg,107862488480.3517
SWITCH,TREW,2027,current_policies_52_week_commit_high_ccs,kg,5124409532.680261
SWITCH,BASN,2030,current_policies_52_week_commit_high_ccs,kg,27497504819.729248
SWITCH,CANO,2030,current_policies_52_week_commit_high_ccs,kg,15096104316.216467
SWITCH,CASO,2030,current_policies_52_week_commit_high_ccs,kg,12509877754.834328
SWITCH,FRCC,2030,current_policies_52_week_commit_high_ccs,kg,63853812512.37862
SWITCH,ISNE,2030,current_policies_52_week_commit_high_ccs,kg,10790394583.830078
SWITCH,MISC,2030,current_policies_52_week_commit_high_ccs,kg,72991473638.28276
SWITCH,MISE,2030,current_policies_52_week_commit_high_ccs,kg,30620988725.344864
SWITCH,MISS,2030,current_policies_52_week_commit_high_ccs,kg,41592691754.50739
SWITCH,MISW,2030,current_policies_52_week_commit_high_ccs,kg,60634861895.152306
SWITCH,NWPP,2030,current_policies_52_week_commit_high_ccs,kg,18704492521.46228
SWITCH,NYCW,2030,current_policies_52_week_commit_high_ccs,kg,5316788684.340972
SWITCH,NYUP,2030,current_policies_52_week_commit_high_ccs,kg,6850591978.020881
SWITCH,PJMC,2030,current_policies_52_week_commit_high_ccs,kg,10372246300.159105
SWITCH,PJMD,2030,current_policies_52_week_commit_high_ccs,kg,3760400831.4356794
SWITCH,PJME,2030,current_policies_52_week_commit_high_ccs,kg,89666943479.45915
SWITCH,PJMW,2030,current_policies_52_week_commit_high_ccs,kg,173750764547.84634
SWITCH,RMRG,2030,current_policies_52_week_commit_high_ccs,kg,31183897515.96212
SWITCH,SPPC,2030,current_policies_52_week_commit_high_ccs,kg,36621299042.83048
SWITCH,SPPN,2030,current_policies_52_week_commit_high_ccs,kg,22625321196.873962
SWITCH,SPPS,2030,current_policies_52_week_commit_high_ccs,kg,29145015599.20202
SWITCH,SRCA,2030,current_policies_52_week_commit_high_ccs,kg,75421774876.38315
SWITCH,SRCE,2030,current_policies_52_week_commit_high_ccs,kg,63927091570.88091
SWITCH,SRSE,2030,current_policies_52_week_commit_high_ccs,kg,84212387310.39778
SWITCH,SRSG,2030,current_policies_52_week_commit_high_ccs,kg,29459676484.826324
SWITCH,TRE,2030,current_policies_52_week_commit_high_ccs,kg,73911765889.47493
SWITCH,TREW,2030,current_policies_52_week_commit_high_ccs,kg,3407452814.8761997
SWITCH,BASN,2035,current_policies_52_week_commit_high_ccs,kg,29676652344.777985
SWITCH,CANO,2035,current_policies_52_week_commit_high_ccs,kg,19709937657.147793
SWITCH,CASO,2035,current_policies_52_week_commit_high_ccs,kg,18320870024.2227
SWITCH,FRCC,2035,current_policies_52_week_commit_high_ccs,kg,68806027837.43672
SWITCH,ISNE,2035,current_policies_52_week_commit_high_ccs,kg,15339640098.45843
SWITCH,MISC,2035,current_policies_52_week_commit_high_ccs,kg,72892762088.36127
SWITCH,MISE,2035,current_policies_52_week_commit_high_ccs,kg,33924874928.4032
SWITCH,MISS,2035,current_policies_52_week_commit_high_ccs,kg,51838245878.52908
SWITCH,MISW,2035,current_policies_52_week_commit_high_ccs,kg,58876447929.654915
SWITCH,NWPP,2035,current_policies_52_week_commit_high_ccs,kg,21056660549.876053
SWITCH,NYCW,2035,current_policies_52_week_commit_high_ccs,kg,5303315061.720794
SWITCH,NYUP,2035,current_policies_52_week_commit_high_ccs,kg,6305020783.87503
SWITCH,PJMC,2035,current_policies_52_week_commit_high_ccs,kg,11998470695.889465
SWITCH,PJMD,2035,current_policies_52_week_commit_high_ccs,kg,5287546927.826301
SWITCH,PJME,2035,current_policies_52_week_commit_high_ccs,kg,83845527193.86711
SWITCH,PJMW,2035,current_policies_52_week_commit_high_ccs,kg,129155193792.96687
SWITCH,RMRG,2035,current_policies_52_week_commit_high_ccs,kg,36923379432.69829
SWITCH,SPPC,2035,current_policies_52_week_commit_high_ccs,kg,35407074023.28344
SWITCH,SPPN,2035,current_policies_52_week_commit_high_ccs,kg,22044974562.6771
SWITCH,SPPS,2035,current_policies_52_week_commit_high_ccs,kg,35091555519.468864
SWITCH,SRCA,2035,current_policies_52_week_commit_high_ccs,kg,62577682922.63325
SWITCH,SRCE,2035,current_policies_52_week_commit_high_ccs,kg,41550537166.82089
