model,line_name,planning_year,case,unit,start_value,end_value
SWITCH,PJMC_to_MISC,2027,current_policies_52_week_commit,MW,5244.0,5244.00168
SWITCH,PJMC_to_PJMW,2027,current_policies_52_week_commit,MW,980.0,980.00327
SWITCH,PJMC_to_MISW,2027,current_policies_52_week_commit,MW,3200.0,3200.00046
SWITCH,PJME_to_NYUP,2027,current_policies_52_week_commit,MW,1255.0,2475.65815
SWITCH,PJME_to_PJMW,2027,current_policies_52_week_commit,MW,3885.0,3885.00002
SWITCH,PJME_to_NYCW,2027,current_policies_52_week_commit,MW,660.0,1322.04267
SWITCH,PJME_to_PJMD,2027,current_policies_52_week_commit,MW,1200.0,1200.00367
SWITCH,MISE_to_MISC,2027,current_policies_52_week_commit,MW,0.0,0.02414
SWITCH,MISE_to_PJMW,2027,current_policies_52_week_commit,MW,2662.0,2662.00009
SWITCH,MISE_to_MISW,2027,current_policies_52_week_commit,MW,0.0,0.01743
SWITCH,ISNE_to_NYUP,2027,current_policies_52_week_commit,MW,1400.0,1952.34469
SWITCH,ISNE_to_NYCW,2027,current_policies_52_week_commit,MW,760.0,760.00034
SWITCH,MISC_to_SPPC,2027,current_policies_52_week_commit,MW,1430.0,1430.00479
SWITCH,MISC_to_PJMW,2027,current_policies_52_week_commit,MW,5441.0,5441.00213
SWITCH,MISC_to_SRCE,2027,current_policies_52_week_commit,MW,3745.0,3745.00173
SWITCH,MISC_to_SPPS,2027,current_policies_52_week_commit,MW,1172.0,1172.00053
SWITCH,MISC_to_MISS,2027,current_policies_52_week_commit,MW,1039.0,1039.00026
SWITCH,MISC_to_SPPN,2027,current_policies_52_week_commit,MW,0.0,0.05357
SWITCH,MISC_to_MISW,2027,current_policies_52_week_commit,MW,1655.0,1655.00347
SWITCH,CANO_to_BASN,2027,current_policies_52_week_commit,MW,100.0,100.00009
SWITCH,CANO_to_CASO,2027,current_policies_52_week_commit,MW,3675.0,3675.00177
SWITCH,CANO_to_NWPP,2027,current_policies_52_week_commit,MW,3675.0,3675.00079
SWITCH,TREW_to_TRE,2027,current_policies_52_week_commit,MW,16529.0,16529.00064
SWITCH,TREW_to_SPPS,2027,current_policies_52_week_commit,MW,220.0,1903.35095
SWITCH,SPPC_to_SPPS,2027,current_policies_52_week_commit,MW,3372.0,3372.0006
SWITCH,SPPC_to_MISS,2027,current_policies_52_week_commit,MW,0.0,0.03715
SWITCH,SPPC_to_SPPN,2027,current_policies_52_week_commit,MW,1433.0,2005.56042
SWITCH,SPPC_to_MISW,2027,current_policies_52_week_commit,MW,0.0,0.01858
SWITCH,FRCC_to_SRSE,2027,current_policies_52_week_commit,MW,3600.0,3600.00337
SWITCH,TRE_to_SPPS,2027,current_policies_52_week_commit,MW,600.0,1037.96633
SWITCH,SRCA_to_PJMW,2027,current_policies_52_week_commit,MW,1219.0,1219.00102
SWITCH,SRCA_to_SRCE,2027,current_policies_52_week_commit,MW,216.0,216.00008
SWITCH,SRCA_to_PJMD,2027,current_policies_52_week_commit,MW,1000.0,1000.00052
SWITCH,SRCA_to_SRSE,2027,current_policies_52_week_commit,MW,1400.0,1400.00105
SWITCH,NYUP_to_NYCW,2027,current_policies_52_week_commit,MW,2489.0,6752.32048
SWITCH,PJMW_to_SRCE,2027,current_policies_52_week_commit,MW,3333.0,3333.00243
SWITCH,PJMW_to_PJMD,2027,current_policies_52_week_commit,MW,6930.0,6930.00027
SWITCH,BASN_to_RMRG,2027,current_policies_52_week_commit,MW,3750.0,3750.00136
SWITCH,BASN_to_CASO,2027,current_policies_52_week_commit,MW,5920.0,5920.00103
SWITCH,BASN_to_NWPP,2027,current_policies_52_week_commit,MW,3350.0,3350.00084
SWITCH,BASN_to_SRSG,2027,current_policies_52_week_commit,MW,5385.0,5385.00115
SWITCH,SRCE_to_MISS,2027,current_policies_52_week_commit,MW,4092.0,4092.00506
SWITCH,SRCE_to_SRSE,2027,current_policies_52_week_commit,MW,3196.0,3196.00164
SWITCH,SPPS_to_MISS,2027,current_policies_52_week_commit,MW,1697.0,1697.00448
SWITCH,SPPS_to_SRSG,2027,current_policies_52_week_commit,MW,1010.0,1010.0026
SWITCH,SPPS_to_SPPN,2027,current_policies_52_week_commit,MW,0.0,0.17994
SWITCH,RMRG_to_NWPP,2027,current_policies_52_week_commit,MW,400.0,400.00085
SWITCH,RMRG_to_SRSG,2027,current_policies_52_week_commit,MW,614.0,614.00135
SWITCH,MISS_to_SRSE,2027,current_policies_52_week_commit,MW,891.0,891.00239
SWITCH,CASO_to_NWPP,2027,current_policies_52_week_commit,MW,2858.0,2858.00085
SWITCH,CASO_to_SRSG,2027,current_policies_52_week_commit,MW,4354.0,4354.00431
SWITCH,SPPN_to_MISW,2027,current_policies_52_week_commit,MW,5512.0,5512.00073
SWITCH,NWPP_to_SPPN,2027,current_policies_52_week_commit,MW,0.0,0.02794
SWITCH,NWPP_to_MISW,2027,current_policies_52_week_commit,MW,200.0,200.0004
SWITCH,RMRG_to_SPPN,2027,current_policies_52_week_commit,MW,410.0,1394.95275
SWITCH,RMRG_to_SPPC,2027,current_policies_52_week_commit,MW,210.0,362.79067
SWITCH,SRSG_to_TRE,2027,current_policies_52_week_commit,MW,0.0,0.05003
SWITCH,PJMC_to_MISC,2030,current_policies_52_week_commit,MW,5244.00168,5244.00264
SWITCH,PJMC_to_PJMW,2030,current_policies_52_week_commit,MW,980.00327,980.00756
SWITCH,PJMC_to_MISW,2030,current_policies_52_week_commit,MW,3200.00046,3200.0015
SWITCH,PJME_to_NYUP,2030,current_policies_52_week_commit,MW,2475.65815,5257.69674
SWITCH,PJME_to_PJMW,2030,current_policies_52_week_commit,MW,3885.00002,3885.00406
SWITCH,PJME_to_NYCW,2030,current_policies_52_week_commit,MW,1322.04267,2343.44216
SWITCH,PJME_to_PJMD,2030,current_policies_52_week_commit,MW,1200.00367,1200.01039
SWITCH,MISE_to_MISC,2030,current_policies_52_week_commit,MW,0.02414,0.02414
SWITCH,MISE_to_PJMW,2030,current_policies_52_week_commit,MW,2662.00009,2662.00062
SWITCH,MISE_to_MISW,2030,current_policies_52_week_commit,MW,0.01743,0.01781
SWITCH,ISNE_to_NYUP,2030,current_policies_52_week_commit,MW,1952.34469,5851.13524
SWITCH,ISNE_to_NYCW,2030,current_policies_52_week_commit,MW,760.00034,760.0009
SWITCH,MISC_to_SPPC,2030,current_policies_52_week_commit,MW,1430.00479,1430.00484
SWITCH,MISC_to_PJMW,2030,current_policies_52_week_commit,MW,5441.00213,5441.00566
SWITCH,MISC_to_SRCE,2030,current_policies_52_week_commit,MW,3745.00173,3745.00205
SWITCH,MISC_to_SPPS,2030,current_policies_52_week_commit,MW,1172.00053,1172.00081
SWITCH,MISC_to_MISS,2030,current_policies_52_week_commit,MW,1039.00026,1039.00278
SWITCH,MISC_to_SPPN,2030,current_policies_52_week_commit,MW,0.05357,0.05375
SWITCH,MISC_to_MISW,2030,current_policies_52_week_commit,MW,1655.00347,1655.00362
SWITCH,CANO_to_BASN,2030,current_policies_52_week_commit,MW,100.00009,100.0001
SWITCH,CANO_to_CASO,2030,current_policies_52_week_commit,MW,3675.00177,3675.00587
SWITCH,CANO_to_NWPP,2030,current_policies_52_week_commit,MW,3675.00079,3675.00148
