period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2027,229018.65540309987,SWITCH,BASN,BASN_batteries_1,Battery,base_short_tx_200,all,MWh,2027
2027,1.5007473494444916e-07,SWITCH,BASN,BASN_battery_moderate_0,Battery,base_short_tx_200,all,MWh,2027
2027,68458.89959995159,SWITCH,BASN,BASN_biomass_1,Other,base_short_tx_200,all,MWh,2027
2027,174418.55999996891,SWITCH,BASN,BASN_biomass_2,Other,base_short_tx_200,all,MWh,2027
2027,8882173.171222795,SWITCH,BASN,BASN_conventional_hydroelectric_1,Hydro,base_short_tx_200,all,MWh,2027
2027,555532.0296827822,SWITCH,BASN,BASN_conventional_steam_coal_1,Coal,base_short_tx_200,all,MWh,2027
2027,1209088.1278208168,SWITCH,BASN,BASN_conventional_steam_coal_2,Coal,base_short_tx_200,all,MWh,2027
2027,2908742.774999996,SWITCH,BASN,BASN_distributed_generation_1,Distributed Solar,base_short_tx_200,all,MWh,2027
2027,4035503.4719999908,SWITCH,BASN,BASN_geothermal_1,Geothermal,base_short_tx_200,all,MWh,2027
2027,6.780616422391372e-09,SWITCH,BASN,BASN_hydrogen_fframe_ct_moderate_0,Hydro,base_short_tx_200,all,MWh,2027
2027,1.1901451346486358e-08,SWITCH,BASN,BASN_hydrogen_hframe_cc_moderate_0,Hydro,base_short_tx_200,all,MWh,2027
2027,23447691.13724734,SWITCH,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,base_short_tx_200,all,MWh,2027
2027,6.538559487710742e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_10_anyQual_0,Wind,base_short_tx_200,all,MWh,2027
2027,6.278580247424663e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_11_anyQual_1,Wind,base_short_tx_200,all,MWh,2027
2027,30359679.912182897,SWITCH,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,base_short_tx_200,all,MWh,2027
2027,1.7569636959253867e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_2_anyQual_0,Wind,base_short_tx_200,all,MWh,2027
2027,1.953686953787683e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_3_anyQual_1,Wind,base_short_tx_200,all,MWh,2027
2027,1.1439151894637528e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_4_anyQual_0,Wind,base_short_tx_200,all,MWh,2027
2027,1.0809121267613456e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_5_anyQual_1,Wind,base_short_tx_200,all,MWh,2027
