model,zone,resource_name,tech_type,planning_year,case,unit,value
USENSYS,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2027,full-base-200-tx-0,MWh,626937
USENSYS,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2030,full-base-200-tx-0,MWh,148016
USENSYS,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2035,full-base-200-tx-0,MWh,277355
USENSYS,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2040,full-base-200-tx-0,MWh,351316
USENSYS,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2045,full-base-200-tx-0,MWh,323850
USENSYS,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2050,full-base-200-tx-0,MWh,268707
USENSYS,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2027,full-base-200-tx-0,MWh,29620080
USENSYS,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2030,full-base-200-tx-0,MWh,8150812
USENSYS,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2035,full-base-200-tx-0,MWh,6843620
USENSYS,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2040,full-base-200-tx-0,MWh,6697720
USENSYS,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2045,full-base-200-tx-0,MWh,6293731
USENSYS,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2050,full-base-200-tx-0,MWh,5515753
USENSYS,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,2035,full-base-200-tx-0,MWh,5475
USENSYS,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,2040,full-base-200-tx-0,MWh,30685
USENSYS,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,2045,full-base-200-tx-0,MWh,44345
USENSYS,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,full-base-200-tx-0,MWh,44516
USENSYS,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,2035,full-base-200-tx-0,MWh,2360
USENSYS,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,2040,full-base-200-tx-0,MWh,7532
USENSYS,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,2045,full-base-200-tx-0,MWh,9103
USENSYS,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,2050,full-base-200-tx-0,MWh,8732
USENSYS,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2030,full-base-200-tx-0,MWh,4420
USENSYS,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2035,full-base-200-tx-0,MWh,6271
USENSYS,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2040,full-base-200-tx-0,MWh,23151
USENSYS,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2045,full-base-200-tx-0,MWh,20008
USENSYS,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2050,full-base-200-tx-0,MWh,13202
USENSYS,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,2035,full-base-200-tx-0,MWh,305
USENSYS,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,2040,full-base-200-tx-0,MWh,692
USENSYS,BASN,BASN_onshore_wind_turbine_1,Wind,2027,full-base-200-tx-0,MWh,3989945
USENSYS,BASN,BASN_onshore_wind_turbine_1,Wind,2030,full-base-200-tx-0,MWh,3989945
USENSYS,BASN,BASN_onshore_wind_turbine_1,Wind,2035,full-base-200-tx-0,MWh,3969319
USENSYS,BASN,BASN_onshore_wind_turbine_1,Wind,2040,full-base-200-tx-0,MWh,2857700
USENSYS,BASN,BASN_onshore_wind_turbine_1,Wind,2045,full-base-200-tx-0,MWh,1147427
USENSYS,BASN,BASN_onshore_wind_turbine_1,Wind,2050,full-base-200-tx-0,MWh,1022017
USENSYS,BASN,BASN_petroleum_liquids_1,Other,2040,full-base-200-tx-0,MWh,14
USENSYS,BASN,BASN_petroleum_liquids_1,Other,2045,full-base-200-tx-0,MWh,12
USENSYS,BASN,BASN_small_hydroelectric_1,Hydro,2027,full-base-200-tx-0,MWh,1511328
USENSYS,BASN,BASN_small_hydroelectric_1,Hydro,2030,full-base-200-tx-0,MWh,1511328
USENSYS,BASN,BASN_small_hydroelectric_1,Hydro,2035,full-base-200-tx-0,MWh,1511328
USENSYS,BASN,BASN_small_hydroelectric_1,Hydro,2040,full-base-200-tx-0,MWh,1415232
USENSYS,BASN,BASN_small_hydroelectric_1,Hydro,2045,full-base-200-tx-0,MWh,1397760
USENSYS,BASN,BASN_small_hydroelectric_1,Hydro,2050,full-base-200-tx-0,MWh,1240512
USENSYS,BASN,BASN_solar_photovoltaic_1,Solar,2027,full-base-200-tx-0,MWh,19972200
USENSYS,BASN,BASN_solar_photovoltaic_1,Solar,2030,full-base-200-tx-0,MWh,19972200
USENSYS,BASN,BASN_solar_photovoltaic_1,Solar,2035,full-base-200-tx-0,MWh,19972200
USENSYS,BASN,BASN_solar_photovoltaic_1,Solar,2040,full-base-200-tx-0,MWh,19792098
USENSYS,BASN,BASN_solar_photovoltaic_1,Solar,2045,full-base-200-tx-0,MWh,17624591
USENSYS,BASN,BASN_solar_photovoltaic_1,Solar,2050,full-base-200-tx-0,MWh,10657907
USENSYS,BASN,BASN_utilitypv_class1_moderate_0_anyQual_0,Solar,2030,full-base-200-tx-0,MWh,7801900
USENSYS,BASN,BASN_utilitypv_class1_moderate_0_anyQual_0,Solar,2035,full-base-200-tx-0,MWh,19385171
USENSYS,BASN,BASN_utilitypv_class1_moderate_0_anyQual_0,Solar,2040,full-base-200-tx-0,MWh,29739723
USENSYS,BASN,BASN_utilitypv_class1_moderate_0_anyQual_0,Solar,2045,full-base-200-tx-0,MWh,29739975
USENSYS,BASN,BASN_utilitypv_class1_moderate_0_anyQual_0,Solar,2050,full-base-200-tx-0,MWh,29739742
USENSYS,BASN,BASN_utilitypv_class1_moderate_1_anyQual_1,Solar,2040,full-base-200-tx-0,MWh,6303979
USENSYS,BASN,BASN_utilitypv_class1_moderate_1_anyQual_1,Solar,2045,full-base-200-tx-0,MWh,22915152
USENSYS,BASN,BASN_utilitypv_class1_moderate_1_anyQual_1,Solar,2050,full-base-200-tx-0,MWh,22914965
USENSYS,BASN,BASN_utilitypv_class1_moderate_2_anyQual_0,Solar,2050,full-base-200-tx-0,MWh,14155332
USENSYS,BASN,BASN_utilitypv_class1_moderate_4_anyQual_0,Solar,2045,full-base-200-tx-0,MWh,11900926
USENSYS,BASN,BASN_utilitypv_class1_moderate_4_anyQual_0,Solar,2050,full-base-200-tx-0,MWh,18839744
USENSYS,CANO,CANO_batteries_1,Battery,2027,full-base-200-tx-0,MWh,164620
USENSYS,CANO,CANO_batteries_1,Battery,2030,full-base-200-tx-0,MWh,2973967
USENSYS,CANO,CANO_batteries_1,Battery,2035,full-base-200-tx-0,MWh,3443170
USENSYS,CANO,CANO_battery_moderate_0,Battery,2045,full-base-200-tx-0,MWh,1345
USENSYS,CANO,CANO_battery_moderate_0,Battery,2050,full-base-200-tx-0,MWh,1693294
USENSYS,CANO,CANO_biomass_1,Other,2027,full-base-200-tx-0,MWh,1361100
USENSYS,CANO,CANO_biomass_1,Other,2030,full-base-200-tx-0,MWh,1059743
USENSYS,CANO,CANO_biomass_1,Other,2035,full-base-200-tx-0,MWh,1095667
USENSYS,CANO,CANO_biomass_1,Other,2040,full-base-200-tx-0,MWh,226607
USENSYS,CANO,CANO_biomass_1,Other,2045,full-base-200-tx-0,MWh,226825
USENSYS,CANO,CANO_biomass_1,Other,2050,full-base-200-tx-0,MWh,222921
USENSYS,CANO,CANO_biomass_2,Other,2027,full-base-200-tx-0,MWh,619475
USENSYS,CANO,CANO_biomass_2,Other,2030,full-base-200-tx-0,MWh,512725
USENSYS,CANO,CANO_biomass_2,Other,2035,full-base-200-tx-0,MWh,471459
USENSYS,CANO,CANO_biomass_2,Other,2040,full-base-200-tx-0,MWh,274954
USENSYS,CANO,CANO_biomass_2,Other,2045,full-base-200-tx-0,MWh,270155
USENSYS,CANO,CANO_biomass_2,Other,2050,full-base-200-tx-0,MWh,192770
USENSYS,CANO,CANO_conventional_hydroelectric_1,Hydro,2027,full-base-200-tx-0,MWh,19054524
USENSYS,CANO,CANO_conventional_hydroelectric_1,Hydro,2030,full-base-200-tx-0,MWh,18088994
USENSYS,CANO,CANO_conventional_hydroelectric_1,Hydro,2035,full-base-200-tx-0,MWh,17867244
USENSYS,CANO,CANO_conventional_hydroelectric_1,Hydro,2040,full-base-200-tx-0,MWh,17830516
USENSYS,CANO,CANO_conventional_hydroelectric_1,Hydro,2045,full-base-200-tx-0,MWh,16683951
USENSYS,CANO,CANO_conventional_hydroelectric_1,Hydro,2050,full-base-200-tx-0,MWh,14409511
USENSYS,CANO,CANO_distributed_generation_1,Distributed Solar,2027,full-base-200-tx-0,MWh,10309925
USENSYS,CANO,CANO_distributed_generation_1,Distributed Solar,2030,full-base-200-tx-0,MWh,12547409
USENSYS,CANO,CANO_distributed_generation_1,Distributed Solar,2035,full-base-200-tx-0,MWh,14598573
USENSYS,CANO,CANO_distributed_generation_1,Distributed Solar,2040,full-base-200-tx-0,MWh,15043410
USENSYS,CANO,CANO_distributed_generation_1,Distributed Solar,2045,full-base-200-tx-0,MWh,14291461
USENSYS,CANO,CANO_distributed_generation_1,Distributed Solar,2050,full-base-200-tx-0,MWh,14271339
USENSYS,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2027,full-base-200-tx-0,MWh,43247
USENSYS,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2030,full-base-200-tx-0,MWh,4352231
USENSYS,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2035,full-base-200-tx-0,MWh,5252356
USENSYS,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2040,full-base-200-tx-0,MWh,5760928
USENSYS,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2045,full-base-200-tx-0,MWh,5626475
USENSYS,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2050,full-base-200-tx-0,MWh,5684652
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2027,full-base-200-tx-0,MWh,1681419
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2040,full-base-200-tx-0,MWh,217359
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2045,full-base-200-tx-0,MWh,255473
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2050,full-base-200-tx-0,MWh,198316
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2027,full-base-200-tx-0,MWh,48079368
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2030,full-base-200-tx-0,MWh,8658599
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2035,full-base-200-tx-0,MWh,3237790
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2040,full-base-200-tx-0,MWh,6745078
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2045,full-base-200-tx-0,MWh,5606465
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2050,full-base-200-tx-0,MWh,4632910
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,2040,full-base-200-tx-0,MWh,3302
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,2045,full-base-200-tx-0,MWh,8678
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,full-base-200-tx-0,MWh,7418
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,2040,full-base-200-tx-0,MWh,9151
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,2045,full-base-200-tx-0,MWh,3280
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,2050,full-base-200-tx-0,MWh,9574
USENSYS,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2027,full-base-200-tx-0,MWh,1919
USENSYS,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2040,full-base-200-tx-0,MWh,17696
USENSYS,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2045,full-base-200-tx-0,MWh,20610
USENSYS,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2050,full-base-200-tx-0,MWh,21799
USENSYS,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,2027,full-base-200-tx-0,MWh,3774
USENSYS,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,2040,full-base-200-tx-0,MWh,135
USENSYS,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,2045,full-base-200-tx-0,MWh,159
USENSYS,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,2050,full-base-200-tx-0,MWh,160
USENSYS,CANO,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,2030,full-base-200-tx-0,MWh,28187264
USENSYS,CANO,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,2035,full-base-200-tx-0,MWh,47508465
USENSYS,CANO,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,2040,full-base-200-tx-0,MWh,48130693
USENSYS,CANO,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,2045,full-base-200-tx-0,MWh,71229878
USENSYS,CANO,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,2050,full-base-200-tx-0,MWh,78356599
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,2027,full-base-200-tx-0,MWh,2448369
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,2030,full-base-200-tx-0,MWh,2448369
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,2035,full-base-200-tx-0,MWh,2142892
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,2040,full-base-200-tx-0,MWh,1185085
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,2045,full-base-200-tx-0,MWh,195315
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,2050,full-base-200-tx-0,MWh,104749
USENSYS,CANO,CANO_petroleum_liquids_1,Other,2045,full-base-200-tx-0,MWh,170
USENSYS,CANO,CANO_petroleum_liquids_1,Other,2050,full-base-200-tx-0,MWh,151
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,2027,full-base-200-tx-0,MWh,2009280
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,2030,full-base-200-tx-0,MWh,1886976
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,2035,full-base-200-tx-0,MWh,1886976
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,2040,full-base-200-tx-0,MWh,1860768
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,2045,full-base-200-tx-0,MWh,1755936
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,2050,full-base-200-tx-0,MWh,1712256
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,2027,full-base-200-tx-0,MWh,15350674
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,2030,full-base-200-tx-0,MWh,15350674
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,2035,full-base-200-tx-0,MWh,15350674
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,2040,full-base-200-tx-0,MWh,15251684
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,2045,full-base-200-tx-0,MWh,11309135
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,2050,full-base-200-tx-0,MWh,6069080
USENSYS,CANO,CANO_utilitypv_class1_moderate_0_anyQual_0,Solar,2040,full-base-200-tx-0,MWh,4356443
USENSYS,CANO,CANO_utilitypv_class1_moderate_0_anyQual_0,Solar,2045,full-base-200-tx-0,MWh,24405951
USENSYS,CANO,CANO_utilitypv_class1_moderate_0_anyQual_0,Solar,2050,full-base-200-tx-0,MWh,37557226
USENSYS,CANO,CANO_utilitypv_class1_moderate_1_anyQual_0,Solar,2030,full-base-200-tx-0,MWh,8354491
USENSYS,CANO,CANO_utilitypv_class1_moderate_1_anyQual_0,Solar,2035,full-base-200-tx-0,MWh,21689476
USENSYS,CANO,CANO_utilitypv_class1_moderate_1_anyQual_0,Solar,2040,full-base-200-tx-0,MWh,29358926
USENSYS,CANO,CANO_utilitypv_class1_moderate_1_anyQual_0,Solar,2045,full-base-200-tx-0,MWh,29359167
USENSYS,CANO,CANO_utilitypv_class1_moderate_1_anyQual_0,Solar,2050,full-base-200-tx-0,MWh,29358951
USENSYS,CANO,CANO_utilitypv_class1_moderate_2_anyQual_0,Solar,2030,full-base-200-tx-0,MWh,9934260
USENSYS,CANO,CANO_utilitypv_class1_moderate_2_anyQual_0,Solar,2035,full-base-200-tx-0,MWh,9933958
USENSYS,CANO,CANO_utilitypv_class1_moderate_2_anyQual_0,Solar,2040,full-base-200-tx-0,MWh,9934187
USENSYS,CANO,CANO_utilitypv_class1_moderate_2_anyQual_0,Solar,2045,full-base-200-tx-0,MWh,9934254
USENSYS,CANO,CANO_utilitypv_class1_moderate_2_anyQual_0,Solar,2050,full-base-200-tx-0,MWh,9934188
USENSYS,CANO,CANO_utilitypv_class1_moderate_3_anyQual_1,Solar,2050,full-base-200-tx-0,MWh,6102248
USENSYS,CASO,CASO_batteries_1,Battery,2027,full-base-200-tx-0,MWh,3534125
USENSYS,CASO,CASO_batteries_1,Battery,2030,full-base-200-tx-0,MWh,10497553
USENSYS,CASO,CASO_batteries_1,Battery,2035,full-base-200-tx-0,MWh,10868735
USENSYS,CASO,CASO_batteries_1,Battery,2040,full-base-200-tx-0,MWh,114528
USENSYS,CASO,CASO_battery_moderate_0,Battery,2040,full-base-200-tx-0,MWh,560328
USENSYS,CASO,CASO_battery_moderate_0,Battery,2045,full-base-200-tx-0,MWh,1822407
USENSYS,CASO,CASO_battery_moderate_0,Battery,2050,full-base-200-tx-0,MWh,10313807
USENSYS,CASO,CASO_biomass_1,Other,2027,full-base-200-tx-0,MWh,1020825
USENSYS,CASO,CASO_biomass_1,Other,2030,full-base-200-tx-0,MWh,828964
USENSYS,CASO,CASO_biomass_1,Other,2035,full-base-200-tx-0,MWh,803054
USENSYS,CASO,CASO_biomass_1,Other,2040,full-base-200-tx-0,MWh,553818
USENSYS,CASO,CASO_biomass_1,Other,2045,full-base-200-tx-0,MWh,426959
USENSYS,CASO,CASO_biomass_1,Other,2050,full-base-200-tx-0,MWh,412421
USENSYS,CASO,CASO_biomass_2,Other,2027,full-base-200-tx-0,MWh,209208
USENSYS,CASO,CASO_biomass_2,Other,2030,full-base-200-tx-0,MWh,83833
USENSYS,CASO,CASO_biomass_2,Other,2035,full-base-200-tx-0,MWh,72610
USENSYS,CASO,CASO_biomass_2,Other,2040,full-base-200-tx-0,MWh,72632
USENSYS,CASO,CASO_biomass_2,Other,2045,full-base-200-tx-0,MWh,67146
USENSYS,CASO,CASO_biomass_2,Other,2050,full-base-200-tx-0,MWh,14679
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,2027,full-base-200-tx-0,MWh,2426205
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,2030,full-base-200-tx-0,MWh,2310195
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,2035,full-base-200-tx-0,MWh,2275017
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,2040,full-base-200-tx-0,MWh,2282944
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,2045,full-base-200-tx-0,MWh,2292277
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,2050,full-base-200-tx-0,MWh,2185300
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,2027,full-base-200-tx-0,MWh,16016145
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,2030,full-base-200-tx-0,MWh,19492230
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,2035,full-base-200-tx-0,MWh,22678085
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,2040,full-base-200-tx-0,MWh,23368373
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,2045,full-base-200-tx-0,MWh,22200361
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,2050,full-base-200-tx-0,MWh,22169717
