Resource,Fuel,Zone,AnnualSumCosts
NENG_Rest_conventional_steam_coal_1,new_england_coal,1,0.0
NENG_Rest_natural_gas_fired_combined_cycle_1,new_england_naturalgas,1,12.139221893400553
NENG_Rest_natural_gas_fired_combined_cycle_2,new_england_naturalgas,1,6.760687603614044e8
NENG_Rest_natural_gas_fired_combustion_turbine_1,new_england_naturalgas,1,4.77879901473128
NENG_Rest_natural_gas_fired_combustion_turbine_2,new_england_naturalgas,1,4.394971558975508
NENG_Rest_nuclear_1,new_england_uranium,1,2.1022176976026377e8
NY_Z_A_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,2,8.712111182218228
NY_Z_A_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,2,7.8475992788180635
NY_Z_A_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,2,5.844066987199959e6
NY_Z_B_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,3,5.486368666760051
NY_Z_B_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,3,0.0
NY_Z_B_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,3,3.22920085040009
NY_Z_B_nuclear_1,middle_atlantic_uranium,3,1.0497653416077013
NY_Z_C&E_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,4,32.53340856107873
NY_Z_C&E_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,4,11.81214335660448
NY_Z_C&E_nuclear_1,middle_atlantic_uranium,4,1.8773018118981543e8
NY_Z_D_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,5,8.225424476736567
NY_Z_D_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,5,11.575852638631819
NY_Z_F_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,6,3.990374147853877e8
NY_Z_F_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,6,15.481946541175127
NY_Z_F_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,6,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,7,1.2126620823894446e8
NY_Z_G-I_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,7,8.925899961751343
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,7,5.297560907160732
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,7,271144.06532655976
NY_Z_J_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,8,9.022446265538324e7
NY_Z_J_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,8,2.0035853022129434e8
NY_Z_J_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,8,5.336712803292117
NY_Z_J_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,8,9.774688312868083e6
NY_Z_K_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,9,4.555291282066392e6
NY_Z_K_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,9,7.666580390185656e7
