Resource,NENG_Rest_hydroelectric_pumped_storage_1,NY_Z_A_hydroelectric_pumped_storage_1,NY_Z_F_hydroelectric_pumped_storage_1,PJM_EMAC_hydroelectric_pumped_storage_1,PJM_Rest_hydroelectric_pumped_storage_1,NENG_Rest_battery_moderate_0,NY_Z_A_battery_moderate_0,NY_Z_B_battery_moderate_0,NY_Z_C&E_battery_moderate_0,NY_Z_D_battery_moderate_0,NY_Z_F_battery_moderate_0,NY_Z_G-I_battery_moderate_0,NY_Z_J_battery_moderate_0,NY_Z_K_battery_moderate_0,PJM_EMAC_battery_moderate_0,PJM_Rest_battery_moderate_0,Total
t66,-2.6912149494476456e-5,-1.5440245806888482e-6,9.448030901363357e-7,1.557682080024302e-5,-2.322241093770727e-5,6.672963828865295e-5,2.116163103417611e-5,5.700582265275299e-5,6.884061763848636e-5,6.512921438285353e-5,8.202235059845805e-6,8.08073378469658e-6,1.4649019201336956e-6,0.00011824891055028321,7.880118709910358e-5,1.3781922610539938e-5,0.00047228985389903154
t67,-2.6389947944619354e-5,-2.9530105039771355e-6,-4.180558842551601e-7,1.237189302644136e-5,-2.4624716218318983e-5,6.19386352214747e-5,1.5555208161500857e-5,4.8204012912017594e-5,5.800131003891606e-5,5.614857251938154e-5,2.653704112954785e-6,2.475142066161174e-6,-3.789100088772971e-6,0.00010674919599565789,6.294898285703469e-5,7.232512067234007e-6,0.00037610433833883106
t68,-2.516814175502885e-5,-4.8398488777704095e-6,-2.2759628226697726e-6,9.826687486945479e-6,-2.475276292357976e-5,5.777661560340304e-5,9.479472282098282e-6,3.950249314472558e-5,5.1193541578160366e-5,4.824217714877927e-5,-2.3309055731336163e-6,-2.3056295118242363e-6,-8.338998341182065e-6,9.511740083023701e-5,4.922125088695728e-5,1.1681577410040774e-6,0.00029151554689712167
t69,-2.5952564601289923e-5,-5.911836685622449e-6,-2.926158771585155e-6,8.190858781359318e-6,-2.4987905622382536e-5,5.223927696170847e-5,4.501827659377143e-6,3.2410091954339233e-5,4.0486338562884886e-5,3.779048335035938e-5,-7.35550805793514e-6,-7.494669564513808e-6,-1.2913072173043353e-5,8.658767584351272e-5,3.7850364005445054e-5,-5.005633743829663e-6,0.00020750956789878419
t70,-2.569636384867242e-5,-7.826928974961007e-6,-4.969712070026422e-6,5.897120065033312e-6,-2.5777531825096993e-5,4.7599491805203715e-5,-1.1862092983491828e-7,2.595109736142242e-5,3.279645593040151e-5,3.053337703069302e-5,-1.0940311369044084e-5,-1.101721988841625e-5,-1.5897552747354287e-5,7.797320726953837e-5,2.6967079827716653e-5,-1.077819901169898e-5,0.00013469538862490363
t71,-2.601616400416928e-5,-9.721785558701873e-6,-7.281155917938106e-6,3.5992319645205683e-6,-2.578189570141086e-5,4.3367686910504e-5,-4.022593099004032e-6,2.0514206862630873e-5,2.5364159544636237e-5,2.3446961169912032e-5,-1.4479619666033497e-5,-1.4525181581877886e-5,-1.877077908098606e-5,6.985020822730022e-5,1.694809223278275e-5,-1.647898841275305e-5,6.601238388941204e-5
t72,-2.6686411856106167e-5,-1.1796873690574976e-5,-9.953662792510789e-6,1.2699142667877603e-6,-2.562372648715131e-5,4.004005618915188e-5,-7.82145370777012e-6,1.523473251974283e-5,1.7219117902724427e-5,1.6506164308270058e-5,-1.83435944720831e-5,-1.8365686909055736e-5,-2.183090393717991e-5,6.250153602748625e-5,7.5352618580051356e-6,-2.213937567929138e-5,-2.254906459555158e-6
t73,-2.716054704205427e-5,-1.3285584866351443e-5,-1.1633374347318464e-5,-6.758077138498676e-7,-2.508552780240484e-5,3.70828526103922e-5,-1.2460604954724916e-5,9.065122218960745e-6,8.255226433293553e-6,8.698834934401164e-6,-2.2543705398290704e-5,-2.2474710464823175e-5,-2.5143076391818343e-5,5.478346831431182e-5,-1.3887720693566527e-6,-2.783627888149042e-5,-7.18024854211236e-5
t74,-2.8130453188643134e-5,-1.5256813537767188e-5,-1.3840373638971957e-5,-3.383286809126982e-6,-2.5001172074639182e-5,3.472141522515066e-5,-1.531609780912773e-5,4.757384135626159e-6,1.1598539356915033e-6,2.377420231477015e-6,-2.478134895297306e-5,-2.4699618322359265e-5,-2.6798198046464526e-5,4.836191941362868e-5,-1.0232115542386724e-5,-3.5202467086430975e-5,-0.0001312639520673167
t75,-2.9312639313893423e-5,-1.7413034232292027e-5,-1.6141101673169304e-5,-5.94944434181667e-6,-2.5081648306275078e-5,3.179988254136959e-5,-1.4775094979375673e-5,4.542702941815002e-6,-5.523111654444675e-6,-2.986124459197549e-6,-2.607448132959857e-5,-2.5937910950311483e-5,-2.7638734602449287e-5,4.218480536242365e-5,-1.911817784626009e-5,-3.0201617212314506e-5,-0.0001676257300557901
t76,-3.093606127000159e-5,-1.9568508626184667e-5,-1.816038172612252e-5,-8.1417888511136e-6,-2.5330133786780035e-5,2.818681711539454e-5,-1.515903656700299e-5,3.221890315264338e-6,-1.2553627889470057e-5,-9.002997939126716e-6,-2.7225262503681716e-5,-2.696517698239684e-5,-2.8568478958567263e-5,3.541154201464989e-5,-2.8179371193877108e-5,-2.4903852951765623e-5,-0.00020787442980078197
t77,-3.254863198906305e-5,-2.1369426847286813e-5,-1.9708506647775025e-5,-9.621517255324715e-6,-2.546140461788886e-5,2.3918206994437958e-5,-1.639195876550588e-5,1.1192657089184615e-6,-2.0730423848911612e-5,-1.645758104881569e-5,-2.870296233785792e-5,-2.8300652615769995e-5,-2.9979062280477086e-5,2.757833283066599e-5,-3.749748930060504e-5,-1.943077917122541e-5,-0.0002535845911924847
t78,-3.3873490715837396e-5,-2.3656521165982347e-5,-2.1527361263105496e-5,-1.0909490873261679e-5,-2.576828736546767e-5,2.1055580308383348e-5,-1.6177084728665532e-5,4.7341138394295105e-7,-2.8716707506511914e-5,-2.3389080972957786e-5,-2.9286017387262004e-5,-2.8787436117281185e-5,-3.038980814006959e-5,2.0501480401909617e-5,-4.740165305530969e-5,-1.3926395113195066e-5,-0.0002917788623106714
t79,-3.409988707759675e-5,-1.950354994021649e-5,-1.7232969124551165e-5,-2.6103943463706397e-6,-1.9089758515096e-5,1.708445309972365e-5,-9.036402837404093e-6,8.284806661914461e-6,-2.968595829959817e-5,-2.362636387530632e-5,-2.533849676105088e-5,-2.4325974013607756e-5,-2.5765803529628202e-5,2.3349674754361285e-5,-5.7303358825324336e-5,-8.01335232314123e-6,-0.00024691333495289265
t80,-3.488921157406786e-5,-2.8288337643260855e-5,-2.3583465418902102e-5,-1.2481653723733223e-5,-2.4178125855495704e-5,1.543364976437275e-5,-1.7629764998737632e-5,-2.9723299736519427e-6,-4.701447794341583e-5,-4.034584654877998e-5,-3.065111869201298e-5,-2.9982766370429223e-5,-3.09245450463113e-5,3.149556889841201e-6,-6.986895716659796e-5,-2.982892317670389e-6,-0.00037721028661885306
t81,-3.372567644925302e-5,-2.2996122367791892e-5,-1.8247113162627896e-5,-1.4203058244637657e-5,-2.425563882431048e-5,1.1118450624577477e-5,5.703829922338171e-6,2.2944333514909093e-5,-1.0671573545665974e-5,-6.675759880523623e-6,-9.020306660609502e-6,-8.503185522383578e-6,-1.0752122038254874e-5,2.531899599269596e-5,-4.774064712908517e-5,9.750474297773231e-6,-0.00013195511947284975
t82,-6.331604761959367e-6,-3.0039823436160944e-5,-2.1241023318528263e-5,-1.757492860317997e-5,-2.6689781394997438e-5,9.476021563119119e-7,7.5264022322014694e-6,2.3093044527652643e-5,5.434673703790769e-5,4.620536524361682e-5,3.103032136348622e-6,2.4368179420580084e-6,5.698528815860982e-7,1.8463941586942902e-5,3.5968657674135175e-5,2.885467061883687e-5,0.00011963896252277224
t83,-2.8408142615694786e-5,-2.7602304499546828e-5,-1.978982956996677e-5,-2.1087831426557356e-5,-4.4661605419221996e-5,6.343473844948413e-6,1.8748484715068244e-5,3.312258996176223e-5,5.626069508697438e-5,5.666890197394972e-5,1.3219125229384739e-5,1.3855759780813646e-5,1.2118318278144144e-5,1.7718254017863285e-5,3.189011526319926e-5,-1.6176484736134982e-5,0.00010221951988498534
t84,-3.20304069999591e-5,-3.154253178303761e-5,-3.020728614046705e-5,-2.4449597340525753e-5,-4.714542829699366e-5,2.964975051187646e-6,2.468946536596835e-5,4.1075805911489055e-5,6.665006307199438e-5,6.105450122546966e-5,1.6269044174337802e-5,1.759963776948248e-5,1.587552066927817e-5,2.0039807925802698e-5,2.3047929705315458e-5,1.0383150945075326e-5,0.00013427465125441783
t85,-3.2080187577945375e-5,-3.341462647376245e-5,-3.1605511451542704e-5,-2.542988638897838e-5,-4.59694706257518e-5,-6.275802220391348e-7,1.9838499730212047e-5,3.57667071177942e-5,6.158794839900435e-5,5.468515825717332e-5,1.4477284408893326e-5,1.563151694497543e-5,1.4104465703052379e-5,1.5454284398813047e-5,1.3092706598265448e-5,3.969181997156218e-6,7.948049081531992e-5
t86,-3.278823042021199e-5,-3.413312155725391e-5,-3.367059457752476e-5,-2.5397900897039028e-5,-4.611196484097956e-5,-5.254479090071941e-6,1.1529373390943637e-5,2.5720134849974274e-5,4.526706078254027e-5,4.1109129212599336e-5,1.0815731289461003e-5,1.2151207178513805e-5,1.0907294521058738e-5,1.0869094619318793e-5,2.241757898434632e-6,-2.580488817174623e-6,-9.325996457411321e-6
t87,-2.9517998586974197e-5,-3.652412478281194e-5,-3.566971410761437e-5,-2.82106253361202e-5,-4.7013412723169265e-5,-7.930523311101845e-6,7.558045490576494e-6,2.238302564721476e-5,4.1788744645649355e-5,3.822393847323323e-5,7.870137647465497e-6,8.98033854164517e-6,7.690235890536153e-6,6.038956573012221e-6,-7.27803056105191e-6,-9.367599220617734e-6,-6.097860572012858e-5
t88,-2.9739102891674972e-5,-4.156044472656319e-5,-3.721823469280635e-5,-2.8993181511843582e-5,-3.177175313969882e-5,-9.991709908658039e-6,1.9261716899906283e-6,1.6370913546723462e-5,3.451816909007602e-5,3.150401605758122e-5,3.559984107005151e-6,4.723186866300904e-6,3.5588764840416488e-6,1.4671716513237158e-6,-1.661070527932831e-5,-1.5973405673499158e-5,-0.00011423004833102967
t89,-2.612278595939678e-5,-4.428036592370311e-5,-4.443717326424049e-5,-3.409744745475499e-5,-3.002848828267716e-5,-1.383618499763453e-5,-2.849065349099334e-6,1.0854753051979001e-5,2.7665169171474494e-5,2.4976198736317007e-5,-6.413752707129701e-7,6.354183022924133e-7,-5.2744244660154e-7,-1.6734663229720357e-6,-2.6003639084510662e-5,-2.2161524860457657e-5,-0.00018252741995469833
t90,-2.843809988952546e-5,-4.5559000646871034e-5,-4.251127864847355e-5,-3.3505264069894395e-5,-2.6581915717059236e-5,-1.4227705956314122e-5,-7.800103147102896e-6,4.497882246732929e-6,2.07015156684309e-5,1.878316587084702e-5,-6.667022456932443e-6,-4.979246915550634e-6,-6.239877525206232e-6,-5.892415370947075e-6,-3.5297597541185705e-5,-2.8339018322270266e-5,-0.00024205598242132222
t91,-3.046180413951554e-5,-4.675660210016367e-5,-4.278421878094179e-5,-3.8694387710045315e-5,-3.319660843555796e-5,-1.869256372022957e-5,-1.3035937239321796e-5,-8.802883997385691e-7,1.3476855477474813e-5,1.2680236856558376e-5,-1.190836132372063e-5,-1.004376945236495e-5,-1.1157529537415497e-5,-1.1621945834357214e-5,-4.5094331066229856e-5,-3.4057569003111415e-5,-0.00032222882440868057
t92,-2.7476786293827465e-5,-4.8596603651696046e-5,-4.3001326231035855e-5,-4.1155579031898955e-5,-3.253221675954128e-5,-2.0422464785730775e-5,-1.759282657197011e-5,-5.8026651300943e-6,7.573243904183629e-6,7.151154902746286e-6,-1.5289496503760535e-5,-1.3297415491071546e-5,-1.4414805036142388e-5,-1.5694380114330453e-5,-5.494419979613868e-5,-3.9907900917922007e-5,-0.0003754042675082305
t93,-2.9338541545245563e-5,-5.165222960906803e-5,-4.7881699229593596e-5,-4.307508104277486e-5,-2.9913173708928914e-5,-2.4765917564815612e-5,-2.123077437470775e-5,-9.569309840145597e-6,2.1799280738654955e-6,2.5425142179303632e-6,-1.774627884518203e-5,-1.55820535005084e-5,-1.6386550267058592e-5,-1.936227830783884e-5,-6.497455828154781e-5,-4.5727329338512324e-5,-0.0004324833331641321
t94,-2.9135950632796512e-5,-5.272761179226732e-5,-4.6945293461385006e-5,-4.410490404587285e-5,-2.8058036044238938e-5,-2.6961855184163124e-5,-2.6681224050169064e-5,-1.4840960699718545e-5,-4.148997795970104e-6,-2.733144334646513e-6,-2.1532413831429753e-5,-1.9055130143741574e-5,-1.964475511199234e-5,-2.48189536700728e-5,-7.599371941052269e-5,-5.1672116028726363e-5,-0.0004890550662377135
t95,-2.878992502311844e-5,-5.480811882985839e-5,-4.961145782089908e-5,-4.640555860120848e-5,-2.897836465096182e-5,-2.937330634361933e-5,-3.0873516802259056e-5,-1.895491289184361e-5,-9.22716558985868e-6,-6.256681350447053e-6,-2.3508348832785634e-5,-2.0855905412090435e-5,-2.123986647373911e-5,-2.921390574704517e-5,-8.7820613816826e-5,-5.748737911996974e-5,-0.00054340502730653
t96,-2.893650053348891e-5,-5.482683256327718e-5,-5.206501670091493e-5,-4.7917136215870474e-5,-2.8382827670676855e-5,-3.1632436439204314e-5,-3.693309334053792e-5,-2.5010974376059624e-5,-1.6801014084520565e-5,-1.2559013306181785e-5,-2.7007390958949277e-5,-2.4350280192944854e-5,-2.431423733615098e-5,-3.529741897073484e-5,-0.00010098780434768152,-6.346878811130145e-5,-0.0006104907651484956
t97,-1.7604626867171483e-5,-7.585200947328036e-6,-2.216049818554122e-5,4.10459071635194e-5,-1.1060929115901374e-5,-0.000227375352793016,-0.00029253030812992505,-0.0002762821342985398,-0.00031966285681414005,-0.00030431769877382506,-0.00016913271511018004,-0.000165346687202188,-0.00013278293666983172,-0.0003521352954212788,-0.00034438681027770894,-5.001834151240947e-5,-0.0026513364849554658
t98,-1.4101399748255334e-5,-7.273175556713213e-6,-2.1732466989643408e-5,4.2681882439043705e-5,-1.4949841223282124e-5,-3.731293944556277e-5,-4.3716967723325986e-5,-4.3853472054125466e-5,-4.5677343672422724e-5,-4.5536586934364005e-5,-4.276218045296245e-5,-4.1586586590363256e-5,-3.9703178815321703e-5,-4.384297728161876e-5,-3.4340570278215784e-5,6.293639707477929e-5,-0.000370771407252354
t99,-2.1541875005010562e-5,-8.119382095442525e-6,-1.9408194328150344e-5,3.2284969363756465e-5,-1.4283582861177263e-5,-2.6227662000063255e-5,-2.941567761676709e-5,-2.983224016309734e-5,-3.16547699658982e-5,-3.0032242964505634e-5,-3.01182481611289e-5,-2.9029649957973326e-5,-2.7793633268267096e-5,-2.909848750002424e-5,-2.231726219158024e-5,6.245079273750853e-5,-0.000254137145977821
t100,-1.858856732584677e-5,-8.825366699858014e-6,-1.6999790935021116e-5,2.324315577377231e-5,-1.3850427920186256e-5,-2.8136353960819042e-5,-3.0252896758573477e-5,-3.026475588446309e-5,-3.253836332781069e-5,-3.0332982401446725e-5,-3.126840934313417e-5,-2.9329556321407158e-5,-2.840364495509008e-5,-2.8506215121676194e-5,-1.928728536174233e-5,4.9833328923731136e-5,-0.0002735081316195717
t101,-6.744248797242124e-6,-8.907743178813946e-6,-7.86599957516502e-6,1.7887191508023415e-5,-1.414690499725838e-5,-3.960010654474728e-5,-3.91101195112706e-5,-3.885537217735659e-5,-4.219336014922257e-5,-3.849000590786626e-5,-4.0823234578645725e-5,-3.8636609058642036e-5,-3.7499640479924055e-5,-3.570158095484006e-5,-2.961457170685312e-5,3.763556736585965e-5,-0.0003626667387439647
t102,-3.707634858934705e-6,-4.856318650654515e-6,-1.4658228920307033e-6,2.4373332630796278e-5,-1.3380179025081168e-5,-5.973125611608054e-5,-9.673010362372933e-5,-9.435533193658507e-5,-9.047902995202103e-5,-9.06631145240009e-5,-8.729331183791536e-5,-8.45709626011729e-5,-8.237631163687302e-5,-7.817644216174192e-5,-5.514561292753212e-5,3.678958544723933e-5,-0.0007817685146663178
t103,-3.057549255783072e-7,3.7562450176327173e-10,-1.1822728834617276e-7,1.6219775953435447e-7,-2.431728831001303e-5,-2.309653797836199e-6,-1.071804350663519e-6,-1.1689819484530204e-6,-1.3019024136388479e-6,-1.2135610672601823e-6,-1.4125109676700449e-6,-1.3349846308975136e-6,-1.259454725828641e-6,-1.9632590866570116e-6,1.5670960295775046e-6,1.7582863824749905e-5,-1.8464850274478963e-5
t104,-2.3824832129648446e-7,-9.437907175220721e-9,-9.155684751428739e-8,2.0195665716863273e-7,-1.5762295777524652e-7,0.0004250450970996955,0.0001343731926735307,0.00013521438063728182,0.00013330845689894368,0.00013304303523391022,7.287607726875483e-5,7.167034572716328e-5,6.905716372906426e-5,0.0004290614577151519,0.0003739950145132989,4.669611494914826e-8,0.0019773960082351515
t105,-1.567049198960243e-7,-1.5315861623375524e-8,-9.268853411044563e-8,9.54316218929401e-8,-1.5167562910067333e-7,0.00023477082882869665,6.073441910406535e-5,6.060110501547836e-5,6.118792203681492e-5,6.158122742418332e-5,3.1234209938105284e-5,3.102482221128819e-5,3.0870495047737064e-5,0.00019402965924396527,0.00015570487803276363,4.85226446233932e-7,0.0009219038400064944
t106,-1.2192955341475882e-7,-1.7641392661016602e-8,-9.83196797365665e-8,1.3773622339913751e-7,-2.166279768331096e-5,0.00012833011124753656,4.5823848466479155e-5,4.591607771338898e-5,4.36606805328294e-5,4.3967448328630094e-5,1.804469194104467e-5,1.8334319970763163e-5,1.8263557501224775e-5,0.00010963734564064609,0.00012415504675831828,-5.4920961727773945e-6,0.0005688780798423596
t107,-1.5536099106617856e-7,-2.2169654817778677e-8,-2.7502907108919237e-7,2.9552198539296774e-7,-2.499162439280375e-5,9.372605187662613e-5,3.1763951112278116e-5,3.2049416091014445e-5,3.423614641575153e-5,3.4918022527371136e-5,0.000233158159271807,0.0002282585078894342,0.00019386082225867807,7.92993307297141e-5,9.34295175823977e-5,-1.3315108844887524e-5,0.001016236154785801
t108,-4.348901486599947e-7,-5.957925262137267e-9,-3.3442612405724617e-7,-1.0271224264834074e-7,-2.8216077296871793e-5,6.779502865084598e-5,2.3431641683652787e-5,2.362119115138173e-5,2.504464905409372e-5,2.5211915896343742e-5,9.476724642691553e-5,9.520089107456328e-5,8.744173839740423e-5,6.863147083187073e-5,6.259306431233135e-5,-1.863633250757464e-5,0.0005260084412343289
t109,-5.586250511536248e-7,3.4059668721063136e-8,-4.94689204309988e-7,-2.8206444475449073e-7,-2.7732653575781723e-5,4.71056919513654e-5,2.1136481547118152e-5,2.135733783973623e-5,2.2427884214915e-5,2.259089122407012e-5,7.335118017995613e-5,7.266196167047387e-5,6.476791361415629e-5,5.1041049751083287e-5,4.7013999151157e-5,-2.8353496535344875e-5,0.00038606692200140785
t110,-4.889523411653873e-6,3.105188167021695e-8,-4.091246404262646e-6,5.304598426333219e-7,-1.0747533816367917e-5,3.1087939480850105e-5,1.621753515716732e-5,1.641687969690902e-5,1.7291400236199744e-5,1.740869035610669e-5,4.7513901865815146e-5,4.73012944328025e-5,4.108739746646185e-5,3.6093404868123925e-5,3.1255654550481224e-5,-3.789605313481378e-5,0.0002446112530681229
t111,-4.999330265427558e-6,1.1927726118440913e-8,-5.2443034368188396e-6,-1.466806451754645e-7,-1.5538951720209365e-5,2.0384507125050432e-5,1.2032595618329828e-5,1.2189451188772017e-5,1.285187027109607e-5,1.301315934809596e-5,3.210123847159125e-5,3.1226160910203214e-5,2.6614651216392903e-5,2.255102168204702e-5,1.8176182017020163e-5,-4.75803276133837e-5,0.00012764317189370238
t112,-1.945587731897271e-6,-1.9486221889844673e-8,-1.161040997299063e-6,9.296575016867657e-6,-2.0426858379958137e-5,1.026331013717098e-5,0.00013765788502385898,0.00014109335567569038,0.00016091298780452273,0.00016195490008769564,1.8654881337418615e-5,1.7776535298510207e-5,1.4065666577894205e-5,1.1435045417174607e-5,6.019062543916048e-6,-5.757669675986388e-5,0.0006080005348298119
t113,-1.7581803855840826e-5,-2.056447265301459e-5,-1.8961817835680515e-5,8.570760906139443e-6,-2.0121807735242203e-5,9.500047822069018e-7,8.235317152358944e-5,8.380224479749543e-5,9.328715102311535e-5,9.615242737916871e-5,6.588808328318519e-6,5.870433844479005e-6,3.0901896078287855e-6,9.325134446542927e-7,-5.9875205106506136e-6,-6.848575280230754e-5,0.0002298945302442596
t114,-2.785034463502995e-5,-2.1112137168409014e-5,-1.6740881535438944e-5,4.352436530892595e-6,-2.1450006366848546e-5,-7.838827859252432e-6,5.1086666353188446e-5,5.2025225917958e-5,5.912349987297544e-5,6.17502582113406e-5,-4.300229345883935e-6,-4.9855622517676945e-6,-7.16873623439384e-6,-9.472577744976563e-6,-1.7639807406381955e-5,-8.059767950522872e-5,9.181296832743487e-6
t115,-2.0256390035409766e-5,-1.9990243893884208e-5,-1.5729582510840742e-5,2.6791006407807942e-6,-1.710445410292992e-5,-1.5712360174113642e-5,3.769627509194712e-5,3.807495461656e-5,4.553795341550302e-5,4.6922674275445586e-5,-6.453925567154314e-6,-7.806560131191141e-6,-1.0619154507130351e-5,-1.0808409817659064e-5,-2.9862567292107966e-5,-9.480455123811137e-5,-7.823724123029596e-5
t116,-2.4749639219387972e-5,-2.129020585433947e-5,-1.8445604622257003e-5,-2.5814740768924074e-6,-1.5801624664684935e-5,-2.3191471058605336e-5,1.9723606806933268e-5,1.981122131728242e-5,2.9541715504895628e-5,2.8715111912372654e-5,-2.3054701606274465e-5,-2.4914694730787478e-5,-2.6685972459583887e-5,-2.8956844495168157e-5,-4.2271540280411605e-5,-0.00011042903149633902,-0.0002645811490232478
t117,-5.253314684435988e-6,-1.1848971696557865e-5,-1.9616975436661138e-5,-3.105107062118847e-6,-1.4254610135059383e-5,-3.420882686326518e-6,-8.861820966458914e-6,-8.715754544528687e-6,-7.224864260583979e-6,-6.384657996313028e-6,-2.0212377381500424e-5,-2.0428149283181247e-5,-2.3623084347196224e-5,-1.7216579512898636e-5,-5.467653694665648e-5,-2.801450906714404e-5,-0.0002528581960076214
t118,-2.2046736875140606e-5,-2.3289416666642663e-5,-2.308735713849796e-5,-8.938026724493656e-6,-2.3389698257628647e-5,-4.062133020580653e-5,-1.3321569254639957e-5,-1.4472387784540576e-5,-8.629286305797207e-6,-7.175601106554064e-6,-3.783312847095346e-5,-3.945846147161237e-5,-3.977236888399897e-5,-4.781886741755395e-5,-6.955015217067619e-5,-0.00014708808021814777,-0.0005664924689526847
t119,-1.572811384251369e-5,-2.487152191143e-5,-2.2782054678952345e-5,-6.425563564092308e-6,-1.728653324126266e-5,-5.840065732380359e-5,-2.4593599549774427e-5,-2.6033363481385564e-5,-2.0361699829495024e-5,-1.8635327725971534e-5,-4.127215344445121e-5,-4.3309293453912715e-5,-4.226465401951592e-5,-5.90031550535077e-5,-8.664959119202816e-5,-0.0001811086103460823,-0.0006887258926581792
t120,-2.2983536802824603e-5,-2.5745999249154007e-5,-1.6000015088115527e-5,-8.1365389654599e-6,-1.929141573566911e-5,-5.8700101177307855e-5,-3.935013842315421e-5,-4.087754809715205e-5,-3.3569669195349054e-5,-3.145733827369167e-5,-4.538756110910268e-5,-4.88598557871088e-5,-4.7201205549037444e-5,-7.641856630189756e-5,-0.00010670549697980788,-0.0002302270111146157,-0.0008509119978494481
t121,-2.2683489166330424e-5,-2.6064847070952498e-5,-1.582526454878476e-5,-9.194720824301336e-6,-1.931418907341406e-5,-5.61050443807801e-5,-5.012006445876701e-5,-5.156621104931288e-5,-4.226462933343143e-5,-3.905897929069776e-5,-4.2600359675902104e-5,-4.721105113013343e-5,-4.400464237005483e-5,-9.182496565069655e-5,-0.00013318138958082833,-0.00033083336481773575,-0.0010218532124221234
t122,-2.2584161507943002e-5,-2.759323878394717e-5,-1.6867263273603835e-5,-9.358907291937639e-6,-1.789765075535388e-5,-4.9976667722454115e-5,-4.5786263194151435e-5,-4.749659139472023e-5,-6.092311626796515e-5,-5.62711318698477e-5,-3.943632020159492e-5,-4.4758733459633395e-5,-4.076545998121463e-5,-9.048922460108508e-5,-0.00017626483957148333,-8.096231699597464e-5,-0.0008274318868729102
t123,-1.9209205958577113e-5,-3.229517451589076e-5,-2.245462158776115e-5,-1.1275505753887598e-5,-2.2195429510095777e-5,-3.575045622752872e-5,-2.059349796426115e-5,-2.266300522649751e-5,-4.6246058950931096e-5,-4.322122930488955e-5,-2.429085124590193e-5,-2.7734619072630438e-5,-2.5313803193172795e-5,-5.5221939506117345e-5,-0.00026233827380310685,-2.4780209093313918e-5,-0.0006955838809145637
t124,-1.60825708116115e-5,-3.0085523499619563e-5,-1.9102659807156822e-5,-1.5076383816458746e-5,-2.1749060042837867e-5,4.9618563231211255e-5,9.178848968849414e-5,9.42097906918869e-5,6.495240349921907e-5,6.40128645003377e-5,3.81407629288944e-5,4.623273664991561e-5,3.894014895682099e-5,8.433287032974117e-5,2.4859238793380757e-5,0.00010029261231526339,0.0005952842836074808
t125,-1.8805636762094394e-5,-3.138615966433903e-5,-1.8614612108278623e-5,-1.7616851118239535e-5,-2.3313733660311765e-5,4.9308594028896876e-5,8.357386248172056e-5,8.41615518108211e-5,5.5214587340823563e-5,5.420623431825572e-5,3.286043284849966e-5,4.2343536505938015e-5,3.7545719398865485e-5,6.744552160267596e-5,4.436397163808354e-5,0.00019048616213611968,0.0006317731807974369
t126,-1.3119258580313426e-5,-3.137681894447958e-5,-1.8743177636500412e-5,-1.8817364772574488e-5,-2.399068292886573e-5,5.6067416075063025e-5,6.570649223011542e-5,6.57492136658709e-5,5.2001112538366916e-5,5.019565580614593e-5,3.149062369617856e-5,3.8454287528938174e-5,3.458578023256012e-5,5.710004079329338e-5,5.4113850386729955e-5,0.00012787831303584792,0.0005272954831263766
t127,-2.8686783073631864e-5,-3.3669803535097366e-5,-1.9876217260004486e-5,-1.9630514447196916e-5,-2.4800078002825414e-5,3.275402606087077e-5,4.531033466321304e-5,4.5785136047203217e-5,4.267193802020641e-5,4.092105832294118e-5,2.4658612818570923e-5,2.80816013590629e-5,2.62801773749405e-5,3.933101582352977e-5,6.372569652510821e-5,8.924067150114968e-5,0.00035209687219804056
t128,-2.328530571263674e-5,-3.486334584284182e-5,-2.0407259753866304e-5,-2.2162062387640934e-5,-2.670332434077261e-5,2.4170562642157183e-5,3.118596960591447e-5,3.190241295823871e-5,3.741340990946017e-5,3.4065813831075975e-5,1.9495755503700123e-5,2.10581602685768e-5,1.967827971677906e-5,2.3085935986729725e-5,9.400903386260178e-5,6.409055280698436e-5,0.00027273458905445995
t129,-2.151574874509636e-5,-3.582338326563279e-5,-2.2091464853257577e-5,-2.358450346056631e-5,-2.621930531394068e-5,1.5447198289040938e-5,2.8634394379665542e-5,3.0206684603895097e-5,4.0710776999127726e-5,3.614993885579103e-5,2.411217342772222e-5,2.510834685124278e-5,2.363125451440393e-5,3.0385021858869876e-5,8.172969636365323e-5,4.3351275365974155e-5,0.00025023235587089284
t130,-1.7359936976917865e-5,-3.683308352833082e-5,-2.1198356862182497e-5,-2.757132372652219e-5,-2.5114803533009323e-5,2.497645940157718e-7,1.566515175735727e-5,1.7349859144263896e-5,2.628895794948109e-5,2.2343970509081705e-5,1.531406877950222e-5,1.6309284957055977e-5,1.5671370747866194e-5,1.878498140957135e-5,6.770438718012959e-5,3.084807080974065e-5,0.00011845236321110304
t131,-1.727116412476627e-5,-3.761824269973861e-5,-2.0108507684165582e-5,-2.85636890255935e-5,-2.82538523238284e-5,-7.834489961669555e-6,5.836065227681872e-6,7.5171393487761935e-6,1.4692539148393932e-5,1.1834340635599826e-5,7.79783699299937e-6,8.804812582735598e-6,8.982867461300856e-6,8.831650491337962e-6,4.2998353231900026e-5,1.6007641221045836e-5,-6.346699477990435e-6
