Constraint,CapRes_1,CapRes_2,CapRes_3
t67,6.5455245951264174e-12,5.423198624261685e-12,1.0987294481481512e-12
t68,6.3608556597784065e-12,5.0481603556370904e-12,1.0760199481851959e-12
t69,5.869068338460708e-12,4.90731476427429e-12,9.955593273678763e-13
t70,4.986764358366504e-12,4.3873439255230855e-12,8.865965979594191e-13
t71,4.084311339882231e-12,3.8466188275488655e-12,7.877334534657394e-13
t72,3.447821047532913e-12,3.336652972791079e-12,6.84683774163045e-13
t73,3.2036576340998433e-12,3.2378592641186362e-12,6.095128607958454e-13
t74,3.0824812441170777e-12,3.08427609825439e-12,5.897340999938836e-13
t75,3.0954902145210453e-12,2.7844965706373656e-12,6.009504985323836e-13
t76,3.187631014116422e-12,2.872070855855994e-12,6.152241917680189e-13
t77,3.3332599308758777e-12,2.890885478430923e-12,6.306011717727756e-13
t78,3.5769698330015638e-12,2.8850323848517773e-12,6.604483605251563e-13
t79,3.685047772704108e-12,4.039142211774542e-12,8.437741131867374e-13
t80,3.766118370067176e-12,3.3342372164137426e-12,7.629220960014055e-13
t81,3.9949540623768514e-12,3.0540949968583212e-12,7.554251002979269e-13
t82,3.545692805617516e-12,3.0436684233363754e-12,6.198573181736508e-13
t83,3.9736704022393954e-12,3.6097342792321123e-12,7.041817274003845e-13
t84,4.066325464507404e-12,3.739428370128699e-12,6.560271086073237e-13
t85,4.465115145895038e-12,3.836455203853297e-12,6.510018074067902e-13
t86,4.325797150863958e-12,3.797475479335895e-12,6.265119612427218e-13
t87,3.889556116504514e-12,3.646288892299422e-12,6.64217040783018e-13
t88,3.81835076798908e-12,3.2608445107444552e-12,5.568726001837918e-13
t89,4.1539003281239454e-12,3.291849485884444e-12,8.243939608902637e-13
t90,1.8648923723466623e-11,4.505789023275561e-12,1.4707571974739535e-12
t91,4.664905550975799e-11,5.3496590053003874e-12,2.090787202680472e-12
t92,5.933968466173819e-11,6.212763178152131e-12,2.111579198718473e-12
t93,3.130878943169341e-11,5.707706019087126e-12,1.8616503770984062e-12
t94,2.0184858060488488e-11,5.377236413673915e-12,1.6009671417197861e-12
t95,8.016987152070717e-12,4.645106250749261e-12,1.2547657001139826e-12
t96,6.053535050372047e-12,4.250234593939932e-12,9.541268210310383e-13
t97,2.084671149143215e-12,1.888938520943685e-12,4.0502718273733363e-13
t98,1.910983044421131e-12,1.5682874780356861e-12,3.9927230131907736e-13
t99,1.9167315711063314e-12,1.5493234233997467e-12,3.830890362546593e-13
t100,1.9491836399154143e-12,1.5674816493195042e-12,3.677311617472725e-13
t101,1.9584604522486052e-12,1.5965201470824853e-12,3.5865882181514213e-13
t102,1.9675395509031516e-12,2.2626030535509747e-12,-4.90968085004474e-13
t103,1.735537323486963e-12,1.6907818332252144e-12,-6.635337243849745e-13
t104,1.933436107624149e-12,1.736320287505985e-12,-4.766473916495346e-14
t105,2.0091663714902823e-12,1.77518108166375e-12,-4.0821551467689616e-13
t106,2.0494861881662582e-12,1.8483876633172926e-12,-1.4190022713740171e-11
t107,2.157731924956322e-12,1.8837466151859956e-12,1.2842376104133283e-12
t108,2.3222115537968735e-12,1.8998281942109766e-12,3.983414779440238e-13
t109,2.3780480079207863e-12,1.8639813260190775e-12,3.7866005164412007e-13
t110,2.4437079907177386e-12,1.8037891258996506e-12,4.107095506583638e-13
t111,2.3279314080414946e-12,1.8183368550199815e-12,-1.37403712000878e-13
t112,2.4128462769001785e-12,2.0120860504785114e-12,5.437725184541672e-13
t113,2.3799019960371012e-12,2.1471158550201073e-12,5.79480723721e-13
t114,2.401035194327485e-12,2.722675216522977e-12,5.91809144139751e-13
t115,2.875145647036327e-12,2.1404997475060673e-12,6.5821992833962e-13
t116,3.2208216142585316e-12,1.8667916564621386e-12,7.791074512998299e-13
t117,2.9844647675759634e-12,3.680380873700697e-12,8.217872754737857e-13
t118,3.2532349070592666e-12,3.0667041599724303e-12,6.743730187707041e-13
t119,3.0626156983282765e-12,2.8073520548795062e-12,6.019343646332826e-13
t120,2.5577681257005077e-12,2.5482124535190694e-12,5.077666975975424e-13
t121,2.068794549055714e-12,2.595938540446776e-12,4.1354984437895014e-13
t122,2.0025510174389387e-12,2.4692052999738055e-12,4.632093021169856e-13
t123,1.834046647717442e-12,2.034868423048019e-12,3.110371181641324e-13
t124,1.765754406146432e-12,1.9595616594798254e-12,4.0959240576997433e-13
t125,2.015591712628429e-12,1.920214366456707e-12,4.395973687120509e-13
t126,2.7711417294124286e-12,2.1791620736093747e-12,-1.7455669250987486e-12
t127,2.0931248503325075e-12,2.2182656287515087e-12,1.0405563650204638e-12
t128,2.205878005187197e-12,2.116399341445861e-12,8.756738593432362e-13
t129,2.306076077067451e-12,3.960001720151691e-12,2.152530713629471e-12
t130,2.580841048722988e-12,3.641159648902312e-12,1.7342100029347263e-12
t131,2.838307162487671e-12,3.917220478689691e-12,2.0044685187167104e-12
t132,3.4887701990684904e-12,2.921091767528335e-12,6.793261164687079e-13
t133,3.7943783077570975e-12,3.134429528639163e-12,3.07838679321304e-13
t134,4.05484394757357e-12,3.0884689824893933e-12,8.022871351258786e-13
t135,5.42812268457032e-12,4.044971267379085e-12,3.064739549660665e-13
t136,5.494338326358417e-12,4.380975605265989e-12,5.408545423102683e-13
t137,6.0609487319459645e-12,4.566219464218682e-12,7.788632527879135e-13
t138,1.6704072569679497e-11,5.709189162209852e-12,7.818129738471483e-13
t139,1.3085120304952118e-11,1.053784091686545e-11,5.434529584664876e-13
t140,6.888508469757166e-12,5.151351451490198e-12,-2.1095802045659e-13
t141,6.1318261092668575e-12,3.90567318493067e-12,2.6729423750054964e-13
t142,5.534312758449335e-12,3.6766195926388784e-12,1.361798960814221e-12
t143,8.845214350460049e-12,2.9244451258242254e-12,-1.938745123240397e-12
t144,3.670406861337859e-12,5.327182604175201e-12,4.2595752216284857e-13
t145,4.08826667776372e-12,2.7883566592792286e-12,-8.913068097947184e-13
t146,3.4358476147559667e-12,3.2617530714829388e-12,4.209678681555459e-13
t147,2.929305190458306e-12,2.678067829409315e-12,3.4466865114289e-13
t148,2.401472047652307e-12,2.770922472118296e-12,4.256872816835259e-13
t149,2.4248304428203842e-12,3.134901293202595e-12,2.3300767996339418e-12
t150,2.815136453549739e-12,3.784926144480474e-12,3.799257122020485e-13
t151,2.353555750078531e-12,2.54777827511438e-12,2.369205162687913e-13
t152,2.708751938392512e-12,4.3332770594327217e-13,-2.7913941418977605e-12
t153,3.552421129392678e-12,8.902386860814203e-13,-4.000414814867654e-12
t154,3.848195649657196e-12,3.965326041644641e-12,-4.018191531233135e-12
t155,4.101197935549468e-12,3.715309263971909e-12,-3.6187151492989856e-12
t156,4.709063044857282e-12,3.767287309652985e-12,-1.4536463574683404e-12
t157,5.702479478715039e-12,3.6349472970634467e-12,-3.065270727842486e-13
t158,5.681557699384043e-12,4.12933005242326e-12,-3.4448260060306803e-13
t159,6.052177875298872e-12,4.650840822692588e-12,3.8668199741872166e-12
t160,5.91608231744003e-12,5.501294695383809e-12,6.86154024945276e-12
t161,1.1095104229811115e-11,5.241021371449269e-12,2.11998210001658e-12
t162,1.7955203902191333e-11,5.941292930516102e-12,2.6222871148134237e-13
t163,1.3286875422751912e-11,4.9530793042968714e-12,4.364894306549919e-13
t164,6.7470758994858786e-12,3.2623750894125814e-12,1.840420438041127e-12
t165,5.987126728904978e-12,2.8015853276873677e-12,7.243472250094491e-13
t166,4.773984908445897e-12,3.796320660369907e-12,5.97170201821843e-13
t167,4.993802154885819e-12,3.4605671070797702e-12,5.32904755369328e-13
t168,3.6295226270671582e-12,3.206584238779905e-12,4.517350876049635e-13
t169,4.185836460319802e-12,5.398014239254421e-12,4.305487754669317e-13
t170,3.2023673034114216e-12,2.7121692124777482e-12,4.216163195990573e-13
t171,2.406276589960451e-12,2.1458601198890267e-12,3.9936376476447264e-13
t172,3.311932770751645e-12,2.4525979549900336e-12,1.234973537501574e-13
t173,2.0617594242640677e-12,2.4382035374289698e-12,-8.440767643803521e-13
t174,2.1653111501420223e-12,2.627690732592524e-12,4.480199080124525e-13
t175,2.093698246253056e-12,2.1544096186024116e-12,4.0733361770793374e-13
t176,2.336795160837508e-12,2.0326453971066393e-12,4.3166143264743594e-13
t177,2.8615756392808107e-12,3.2622656179085934e-12,4.3695601588336794e-13
t178,3.068374719184659e-12,5.3159213364731334e-12,4.3743337902079426e-13
t179,3.10699980582326e-12,4.43616337468705e-12,4.625413589278877e-13
t180,3.570825976783113e-12,3.055697068520778e-12,4.614101219510022e-13
t181,3.3752268385751455e-12,2.8578370593780853e-12,4.757362213005109e-13
t182,3.0017293892963326e-12,2.8637060037445766e-12,4.826016545917072e-13
t183,2.8166675824945283e-12,2.7777029883030044e-12,5.903552729402882e-13
t184,3.0880492122595783e-12,2.8701188719360144e-12,5.512283020567916e-13
t185,3.808588321076401e-12,2.9999165658161267e-12,6.430046803422165e-13
t186,4.4464470351064925e-12,3.1775589408885735e-12,7.016851193664448e-13
t187,4.5837670083459505e-12,2.9355322383774676e-12,7.187192187015313e-13
t188,3.749873791032931e-12,1.1852297502764546e-13,-3.637261761461198e-13
t189,3.4651764580100062e-12,2.5597734754135205e-12,-4.020462614414689e-13
t190,3.340827678700659e-12,2.5388737691744115e-12,6.194647827222054e-13
t191,3.0699568909690535e-12,2.4134138039669673e-12,5.661316771772182e-13
t192,2.6322460881396578e-12,2.283222443850003e-12,4.904297851333125e-13
t193,1.1971489157363926e-11,5.847952497800433e-12,3.3571074806308743e-12
t194,7.875740341499717e-12,5.433392745623918e-12,-1.094524259163413e-13
t195,4.828306949160104e-12,4.370889260429343e-12,-2.852527095394e-12
t196,4.544457902668565e-12,5.391463890282089e-12,-3.0021914320156857e-12
t197,5.104205843500839e-12,5.3401744086292644e-12,1.2170232438526862e-13
t198,4.7554579877896066e-12,6.132278699398679e-12,6.715455891774208e-13
t199,5.186857839796671e-12,5.477600122690715e-12,3.320312649209045e-13
t200,5.954712465659483e-12,6.8999554733778e-12,-4.588406129405486e-13
t201,1.0544167683161086e-11,1.0800460275615811e-11,4.669690411401235e-12
t202,1.337484855311571e-11,9.868972547549969e-12,4.3265270201299116e-12
t203,2.351465840968687e-11,1.1628088312305389e-11,1.0608330294561332e-12
t204,4.5333170985487144e-11,2.0142973858856122e-11,-6.276401826986218e-13
t205,8.326158116064852e-11,2.3013828324318208e-11,1.6452503344902301e-12
t206,9.779356120436466e-11,3.033149304571979e-11,2.9368019250864602e-12
t207,1.2483221205182208e-9,4.092276533174664e-11,8.538335842204581e-12
t208,0.009998314180773413,6.71481623133777e-11,4.602611712272371e-11
t209,0.00999831426185058,3.222897870578846e-10,0.009347286512338208
t210,0.011497135778282834,0.0014988226477137022,0.009347286677727013
t211,0.00999831429657264,0.0014086031776992425,0.009347286402617788
t212,0.005521816893720365,6.221054623783728e-11,4.055417511004065e-10
t213,0.005521818070433762,3.468690327525451e-11,1.488411083323505e-11
t214,0.005521816963232491,2.5193154285308814e-11,1.1050637328691858e-11
t215,0.0016129079723669645,1.656324065287453e-11,3.5673748433344812e-12
t216,1.4463491203011117e-10,1.0989636120476017e-11,8.146662840640193e-13
t217,1.926228129327635e-11,5.424178695012184e-12,-8.878391433000968e-13
t218,1.2719284878012623e-11,5.05282876459868e-12,-2.632761811168597e-12
t219,8.681326763455181e-12,2.8515929284171066e-12,-1.0846972555650176e-12
t220,7.453076404410116e-12,5.382485659242463e-12,-3.204152537901902e-14
t221,6.501032370307319e-12,5.649281667876764e-12,1.8251512143083675e-12
t222,8.102122835993857e-12,6.242290241095302e-12,1.0722036918554795e-12
t223,8.424518770150862e-12,4.104403562621624e-12,-6.829476900210768e-14
t224,8.832105576931523e-12,2.8069705396333267e-12,-3.776082816879149e-12
t225,1.3095539940001837e-11,4.5460137706833565e-12,-1.3204680312809526e-12
t226,2.1837552275308495e-11,5.4653470391007636e-12,-3.3581598070538515e-12
t227,4.0202347187873247e-11,5.336638935096849e-12,4.6541077720202525e-12
t228,1.1376389232124145e-10,1.0549278105559092e-11,-5.298818179679298e-12
t229,9.855131223721709e-11,1.3611774825486536e-11,-3.1163229591178017e-12
t230,1.0745476404847595e-10,1.4049065237103113e-11,-2.612729504841803e-12
t231,0.00024414604644659005,1.3158560728752888e-11,-1.7815396152962565e-12
t232,0.009998313818612001,1.3346377753066971e-11,1.0226313813046e-11
t233,0.009998314183370133,1.7801374121324536e-11,1.8311920698514438e-11
t234,0.009998314624743838,9.284785747717176e-11,1.4958326583851333e-10
t235,0.01260312248021787,0.002992281265557393,9.498151274057369e-11
t236,0.009998314702039577,4.537545974944559e-11,1.2724818949268728e-11
t237,0.009998314319368729,1.727445782975849e-11,7.730125078360403e-12
t238,0.009998314186232614,1.4173163844509545e-11,3.837498574117395e-12
t239,0.005454416421418204,1.0266864241517413e-11,1.7188544861118545e-12
t240,1.2467625895378686e-10,5.462174018556838e-12,1.2246979055075384e-12
t241,7.856893410063548e-12,5.438033457632317e-12,9.03894197920766e-13
t242,5.513674230309228e-12,6.50932037678952e-12,7.853022306663848e-13
t243,4.842105572629882e-12,4.405337145035391e-12,7.72449596980961e-13
t244,5.027116894361692e-12,4.3463010210488615e-12,7.724336427780836e-13
t245,4.687368795179115e-12,4.466265572990362e-12,7.91359527967967e-13
t246,3.3029446082192877e-12,4.920521922086127e-12,8.510493403240232e-13
t247,5.350171757799613e-12,5.608698744524831e-12,9.091230729015082e-13
t248,6.291358261134715e-12,5.902103549316796e-12,5.0980268036771284e-12
t249,1.3104343540785367e-11,6.69906107749494e-12,1.7403020785481243e-12
t250,1.8645996218430622e-11,8.113307053361875e-12,2.8150473846339277e-12
t251,6.557566833768423e-11,1.485348382425844e-11,-3.82764912106369e-12
t252,3.8332184785986397e-11,5.826495868159899e-11,1.7286468375419957e-12
t253,0.019555361498314577,2.2484162965628277e-10,1.8636925211240998e-12
t254,0.019555361112369146,1.0775659604840918e-10,6.77588236543034e-12
t255,0.019555361341034548,1.6163245567881278e-10,8.434014546060544e-12
t256,0.028787611019963553,1.2399488272541598e-8,0.03480545572581114
t257,1.425718120522081,0.4908425949361668,1.412071019366873
t258,2.23657638141036,1.376662143731891,2.240808365878834
t259,1.9231066668029286,1.3766621434367585,1.9857309816569786
t260,1.4060571850402324,1.376925507279432,1.4120710193120318
t261,1.3950598974564212,1.362591812178465,1.4120710182934044
t262,1.3968151316714001,1.190735070584485,1.1810683468712941
t263,0.051283285564099064,0.045043966925721865,3.0023824615808684e-12
t264,0.019555361372607306,1.6345599238637267e-11,1.58194514040509e-12
t265,6.955876930532068e-11,7.220504984152258e-12,1.3913932403529993e-12
t266,1.7937000156035843e-11,6.858929201898967e-12,1.0923177586787172e-12
t267,8.358265672384289e-12,7.540694868632983e-12,9.197370428978034e-13
t268,7.708026943494365e-12,7.813402865727839e-12,8.611931062213139e-13
t269,7.1310724714483e-12,8.398221553150648e-12,8.770442934277677e-13
t270,7.1114726128448585e-12,9.49241536261724e-12,9.904286510061116e-13
t271,5.814036665815754e-12,8.130273991606508e-12,6.876135339944374e-13
t272,9.12384454907872e-12,6.678747250796329e-12,-1.5289402554130153e-12
t273,1.7263321431499524e-11,1.4448172822680421e-11,7.495873028190515e-13
t274,7.526406709689071e-11,2.0646881412007138e-11,6.642523544841909e-13
t275,0.007167364808914089,1.9535336814868218e-10,-3.7030666568965304e-14
t276,0.01955536179844168,0.0024771841156142407,3.1295999921110746e-12
t277,2.3092526120279566,0.04577178447075616,9.527544252993374e-12
t278,2.309252612102102,0.08843101989141446,5.134006621278095e-12
t279,2.309252612201802,0.08843101987097275,3.928638375946516e-11
t280,2.3092526124306265,0.260533051744436,2.1912010641396007
t281,2.309252613098359,1.7071394017857358,2.1951837429236645
t282,2.3092526131706763,1.70713940190179,2.283903702379356
t283,2.309252612194324,1.7071394019202493,2.281741926878446
t284,2.3092526122235486,2.2226716898773136,2.1951837429534606
t285,2.16669882068781,2.080117898755557,2.120254504661679
t286,0.5848075978430477,0.4982266758931851,0.4904150270418705
t287,0.0195553615374468,0.010767938280072985,2.652259282381656e-12
t288,5.833801110953106e-10,1.364693506989532e-11,1.5693844485940368e-12
t289,9.004891383017599e-11,8.56418416866941e-11,1.872540981309641e-11
t290,8.140875510706e-11,7.003119603943097e-11,1.8154042917643424e-11
t291,8.008104322551009e-11,7.198988567232938e-11,8.227113209444893e-12
t292,8.821559142392035e-11,7.129771418155463e-11,-5.427341497465301e-11
t293,8.942505954286667e-11,7.181266024817917e-11,-2.1279122122816595e-11
t294,8.834827067520541e-11,7.853277549903033e-11,-1.3188301889578817e-11
t295,8.672326089356886e-11,8.647421716313183e-11,-2.3507442814146635e-11
t296,1.0716886234439512e-10,8.872031804335353e-11,-1.7521025737999325e-13
t297,9.816016203192198e-11,8.922698668032032e-11,1.3966043499200958e-11
t298,1.2567238171520302e-10,-4.416795315722368e-11,-6.365858422035962e-11
t299,3.241578151184226e-10,8.325271721758338e-11,1.5720359786939713e-11
t300,3.1687990350408454e-10,9.520480562826051e-11,1.50149218000321e-11
t301,1.383051344961505e-10,9.611565163966853e-11,1.4995759372752937e-11
t302,1.3939216069996463e-10,8.020231282732778e-11,1.537880093226311e-11
t303,1.4364092374500728e-10,7.374020950607066e-11,1.5398222439539516e-11
t304,1.4240015700877367e-10,8.347138052888228e-11,1.5605276188356834e-11
t305,1.410779549001415e-10,9.458325692794027e-11,2.0389625103014844e-11
t306,1.3279765797293936e-10,8.602444322266434e-11,2.6821043844919655e-11
t307,1.1790578847389581e-10,9.470614760180199e-11,3.2365365173907525e-11
t308,1.168725299168408e-10,9.449919540081801e-11,3.097440765262061e-11
t309,1.091937946412543e-10,9.208904473077952e-11,2.8097275727591152e-11
t310,1.0480876782992695e-10,8.901312558467876e-11,2.4933980450656497e-11
t311,9.905094046714806e-11,7.855656054721796e-11,2.1686190695272685e-11
t312,8.728792057863538e-11,6.97963918669617e-11,1.8720655432035556e-11
t313,7.766736093080313e-11,6.429170401811777e-11,1.6239648392190178e-11
t314,7.749985373399823e-11,6.253102055842724e-11,1.5049637272042675e-11
t315,7.775414791533061e-11,6.340582511370534e-11,1.47599645010073e-11
t316,8.118417981476426e-11,6.463199636394436e-11,1.5015263993454788e-11
t317,8.456298085878864e-11,6.548231335931188e-11,1.5333710216308896e-11
t318,9.174488782700855e-11,7.00334293869717e-11,1.6474727477119907e-11
t319,9.834423323379224e-11,7.289186478397986e-11,1.936088029435371e-11
t320,1.056123646626347e-10,7.811647360532614e-11,2.2165184834951174e-11
t321,1.0318386182686931e-10,8.449736512668911e-11,2.144108650719664e-11
t322,9.351067549447388e-11,8.252215611178428e-11,1.88586530739563e-11
t323,1.0237517967307657e-10,9.065323450878838e-11,1.798115851551634e-11
t324,1.1006107245856426e-10,9.560761804401705e-11,1.817258665266821e-11
t325,1.1284074876426211e-10,9.698799763863488e-11,1.922995079774124e-11
t326,1.0806769831381976e-10,9.39046924280036e-11,1.9342533655541695e-11
t327,1.0690457968720117e-10,8.801610623081318e-11,1.97275245505156e-11
t328,1.1129982083836441e-10,9.070729861778367e-11,2.2939624839276804e-11
t329,1.2775558282148847e-10,1.1876586705348746e-10,3.950990932580231e-11
t330,2.4153024138247117e-10,1.6433843638614706e-10,0.003813881579604889
t331,2.9648656362058345e-10,1.7047617497347853e-10,9.481223082905378e-8
t332,1.9982915651527764e-10,1.4317663107156202e-10,2.2740828174196028e-10
t333,1.7305529421875505e-10,1.2829012658947138e-10,1.189024884744754e-10
t334,1.521704367023112e-10,1.1654381610023818e-10,7.34127503828782e-11
t335,1.2470344163906796e-10,1.0633244049965003e-10,4.633632566070252e-11
t336,1.0170183188231926e-10,9.88516548201091e-11,3.638862279085721e-11
t337,9.108270933157427e-11,9.297443555490354e-11,3.11547448780849e-11
t338,8.913622929744086e-11,9.412603062589829e-11,2.6431322928859017e-11
t339,9.529048088659157e-11,9.263879168937852e-11,2.593643111127243e-11
t340,8.730754651115869e-11,9.745238326083795e-11,2.6823212129425526e-11
t341,8.466352072790162e-11,9.229950116940965e-11,2.8342713394155987e-11
t342,8.760861877351289e-11,9.754397731139154e-11,3.6452391826460925e-11
t343,9.909160633296252e-11,1.1060348964839598e-10,8.83779159633151e-11
t344,1.6326209339258413e-10,1.2349577233640704e-10,1.3683006593950627e-10
t345,1.2205037900227015e-10,1.4661301357837352e-10,1.1155087430039813e-10
t346,1.154968721637658e-10,1.1460706986309518e-10,4.232315930809688e-11
t347,1.1420927293774208e-10,1.1946773744025254e-10,3.652949363181509e-11
t348,1.173604625357589e-10,1.301650200115594e-10,3.5596857882430403e-11
t349,1.183638363375817e-10,1.3402218636454672e-10,3.402702118602722e-11
t350,1.022960547982339e-10,1.2874156150554942e-10,3.373558529994683e-11
t351,1.0786507619360086e-10,1.277750289328908e-10,3.449070136050619e-11
t352,1.1604533739014258e-10,1.17320706524906e-10,4.351232968763747e-11
t353,1.2776275035691027e-10,2.406179180731551e-10,1.545358799510106e-10
t354,0.00042597883904716224,0.0013491863701081432,2.2992849687530357
t355,0.0004259835235362089,0.0013491787101348445,2.299284968200738
t356,1.271203801370972e-9,0.001349140753838936,0.009347289575336756
t357,7.489037002690901e-10,0.001349109961686476,0.009347286197919474
t358,3.9122970112186454e-10,6.112481641704738e-9,3.627013044845678e-10
t359,2.3106384992779056e-10,1.209982828238378e-9,9.17356453681144e-11
t360,1.5508609096027341e-10,5.132161783282924e-10,5.582021235615632e-11
t361,1.019153032248637e-10,2.741326773716327e-10,5.1966895154226455e-11
t362,1.0233839368356563e-10,1.3022782135107952e-10,4.934388678526608e-11
t363,1.0242012734792024e-10,1.2929215403914745e-10,4.5343368070022274e-11
t364,1.0410123680970413e-10,1.2195961824460008e-10,4.5698469603392755e-11
t365,1.0744110684166767e-10,1.1781516749554343e-10,5.014546530211391e-11
t366,1.105334763107967e-10,1.1519211304649427e-10,8.118434490370464e-11
t367,1.1912751911555923e-10,1.9912773790618253e-10,1.8047141855558284e-10
t368,2.698636671293753e-10,8.335510257414993e-10,1.2006961172066285e-9
t369,1.7641396702124945e-10,9.21903532647916e-10,1.9104218316309357e-9
t370,1.1154783723545018e-10,2.333818280323795e-10,9.254681389799232e-11
t371,1.238655251274331e-10,2.3810028274997884e-10,5.5294213768719267e-11
t372,2.2636076878110307e-10,2.858673708748158e-10,4.498704404737954e-11
t373,2.1301013689750766e-10,2.3266615079833245e-10,3.607637326023532e-11
t374,2.7082310383862377e-10,2.5558378396473783e-10,3.746256579517934e-11
t375,4.3920846549028883e-10,2.780881775384222e-10,3.4546583263245834e-11
t376,6.610390914481258e-10,4.954740302775588e-10,6.809309745594556e-11
t377,2.301627365975578,0.032803040563321166,1.889414589094989e-8
t378,81.07436667767035,81.06375735084917,81.05972720838817
t379,24.307173991969094,2.3033154346497238,2.2992849969326654
t380,2.30162736425889,2.29137835709673,2.2783415073819144
t381,2.018008898567154,1.931511114220191,1.3944419760875248
