Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-2.1495273654409164e-12,-2.250299670096715e-11,-2.97137021734712e-11,-1.4993112974799085e-11,-1.3126837687291956e-10,-2.4346369503277732e-11,-1.354572398475602e-11,-3.5986014483721102e-12,-1.1324846951269361e-11,-1.5216495472396325e-12,-4.304511569680601e-13
t2,-2.303233066632408e-12,-2.4187994191157554e-11,-3.1942656095354056e-11,-1.611972879381061e-11,-1.4069457822517294e-10,-2.6167667636667213e-11,-1.4565529440641977e-11,-3.871830213279766e-12,-1.2173765532586657e-11,-1.574775914357095e-12,-4.4153545054536684e-13
t3,-2.395057332355372e-12,-2.5247548202611354e-11,-3.3356996433046544e-11,-1.6830564515241324e-11,-1.4702916816213427e-10,-2.731083862358495e-11,-1.520573821185524e-11,-4.040380161385576e-12,-1.2705239534984937e-11,-1.5998397702286339e-12,-4.4863919451101943e-13
t4,-2.4358837552837564e-12,-2.5846971213187517e-11,-3.417172250168259e-11,-1.7235265952587116e-11,-1.5080114463341865e-10,-2.7960582720070972e-11,-1.5559772650902886e-11,-4.1381289831565385e-12,-1.3008898304207715e-11,-1.603410885130717e-12,-4.482637794984825e-13
t5,-2.4535435772787914e-12,-2.6309671547736763e-11,-3.4737240753666407e-11,-1.753342324333306e-11,-1.5315799251397955e-10,-2.8475378893602362e-11,-1.583630591743121e-11,-4.209761627568622e-12,-1.3231403202636018e-11,-1.5814538551641153e-12,-4.395336561668095e-13
t6,-2.382849826561326e-12,-2.6099415268250185e-11,-3.4452135763788643e-11,-1.7398490711661777e-11,-1.5236416073621453e-10,-2.8256336513268335e-11,-1.570101079896505e-11,-4.179859666778151e-12,-1.3119202914521606e-11,-1.4869980130381875e-12,-4.134117699196268e-13
t7,-2.178334924707195e-12,-2.4800199975690054e-11,-3.272536078375399e-11,-1.65276677383002e-11,-1.4414458609104615e-10,-2.6836965424070375e-11,-1.489005323126191e-11,-3.979711857842225e-12,-1.24206894083444e-11,-1.3300153260582673e-12,-3.7224093015678855e-13
t8,-1.8526075648024176e-12,-2.2080433644356792e-11,-2.918252178687778e-11,-1.4715375704455807e-11,-1.28400824979103e-10,-2.3910643261417418e-11,-1.3264681689197605e-11,-3.5448479423488275e-12,-1.1064888944927602e-11,-1.2336334289816896e-12,-3.505795636635909e-13
t9,-1.726053219532101e-12,-2.0253102110500872e-11,-2.6752875643814575e-11,-1.3512612100105203e-11,-1.1800433225550655e-10,-2.19283153623708e-11,-1.2187106039823338e-11,-3.2503542384389237e-12,-1.0177807951921647e-11,-1.236677497318675e-12,-3.5431861349825327e-13
t10,-1.7225112727313227e-12,-1.985806061516803e-11,-2.621441415487922e-11,-1.3231468977938121e-11,-1.15756748219516e-10,-2.1465298141774706e-11,-1.1959341233029232e-11,-3.175325661028931e-12,-9.999642817531637e-12,-1.254939784994348e-12,-3.649936923404646e-13
t11,-1.709632286228312e-12,-1.9606530946109773e-11,-2.5914235528029474e-11,-1.3078578307947561e-11,-1.1396336197659606e-10,-2.121762025116078e-11,-1.1815283877084579e-11,-3.1371304588655762e-12,-9.885475107279628e-12,-1.2642535801755047e-12,-3.734670502628434e-13
t12,-1.703525657394667e-12,-1.969840549908147e-11,-2.6005644482061973e-11,-1.3131000357905334e-11,-1.1485224499227321e-10,-2.130967698724586e-11,-1.1882036067346512e-11,-3.147483066464603e-12,-9.942154461616406e-12,-1.2963010661195106e-12,-3.7987856730095574e-13
t13,-1.7127642746155223e-12,-1.975133568787841e-11,-2.60748234047278e-11,-1.3166262611934067e-11,-1.1485196244959644e-10,-2.134054670972039e-11,-1.1906073036225269e-11,-3.153885372045962e-12,-9.972485522203814e-12,-1.3144648981599763e-12,-3.853975266287756e-13
t14,-1.7342488317519239e-12,-1.995239621909105e-11,-2.635548314603046e-11,-1.3303325989135384e-11,-1.1621463107500779e-10,-2.157558765608253e-11,-1.2037636716692985e-11,-3.1863274738223315e-12,-1.0081920378741579e-11,-1.3247498402164855e-12,-3.9226024010811963e-13
t15,-1.7260216127030465e-12,-1.995248402572734e-11,-2.6357418625773836e-11,-1.3306999275261067e-11,-1.1618356996757824e-10,-2.1562516501095122e-11,-1.2037703182867993e-11,-3.1869215450702948e-12,-1.0085544709427183e-11,-1.328691756384002e-12,-3.9590149213517205e-13
t16,-1.679364514886766e-12,-1.960646284428444e-11,-2.589110833733454e-11,-1.3072611138948237e-11,-1.1396164383318864e-10,-2.1202032186163894e-11,-1.1824716000940919e-11,-3.1310933253223707e-12,-9.902017882813771e-12,-1.2866730370216795e-12,-3.8913748851432463e-13
t17,-1.6113790200477876e-12,-1.907234207817238e-11,-2.5181351833237425e-11,-1.2710941906861142e-11,-1.1137184857135145e-10,-2.060750127047646e-11,-1.149212659397405e-11,-3.0484317364715204e-12,-9.61391399638479e-12,-1.1920694037214285e-12,-3.6979380949287774e-13
t18,-1.4784541668714444e-12,-1.8009205513937335e-11,-2.377541418290883e-11,-1.1999998759468785e-11,-1.0463026434129537e-10,-1.9473954581041143e-11,-1.0839869221054295e-11,-2.8810273489221473e-12,-9.062707924442012e-12,-1.0733787555461142e-12,-3.3817922953948873e-13
t19,-1.4494227374824144e-12,-1.7463668332100367e-11,-2.3050460373690068e-11,-1.1642448219333792e-11,-1.0170549196876672e-10,-1.8876633239692742e-11,-1.0525691925920806e-11,-2.7923281678156333e-12,-8.805578908931955e-12,-1.118987532035169e-12,-3.3663289356579495e-13
t20,-1.547526719169477e-12,-1.831207983878576e-11,-2.4180323950381726e-11,-1.2212040953062658e-11,-1.0646807965194857e-10,-1.9802929251830397e-11,-1.1048181606367105e-11,-2.9266730908349126e-12,-9.256217944092381e-12,-1.1962792590900336e-12,-3.5489941433058053e-13
t21,-1.6069707824428789e-12,-1.8852087769329543e-11,-2.4896735337234897e-11,-1.2572127746413591e-11,-1.0963954564457112e-10,-2.0379450429384752e-11,-1.1372787981791623e-11,-3.01343995674171e-12,-9.525985085849159e-12,-1.2358701291097751e-12,-3.661806894637282e-13
t22,-1.715772317075419e-12,-1.977686306547086e-11,-2.611192420417943e-11,-1.3191682313039738e-11,-1.1522762550689111e-10,-2.1370893608451112e-11,-1.1944819894562552e-11,-3.1567343031427028e-12,-1.0018533531864886e-11,-1.3209837849422613e-12,-3.8374367892256755e-13
t23,-1.8583423905460866e-12,-2.082900490276799e-11,-2.7517156396663476e-11,-1.3891606660291562e-11,-1.214672559545946e-10,-2.2520701706725742e-11,-1.2578309489979523e-11,-3.323987511921082e-12,-1.0548538885165458e-11,-1.4242989782293247e-12,-4.088804443229775e-13
t24,-2.0490200685534112e-12,-2.2197387359836193e-11,-2.9300284817688664e-11,-1.4800569853281753e-11,-1.294982860457659e-10,-2.3991183969554714e-11,-1.3397804578317941e-11,-3.543176584914544e-12,-1.1229115143504554e-11,-1.5391393000270605e-12,-4.3695992891424885e-13
t25,-2.253335201774185e-12,-2.416810833021106e-11,-3.190796982160368e-11,-1.6102079796773582e-11,-1.4069480876145792e-10,-2.61211632114895e-11,-1.4580002930384885e-11,-3.855614856882649e-12,-1.2219406404567075e-11,-1.6423020057296573e-12,-4.617562428230593e-13
t26,-2.403472788218592e-12,-2.577900905195365e-11,-3.405290446223172e-11,-1.7194940275998643e-11,-1.508013109642617e-10,-2.7854583805582657e-11,-1.555156252918018e-11,-4.1161431713124935e-12,-1.3026262949034385e-11,-1.6902360719824454e-12,-4.738730866763098e-13
t27,-2.4926177701504027e-12,-2.6911950786845643e-11,-3.553570278249323e-11,-1.7940255878083505e-11,-1.5725649406032278e-10,-2.9095890904711616e-11,-1.6229692653526863e-11,-4.295856047125252e-12,-1.35925906858539e-11,-1.7226713575437757e-12,-4.80767491955999e-13
t28,-2.5354293096020703e-12,-2.7490981553900993e-11,-3.6326964813844035e-11,-1.8332140106751636e-11,-1.5982413570977234e-10,-2.9744173846757035e-11,-1.657746912386303e-11,-4.390144676230101e-12,-1.3875030161804237e-11,-1.7163089549358798e-12,-4.804307222356614e-13
t29,-2.5596343615926044e-12,-2.7855584859312322e-11,-3.682732951594766e-11,-1.8586986472012376e-11,-1.6247141521933465e-10,-3.014049896059046e-11,-1.680478538935943e-11,-4.45320296856841e-12,-1.4067462830890269e-11,-1.6879386903783206e-12,-4.703314296489884e-13
t30,-2.4883422565703695e-12,-2.762001780876258e-11,-3.6461790702874226e-11,-1.840081846269617e-11,-1.6069527414981047e-10,-2.986480168721557e-11,-1.6643076875732155e-11,-4.41378497805868e-12,-1.3920835514915519e-11,-1.577746543030038e-12,-4.4252546189127437e-13
t31,-2.2593316287197674e-12,-2.6030199074042272e-11,-3.4371354976688945e-11,-1.7350587498789576e-11,-1.5153644369038629e-10,-2.8176537120920274e-11,-1.567261723410876e-11,-4.172833839039065e-12,-1.308202824907584e-11,-1.3945610849640873e-12,-3.9979862602426814e-13
t32,-1.9294021813330994e-12,-2.3361395600632323e-11,-3.0836484284010266e-11,-1.55731270698225e-11,-1.361335448252189e-10,-2.526773003935806e-11,-1.4057266253715412e-11,-3.740421717015718e-12,-1.1750393646227728e-11,-1.316287486764003e-12,-3.75739092299214e-13
t33,-1.7995228680686698e-12,-2.172626598570183e-11,-2.8702871483934232e-11,-1.4498470888240698e-11,-1.266698335013182e-10,-2.3496816614726058e-11,-1.3103812084225645e-11,-3.4775292640462877e-12,-1.096936225229557e-11,-1.3373163097294937e-12,-3.8063905626603747e-13
t34,-1.7958637427378037e-12,-2.1625618827261593e-11,-2.8530827939865686e-11,-1.4412328229564114e-11,-1.2565641122532802e-10,-2.3359406403833453e-11,-1.3052737245374606e-11,-3.4468358509036656e-12,-1.0941250207720231e-11,-1.3823815154683636e-12,-3.9336598388658854e-13
t35,-1.787884514425903e-12,-2.138961316102349e-11,-2.825649726148768e-11,-1.4258523883694991e-11,-1.2459116614504935e-10,-2.3102302499514552e-11,-1.2915172999365499e-11,-3.410486593248626e-12,-1.0820452579772885e-11,-1.4023906758578926e-12,-4.023280310269558e-13
t36,-1.7841946506207477e-12,-2.1436402762369877e-11,-2.8310930171828187e-11,-1.429318402632318e-11,-1.2459102695077638e-10,-2.315689768758659e-11,-1.2949287940408439e-11,-3.41484131235814e-12,-1.0864448440458177e-11,-1.4326777337064825e-12,-4.0963088997221556e-13
t37,-1.7949303132599236e-12,-2.1467712521574828e-11,-2.8365515792435683e-11,-1.4314026697548547e-11,-1.2512101697860794e-10,-2.319337499114422e-11,-1.2972116109634011e-11,-3.4183984931005544e-12,-1.0884528028119616e-11,-1.4599457097931732e-12,-4.164494293687342e-13
t38,-1.8250793026070065e-12,-2.1753640680867546e-11,-2.872601879483496e-11,-1.4504754290794452e-11,-1.2673979984807012e-10,-2.3490024826377164e-11,-1.3151945118287346e-11,-3.4622349894237526e-12,-1.1035715952114603e-11,-1.4825051294262555e-12,-4.237539619677958e-13
t39,-1.8228225771796726e-12,-2.1834433878615237e-11,-2.8838822380232716e-11,-1.4555045845020745e-11,-1.2728884267268124e-10,-2.358430789663685e-11,-1.3205099382465713e-11,-3.476556152485802e-12,-1.1081491374329883e-11,-1.487673503489951e-12,-4.2865953011871944e-13
t40,-1.7813680935637961e-12,-2.14364405070419e-11,-2.831092912566501e-11,-1.4286228405610353e-11,-1.245908833841431e-10,-2.3156877830356063e-11,-1.2949285441979829e-11,-3.4148434151679676e-12,-1.086044170542216e-11,-1.4406694265941774e-12,-4.228605443518573e-13
t41,-1.710303980996831e-12,-2.0818844747186735e-11,-2.749515878431826e-11,-1.3876290133151873e-11,-1.2143486238286126e-10,-2.2490598171924528e-11,-1.25665905885965e-11,-3.322247363116595e-12,-1.0533553612097753e-11,-1.3494530270454302e-12,-4.0694573162100293e-13
t42,-1.574322021803981e-12,-1.9724827710972692e-11,-2.602864065884047e-11,-1.3142718631229639e-11,-1.1485196371656436e-10,-2.132500114505306e-11,-1.1896445801400786e-11,-3.1484988797996613e-12,-9.96246624451747e-12,-1.2134909989390555e-12,-3.7468460344767077e-13
t43,-1.564948226603486e-12,-1.927226187132045e-11,-2.5442661024788816e-11,-1.2849689084248539e-11,-1.1265063556965448e-10,-2.0826265287150004e-11,-1.1642150650206133e-11,-3.074163675317144e-12,-9.75415600889185e-12,-1.2705846894022009e-12,-3.769740033873388e-13
t44,-1.698833577287004e-12,-2.035298366494723e-11,-2.688606664804278e-11,-1.356738700502337e-11,-1.1855892168079538e-10,-2.199544684656208e-11,-1.2304557741717245e-11,-3.241438086406911e-12,-1.0326349493187246e-11,-1.3877273878491283e-12,-4.030766274258163e-13
t45,-1.7769468702630263e-12,-2.1128248512994645e-11,-2.790743544595689e-11,-1.4087582948060976e-11,-1.2354254149782847e-10,-2.2832866592784543e-11,-1.277489105054946e-11,-3.3640811137606327e-12,-1.0717881399116109e-11,-1.4432099805499369e-12,-4.177069291044862e-13
t46,-1.8978960927439e-12,-2.2247531193896658e-11,-2.938677182731686e-11,-1.4834171978302888e-11,-1.2953242233022005e-10,-2.400817807218477e-11,-1.3465085445008475e-11,-3.5371594804802916e-12,-1.1311793398945835e-11,-1.5314582362463434e-12,-4.3528221115392956e-13
t47,-2.0370860282982986e-12,-2.3324325010999104e-11,-3.077174417597573e-11,-1.55401070389158e-11,-1.3613252846737032e-10,-2.5159371366326236e-11,-1.4104441097199165e-11,-3.706476890542996e-12,-1.184989322484107e-11,-1.6457927189675151e-12,-4.604778366247015e-13
t48,-2.211365802069168e-12,-2.4510696024523752e-11,-3.240057525838448e-11,-1.634383229761686e-11,-1.4274444958193688e-10,-2.64980410843543e-11,-1.4837458040492443e-11,-3.900570418755716e-12,-1.2457584170684774e-11,-1.7657891034618149e-12,-4.893044366213253e-13
t49,-2.368270984879865e-12,-2.5756382244359744e-11,-3.405278573085959e-11,-1.71747671409375e-11,-1.5080034450838965e-10,-2.7854466377827866e-11,-1.5559772818078786e-11,-4.1051971956940385e-12,-1.3049344822322951e-11,-1.830776854379705e-12,-5.065692863611914e-13
t50,-2.594793404333294e-12,-2.7776604373779268e-11,-3.6689249318753833e-11,-1.851665650975961e-11,-1.6157745729388176e-10,-2.998655681812853e-11,-1.677599780264176e-11,-4.426382450290019e-12,-1.4067390278619689e-11,-1.9341948168194675e-12,-5.288264538300794e-13
t51,-2.702696178120001e-12,-2.898172558298356e-11,-3.8266269497291374e-11,-1.9307480494913342e-11,-1.6901065969511478e-10,-3.1329597576955934e-11,-1.7494721528110002e-11,-4.61744872393845e-12,-1.4663995220613868e-11,-1.9594222229585443e-12,-5.394134091745372e-13
t52,-2.7705714617453787e-12,-2.97744242456932e-11,-3.934234880425643e-11,-1.985540192028984e-11,-1.740135234806363e-10,-3.218766347715912e-11,-1.797605700943612e-11,-4.748636247193534e-12,-1.5062304596928216e-11,-1.9633421450299164e-12,-5.4223128852762e-13
t53,-2.813715054631118e-12,-3.03587697018777e-11,-4.0093920340977033e-11,-2.0238258492068872e-11,-1.771594241271097e-10,-3.2798456423694375e-11,-1.8323353549669868e-11,-4.842428344108982e-12,-1.5353415786472177e-11,-1.9527946790921866e-12,-5.395222945464368e-13
t54,-2.781306971419352e-12,-3.039019551413438e-11,-4.0094045845340816e-11,-2.0252262545988572e-11,-1.7823420412216244e-10,-3.283522276069265e-11,-1.8334798391052385e-11,-4.849618297333929e-12,-1.535342533217638e-11,-1.890849742456097e-12,-5.222955129539084e-13
