region,marginal_price,total_demand
BASN,38.3752381742531,104415840.0
CASO,41.41832460354071,106247405.0
CANO,42.40336789996737,164112380.0
FRCC,39.874291063633606,254835658.0
ISNE,46.99327304140488,132079030.0
MISC,39.047531374811946,186790489.0
MISE,40.841196630190325,102056388.0
MISS,37.37754218163195,175440371.0
MISW,37.0390132972678,225553160.0
NWPP,39.394426132167425,195981047.0
NYCW,41.421408365464984,76993625.0
NYUP,33.2791200339944,70257166.0
PJMC,38.140507576333434,118765758.0
PJMD,41.953428971092535,110841999.0
PJME,38.41419406106175,289082184.0
PJMW,39.62801126821368,310165370.0
RMRG,34.69317221826702,88883482.0
SPPC,36.14194612229876,78239307.0
SPPN,34.61888998306412,49626459.0
SPPS,34.27716157368661,122178131.0
SRCA,42.64605145547812,218636717.0
SRCE,38.82965676458807,214888614.0
SRSE,40.47033571805601,242597067.0
SRSG,38.70869485000476,137828950.0
TRE,35.56773256044019,426645124.0
TREW,32.39630897914624,19988250.0
