Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-9.866517596431274e-11,-9.707242880113031e-10,-1.2830435391373867e-9,-6.439750948712229e-10,-5.947802618844584e-9,-1.0489576534834515e-9,-5.905508522377917e-10,-1.6081911598469287e-10,-4.868552875198833e-10,-7.080669942225665e-11,-2.0125625454970208e-11
t2,-1.0537088266055131e-10,-1.04267149004673e-9,-1.381413084226775e-9,-6.923850688527293e-10,-6.3894144089755225e-9,-1.1286002929157162e-9,-6.336905400431099e-10,-1.723695117222268e-10,-5.229173367585312e-10,-7.325049836544653e-11,-2.0667995881175177e-11
t3,-1.0935831113606224e-10,-1.088010180571398e-9,-1.4440495407389879e-9,-7.230180136997047e-10,-6.686679236254242e-9,-1.178732481429606e-9,-6.608001898878526e-10,-1.7949655026481896e-10,-5.455486740117521e-10,-7.440315635277681e-11,-2.101635744684116e-11
t4,-1.1114430574484981e-10,-1.1136931774064718e-9,-1.480235676811528e-9,-7.405125587219964e-10,-6.86403793325132e-9,-1.2073373968843075e-9,-6.758144222493026e-10,-1.8363408928321017e-10,-5.585187177165426e-10,-7.456944429921292e-11,-2.0998326746935296e-11
t5,-1.119192331816431e-10,-1.1333950111373528e-9,-1.5049075057773418e-9,-7.531648354314147e-10,-6.9729543182078774e-9,-1.2297186195451303e-9,-6.874649263498796e-10,-1.8660520968496131e-10,-5.678435870696182e-10,-7.355440312199242e-11,-2.056961840816238e-11
t6,-1.0883551309174213e-10,-1.1244048303046076e-9,-1.4924052334581459e-9,-7.474183080578e-10,-6.936254001965154e-9,-1.220183399915147e-9,-6.817409076524083e-10,-1.8535105914887952e-10,-5.630791057519167e-10,-6.921729942433589e-11,-1.9291965506802022e-11
t7,-1.019964009054454e-10,-1.0688209399085261e-9,-1.4161486880433138e-9,-7.100175500248622e-10,-6.55152009613382e-9,-1.158122216223157e-9,-6.474247933178779e-10,-1.7691268720467464e-10,-5.333413277613243e-10,-6.199987656698052e-11,-1.728226439598566e-11
t8,-8.692876307486183e-11,-9.526902446064669e-10,-1.2600436309135062e-9,-6.322837205346504e-10,-5.8151109046946645e-9,-1.0302975244470654e-9,-5.787232283210469e-10,-1.5854977709433246e-10,-4.760920337122842e-10,-5.824259344000586e-11,-1.6226209283489802e-11
t9,-7.93031106247172e-11,-9.083922569791122e-10,-1.181183467987276e-9,-6.188522388925162e-10,-4.9823288462615615e-9,-9.79832844318018e-10,-5.60921487957581e-10,-1.526312824404219e-10,-4.706009717903985e-10,-5.841153310260027e-11,-1.6418486097769587e-11
t10,-8.153626925883079e-11,-8.582151607086651e-10,-1.1298161428871793e-9,-5.687888586517781e-10,-5.222189864022223e-9,-9.238968579021618e-10,-5.234692160536353e-10,-1.42796934192973e-10,-4.3050317407629474e-10,-5.854332781383675e-11,-1.692726380582114e-11
t11,-8.094213385981208e-11,-8.478890416988383e-10,-1.118150454199347e-9,-5.629438290147437e-10,-5.146215240435595e-9,-9.14236228381663e-10,-5.176531541384538e-10,-1.4133550242531518e-10,-4.2630588933994145e-10,-5.896936822311729e-11,-1.7342978202677812e-11
t12,-8.002239445830525e-11,-8.514678214133245e-10,-1.120956894320694e-9,-5.646390047854207e-10,-5.181818584906566e-9,-9.173055456366858e-10,-5.203039251703671e-10,-1.416519421760586e-10,-4.281959705154347e-10,-6.045310356243575e-11,-1.7655601575159292e-11
t13,-7.95149990118523e-11,-8.536427148105909e-10,-1.1237613065793808e-9,-5.660341641020137e-10,-5.180613893955465e-9,-9.184120112676738e-10,-5.212893414906297e-10,-1.4190938560630134e-10,-4.2944083045270467e-10,-6.128512800860799e-11,-1.7923724755648032e-11
t14,-8.04616147594678e-11,-8.622062218699389e-10,-1.1360430574623494e-9,-5.719109284059121e-10,-5.244845522294394e-9,-9.286388686410086e-10,-5.268087608983692e-10,-1.4328049686987572e-10,-4.340894754110877e-10,-6.175808249869184e-11,-1.8256914698968667e-11
