region,marginal_price,total_demand
BASN,59.59460614288055,223174656.0
CASO,62.046534062236816,199559149.0
CANO,64.84667006787997,309235468.0
FRCC,54.57465542314025,398150391.0
ISNE,103.7947798031652,233966756.0
MISC,52.68849226689943,302266317.0
MISE,61.642314585344316,154617099.0
MISS,52.296306027054825,285422687.0
MISW,56.445268513282045,372086880.0
NWPP,110.21755568627918,372645986.0
NYCW,88.57593984257971,120232798.0
NYUP,74.21286410336187,103480882.0
PJMC,57.429365648369085,168907776.0
PJMD,64.67246205174428,168177932.0
PJME,68.19009047989415,442681870.0
PJMW,55.66095477582011,466199508.0
RMRG,50.94089211578335,188991709.0
SPPC,50.539457886655576,124929928.0
SPPN,50.308873842250975,88318595.0
SPPS,46.39362842207111,210273247.0
SRCA,62.82389450435139,340830683.0
SRCE,54.982157336661594,332833523.0
SRSE,55.741273056165866,398994725.0
SRSG,55.73864130015955,258600147.0
TRE,49.06623320410158,648762932.0
TREW,44.67826663091483,31419683.0
