region,marginal_price,total_demand
BASN,67.31860202767068,223174656.0
CASO,62.41202529368201,199559149.0
CANO,76.79836248840559,309235468.0
FRCC,67.79601712987329,398150391.0
ISNE,56.86310714827907,233966756.0
MISC,56.25629678437025,302266317.0
MISE,58.291510811921334,154617099.0
MISS,59.741770445028195,285422687.0
MISW,60.3386703476022,372086880.0
NWPP,50.21388753335536,372645986.0
NYCW,71.68519680532822,120232798.0
NYUP,40.99407269319841,103480882.0
PJMC,60.49440271741973,168907776.0
PJMD,54.55747593395891,168177932.0
PJME,50.571478882072924,442681870.0
PJMW,55.551778684119284,466199508.0
RMRG,61.249687822535726,188991709.0
SPPC,62.499305984354464,124929928.0
SPPN,60.11070384763976,88318595.0
SPPS,56.394710688964835,210273247.0
SRCA,68.24686023524501,340830683.0
SRCE,63.64318470581254,332833523.0
SRSE,81.3634826233071,398994725.0
SRSG,73.53583352012254,258600147.0
TRE,91.42649488982548,648762932.0
TREW,84.96900609573521,31419683.0
