region,marginal_price,total_demand
BASN,68.68821806109379,154373402.0
CASO,71.67526718668564,141559023.0
CANO,76.59522724329031,219102255.0
FRCC,73.62497813853344,305390926.0
ISNE,70.19019587553689,185912448.0
MISC,68.8695886179792,243790194.0
MISE,72.18402225834849,126030936.0
MISS,70.48442628016203,223677305.0
MISW,67.10389342123167,294141188.0
NWPP,63.71864660432184,260888430.0
NYCW,82.28955894757597,97972883.0
NYUP,68.31560554176842,85901025.0
PJMC,70.77065459211565,142659266.0
PJMD,77.12614200129686,134294097.0
PJME,78.26347245648651,361596414.0
PJMW,69.32251242114907,381430632.0
RMRG,62.32905337781459,129535560.0
SPPC,67.46299223232285,101870818.0
SPPN,65.81126160273138,67540119.0
SPPS,64.6474651296004,162787259.0
SRCA,74.96505608642806,263347390.0
SRCE,71.26720849584808,264512199.0
SRSE,74.57399376336699,303257618.0
SRSG,71.57412726766447,183293864.0
TRE,69.0550430218295,515960435.0
TREW,62.459022989614766,24676479.0
