Zone,1,2,3,4,5,6,7,8,9,10,11,Total
CO2_Price_1,9.891579132519408e-11,9.891579132519408e-11,9.891579132519408e-11,9.891579132519408e-11,9.891579132519408e-11,9.891579132519408e-11,9.891579132519408e-11,9.891579132519408e-11,9.891579132519408e-11,9.891579132519408e-11,9.891579132519408e-11,0.0
AnnualSum,1.977944114964554e7,2.2448742160324985e6,7.783999620876096,103352.2087108331,6.746515660534574,5.197145928401439e6,1.8440655339309191e6,3.5005887989753145e6,979916.9701941246,1.9108697306994636e7,2.4047171109217474e8,2.932298077355753e8
t1,960.0416730649752,386.35507825083687,0.001042800803363068,0.0006333167087643156,0.0006512816647680239,925.2813651860934,274.492566016699,0.0011304934808300591,0.0011396364202154506,222.21121081173072,32186.44558931571,34954.832080175125
t2,960.0415908150629,386.355057197753,0.001024985241393697,0.0006109213510629764,0.0006525805130522131,765.3444178893652,274.4925038169389,0.0010429501945441848,0.001047540310058987,0.0024637247844212103,31662.682495329016,34048.92290775053
t3,960.0411322577562,386.3550431157121,0.001013313971667333,0.0005916330859847628,0.0006548094687500669,336.9981597081261,175.68398243188832,0.0009472038888857423,0.0009557285260958337,0.002033864973375532,31556.12480617797,33415.20932024537
t4,680.8524129812415,382.94809426547795,0.0008973761702650289,0.0004947590299540526,0.0003477561974821206,0.0007301553048698461,0.0092076520656349,0.0007093109835779658,0.0006949520510668914,0.0010818908383926052,31423.105222464135,32486.919893563496
t5,611.055594725519,314.38016580784466,0.0006429456354797761,0.00042348611971582096,0.0002851263408355422,0.0005645674660550806,0.0006711035758269808,0.0005884257673076665,0.0005758285964281161,0.0009446738620090254,31194.39458394259,32119.83504063332
t6,611.0554911013504,77.63153168956438,0.0003354213020636369,0.0003145535380863279,0.00027300020570726277,0.0003413283036864684,0.0004174249517906219,0.0004414364639769336,0.0004159262868637205,0.0008160415389660048,31330.982686059317,32019.673063982824
t7,326.62764551631403,77.63149145023444,0.00030698210644808583,0.00028157039863125824,0.0002481066247143608,0.0002871885642450808,0.000364816098963514,0.00037655425000367876,0.00035958409020173197,0.0006853170225119691,13646.833818664378,14051.095865750081
t8,326.6276351646726,77.63148610642449,0.00030160444749336736,0.0002767331037413289,0.00024311590619450522,0.00027702256577610205,0.00035785758561089273,0.000363354303589185,0.0003476904441474896,0.000669941355967493,13574.317226766463,13978.579185357274
t9,326.62763082553266,77.63148253572143,0.0002982730398945257,0.0002739356362078952,0.00024005517704269838,0.00027163611533625597,0.00035403837280171386,0.000355859421332847,0.0003411148527327946,0.0006614365442158532,13574.317213124008,13978.579122834422
t10,326.6276275605442,77.63148029342032,0.00029618106563464167,0.000272452706524368,0.00023835086737977688,0.00026866300153105896,0.00035190958370603443,0.0003515822284068025,0.00033711015950748486,0.0006583278730104109,13574.31720787781,13978.57909030926
t11,326.627627537112,77.63147899821378,0.00029500988275974827,0.00027195465947372555,0.0002377709752748082,0.0002673847641415566,0.00035100567882844917,0.0003496726010427468,0.00033529731054379264,0.0006579781649964006,13574.317207242342,13978.579079851705
t12,326.62762986557976,77.63147835264657,0.0002944996630572243,0.00027220410685530006,0.00023809568944723922,0.0002673451471833927,0.00035101193038113637,0.0003495505979255297,0.0003352809656130001,0.0006589625969044468,13574.317207177784,13978.579082346709
t13,326.62763337876504,77.63147867922083,0.00029493896624319235,0.0002740192760910111,0.00024000849288321923,0.00026935633604255354,0.0003529148784517598,0.0003524402290438897,0.000337390304484781,0.0006645219144779434,13574.317212510867,13978.579110159251
t14,326.6276381849956,77.6314794545998,0.0002957426334233774,0.0002757168001033773,0.00024217220108236145,0.0002720148272675461,0.00035453440771985944,0.00035602902716870755,0.0003411236995320975,0.000673510425996751,13574.317264306206,13978.579192789824
