Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-1.0651509105030818e-11,-1.0924592679685859e-10,-1.4346039132773585e-10,-7.243931203168837e-11,-6.395882705710223e-10,-1.1753080559583112e-10,-6.606140263164553e-11,-1.7944229413673305e-11,-5.48253710911085e-11,-7.591734702561586e-12,-2.213670865979966e-12
t2,-1.1398386142723187e-11,-1.1736994020752115e-10,-1.5425842534387954e-10,-7.786348758080703e-11,-6.858401795788998e-10,-1.263351214339608e-10,-7.097774426985575e-11,-1.9278538939045652e-11,-5.890903228050454e-11,-7.851577082053507e-12,-2.2704834451254503e-12
t3,-1.1843851759560823e-11,-1.224798082479997e-10,-1.6111742090496813e-10,-8.128822716890478e-11,-7.169349309085107e-10,-1.3186614464866382e-10,-7.406388115759446e-11,-2.01010394643033e-11,-6.146663532101499e-11,-7.974168249184539e-12,-2.3068832116996957e-12
t4,-1.2041948605939465e-11,-1.2537115902942305e-10,-1.6507203101563945e-10,-8.323931030984554e-11,-7.354587293414265e-10,-1.3501207454262002e-10,-7.577042523406839e-11,-2.0577757700841107e-11,-6.292858091226837e-11,-7.991731528591609e-12,-2.304959073259645e-12
t5,-1.212781323290784e-11,-1.276070178599541e-10,-1.6781905814325918e-10,-8.467759377489462e-11,-7.470569548327121e-10,-1.3750660860121085e-10,-7.710546658932161e-11,-2.092786959605901e-11,-6.400054207029725e-11,-7.884561330766838e-12,-2.2603512434185456e-12
t6,-1.1783975401028523e-11,-1.2659309760440978e-10,-1.6644205650460263e-10,-8.403013492084804e-11,-7.431941105505583e-10,-1.3644961841923372e-10,-7.64535527502417e-11,-2.0782266241216747e-11,-6.346166965422194e-11,-7.422766063474555e-12,-2.1264416457229052e-12
t7,-1.0978792579746957e-11,-1.2032746260957566e-10,-1.5807644488847633e-10,-7.983853647833024e-11,-7.029034168349992e-10,-1.2958431112916986e-10,-7.254258233660611e-11,-1.980617830797893e-11,-6.009962850603528e-11,-6.653931762294234e-12,-1.9152026850054936e-12
t8,-9.365878988417903e-12,-1.0721493713694195e-10,-1.4092356233725885e-10,-7.111768280989581e-11,-6.25703594471278e-10,-1.1544100900379477e-10,-6.470755917664876e-11,-1.76830304366129e-11,-5.357720326067883e-11,-6.284841047822652e-12,-1.8039515554763392e-12
t9,-8.889224184800153e-12,-1.0177958961142175e-10,-1.3364502697462296e-10,-6.846014748098217e-11,-5.753056732595913e-10,-1.1001072843230477e-10,-6.186592014945733e-11,-1.673289904264783e-11,-5.1825055441722356e-11,-6.300819725034778e-12,-1.8232735691767077e-12
t10,-8.82231869051474e-12,-9.65157286560044e-11,-1.2658430163503864e-10,-6.3988427308308e-11,-5.637893807183586e-10,-1.0365116191888779e-10,-5.841805704168822e-11,-1.5876098143908163e-11,-4.8461393625375054e-11,-6.286384323858215e-12,-1.878226636695036e-12
t11,-8.757125014569076e-12,-9.530165202009383e-11,-1.251195077819055e-10,-6.324606408476138e-11,-5.549323672397614e-10,-1.0244417314085006e-10,-5.772310412063435e-11,-1.568864161027836e-11,-4.790457117279229e-11,-6.332602496988405e-12,-1.92176792935984e-12
t12,-8.626611312183432e-12,-9.574345712876855e-11,-1.2557683661353444e-10,-6.350729840651454e-11,-5.593806795112282e-10,-1.0290498730415667e-10,-5.804634817060411e-11,-1.5739736142704367e-11,-4.818673813339736e-11,-6.489802947260584e-12,-1.9546874581051363e-12
